user_id,black_win_rate,black_lose_rate,black_draw_rate,black_game_count
saraban66,44.0,46.0,10.0,50.0
SonJay2609,43.75,50.0,6.25,48.0
veneteanuc,34.0,56.00000000000001,10.0,50.0
EGOR_400,50.0,46.0,4.0,50.0
JustForFun28,48.0,48.0,4.0,50.0
isolatedpawn13,43.13725490196079,54.90196078431373,1.96078431372549,51.0
Bierpaul,62.0,32.0,6.0,50.0
Nudelband,46.0,52.0,2.0,50.0
Mandrows,42.0,57.99999999999999,0.0,50.0
valerar22,53.84615384615385,46.15384615384615,0.0,52.0
Strenzo,50.943396226415096,43.39622641509434,5.660377358490567,53.0
Der_Kuchenmann,53.06122448979592,46.93877551020408,0.0,49.0
NeVyacheslav,54.90196078431373,41.17647058823529,3.92156862745098,51.0
Moriarty333333,49.056603773584904,45.28301886792453,5.660377358490567,53.0
Isofix,53.06122448979592,34.69387755102041,12.244897959183673,49.0
Hulk-10,34.0,52.0,14.000000000000002,50.0
SMIGOEL,52.0,40.0,8.0,50.0
ssturkg,49.01960784313725,47.05882352941176,3.92156862745098,51.0
Canerbaycan41,52.0,44.0,4.0,50.0
H3chiz3n,42.0,48.0,10.0,50.0
Mr-ZeQ,48.97959183673469,46.93877551020408,4.081632653061225,49.0
Sacrificial_land,38.0,52.0,10.0,50.0
Krank00,52.0,48.0,0.0,50.0
aruran,41.17647058823529,50.98039215686274,7.84313725490196,51.0
jdwong58,40.0,54.0,6.0,50.0
davasam,42.0,56.00000000000001,2.0,50.0
adrianlqq,52.94117647058824,47.05882352941176,0.0,51.0
ferhat_atbas36,51.61290322580645,45.16129032258064,3.225806451612903,31.0
chesscoach-20,47.05882352941176,49.01960784313725,3.92156862745098,51.0
crazycrazycrazycrazy,29.411764705882355,58.82352941176471,11.76470588235294,17.0
ikinat,52.94117647058824,37.25490196078432,9.803921568627452,51.0
abhishek_2312,48.0,46.0,6.0,50.0
Ulysses999,39.21568627450981,50.98039215686274,9.803921568627452,51.0
JeffreyJimenez22,54.90196078431373,43.13725490196079,1.96078431372549,51.0
wraithmaster,41.17647058823529,50.98039215686274,7.84313725490196,51.0
literallywho,68.0,30.0,2.0,50.0
Jazzyjef,64.0,32.0,4.0,50.0
S_boviri,58.333333333333336,37.5,4.166666666666666,48.0
komodothedragon,77.55102040816327,22.448979591836736,0.0,49.0
Platzierung,50.0,46.15384615384615,3.8461538461538463,52.0
amanshivi0102,18.75,75.0,6.25,16.0
aoufU,23.404255319148938,65.95744680851064,10.638297872340424,47.0
sicki,38.0,60.0,2.0,50.0
i_n_kennedy,46.808510638297875,53.191489361702125,0.0,47.0
Dioksis,40.0,54.0,6.0,50.0
Honest_1976,66.66666666666666,25.49019607843137,7.84313725490196,51.0
Strelkov_Andrew,46.93877551020408,53.06122448979592,0.0,49.0
hiem1212,0.0,0.0,0.0,0.0
BavarianLion1974,35.0,63.33333333333333,1.6666666666666667,60.0
i1i1i1i1i1i1i1i,44.89795918367347,44.89795918367347,10.20408163265306,49.0
schaakam,55.10204081632652,32.6530612244898,12.244897959183673,49.0
ryuga133,0.0,100.0,0.0,2.0
CenationTaker,,,,
frdeswaq,33.33333333333333,66.66666666666666,0.0,3.0
Narsil737,34.0,57.99999999999999,8.0,50.0
MOZZ,36.11111111111111,63.888888888888886,0.0,36.0
GKANSK,85.41666666666666,10.416666666666668,4.166666666666666,48.0
Rowkir,48.07692307692308,50.0,1.9230769230769231,52.0
Afra_asadi2012,18.0,78.0,4.0,50.0
Dr_DarkNightVader,44.230769230769226,51.92307692307693,3.8461538461538463,52.0
Anon_ym_ous,60.0,34.0,6.0,50.0
Karafani,44.89795918367347,48.97959183673469,6.122448979591836,49.0
mikeeeNd,60.0,34.0,6.0,50.0
VassilDimitrov,44.0,48.0,8.0,50.0
Krishnaarora1586,22.22222222222222,70.37037037037037,7.4074074074074066,27.0
crockett51,42.30769230769231,55.769230769230774,1.9230769230769231,52.0
Thirdnight,54.0,44.0,2.0,50.0
Za-Ru-Ba,40.0,56.00000000000001,4.0,50.0
Continental_77,30.0,52.0,18.0,50.0
pulchrum,51.02040816326531,46.93877551020408,2.0408163265306123,49.0
Yamete456,46.0,46.0,8.0,50.0
TheBroskey,47.61904761904761,52.38095238095239,0.0,21.0
Joseph_Bodino,50.98039215686274,41.17647058823529,7.84313725490196,51.0
Jamacuco2024,,,,
Kasparov1096,44.0,48.0,8.0,50.0
gaaravhinz,38.775510204081634,57.14285714285714,4.081632653061225,49.0
farshid_m,48.07692307692308,46.15384615384615,5.769230769230769,52.0
fitz321,0.0,0.0,0.0,0.0
queensgambitdecline,30.0,68.0,2.0,50.0
Vishwa_2013,46.808510638297875,51.06382978723404,2.127659574468085,47.0
bineinfettesmammut,50.0,47.91666666666667,2.083333333333333,48.0
NitinSaini27,60.78431372549019,37.25490196078432,1.96078431372549,51.0
mantza,42.0,56.00000000000001,2.0,50.0
LDOCaoSang1973,48.0,46.0,6.0,50.0
goat-sama,47.16981132075472,50.943396226415096,1.8867924528301887,53.0
baulitar,41.17647058823529,54.90196078431373,3.92156862745098,51.0
FloatingFluffly,53.06122448979592,42.857142857142854,4.081632653061225,49.0
S2rob,48.93617021276596,48.93617021276596,2.127659574468085,47.0
kristya24681,35.294117647058826,58.82352941176471,5.88235294117647,51.0
keesofazant,56.25,41.66666666666667,2.083333333333333,48.0
toivok3,51.02040816326531,40.81632653061224,8.16326530612245,49.0
IvannKulikov,41.17647058823529,56.86274509803921,1.96078431372549,51.0
Omethkithnuka,40.0,52.0,8.0,50.0
mutdpro,67.3469387755102,30.612244897959183,2.0408163265306123,49.0
spiritualwarrior,73.07692307692307,23.076923076923077,3.8461538461538463,52.0
RatmirKreon,48.0,46.0,6.0,50.0
musa2104,36.53846153846153,57.692307692307686,5.769230769230769,52.0
Dgita35492,56.86274509803921,41.17647058823529,1.96078431372549,51.0
Bogloo,48.0,50.0,2.0,50.0
raj8262,33.33333333333333,60.0,6.666666666666667,45.0
maximkazakov,50.98039215686274,39.21568627450981,9.803921568627452,51.0
chupaachuper,56.00000000000001,42.0,2.0,50.0
mumin11,48.0,46.0,6.0,50.0
KingAnto,47.05882352941176,47.05882352941176,5.88235294117647,51.0
Keelgara,37.5,47.91666666666667,14.583333333333334,48.0
JoeyLIM2015,0.0,0.0,0.0,0.0
Chessanonymous1,48.0,52.0,0.0,50.0
babilon_eusebio,57.14285714285714,40.81632653061224,2.0408163265306123,49.0
KarlOz_AlexandroS,68.75,31.25,0.0,48.0
SamaraNovichok,50.98039215686274,45.09803921568628,3.92156862745098,51.0
zabey5,39.21568627450981,60.78431372549019,0.0,51.0
squar3D64,46.2962962962963,51.85185185185185,1.8518518518518516,54.0
UnderpromotionK,59.57446808510638,36.17021276595745,4.25531914893617,47.0
datamorg,,,,
Razvanicius,40.0,50.0,10.0,50.0
Alexiy111,46.15384615384615,50.0,3.8461538461538463,52.0
Amitrano,0.0,0.0,0.0,0.0
Kiravik,40.81632653061224,59.18367346938776,0.0,49.0
manfroi-alexander,57.14285714285714,34.69387755102041,8.16326530612245,49.0
AlxSub,75.0,25.0,0.0,4.0
Schaffhauserplatz,47.05882352941176,41.17647058823529,11.76470588235294,51.0
Odikasigbue,36.0,50.0,14.000000000000002,50.0
PawnByDesign,44.0,54.0,2.0,50.0
CasheW29,56.52173913043478,34.78260869565217,8.695652173913043,46.0
Nayana1000,50.0,41.66666666666667,8.333333333333332,48.0
Ak_143,43.39622641509434,52.83018867924528,3.7735849056603774,53.0
quinnjerman,40.0,54.0,6.0,50.0
chesscrown1557,42.857142857142854,40.81632653061224,16.3265306122449,49.0
alfilnegrox1,50.98039215686274,49.01960784313725,0.0,51.0
gmfercho,50.0,44.0,6.0,50.0
ozkanbozzzz,32.0,64.0,4.0,50.0
Nikolai_1957-1954,42.857142857142854,48.97959183673469,8.16326530612245,49.0
Jose_Luisx,40.42553191489361,57.446808510638306,2.127659574468085,47.0
soumashis,58.69565217391305,39.130434782608695,2.1739130434782608,46.0
aryamannkid,47.05882352941176,47.05882352941176,5.88235294117647,51.0
JayantChouhan,54.761904761904766,45.23809523809524,0.0,42.0
Anna_Khrebtenko,50.0,50.0,0.0,4.0
xx13131313,34.0,48.0,18.0,50.0
Fatih4722,34.69387755102041,63.26530612244898,2.0408163265306123,49.0
the7tig3r,0.0,100.0,0.0,2.0
water-witch,48.97959183673469,46.93877551020408,4.081632653061225,49.0
nessie022,54.54545454545454,41.81818181818181,3.636363636363636,55.0
Ruminor13,40.0,52.0,8.0,50.0
MityshevS,36.0,62.0,2.0,50.0
PK1606,41.509433962264154,58.490566037735846,0.0,53.0
dmsea,36.0,64.0,0.0,50.0
HandsomeCentury,46.0,52.0,2.0,50.0
Mohamadmanar1992,40.81632653061224,55.10204081632652,4.081632653061225,49.0
Amiiiiiiiirrrrrrrr,52.0,46.0,2.0,50.0
mehmet488,,,,
A3a4em,52.94117647058824,47.05882352941176,0.0,51.0
RookHunter,45.83333333333333,54.166666666666664,0.0,48.0
ghasemialief,30.0,60.0,10.0,50.0
Jkjkjp,40.0,60.0,0.0,5.0
PepedeHuelva,38.775510204081634,59.18367346938776,2.0408163265306123,49.0
Mannynoir,44.230769230769226,55.769230769230774,0.0,52.0
lobolove2024,57.14285714285714,42.857142857142854,0.0,7.0
Yvonne68,45.28301886792453,49.056603773584904,5.660377358490567,53.0
Like2Learn,55.55555555555556,37.77777777777778,6.666666666666667,45.0
radon2012,54.0,42.0,4.0,50.0
Objectif_trop_fort,44.680851063829785,48.93617021276596,6.382978723404255,47.0
bja555,36.0,54.0,10.0,50.0
EstoFidelis,48.0,48.0,4.0,50.0
PalaciosLlF,52.0,42.0,6.0,50.0
Oleksandr_11,38.0,62.0,0.0,50.0
Dare_Mage,43.75,50.0,6.25,48.0
renzorl98,51.02040816326531,44.89795918367347,4.081632653061225,49.0
tonystark696969,53.06122448979592,40.81632653061224,6.122448979591836,49.0
jhailesx,50.0,46.15384615384615,3.8461538461538463,52.0
musito2001,40.0,56.00000000000001,4.0,50.0
Willyzi,60.37735849056604,37.735849056603776,1.8867924528301887,53.0
UcanTosbaga,29.411764705882355,70.58823529411765,0.0,51.0
El_Precisione,56.25,39.58333333333333,4.166666666666666,48.0
Ekvip,25.49019607843137,66.66666666666666,7.84313725490196,51.0
haggytheman,60.86956521739131,34.78260869565217,4.3478260869565215,46.0
Youssef_Emad,50.98039215686274,43.13725490196079,5.88235294117647,51.0
AprendizJesus,37.735849056603776,58.490566037735846,3.7735849056603774,53.0
shr2kor,50.0,45.23809523809524,4.761904761904762,42.0
MQMartin,46.93877551020408,53.06122448979592,0.0,49.0
Barkinhiev_Ahmed,39.58333333333333,58.333333333333336,2.083333333333333,48.0
amirmoro,48.97959183673469,48.97959183673469,2.0408163265306123,49.0
gousia786,38.0,62.0,0.0,50.0
Kazlaft-Bublock,59.57446808510638,38.297872340425535,2.127659574468085,47.0
MarathonGo2700,47.05882352941176,41.17647058823529,11.76470588235294,51.0
nightfall1941,44.89795918367347,46.93877551020408,8.16326530612245,49.0
TopRamenUSA,40.38461538461539,51.92307692307693,7.6923076923076925,52.0
nakajuma,,,,
Rettcar,58.82352941176471,39.21568627450981,1.96078431372549,51.0
Oceanblue32,44.0,54.0,2.0,50.0
hiammagii,46.0,50.0,4.0,50.0
Turolman,0.0,0.0,0.0,0.0
nOOb_2-O,52.0,46.0,2.0,50.0
oriad,37.77777777777778,57.77777777777777,4.444444444444445,45.0
MarcosMiguel2012,31.25,58.333333333333336,10.416666666666668,48.0
hadesin,39.58333333333333,56.25,4.166666666666666,48.0
SuyudSPt,0.0,100.0,0.0,1.0
rss3398,50.0,46.0,4.0,50.0
Mariwombat,18.75,75.0,6.25,32.0
Damarin86,40.38461538461539,51.92307692307693,7.6923076923076925,52.0
lokival,52.94117647058824,45.09803921568628,1.96078431372549,51.0
Mickey1918,41.17647058823529,52.94117647058824,5.88235294117647,51.0
stlbucket,37.25490196078432,62.74509803921568,0.0,51.0
Asilmirjen,57.89473684210527,36.84210526315789,5.263157894736842,19.0
ChessPlayerUSSR,48.0,48.0,4.0,50.0
Alphavite,42.857142857142854,55.10204081632652,2.0408163265306123,49.0
trompsk,57.14285714285714,42.857142857142854,0.0,49.0
SarkarRajAS,37.5,50.0,12.5,32.0
Choc-Mint-Chip,35.294117647058826,56.86274509803921,7.84313725490196,51.0
Anastasia_wa,43.75,54.166666666666664,2.083333333333333,48.0
wezisendama,42.5,55.00000000000001,2.5,40.0
Mavi_Alpha,62.74509803921568,33.33333333333333,3.92156862745098,51.0
SaSeg,46.93877551020408,48.97959183673469,4.081632653061225,49.0
Dynastyyyy3323,34.69387755102041,61.224489795918366,4.081632653061225,49.0
spielbrecher,56.00000000000001,44.0,0.0,50.0
crazydiamond88,47.91666666666667,45.83333333333333,6.25,48.0
Mujer21,52.0,46.0,2.0,50.0
Yazan_Alqadi,35.294117647058826,62.74509803921568,1.96078431372549,51.0
colochorompealmoadas,47.05882352941176,47.05882352941176,5.88235294117647,51.0
Saltanunc,44.0,56.00000000000001,0.0,50.0
arvind01,25.0,75.0,0.0,4.0
Mr3berk4,38.0,57.99999999999999,4.0,50.0
warrik2,48.93617021276596,48.93617021276596,2.127659574468085,47.0
C2H5OH3,40.0,54.0,6.0,50.0
A972,64.58333333333334,35.41666666666667,0.0,48.0
jotawatt,18.367346938775512,79.59183673469387,2.0408163265306123,49.0
Den1970Den1970,0.0,0.0,0.0,0.0
SiusBunga,60.0,36.0,4.0,50.0
amarjith2,45.83333333333333,54.166666666666664,0.0,48.0
ThePlagueDoctor01,31.37254901960784,64.70588235294117,3.92156862745098,51.0
trollbobbi,40.0,54.0,6.0,50.0
secretaccounthabibi,44.0,50.0,6.0,50.0
malamarea,43.75,52.083333333333336,4.166666666666666,48.0
rednivrug15,22.641509433962263,75.47169811320755,1.8867924528301887,53.0
nikmal_ft,41.509433962264154,54.71698113207547,3.7735849056603774,53.0
TarasDina,40.0,49.09090909090909,10.909090909090908,55.0
mf_pizz,55.55555555555556,44.44444444444444,0.0,54.0
MartInPlus2,41.17647058823529,37.25490196078432,21.568627450980394,51.0
DipDen,46.93877551020408,48.97959183673469,4.081632653061225,49.0
john2025,30.18867924528302,66.0377358490566,3.7735849056603774,53.0
Mazhad,48.0,44.0,8.0,50.0
shahram1928,55.10204081632652,44.89795918367347,0.0,49.0
a-t-5,0.0,80.0,20.0,5.0
lelicman,0.0,0.0,0.0,0.0
camenj,50.0,46.15384615384615,3.8461538461538463,52.0
budderl,50.98039215686274,47.05882352941176,1.96078431372549,51.0
uglygram,42.5531914893617,53.191489361702125,4.25531914893617,47.0
CK_1886,26.53061224489796,67.3469387755102,6.122448979591836,49.0
r2d2w2,48.97959183673469,46.93877551020408,4.081632653061225,49.0
Denis280110,57.692307692307686,36.53846153846153,5.769230769230769,52.0
flanta,,,,
capy_chess777,40.42553191489361,57.446808510638306,2.127659574468085,47.0
shuuichitoicho,59.61538461538461,38.46153846153847,1.9230769230769231,52.0
Magnus40,46.42857142857143,50.0,3.571428571428571,56.0
Batu48,36.0,62.0,2.0,50.0
Javpine597,52.94117647058824,43.13725490196079,3.92156862745098,51.0
VoroninNikita,50.0,41.66666666666667,8.333333333333332,48.0
RaphaelTraining1,28.26086956521739,69.56521739130434,2.1739130434782608,46.0
Tanuj_purswani,45.28301886792453,45.28301886792453,9.433962264150944,53.0
Amuuu,45.09803921568628,49.01960784313725,5.88235294117647,51.0
TimAstier,55.319148936170215,31.91489361702128,12.76595744680851,47.0
Oginbogin,46.666666666666664,42.22222222222222,11.11111111111111,45.0
Chip113,58.82352941176471,37.25490196078432,3.92156862745098,51.0
yagizegecelep,10.0,90.0,0.0,10.0
resolute-rook,42.0,54.0,4.0,50.0
DIBO,39.21568627450981,56.86274509803921,3.92156862745098,51.0
poseidon2121,44.0,54.0,2.0,50.0
Punno22,51.06382978723404,44.680851063829785,4.25531914893617,47.0
Toprotroja,0.0,100.0,0.0,1.0
MarkG514,45.09803921568628,43.13725490196079,11.76470588235294,51.0
a74bh,42.30769230769231,48.07692307692308,9.615384615384617,52.0
jack_be_nimble,50.98039215686274,49.01960784313725,0.0,51.0
betoi31,64.0,30.0,6.0,50.0
sapphire_phoenix,38.775510204081634,42.857142857142854,18.367346938775512,49.0
NISMEC,14.000000000000002,78.0,8.0,50.0
NothinghamLace,34.0,62.0,4.0,50.0
ignatiushorreili,48.0,46.0,6.0,50.0
Mudrovfedor,56.00000000000001,40.0,4.0,50.0
sathism,38.46153846153847,59.61538461538461,1.9230769230769231,52.0
kiarashf1989,25.0,75.0,0.0,4.0
sergeititkov,32.0,64.0,4.0,50.0
Tiopujio,48.0,42.0,10.0,50.0
Renatobaca,36.0,64.0,0.0,50.0
Kolonel007,36.17021276595745,63.82978723404256,0.0,47.0
TommoX,46.15384615384615,53.84615384615385,0.0,52.0
ereid07,40.0,54.0,6.0,50.0
DEBAPRABHO,51.92307692307693,44.230769230769226,3.8461538461538463,52.0
Krivitskiy_Aleksandr,50.98039215686274,39.21568627450981,9.803921568627452,51.0
pvapva,50.0,42.0,8.0,50.0
miki_train,34.0,57.99999999999999,8.0,50.0
Carey59,50.0,50.0,0.0,2.0
HUGOS01,38.0,56.00000000000001,6.0,50.0
Doctor_check_99,58.333333333333336,31.25,10.416666666666668,48.0
yuri_9090,52.0,46.0,2.0,50.0
Lanc39,46.93877551020408,44.89795918367347,8.16326530612245,49.0
soupdoyou,52.72727272727272,41.81818181818181,5.454545454545454,55.0
zamboni-69,54.0,44.0,2.0,50.0
the_amirhossein,48.0,44.0,8.0,50.0
Movaro,46.93877551020408,51.02040816326531,2.0408163265306123,49.0
Gabrielguerrero1,43.47826086956522,43.47826086956522,13.043478260869565,46.0
Nikolay29rus,0.0,0.0,0.0,0.0
quentin87,35.41666666666667,58.333333333333336,6.25,48.0
BertiJones,44.230769230769226,55.769230769230774,0.0,52.0
DRD2024,0.0,100.0,0.0,1.0
SuperLoop,45.83333333333333,43.75,10.416666666666668,48.0
TarekElhanafy,46.0,46.0,8.0,50.0
emirchess7,44.0,54.0,2.0,50.0
petergo,46.93877551020408,44.89795918367347,8.16326530612245,49.0
burekmentolov,44.89795918367347,55.10204081632652,0.0,49.0
Pranjul96,28.000000000000004,70.0,2.0,50.0
hanc26,39.21568627450981,54.90196078431373,5.88235294117647,51.0
Morrelo,44.89795918367347,53.06122448979592,2.0408163265306123,49.0
jeromeovich,36.0,52.0,12.0,50.0
robychess,43.13725490196079,43.13725490196079,13.725490196078432,51.0
bonaventure23,48.97959183673469,32.6530612244898,18.367346938775512,49.0
AV_Zikov5262,50.90909090909091,40.0,9.090909090909092,55.0
Favas123,37.5,60.416666666666664,2.083333333333333,48.0
Socioaldeano,62.5,37.5,0.0,48.0
reapingrook,46.666666666666664,53.333333333333336,0.0,45.0
zahidenevval,38.775510204081634,57.14285714285714,4.081632653061225,49.0
tashkentka,36.0,60.0,4.0,50.0
mahmoud_abdellatif,42.857142857142854,48.97959183673469,8.16326530612245,49.0
astute1982,54.0,44.0,2.0,50.0
GoodChessPlayer3,37.735849056603776,47.16981132075472,15.09433962264151,53.0
TRafil291,46.93877551020408,42.857142857142854,10.20408163265306,49.0
BiblerKlewin,48.0,38.0,14.000000000000002,50.0
Tima1939,28.57142857142857,66.66666666666666,4.761904761904762,21.0
ChinmayShibuKumar,37.142857142857146,57.14285714285714,5.714285714285714,35.0
Ioveeelyyy,38.18181818181819,56.36363636363636,5.454545454545454,55.0
Kamikaze0w0,44.89795918367347,53.06122448979592,2.0408163265306123,49.0
Ahmedoo542,38.775510204081634,61.224489795918366,0.0,49.0
Egor_Vladimirovich,56.86274509803921,41.17647058823529,1.96078431372549,51.0
nezaras2000,53.333333333333336,46.666666666666664,0.0,45.0
abchess1307,,,,
DemonDegroit,52.0,48.0,0.0,50.0
Kjetil_Lie80,51.92307692307693,32.69230769230769,15.384615384615385,52.0
relet,42.0,54.0,4.0,50.0
Jugadordebil,38.0,54.0,8.0,50.0
EljuanGG,47.05882352941176,47.05882352941176,5.88235294117647,51.0
Ahmedebrahim2,47.91666666666667,50.0,2.083333333333333,48.0
Invitari,40.816326530612244,48.97959183673469,10.204081632653061,49.0
Bardyk01,51.02040816326531,38.775510204081634,10.204081632653061,49.0
royzmanalex,43.13725490196079,54.90196078431373,1.9607843137254901,51.0
JayPi4c,60.0,38.0,2.0,50.0
Gibbous64,45.09803921568628,54.90196078431373,0.0,51.0
larolarolang,33.33333333333333,60.78431372549019,5.88235294117647,51.0
mikhailtal20100,33.33333333333333,49.01960784313725,17.647058823529413,51.0
amigo-sa,47.05882352941176,47.05882352941176,5.88235294117647,51.0
Hpsk,46.93877551020408,44.89795918367347,8.16326530612245,49.0
dactin,43.13725490196079,47.05882352941176,9.803921568627452,51.0
renzonx,35.41666666666667,58.333333333333336,6.25,48.0
MaloR,42.857142857142854,55.10204081632652,2.0408163265306123,49.0
Shahed1448,44.89795918367347,51.02040816326531,4.081632653061225,49.0
hamsini1,36.0,60.0,4.0,50.0
bored_billionaire,41.46341463414634,53.65853658536586,4.878048780487805,41.0
blackwood87,46.15384615384615,48.07692307692308,5.769230769230769,52.0
kwatov,76.0,24.0,0.0,50.0
Sedoi-1963,44.0,42.0,14.000000000000002,50.0
nigtking,39.21568627450981,54.90196078431373,5.88235294117647,51.0
Vadim1935,50.98039215686274,49.01960784313725,0.0,51.0
GeorgeSteiner,50.98039215686274,41.17647058823529,7.8431372549019605,51.0
ajcortez,24.489795918367346,75.51020408163265,0.0,49.0
ASHOKSAWNA,44.680851063829785,55.319148936170215,0.0,47.0
jacobk17,46.0,48.0,6.0,50.0
swguynos,0.0,100.0,0.0,4.0
Karteus,40.0,52.0,8.0,50.0
Jedoneration,46.15384615384615,50.0,3.8461538461538463,52.0
Blunderboy64,55.769230769230774,38.46153846153847,5.769230769230769,52.0
jatin16yo,50.0,50.0,0.0,8.0
Sarpeed,46.0,52.0,2.0,50.0
pphani,40.816326530612244,55.10204081632652,4.081632653061225,49.0
dryabchuk,51.02040816326531,44.89795918367347,4.081632653061225,49.0
Gargarrag,50.0,44.230769230769226,5.769230769230769,52.0
Daskevich,51.92307692307693,44.230769230769226,3.8461538461538463,52.0
Natsonj,37.5,58.333333333333336,4.166666666666666,48.0
Arabidopsisthaliana,48.0,50.0,2.0,50.0
beliviski,46.808510638297875,51.06382978723404,2.127659574468085,47.0
Andriy2006,47.05882352941176,39.21568627450981,13.725490196078432,51.0
gefuehlter_FM,62.0,30.0,8.0,50.0
Nemfertritr,40.0,60.0,0.0,50.0
aldjlad,52.0,46.0,2.0,50.0
darlinchess,42.0,52.0,6.0,50.0
Adjustor,38.0,60.0,2.0,50.0
kaminskil,38.0,62.0,0.0,50.0
StephenWilly,49.01960784313725,43.13725490196079,7.8431372549019605,51.0
YACKAL,51.02040816326531,44.89795918367347,4.081632653061225,49.0
Kawaski,47.91666666666667,47.91666666666667,4.166666666666666,48.0
juliuszaesi,53.06122448979592,44.89795918367347,2.0408163265306123,49.0
ethanrachel,41.17647058823529,56.86274509803921,1.9607843137254901,51.0
Coman_Nutu,38.0,54.0,8.0,50.0
mepardoc,25.0,75.0,0.0,12.0
chess_for_real,48.0,44.0,8.0,50.0
matteoferdinando63,55.769230769230774,32.69230769230769,11.538461538461538,52.0
nacho1412,23.25581395348837,76.74418604651163,0.0,43.0
Koanoz,50.0,50.0,0.0,48.0
StochasticVolatility,44.89795918367347,46.93877551020408,8.16326530612245,49.0
Carlsen13,45.45454545454545,47.27272727272727,7.2727272727272725,55.0
Habichuela,45.28301886792453,41.509433962264154,13.20754716981132,53.0
Mustapekka,24.0,72.0,4.0,50.0
RadosCal,54.0,42.0,4.0,50.0
amirhossin1380,55.10204081632652,38.775510204081634,6.122448979591836,49.0
ph74150,43.13725490196079,50.98039215686274,5.88235294117647,51.0
Rommel_Sismo-An_06,32.0,57.99999999999999,10.0,50.0
GoblinSS,54.0,42.0,4.0,50.0
Skycrek,48.0,44.0,8.0,50.0
Winquitter,40.0,57.99999999999999,2.0,50.0
CalvinKlein,50.943396226415096,45.28301886792453,3.7735849056603774,53.0
aaronagp20,44.0,54.0,2.0,50.0
mahmoud_hossam001,37.254901960784316,58.82352941176471,3.9215686274509802,51.0
mahyoong,45.09803921568628,52.94117647058824,1.9607843137254901,51.0
gomelbel,40.816326530612244,40.816326530612244,18.367346938775512,49.0
Ahmedfathi1958,48.0,48.0,4.0,50.0
awsed9986,51.06382978723404,44.680851063829785,4.25531914893617,47.0
Hyuudoro,82.35294117647058,15.686274509803921,1.9607843137254901,51.0
Qbomb5,36.734693877551024,55.10204081632652,8.16326530612245,49.0
quiendice75,48.97959183673469,46.93877551020408,4.081632653061225,49.0
novak9,46.2962962962963,53.70370370370371,0.0,54.0
adpinto93,54.0,46.0,0.0,50.0
Cat_down,52.94117647058824,41.17647058823529,5.88235294117647,51.0
gatots,39.21568627450981,54.90196078431373,5.88235294117647,51.0
Yuriplay,25.0,75.0,0.0,48.0
CAMOKAT,50.0,47.91666666666667,2.083333333333333,48.0
PVZ1971,54.0,42.0,4.0,50.0
momot74,48.0,50.0,2.0,50.0
Oleg_Vereshchagin_49,40.0,56.00000000000001,4.0,50.0
Raciborz-dzistek,36.0,56.00000000000001,8.0,50.0
Rehan-khan5146,25.0,75.0,0.0,4.0
ZeRevenanT,44.0,52.0,4.0,50.0
Iluminaze,41.66666666666667,54.166666666666664,4.166666666666666,48.0
Zmey90,42.857142857142854,48.97959183673469,8.16326530612245,49.0
jv197,50.0,37.03703703703704,12.962962962962962,54.0
stod,46.0,48.0,6.0,50.0
AHoffman,46.93877551020408,42.857142857142854,10.204081632653061,49.0
guibussadori,52.0,48.0,0.0,50.0
Mubus42,38.775510204081634,61.224489795918366,0.0,49.0
MistDragon525,44.44444444444444,50.0,5.555555555555555,18.0
Mohieeeldab3,46.93877551020408,46.93877551020408,6.122448979591836,49.0
catalinmihaila,46.2962962962963,51.85185185185185,1.8518518518518516,54.0
maherhshas,46.93877551020408,53.06122448979592,0.0,49.0
Mordeus,54.0,40.0,6.0,50.0
Maximov33,46.0,52.0,2.0,50.0
bhav05,45.28301886792453,45.28301886792453,9.433962264150944,53.0
Temps799,41.17647058823529,47.05882352941176,11.76470588235294,51.0
Anapher,53.191489361702125,38.297872340425535,8.51063829787234,47.0
jromeroh,48.07692307692308,50.0,1.9230769230769231,52.0
Mashul,65.51724137931035,34.48275862068966,0.0,58.0
Lamatal,57.99999999999999,36.0,6.0,50.0
Kanigia,44.89795918367347,48.97959183673469,6.122448979591836,49.0
SacSacSacSacMate,44.0,52.0,4.0,50.0
drunk_frank,53.06122448979592,46.93877551020408,0.0,49.0
Almat06,45.09803921568628,52.94117647058824,1.9607843137254901,51.0
depaz17,34.0,60.0,6.0,50.0
KyleRobertson,51.42857142857142,40.0,8.571428571428571,35.0
ed007007,29.411764705882355,64.70588235294117,5.88235294117647,51.0
edward121995,47.91666666666667,39.58333333333333,12.5,48.0
kaye86,39.21568627450981,56.86274509803921,3.9215686274509802,51.0
ChesterGuy,46.93877551020408,53.06122448979592,0.0,49.0
uragon2018,35.41666666666667,56.25,8.333333333333332,48.0
weekendwoodpusher,38.0,60.0,2.0,50.0
Devil293,72.0,16.0,12.0,50.0
Polfunus,49.01960784313725,47.05882352941176,3.9215686274509802,51.0
UnknownM8,42.0,54.0,4.0,50.0
Poltergeist_hwx,48.93617021276596,44.680851063829785,6.382978723404255,47.0
Jjdu56,50.98039215686274,43.13725490196079,5.88235294117647,51.0
ManGoka,59.183673469387756,38.775510204081634,2.0408163265306123,49.0
RAJNEESH_2800,0.0,100.0,0.0,1.0
david11234,38.775510204081634,57.14285714285714,4.081632653061225,49.0
Kingjo81,54.90196078431373,35.294117647058826,9.803921568627452,51.0
