user_id,win_rate,lose_rate,draw_rate,game_count,blitz_rating
rudyluceno,34.0,60.0,6.0,100.0,1652.0
maknaaa,48.0,52.0,0.0,100.0,1609.0
miko66,53.0,44.0,3.0,100.0,1150.0
Silvajeff1,40.0,59.0,0.0,66.0,1520.0
PoissonBracket,56.0,35.0,8.0,100.0,2322.0
Garg_07,66.0,33.0,0.0,9.0,1457.0
Herr_Nielson,41.0,55.0,4.0,100.0,1444.0
pe3a,56.0,37.0,6.0,100.0,2062.0
DaddysH0me,49.0,50.0,1.0,100.0,1933.0
ReluOncescu,41.0,54.0,5.0,100.0,1553.0
Coni198,49.0,50.0,1.0,100.0,1661.0
Shift_132OTT,53.0,40.0,6.0,45.0,860.0
gavlad52,55.0,43.0,2.0,100.0,1707.0
jlbflip4,60.0,32.0,8.0,100.0,2216.0
silcori25,53.0,39.0,8.0,100.0,2124.0
Makia0406,47.0,50.0,3.0,100.0,1870.0
HANMIC97,47.0,52.0,1.0,100.0,1669.0
adham_abdelrahman,51.0,48.0,1.0,100.0,1632.0
sorn23,43.0,53.0,4.0,100.0,1758.0
gargadon,100.0,0.0,0.0,3.0,1911.0
lp253,55.0,37.0,8.0,100.0,2078.0
Cheeesslar,54.0,43.0,3.0,100.0,1504.0
naughtyknighta1,49.0,45.0,6.0,100.0,1785.0
jamshid_barzeghr,40.0,52.0,8.0,75.0,1823.0
frederickramos,50.0,42.0,8.0,100.0,2086.0
Two-Steps-From-Mate,61.0,30.0,7.0,39.0,1935.0
stenik,41.0,49.0,10.0,100.0,1921.0
Jor-Dizz,55.0,45.0,0.0,60.0,1237.0
aliwen,52.0,48.0,0.0,100.0,1776.0
Forestviolence,57.0,40.0,1.0,59.0,1284.0
a_mady,33.0,66.0,0.0,9.0,1435.0
fifthArt,46.0,48.0,6.0,100.0,1799.0
banewabo,34.0,60.0,6.0,100.0,1714.0
A11ahmad,46.0,51.0,3.0,100.0,1712.0
Kasavoeboe,37.0,61.0,2.0,100.0,1559.0
ducksfromthedocks,44.0,53.0,3.0,100.0,1649.0
roede,68.0,22.0,10.0,100.0,2083.0
Izio,43.0,56.0,1.0,100.0,1857.0
k_andrv,42.0,53.0,5.0,100.0,1852.0
Semilak,50.0,45.0,5.0,100.0,1280.0
Caprice-567,47.0,45.0,8.0,100.0,1830.0
AbrahamPenaIII,60.0,30.0,10.0,30.0,1749.0
ggg1001,49.0,42.0,9.0,100.0,2078.0
mojtabababakordi,0.0,100.0,0.0,21.0,1841.0
Emily68,47.0,50.0,3.0,100.0,1651.0
sashogavazov,51.0,45.0,4.0,100.0,2283.0
dayanaskgn,50.0,50.0,0.0,6.0,1190.0
MadADAM3,35.0,55.0,10.0,60.0,2012.0
hrouz,22.0,77.0,1.0,100.0,1240.0
Learningtopro,100.0,0.0,0.0,3.0,1699.0
Aras99,0.0,100.0,0.0,12.0,1354.0
m_souza,49.0,47.0,4.0,100.0,1713.0
PambukchyanGevorg,48.0,49.0,3.0,100.0,1555.0
g3e5g2,71.0,0.0,28.0,21.0,2402.0
TemirTash,54.0,43.0,3.0,100.0,1365.0
kreshnik21,50.0,48.0,2.0,100.0,1940.0
marienkaefer1,50.0,41.0,9.0,100.0,2193.0
Sharknadoo,44.0,55.0,1.0,100.0,1700.0
Leone123,20.0,60.0,20.0,15.0,1801.0
bchkanth,39.0,57.0,3.0,100.0,1195.0
pratyushshahi,28.0,70.0,2.0,100.0,1446.0
MmEli27,45.0,47.0,8.0,100.0,1959.0
aarushdadwal,44.0,55.0,0.0,87.0,1824.0
arqmacat,40.0,55.0,5.0,100.0,1410.0
foomytolog,37.0,58.0,3.0,87.0,1685.0
Tricks_only,43.0,52.0,5.0,100.0,1487.0
rustevs,57.0,36.0,6.0,100.0,2602.0
