user_id,user_blitz_rating,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_rating_deviation,user_highest_blitz_opponent_rating,user_second_highest_blitz_opponent_rating,user_third_highest_blitz_opponent_rating,user_win_streak_current,user_win_streak_max,user_loss_streak_current,user_loss_streak_max,user_total_games_played,user_op,op_rating_deviation,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_total_games_played,op_win_streak_current,op_win_streak_max,op_loss_streak_current,op_loss_streak_max,game_result
MateoRB2015,1860.0,55.0,36.0,9.0,100.0,64.28571428571429,26.1904761904762,9.523809523809524,42.0,78.54,1942.0,1930.0,1878.0,2.0,15.0,0.0,17.0,284,Petar143,91.66,42.0,42.0,14.0,21.0,1198,0.0,8.0,3.0,8.0,1
aTeeKSH,1936.0,46.0,50.0,3.0,90.0,53.06122448979592,44.89795918367347,2.0408163265306123,49.0,62.68,2318.0,2241.0,2206.0,0.0,9.0,1.0,9.0,504,Gesha174,500.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-1
Chesspattern_on_IG,2527.0,41.0,50.0,9.0,100.0,38.0,57.99999999999999,4.0,50.0,53.73,2834.0,2834.0,2809.0,0.0,14.0,3.0,13.0,5395,Whynot72,45.31,49.0,47.0,4.0,100.0,13548,0.0,15.0,1.0,13.0,-1
Leviathan64,2643.0,47.0,39.0,14.0,100.0,44.89795918367347,40.81632653061224,14.285714285714285,49.0,46.24,2958.0,2934.0,2898.0,0.0,17.0,2.0,11.0,9444,MightBeDecent,45.01,47.0,44.0,9.0,100.0,6085,1.0,12.0,0.0,9.0,-1
zhtemr,1374.0,28.0,67.0,5.0,100.0,24.489795918367346,69.38775510204081,6.122448979591836,49.0,45.0,1527.0,1520.0,1499.0,0.0,10.0,2.0,18.0,5466,David_ol,45.21,39.0,56.0,4.0,100.0,2924,2.0,9.0,0.0,14.0,-1
Spidertor,1117.0,28.0,70.0,2.0,100.0,25.49019607843137,74.50980392156863,0.0,51.0,0.0,,,,,,,,226,putralangbah,0.0,53.0,44.0,3.0,100.0,1877,,,,,-1
SorceressFern3,2166.0,47.0,43.0,10.0,100.0,46.2962962962963,51.85185185185185,1.851851851851852,54.0,0.0,2464.0,2437.0,2433.0,3.0,16.0,0.0,8.0,833,Tal_is_amazing,0.0,44.0,52.0,4.0,100.0,40350,0.0,13.0,1.0,12.0,1
Oldern,1528.0,44.0,50.0,6.0,100.0,46.0,50.0,4.0,50.0,45.32,1947.0,1928.0,1829.0,2.0,12.0,0.0,8.0,4746,thohno,45.01,55.0,44.0,1.0,100.0,981,0.0,9.0,1.0,12.0,-1
FoxyFace,2354.0,35.0,56.0,8.0,100.0,32.0,56.00000000000001,12.0,50.0,45.09,2630.0,2607.0,2606.0,0.0,12.0,2.0,12.0,6974,belowme,45.01,63.0,36.0,0.0,57.0,9497,0.0,22.0,1.0,11.0,1
rootEnginear,1193.0,52.0,47.0,1.0,100.0,54.16666666666666,45.83333333333333,0.0,48.0,45.33,1472.0,1464.0,1456.0,2.0,9.0,0.0,10.0,1073,adinair,49.77,59.0,38.0,3.0,100.0,184,2.0,7.0,0.0,5.0,1
Al021287,1415.0,52.0,44.0,4.0,100.0,54.0,44.0,2.0,50.0,45.05,1935.0,1893.0,1802.0,0.0,10.0,2.0,11.0,5300,KimJonsson89,45.15,41.0,56.0,3.0,100.0,3888,0.0,12.0,1.0,10.0,-1
SKVO3N9IK,994.0,48.0,43.0,9.0,100.0,53.06122448979592,40.81632653061224,6.122448979591836,49.0,45.18,1100.0,1091.0,1089.0,1.0,7.0,0.0,9.0,866,Jahllo,47.06,42.0,53.0,5.0,100.0,240,0.0,5.0,1.0,7.0,-1
osmankoka,2284.0,60.0,40.0,0.0,15.0,54.0,38.0,8.0,50.0,45.41,2719.0,2699.0,2686.0,0.0,16.0,2.0,12.0,25054,Terrence0429,86.17,0.0,0.0,0.0,0.0,257,0.0,8.0,3.0,15.0,-1
Unmillondejaques,2544.0,78.0,12.0,10.0,100.0,75.0,18.75,6.25,48.0,58.16,2680.0,2679.0,2654.0,4.0,24.0,0.0,8.0,4673,WesleyAraxa,47.31,0.0,0.0,0.0,0.0,14096,2.0,24.0,0.0,17.0,1
ISensoI,1092.0,25.0,66.0,8.0,36.0,0.0,90.0,10.0,10.0,174.42,1653.0,1437.0,1355.0,0.0,2.0,3.0,7.0,24,sergiolaf,365.78,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,-1
NastyGunz,970.0,60.0,40.0,0.0,30.0,45.28301886792453,47.16981132075472,7.547169811320755,53.0,47.0,1120.0,1115.0,1103.0,0.0,5.0,1.0,6.0,280,Sekhfeth,183.19,0.0,0.0,0.0,0.0,4,0.0,1.0,2.0,2.0,1
waffles_06,2380.0,42.0,54.0,4.0,100.0,41.50943396226416,54.71698113207547,3.7735849056603774,53.0,45.03,2616.0,2600.0,2598.0,0.0,10.0,6.0,9.0,1212,MATRIXTRINITY,45.08,55.0,30.0,15.0,100.0,22083,1.0,40.0,0.0,13.0,-1
PAKETOV99,1173.0,47.0,49.0,4.0,100.0,44.89795918367347,48.97959183673469,6.122448979591836,49.0,47.78,1400.0,1291.0,1290.0,0.0,11.0,1.0,10.0,526,kotokrot,45.0,43.0,53.0,4.0,100.0,6943,0.0,14.0,6.0,10.0,-1
aruina2,2456.0,55.0,37.0,8.0,100.0,54.0,42.0,4.0,50.0,45.17,2742.0,2716.0,2716.0,1.0,11.0,0.0,8.0,4896,Chessibague,45.05,42.0,49.0,9.0,100.0,32983,0.0,17.0,3.0,16.0,-1
Sergundzja,1529.0,46.0,46.0,8.0,100.0,46.15384615384615,46.15384615384615,7.6923076923076925,52.0,45.04,1763.0,1757.0,1734.0,1.0,12.0,0.0,13.0,3366,toasty13,45.2,63.0,37.0,0.0,100.0,944,1.0,9.0,0.0,10.0,-1
HasanKastraveci,2407.0,56.0,37.0,6.0,100.0,46.0,50.0,4.0,50.0,45.01,2671.0,2667.0,2648.0,0.0,12.0,0.0,10.0,6637,Trebor23,45.01,39.0,54.0,7.0,100.0,26374,4.0,11.0,0.0,13.0,1
vad0112,1112.0,74.0,22.0,3.0,93.0,45.28301886792453,49.0566037735849,5.660377358490567,53.0,45.06,1818.0,1309.0,1289.0,0.0,12.0,1.0,12.0,2329,ChessPlayerAttempt,230.48,0.0,100.0,0.0,6.0,2,0.0,0.0,2.0,2.0,1
ismailykp,1272.0,44.0,54.0,2.0,100.0,48.97959183673469,48.97959183673469,2.0408163265306123,49.0,45.01,1479.0,1471.0,1464.0,4.0,9.0,0.0,8.0,643,Carbono18,58.39,50.0,50.0,0.0,36.0,3893,2.0,13.0,0.0,11.0,-1
ArcherSagi84,1458.0,25.0,50.0,25.0,12.0,40.38461538461539,53.84615384615385,5.769230769230769,52.0,69.56,1639.0,1622.0,1617.0,1.0,17.0,0.0,13.0,504,elMerda,70.0,0.0,0.0,0.0,0.0,557,0.0,13.0,6.0,9.0,-1
Ralu73,1878.0,57.0,38.0,4.0,100.0,55.10204081632652,42.85714285714285,2.0408163265306123,49.0,45.26,2074.0,2017.0,2010.0,3.0,9.0,0.0,14.0,2594,bio-j,45.27,53.0,45.0,2.0,100.0,1099,0.0,10.0,2.0,7.0,1
KingSlayer1080,2345.0,36.0,59.0,5.0,100.0,35.294117647058826,62.74509803921568,1.96078431372549,51.0,45.93,2585.0,2547.0,2537.0,0.0,13.0,2.0,12.0,2842,MdSharifHossain,46.31,53.0,45.0,2.0,100.0,2397,0.0,14.0,1.0,16.0,1
Tscheschler,2180.0,46.0,50.0,4.0,100.0,40.0,54.0,6.0,50.0,45.14,2344.0,2341.0,2336.0,3.0,11.0,0.0,9.0,1434,peon666,45.04,53.0,45.0,2.0,100.0,5012,3.0,31.0,0.0,7.0,-1
Sonata6,1409.0,47.0,49.0,4.0,100.0,46.93877551020408,46.93877551020408,6.122448979591836,49.0,45.11,1620.0,1595.0,1592.0,1.0,8.0,0.0,8.0,2218,Goeasyonme981,45.04,48.0,47.0,5.0,100.0,5035,0.0,11.0,1.0,11.0,1
AKalavera,925.0,47.0,53.0,0.0,100.0,42.0,57.99999999999999,0.0,50.0,45.67,2048.0,1239.0,1226.0,3.0,10.0,0.0,20.0,5350,beyazsacli,45.02,50.0,48.0,2.0,100.0,4032,0.0,13.0,2.0,11.0,1
Mr2weak2slow,2491.0,32.0,60.0,8.0,100.0,28.000000000000004,66.0,6.0,50.0,73.76,2784.0,2758.0,2746.0,0.0,6.0,2.0,6.0,275,Gautham_A,50.63,60.0,34.0,4.0,69.0,1221,3.0,14.0,0.0,9.0,-1
Nakoigrac,2220.0,52.0,42.0,6.0,100.0,52.0,42.0,6.0,50.0,45.11,2405.0,2388.0,2382.0,0.0,8.0,1.0,7.0,1183,levent11arslan,46.25,70.0,25.0,5.0,60.0,4191,0.0,19.0,3.0,10.0,1
Menefrath,2038.0,48.0,48.0,4.0,100.0,44.89795918367347,53.06122448979592,2.0408163265306123,49.0,45.29,2321.0,2255.0,2213.0,2.0,19.0,0.0,14.0,4631,MELCHOR66,45.18,40.0,50.0,10.0,100.0,5795,0.0,9.0,3.0,12.0,1
adskoe_terpenie,2248.0,53.0,43.0,4.0,100.0,46.15384615384615,50.0,3.8461538461538463,52.0,45.93,2407.0,2378.0,2361.0,6.0,9.0,0.0,7.0,793,reminor,45.08,50.0,43.0,7.0,100.0,35787,2.0,14.0,0.0,12.0,1
KVANT-17,1825.0,59.0,40.0,1.0,100.0,57.99999999999999,40.0,2.0,50.0,75.66,1981.0,1975.0,1964.0,9.0,11.0,0.0,9.0,1212,ulukun,256.05,34.0,62.0,4.0,100.0,3,0.0,7.0,2.0,12.0,1
maxjr0,1501.0,50.0,50.0,0.0,100.0,56.86274509803921,43.13725490196079,0.0,51.0,45.02,2002.0,1771.0,1744.0,2.0,8.0,0.0,10.0,3120,KoenigMufasa,45.0,53.0,43.0,4.0,100.0,5204,1.0,12.0,0.0,10.0,1
vga79,2303.0,49.0,43.0,8.0,100.0,39.21568627450981,52.94117647058824,7.84313725490196,51.0,45.01,2621.0,2564.0,2549.0,2.0,14.0,0.0,10.0,7967,Premier_Chess,45.1,52.0,39.0,9.0,100.0,5896,0.0,21.0,1.0,10.0,1
Alepcastle,1376.0,43.0,56.0,0.0,100.0,38.0,62.0,0.0,50.0,45.0,1781.0,1732.0,1730.0,2.0,11.0,0.0,38.0,14443,eric_clive,45.18,52.0,46.0,2.0,100.0,2352,1.0,9.0,0.0,14.0,-1
fairplay1987,2461.0,50.0,46.0,4.0,100.0,49.0566037735849,43.39622641509434,7.547169811320755,53.0,45.05,2648.0,2613.0,2592.0,1.0,10.0,0.0,9.0,3556,yapov74,45.02,49.0,48.0,3.0,100.0,2131,3.0,14.0,0.0,9.0,1
lovedh,2019.0,100.0,0.0,0.0,3.0,59.18367346938776,38.775510204081634,2.0408163265306123,49.0,164.52,2179.0,2135.0,2133.0,2.0,9.0,0.0,7.0,1572,neon542,99.93,0.0,0.0,0.0,0.0,348,1.0,16.0,0.0,7.0,1
Alazharyhero,1408.0,51.0,44.0,5.0,100.0,46.0,52.0,2.0,50.0,45.07,1633.0,1631.0,1630.0,0.0,10.0,2.0,12.0,6233,knightwyrm,45.04,43.0,45.0,12.0,100.0,414,1.0,13.0,0.0,5.0,-1
jess28260516,1671.0,48.0,49.0,3.0,100.0,42.85714285714285,55.10204081632652,2.0408163265306123,49.0,45.53,1821.0,1815.0,1800.0,0.0,6.0,2.0,8.0,205,Kyklops81,45.01,45.0,51.0,4.0,100.0,12088,1.0,15.0,0.0,15.0,1
michaelford,1884.0,76.0,17.0,7.0,100.0,84.0,12.0,4.0,50.0,185.54,1841.0,1795.0,1782.0,1.0,37.0,0.0,9.0,556,crazy2024j,56.78,45.0,50.0,5.0,100.0,333,0.0,7.0,3.0,12.0,1
damithk,2452.0,59.0,36.0,5.0,100.0,62.74509803921568,33.33333333333333,3.92156862745098,51.0,45.01,2830.0,2778.0,2768.0,3.0,62.0,0.0,10.0,34312,Juanitochess,45.01,39.0,57.0,3.0,100.0,18134,1.0,14.0,0.0,15.0,-1
Karmann58,826.0,0.0,100.0,0.0,3.0,16.666666666666664,83.33333333333334,0.0,6.0,149.73,,,,0.0,1.0,2.0,7.0,8,Pandamu,253.29,0.0,100.0,0.0,3.0,10,0.0,3.0,6.0,6.0,1
sekvr88,2184.0,56.0,37.0,6.0,48.0,54.34782608695651,41.30434782608695,4.3478260869565215,46.0,62.05,2589.0,2559.0,2547.0,0.0,15.0,3.0,18.0,7983,venufork,45.5,58.0,31.0,10.0,87.0,8108,0.0,11.0,1.0,11.0,1
sibo23,1843.0,50.0,44.0,6.0,100.0,45.09803921568628,47.05882352941176,7.84313725490196,51.0,47.13,2210.0,2139.0,2120.0,5.0,22.0,0.0,27.0,7802,peterpetar,185.93,0.0,0.0,0.0,0.0,2567,5.0,9.0,0.0,10.0,1
Meddard,2168.0,43.0,46.0,11.0,100.0,53.191489361702125,36.17021276595745,10.638297872340424,47.0,45.23,2407.0,2404.0,2379.0,0.0,16.0,3.0,8.0,2286,Anton_Wiriadinata,323.3,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,-1
mared2,2341.0,49.0,42.0,9.0,100.0,39.21568627450981,49.01960784313725,11.76470588235294,51.0,45.05,2759.0,2678.0,2662.0,0.0,27.0,1.0,10.0,37445,Dementor314,45.18,49.0,46.0,5.0,100.0,2744,0.0,9.0,1.0,12.0,1
DSCostel,1845.0,71.0,28.0,0.0,100.0,53.84615384615385,36.53846153846153,9.615384615384617,52.0,74.34,2209.0,2175.0,2168.0,1.0,8.0,0.0,6.0,638,nopieceout,116.5,66.0,34.0,0.0,100.0,2335,0.0,11.0,1.0,10.0,-1
ibrahimakarr,1325.0,48.0,47.0,5.0,100.0,44.0,50.0,6.0,50.0,45.61,1467.0,1462.0,1445.0,6.0,10.0,0.0,11.0,1720,samehelfeel,45.49,42.0,53.0,5.0,100.0,2216,0.0,12.0,1.0,10.0,1
duongnhi79b,2422.0,55.0,38.0,7.0,100.0,49.01960784313725,47.05882352941176,3.92156862745098,51.0,45.11,2647.0,2644.0,2605.0,2.0,9.0,0.0,9.0,898,Chesser_Koustuv,45.0,42.0,52.0,6.0,100.0,692,4.0,20.0,0.0,7.0,1
AlfonsoMont,1604.0,34.0,63.0,3.0,100.0,32.0,64.0,4.0,50.0,156.78,1733.0,1702.0,1698.0,0.0,9.0,7.0,24.0,2485,juanillo956,89.93,36.0,61.0,3.0,100.0,14588,0.0,11.0,1.0,13.0,-1
LIMBA_AM,1046.0,18.0,80.0,2.0,100.0,31.48148148148148,62.96296296296296,5.555555555555555,54.0,46.12,2079.0,1847.0,1808.0,0.0,8.0,5.0,19.0,5803,lucindq19,169.37,25.0,75.0,0.0,4.0,4,0.0,1.0,2.0,2.0,1
EducatedGator,1222.0,75.0,25.0,0.0,12.0,44.0,52.0,4.0,50.0,86.01,1544.0,1460.0,1408.0,0.0,5.0,1.0,6.0,146,Eskamoter,201.44,0.0,0.0,0.0,0.0,906,0.0,12.0,2.0,9.0,-1
rystem_87,1402.0,48.0,50.0,2.0,100.0,40.0,57.99999999999999,2.0,50.0,45.12,1634.0,1631.0,1627.0,1.0,12.0,0.0,12.0,12618,michgood1,45.32,51.0,38.0,11.0,100.0,2205,0.0,9.0,3.0,8.0,-1
N_G2001,1109.0,55.0,41.0,4.0,100.0,46.15384615384615,51.92307692307693,1.9230769230769231,52.0,45.07,1280.0,1273.0,1266.0,5.0,9.0,0.0,11.0,2211,brownieconcaca,45.03,56.0,39.0,4.0,100.0,848,0.0,9.0,3.0,6.0,1
reza678,2275.0,51.0,48.0,1.0,100.0,50.0,50.0,0.0,50.0,45.05,2675.0,2601.0,2592.0,0.0,16.0,2.0,13.0,39559,cyberleader,45.0,47.0,42.0,11.0,100.0,544,2.0,7.0,0.0,6.0,1
NotComplicated,2092.0,53.0,45.0,2.0,100.0,57.99999999999999,40.0,2.0,50.0,45.1,2485.0,2460.0,2340.0,3.0,11.0,0.0,12.0,5418,Angbatil,45.0,50.0,48.0,2.0,100.0,20881,0.0,15.0,0.0,13.0,1
cuantum_1,1898.0,60.0,35.0,5.0,100.0,59.18367346938776,36.734693877551024,4.081632653061225,49.0,65.61,2209.0,2193.0,2187.0,4.0,17.0,0.0,25.0,361,DimRimKnight,53.24,52.0,44.0,4.0,100.0,4942,1.0,12.0,0.0,13.0,1
rain2000,2421.0,60.0,35.0,5.0,100.0,50.0,44.0,6.0,50.0,45.02,2673.0,2637.0,2633.0,0.0,13.0,2.0,8.0,11320,LuisLopez2003,45.24,55.0,39.0,6.0,100.0,1216,0.0,12.0,2.0,10.0,-1
Likhith_gs,1196.0,50.0,50.0,0.0,6.0,40.81632653061224,53.06122448979592,6.122448979591836,49.0,49.14,1563.0,1550.0,1433.0,1.0,9.0,0.0,13.0,1095,valop_27,187.96,57.0,28.0,14.0,42.0,12,0.0,4.0,2.0,2.0,1
Novik89,2389.0,49.0,40.0,11.0,100.0,54.34782608695651,36.95652173913043,8.695652173913043,46.0,46.03,2645.0,2619.0,2613.0,2.0,18.0,0.0,8.0,4556,Ildar_Khaziiev,339.24,0.0,100.0,0.0,3.0,1,0.0,0.0,1.0,1.0,0
Paptya,614.0,45.0,51.0,4.0,100.0,32.6530612244898,57.14285714285714,10.20408163265306,49.0,45.15,1191.0,800.0,766.0,0.0,5.0,2.0,7.0,363,DouceHeure,45.3,39.0,55.0,6.0,100.0,171,1.0,5.0,0.0,9.0,1
mdqmichael,984.0,51.0,43.0,6.0,100.0,44.89795918367347,53.06122448979592,2.0408163265306123,49.0,45.0,1465.0,1298.0,1269.0,1.0,9.0,0.0,9.0,3209,MoreTeaVicar,45.23,40.0,50.0,10.0,100.0,3005,0.0,9.0,1.0,10.0,1
popgergesramzy,2176.0,47.0,50.0,3.0,100.0,43.13725490196079,50.98039215686274,5.88235294117647,51.0,45.22,2355.0,2297.0,2295.0,0.0,12.0,1.0,12.0,5117,Kayrat_S,45.0,45.0,45.0,10.0,100.0,7630,1.0,10.0,0.0,12.0,-1
mkeh,1855.0,43.0,54.0,3.0,100.0,48.0,48.0,4.0,50.0,45.62,2017.0,2014.0,2007.0,1.0,10.0,0.0,9.0,1810,EnteSc,45.04,50.0,47.0,3.0,100.0,1434,0.0,15.0,2.0,11.0,-1
sljwe111,1367.0,40.0,56.0,3.0,100.0,36.0,62.0,2.0,50.0,45.0,1503.0,1472.0,1471.0,0.0,6.0,2.0,9.0,287,mmarameo,45.17,42.0,54.0,4.0,100.0,1085,0.0,9.0,2.0,9.0,-1
viniciustrindade,1205.0,50.0,50.0,0.0,6.0,47.91666666666667,45.83333333333333,6.25,48.0,125.76,1291.0,1278.0,1276.0,1.0,11.0,0.0,11.0,416,milesj99,57.92,25.0,75.0,0.0,24.0,2656,0.0,15.0,2.0,15.0,1
Christoporus_N,1215.0,28.0,71.0,0.0,21.0,51.11111111111111,42.22222222222222,6.666666666666667,45.0,161.83,1589.0,1567.0,1537.0,0.0,7.0,2.0,8.0,96,livingeasley,201.85,0.0,0.0,0.0,0.0,38,0.0,3.0,4.0,14.0,-1
Dad7261,1052.0,49.0,45.0,6.0,100.0,43.75,50.0,6.25,48.0,45.44,1241.0,1235.0,1223.0,2.0,11.0,0.0,14.0,644,UmamiTsunami,45.07,46.0,47.0,7.0,100.0,1588,1.0,8.0,0.0,10.0,-1
Infinite-Diversity,1425.0,43.0,55.0,2.0,100.0,46.93877551020408,51.02040816326531,2.0408163265306123,49.0,45.81,1552.0,1549.0,1549.0,1.0,10.0,0.0,46.0,2211,Dejay27dabreo,45.14,48.0,44.0,8.0,100.0,3666,4.0,8.0,0.0,15.0,1
WaZOwski22,744.0,45.0,54.0,1.0,100.0,36.734693877551024,61.224489795918366,2.0408163265306123,49.0,45.36,1102.0,1080.0,1061.0,3.0,4.0,0.0,14.0,234,Nika-2015,82.62,29.0,67.0,2.0,37.0,19,0.0,2.0,2.0,6.0,-1
behrad98,2441.0,43.0,55.0,2.0,100.0,51.02040816326531,48.97959183673469,0.0,49.0,45.38,2832.0,2803.0,2747.0,0.0,23.0,2.0,12.0,7936,cranberry314,45.05,54.0,38.0,8.0,100.0,11692,1.0,14.0,0.0,10.0,-1
Fluke180,2435.0,61.0,27.0,12.0,100.0,62.0,22.0,16.0,50.0,45.01,2809.0,2776.0,2763.0,0.0,32.0,1.0,11.0,10533,Kaissa69,45.06,40.0,56.0,3.0,100.0,36795,0.0,12.0,1.0,16.0,1
Kiaan_007,892.0,43.0,52.0,5.0,100.0,45.28301886792453,47.16981132075472,7.547169811320755,53.0,45.15,1124.0,1103.0,1095.0,2.0,9.0,0.0,14.0,593,rickyquint,64.15,0.0,100.0,0.0,3.0,1173,0.0,10.0,1.0,8.0,-1
tvit75,1472.0,39.0,56.0,5.0,100.0,36.17021276595745,53.191489361702125,10.638297872340424,47.0,45.03,1611.0,1606.0,1603.0,0.0,9.0,4.0,13.0,7762,spajsini,45.15,50.0,50.0,0.0,96.0,2144,4.0,8.0,0.0,8.0,-1
mattoallaterza,1854.0,26.0,66.0,8.0,100.0,22.0,72.0,6.0,50.0,45.12,2423.0,2292.0,2289.0,0.0,8.0,4.0,19.0,1241,Katalonien,159.22,61.0,33.0,4.0,63.0,1978,0.0,17.0,1.0,28.0,-1
bazanova,1151.0,48.0,48.0,4.0,100.0,38.0,56.00000000000001,6.0,50.0,45.02,1564.0,1462.0,1446.0,0.0,11.0,1.0,13.0,9684,Doyoulikeourowl,45.22,44.0,51.0,5.0,100.0,85,0.0,5.0,2.0,4.0,1
DanGlz,1800.0,39.0,53.0,8.0,100.0,26.08695652173913,69.56521739130434,4.3478260869565215,46.0,113.49,1856.0,1843.0,1842.0,2.0,10.0,0.0,18.0,5053,LaDbug,80.84,56.0,38.0,6.0,100.0,113,3.0,15.0,0.0,10.0,1
alireza_1399,1166.0,35.0,60.0,5.0,100.0,37.5,58.333333333333336,4.166666666666666,48.0,46.35,1573.0,1544.0,1472.0,0.0,5.0,6.0,7.0,514,Novichek1,226.61,0.0,0.0,0.0,0.0,8,0.0,2.0,2.0,4.0,-1
Addybotty,1613.0,21.0,71.0,7.0,84.0,31.91489361702128,53.191489361702125,14.893617021276595,47.0,51.4,1690.0,1651.0,1641.0,1.0,10.0,0.0,8.0,3067,gmchandra,45.04,38.0,56.0,5.0,100.0,886,2.0,10.0,0.0,8.0,1
Nick210377,2537.0,42.0,53.0,5.0,100.0,46.0,48.0,6.0,50.0,45.46,2768.0,2747.0,2739.0,1.0,28.0,0.0,13.0,11996,octider2502,45.63,65.0,28.0,6.0,100.0,167,1.0,10.0,0.0,2.0,1
Hunterrun,2416.0,51.0,42.0,7.0,100.0,50.98039215686274,41.17647058823529,7.84313725490196,51.0,45.06,2704.0,2678.0,2636.0,0.0,10.0,2.0,11.0,899,joeALT30,45.27,47.0,51.0,2.0,100.0,1952,3.0,11.0,0.0,7.0,-1
subhub,1868.0,44.0,50.0,6.0,100.0,61.224489795918366,36.734693877551024,2.0408163265306123,49.0,56.71,2065.0,2044.0,2044.0,0.0,13.0,2.0,12.0,5669,Kirill-shadow,114.1,0.0,0.0,0.0,0.0,9509,12.0,15.0,0.0,11.0,1
ralebaner,2463.0,62.0,35.0,3.0,100.0,62.0,36.0,2.0,50.0,49.75,2699.0,2668.0,2621.0,1.0,10.0,0.0,7.0,1557,sinaaaaa69,45.09,56.0,37.0,7.0,100.0,14005,0.0,20.0,2.0,16.0,1
Eric-SK-Schwandorf,2327.0,39.0,46.0,15.0,100.0,38.0,46.0,16.0,50.0,47.19,2516.0,2507.0,2506.0,4.0,10.0,0.0,9.0,2455,yrodriguez,45.21,54.0,43.0,3.0,100.0,13312,0.0,18.0,1.0,13.0,1
Rubik87,2307.0,51.0,41.0,8.0,100.0,40.81632653061224,46.93877551020408,12.244897959183673,49.0,45.35,2577.0,2562.0,2554.0,6.0,13.0,0.0,10.0,25360,Al-20,45.1,48.0,41.0,11.0,100.0,4399,4.0,13.0,0.0,9.0,1
ItsNoodleNotPasta,1502.0,53.0,38.0,7.0,39.0,46.66666666666666,46.66666666666666,6.666666666666667,45.0,51.52,1643.0,1643.0,1625.0,3.0,9.0,0.0,7.0,724,rhpalomino,45.04,53.0,45.0,2.0,100.0,15632,0.0,20.0,2.0,13.0,1
McScrodski,1500.0,0.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,500.0,,,,0.0,0.0,1.0,1.0,0,carloVI,129.5,0.0,0.0,0.0,0.0,1126,0.0,5.0,4.0,36.0,1
rxdxvdl,912.0,37.0,59.0,3.0,81.0,31.818181818181817,63.63636363636363,4.545454545454546,22.0,96.83,1131.0,1085.0,1053.0,3.0,3.0,0.0,4.0,49,M_eren_cerci,49.37,44.0,55.0,1.0,100.0,554,0.0,7.0,3.0,15.0,-1
emersoncito,1347.0,46.0,51.0,3.0,100.0,50.98039215686274,47.05882352941176,1.96078431372549,51.0,45.38,1521.0,1490.0,1480.0,0.0,13.0,1.0,18.0,10897,Desbarrador,45.02,41.0,54.0,5.0,100.0,21477,0.0,12.0,2.0,14.0,-1
AlexFive,1310.0,51.0,44.0,5.0,100.0,50.98039215686274,43.13725490196079,5.88235294117647,51.0,45.34,1598.0,1422.0,1414.0,0.0,8.0,0.0,9.0,723,Mamanucaaa,45.0,52.0,46.0,2.0,100.0,406,0.0,5.0,0.0,4.0,1
Behmen_Abdulov,1174.0,35.0,60.0,5.0,60.0,48.837209302325576,44.18604651162791,6.976744186046512,43.0,45.52,1550.0,1493.0,1435.0,0.0,6.0,3.0,7.0,84,Parmenidis,47.07,0.0,0.0,0.0,0.0,1213,0.0,7.0,3.0,7.0,-1
TonyCheese,1146.0,38.0,51.0,11.0,100.0,38.775510204081634,53.06122448979592,8.16326530612245,49.0,48.05,1531.0,1487.0,1468.0,0.0,7.0,1.0,9.0,229,Oliveirarocha,45.01,49.0,43.0,8.0,100.0,6133,5.0,12.0,0.0,10.0,1
eilonreshef,1838.0,45.0,46.0,9.0,100.0,38.775510204081634,53.06122448979592,8.16326530612245,49.0,45.01,2191.0,2068.0,2043.0,0.0,9.0,1.0,9.0,1197,johnnyboi27,45.12,49.0,51.0,0.0,100.0,8540,1.0,11.0,0.0,9.0,-1
landy887,2590.0,45.0,49.0,6.0,100.0,54.0,40.0,6.0,50.0,45.17,2783.0,2762.0,2761.0,0.0,14.0,1.0,10.0,9038,Juanitochess,45.01,39.0,57.0,3.0,100.0,18134,1.0,14.0,0.0,15.0,1
Anesov_Vyacheslav,1909.0,54.0,39.0,7.0,100.0,49.01960784313725,43.13725490196079,7.84313725490196,51.0,45.06,2101.0,2097.0,2096.0,3.0,8.0,0.0,8.0,2124,Pyanyimaster,45.1,40.0,53.0,7.0,100.0,3516,0.0,11.0,3.0,10.0,1
FRIKANDELBROODJE_122,964.0,59.0,20.0,21.0,100.0,44.230769230769226,26.923076923076923,28.846153846153843,52.0,54.98,1385.0,1042.0,1019.0,1.0,5.0,0.0,10.0,126,Liutaas,63.02,30.0,65.0,3.0,78.0,34,0.0,3.0,1.0,8.0,1
foremangeor,2486.0,42.0,52.0,6.0,100.0,40.81632653061224,53.06122448979592,6.122448979591836,49.0,45.12,2740.0,2739.0,2731.0,2.0,12.0,0.0,11.0,7321,tokating,45.01,34.0,52.0,13.0,69.0,14362,1.0,19.0,0.0,13.0,1
Crystal2006,2256.0,47.0,47.0,6.0,100.0,38.775510204081634,53.06122448979592,8.16326530612245,49.0,45.03,2520.0,2478.0,2449.0,3.0,10.0,0.0,63.0,5041,juanjo_003989,45.01,55.0,36.0,9.0,100.0,42251,5.0,25.0,0.0,12.0,1
