user_id,blitz_rating
nelsonvidal,1500.0
rezababaee1320,1624.0
mohnedzainsudan,1602.0
Je_heru,1517.0
FritzCucu,1424.0
ArniZappa,1565.0
Zahid4you,1382.0
mafekry,1594.0
saqib980,1453.0
Sergei_Mishanin,1299.0
Filoanalitico,1507.0
hokasem,1540.0
eddi1996,1579.0
Markgamer015,1809.0
Franklin719,1588.0
shawnjoy0010,1800.0
OGanso,1573.0
HaykHov1994,1627.0
Mahmoud_Abd_El_Baset,1299.0
TeddyBall,1650.0
elsen585,1783.0
guidozli,1584.0
Czaki78,1582.0
SarbazGhasr,1887.0
Weizenic,1317.0
Hellaseseme,1458.0
Mahan9,1615.0
Rehim_Balashov,1591.0
OPUNGJBSatu,1845.0
Asadali2324,1561.0
goga88,1730.0
Jokosemarang,1752.0
Desotos,1500.0
Jadlarsen,1707.0
Solaris2,1316.0
TexasToast,1297.0
zucazzu,1588.0
NIK_36,1589.0
adformtheory,1460.0
alpmanbikolb,1585.0
DarkWARvs,1493.0
ALEX2031,1604.0
AJEDREZ_CHIVERT,1534.0
Marcel_C,1590.0
jclahitte,1547.0
pashunea2508,1616.0
rotflol99,1503.0
Fabianrms,1698.0
Stobewu,1562.0
F_V,1439.0
HamasTribe,1492.0
Helio-colfran,1610.0
GosmanAli,1675.0
leonry,1562.0
Xtranu,1377.0
Aishichem,1554.0
ImbrigliaF,1328.0
Ace_Indo,2060.0
zivat,1547.0
Einstein130,1695.0
Pedritoeldrito17,1501.0
isbasaran,1693.0
Leeroymarume,1474.0
kratos42,1592.0
Paul-TB-64,1425.0
NACC_1605,1338.0
Fredsch,1591.0
RelloPeco,1580.0
schiumatto,1506.0
drhausner,1541.0
eliboston,1500.0
conpi,1500.0
Raulcapablanca77,1623.0
sammybeliz,1623.0
soalove,1170.0
Mafalda_1808,1651.0
suneetkumarsonkar,1403.0
Ggradisa,1540.0
Shapisftw,1614.0
alphamike_64,1815.0
budi_ccn,1798.0
danilafz,1726.0
Mortaza61,1452.0
hrsgodfather,1574.0
goldshep,1605.0
fiqche55,1749.0
Gutoh-7,1604.0
Sabdelazim,1464.0
mknyc,1538.0
Jaegermeister1,1589.0
FibQuant,1583.0
jesusmgonzalez1982,1241.0
huispei,1495.0
vladimir_5,1567.0
mylesfrmbklyn,1624.0
raleighhart,1909.0
SergStone,1578.0
Kazem1967,1509.0
Harlow0,1477.0
Giquitaia,1675.0
Leki10,1522.0
bula101221,1551.0
mielenliikuttelija,1508.0
Jaraca,1451.0
trik1,1570.0
Kursandbek,1500.0
maugli_nn1,1306.0
alexanderschevtzov,1669.0
Bantiali,1612.0
yastrebov88,1521.0
Grenoble280,1087.0
Jacobsen2014,1798.0
VahiddSydd,1658.0
Piyushjaindp,1572.0
MatteSte,1578.0
SFnZA7,1437.0
gustavoirusta,1625.0
Mikal-BR,1655.0
Teren554,1545.0
Chicharito9,1609.0
leo525,1614.0
davit-87,1514.0
wenmanong,1563.0
Drmenten_1205,1572.0
loshka_varenya,1479.0
americanchess1,1584.0
VILLENEUVA,1476.0
superchango99,1623.0
PessoaZ,1544.0
RamRamSaaaa,1670.0
sivapl,1400.0
Prince69,1562.0
cusoch,1545.0
Merve1761,1387.0
Vishalsingh_221B,1600.0
lutch,1396.0
handsomevicz,1595.0
Cocodomi63,1517.0
Mantonio1976,1506.0
tiagofs09,1574.0
Just_Anything,1467.0
Anilkumar217,1567.0
Niebel,1606.0
bernardohg,1711.0
HosseinBakhshi,1524.0
ollizinho,1546.0
RaoufMatri,1604.0
istok17777,1632.0
Zohre2,1548.0
castirrioja,1575.0
Miras4375,1462.0
otyola,1762.0
Pigeon2009,1754.0
atendi10,1474.0
E3ssamX,1529.0
xwademi,1569.0
FlyingRider,1550.0
doe_boi2k,1379.0
Fritznull,1575.0
occhiostanco,1535.0
BZ1997,1377.0
rsleon31,1593.0
ParasMehta,1381.0
NaijaCheckMate,1463.0
ricardionx,1629.0
Bakhytbek,1474.0
krivbass1973,1548.0
deltoides2,1635.0
ALEMINGARDINO,1616.0
perezron,1500.0
Avishekh159,1574.0
pankajshahi,1519.0
J_Rod,1516.0
Naavarasu,1556.0
Akbar3333,1585.0
ranjun,1503.0
BriglM,1556.0
q2Q3q4Q,1665.0
fabrizioxl,1524.0
SirAlexTheLion,1601.0
andiluck,1567.0
C1_own,2249.0
Abhijith1839,1524.0
anarcha78,1535.0
SURISINGH,1673.0
wenfa,1520.0
Vorobev33,1555.0
dexibuprofen,1835.0
YoniTate,1529.0
Volkenator,1566.0
iKamo54,1528.0
Entrafurando,1542.0
iAmMarkW,1442.0
akash1395,1517.0
IGI68,1518.0
joe900,1526.0
gbniha,1635.0
PMw91,1576.0
ferK3,1503.0
Doublemove,1533.0
edmund78,1259.0
rohikyle,1544.0
Alexsandr45,1626.0
Marcello_Be,1582.0
Damonstrator63,1541.0
payastep135,1615.0
CesarAqSa,1571.0
hosseinabbasi48,1612.0
mutations,1686.0
Rasul_79,1571.0
Gangsterrap,1605.0
MIkhail41,1586.0
rezzaahs,1613.0
Chupin123,1530.0
sah_13,1604.0
LetuchiyKorabl,1609.0
JoshDeux,1513.0
Anton_Vavilov,1556.0
Arthur_Rudolph,1577.0
kralj1,1599.0
Blancachess,1573.0
DRALY,1551.0
aalperen,1604.0
SeanGallagher,1616.0
stipe1980,1558.0
Kaspar0ck,1653.0
ca3pat,1819.0
SiOtoy,1573.0
pattymac,1575.0
waleed1233,1508.0
bekindxoxo,1500.0
Alpitooo,1671.0
pynyckl,1598.0
MyLoNiTe,1627.0
Placekk1,1663.0
neerajbhasi,1587.0
SANJEEVSMKJH,1481.0
kOKRA,1544.0
Ray_kwon,1569.0
fadi45207,1448.0
wizmo2,1552.0
eric2612,1497.0
yenerim3455,1574.0
Jz36,1591.0
Nurhudah1989,1429.0
andy-bulat,1557.0
alejandrodvico,1774.0
Johku186,1542.0
hatem_zex,1641.0
Sivaprasad-R,1724.0
Bhavesh_Kumar,1542.0
antonio72,1559.0
rahimm66,1691.0
Kooya33,1571.0
Rustikus,1545.0
cvetcvetit,1553.0
Pepe1992v2,1461.0
rixidoy,1277.0
Danny_White,1587.0
Thanhdat_11,1605.0
Sandroez,1491.0
jimmythesaint,1589.0
DmitryKochmar,1634.0
muhammed_ahmed_r,1241.0
thabisomagetse11,1597.0
salem70nory,1580.0
kronoszeus,1581.0
kerim4263,1440.0
Timarkes,1478.0
tel0s,1559.0
Nikunjchhatbar,1532.0
ripas,1183.0
mithat020202,1606.0
vingadium_leviosa,1543.0
Mac_Mac,1588.0
DorukMERT,1049.0
ziofil,1519.0
orestecampestre,1436.0
ahmddhp,1559.0
ebrahd,1455.0
Dr_Romero,1578.0
faresfares1,1495.0
mikemx70,1586.0
augarten,1549.0
Seba78,1540.0
AndTheGodsMadeLove,1555.0
Rxndg,1658.0
vincentrodriges,1544.0
Sorry_IwillBeatYou,1314.0
FerrariSF90Stradale,1558.0
Dihur,1567.0
hedinger,1577.0
yyspetsnaz,1746.0
DG_Dolan,1444.0
salim03,1478.0
Sebastiandf84,1574.0
starovicm,1493.0
Rudolf_Pfuelb,1560.0
handrei17,1694.0
Hardwer,1615.0
pppouo_73,1745.0
tyrust,1553.0
MoverxMover,2078.0
EyeGazing,1866.0
helpaw,1904.0
waleedbeherychess,1452.0
pecosbill,1600.0
Gonzokles,1602.0
MON969,1554.0
m3l3nd3z,1429.0
mahmood3401,1746.0
youpielove,1618.0
Chessingmytime,1369.0
Abdo997,1368.0
hrn63,1570.0
mamegner,1494.0
Gustavo2344,1424.0
MajklNight,1468.0
Ufuk0855,1483.0
mikobey,1490.0
Maikl1999,1566.0
Tedjam,1551.0
ramlalkorba1,1494.0
NskRonin,1505.0
reschvesurin,1528.0
gustavoogido,1602.0
Thabo_Sithole,1569.0
Mauricitobarrerito,1614.0
Tal-moh,1542.0
chorab,1807.0
Wehlau,1542.0
Hmidan83,1583.0
GoldR,1543.0
bchess8,1520.0
tomiokachess,1500.0
marcoaldi,1591.0
Taras1971,1638.0
mim19,1560.0
jb62fany,1571.0
Paraskevov,1599.0
Gen1982,1569.0
fleckes,1559.0
waxxaptah,1925.0
mustafamaksuti,1530.0
Pleshko89,1745.0
roka05,1663.0
Maayouf,1624.0
Vincent_Carly,1492.0
dnishkal,1577.0
Raviudma,1389.0
aabakanov,1444.0
VRPRRR,1448.0
M_Serif,1603.0
Redlikeblue,1623.0
HriddyHridhaan,1232.0
Qayoumyari,1474.0
dirtyrottenpig,1695.0
Andronov1312,1529.0
GermanLopeDeVega,1563.0
Bogdan94,1471.0
SquirtyBirdie,1631.0
heziladel,1636.0
Macondo2024,1500.0
enrikepeshov,1632.0
Vit_Sam_07,1548.0
Pitito87,1524.0
papa76p,1500.0
s1z3n,1608.0
Musab39,1583.0
Pat_Mac,1561.0
raviteja_2000,1605.0
NotAlf,1656.0
RicardoCardenasGodoy,1556.0
kremen-al,2061.0
Trop83,1521.0
korayabdullah,1278.0
DARSHan1403,1547.0
shyamveer,1579.0
Jeba77,1500.0
