,user_id,blitz_rating,total_games_played
2428,Devil293,2595.0,609
2429,Polfunus,912.0,344
2430,UnknownM8,2581.0,7068
2431,Poltergeist_hwx,1272.0,1097
2432,Jjdu56,2525.0,14616
2433,ManGoka,2250.0,304
2434,RAJNEESH_2800,1500.0,0
2435,david11234,1497.0,2094
2436,Kingjo81,1893.0,145
2437,arnehjain,1411.0,905
2438,TheBenkoKid,2420.0,14786
2439,Smauge44,1540.0,3556
2440,Mike511,1905.0,14339
2441,yourcher,2304.0,2520
2442,alsterkalle,1863.0,279
2443,Mirzad_786,1500.0,0
2444,MessatsuX,1493.0,21612
2445,enk1500,1500.0,1
2446,Hodenklopfer,1181.0,907
2447,TheMonalisa67,2146.0,4380
2448,winegum1994,1663.0,451
2449,Shantanu2706,1518.0,235
2450,Magicmaster17,2782.0,909
2451,Schachnoob-Nachschub,2000.0,891
2452,Mahb8,,7548
2453,milord11,2064.0,4709
2454,ChessInceptor,801.0,613
2455,h1kk1,2553.0,5092
2456,Blindtrader,2109.0,6407
2457,lovebutt123,1500.0,0
2458,sardonBR,2500.0,98
2459,mterpstra,894.0,140
2460,prozrevshiyd,1642.0,4270
2461,anand10m,562.0,705
2462,dendymon,911.0,618
2463,biradoor17,2149.0,304
2464,Camelo01,1709.0,4475
2465,rajvikky,1125.0,1159
2466,Neutro30,2433.0,3115
2467,kenny_nsk,1371.0,5162
2468,dr_dre08,2713.0,5310
2469,Moggy1903,1043.0,11
2470,AlexVerzhansky,2461.0,6597
2471,blizeur,2362.0,3545
2472,mikeywiebe,1425.0,216
2473,HSV4everandever,2439.0,2902
2474,sos-shubham,2246.0,2079
2475,nekit2004,2375.0,6788
2476,Jmilie,1283.0,4047
2477,flyonill,1088.0,20
2478,TrekkieGod,1500.0,0
2479,DimonOff24,2285.0,2163
2480,BetterCollSoul,2837.0,6923
2481,Khaledcharf,1975.0,2560
2482,Judamaster,992.0,25990
2483,Jossbros,2449.0,17583
2484,zeytin57,1983.0,31014
2485,VladPyankov,1232.0,18
2486,Korchnoi-RIP,1972.0,7946
2487,AshwinChunchu,2375.0,1946
2488,mzauber,1107.0,1266
2489,HammerschlagWins,1676.0,126
2490,WinnerArtjom007,2187.0,478
2491,yeyomateos,1941.0,1547
2492,njnewman,857.0,6
2493,eteasers08,1800.0,11099
2494,BorsalinoChess,2603.0,430
2495,ilirbeqa,1500.0,0
2496,kiflaaa,2432.0,1817
2497,Stephb88,796.0,34
2498,pantelif,1352.0,13912
2499,Pohjala,2444.0,102
2500,Pedro_10_Esp,1178.0,4094
2501,Labinsk777,2070.0,7674
2502,Kanon1,2297.0,24385
2503,Aryanp_11,1584.0,28
2504,MMMarioo,1254.0,3
2505,mohashmawy,1441.0,4707
2506,Elsofany,1421.0,5204
2507,Kareem-111,1500.0,0
2508,Ahmed-abdelsattar,2417.0,34002
2509,NebilSouissi,1982.0,2369
2510,Amalrajp83,1626.0,2962
2511,blindcrocodile,2627.0,8053
2512,C_T_A_C_R_M_6_A,1954.0,6194
2513,yousfbo,1861.0,1417
2514,reza-mirmanafi,1008.0,40
2515,ahmad_sasi,1763.0,6690
2516,Bahiaqueijo,1935.0,6
2517,GKyrey,2465.0,1584
2518,Lew68,1942.0,2239
2519,Unkown-User,1162.0,304
2520,PEDROPALTA,2372.0,3433
2521,maldaj,2400.0,12990
2522,carlosaandres,1134.0,5976
2523,Andrey-Sazonov,1876.0,332
2524,sp88ky,2542.0,513
2525,Topho,1017.0,442
2526,LhakpaLa,2337.0,24767
2527,badsigmaboy,1500.0,0
2528,deadking77,1993.0,1654
2529,omer21,1457.0,11100
2530,PepeLePewGT,1917.0,21400
2531,zerdejarenba20062005,2206.0,13588
2532,Gabriel-2016,2176.0,25881
2533,wcarmona,1487.0,1978
2534,MaguHel,2105.0,12718
2535,tumteezy,2003.0,1450
2536,TheArcticCold,2551.0,4205
2537,massimomapelli,1497.0,19541
2538,M_Onee,2561.0,3288
2539,Diono5023,826.0,3534
2540,TheGreatGatsby2,1316.0,264
2541,LaughingCoffins,1871.0,3758
2542,Creative68,2519.0,1152
2543,AsaThor,1371.0,5716
2544,Homamkaso,1247.0,2320
2545,Kaludjer1,1431.0,2045
2546,niebo1337,1521.0,1523
2547,QWERT0808,2438.0,901
2548,JL86,2222.0,26781
2549,theworsteverplayer,1222.0,1126
2550,Damussi_Vem,2311.0,2078
2551,karlspaceoskar,1346.0,2408
2552,dansteptim,2452.0,243
2553,brsa,1448.0,2277
2554,Chandorjose,2206.0,21046
2555,kingspawntwo,1828.0,95
2556,Vaadhoo,1607.0,1041
2557,Singh1313,1655.0,2
2558,Prof_Ferri,1334.0,793
2559,Rasim1978,2489.0,1411
2560,PRMSportUp1,2085.0,206
2561,Alexomran8,1006.0,14
2562,chess_ced,1313.0,179
2563,igotlini,2420.0,212
2564,plectro,1911.0,11929
2565,rookenstein,1960.0,16537
2566,Raiden_ShogunC3,2624.0,767
2567,Okan0612,1189.0,98
2568,akniles,2211.0,10328
2569,lukawoo,1406.0,14332
2570,roosick,1160.0,100
2571,Hekko66,1739.0,108
2572,Road_to_back,2269.0,2059
2573,dpschreber,1408.0,237
2574,Baenetse,1412.0,6817
2575,abesar,1058.0,416
2576,PooravNahata,1375.0,32
2577,Maklin1245,1664.0,2659
2578,YakovlevSergey,2470.0,12974
2579,Franconahuel2007,2068.0,9727
2580,crestuno,1364.0,4633
2581,drjohn45,982.0,4468
2582,Chessfann345,2428.0,557
2583,AdharvaB,978.0,7
2584,Aleks_Medve19,1070.0,34
2585,Berserk-modee,2349.0,670
2586,donelias_2,1500.0,0
2587,AlexanderSkripnik,1203.0,3
2588,alexandr_69,1439.0,1995
2589,Bismarkbhobhojani,2281.0,6646
2590,Ruslan_Cherkasov,1511.0,25
2591,XJose,1452.0,8995
2592,quemaestro3,2452.0,727
2593,Mauton1,1767.0,713
2594,Abulfayzkhon,1238.0,1311
2595,eleven4y,1191.0,1713
2596,aryangupta11,899.0,68
2597,hores86,1982.0,2897
2598,Michaeld1958,2389.0,15708
2599,Player121298,1823.0,32
2600,vaski5,1676.0,5810
2601,A_TS,1423.0,337
2602,der_katerr,1277.0,1
2603,nilsbobban,1471.0,9476
2604,AnsoriJepara,2233.0,41723
2605,condorcanqui_63,2037.0,14900
2606,Sidletsky_Andrey,2195.0,10986
2607,StarlingsKE,1527.0,7748
2608,reighy,1356.0,93
2609,Sergei1311,1500.0,0
2610,mauriciolago,1051.0,1315
2611,Drunkenstyle36,2051.0,6815
2612,FaustiOro,2878.0,12090
2613,barres,1397.0,6412
2614,jimtoide,1979.0,10729
2615,CH-Subject029,2481.0,5955
2616,Pescaderocalvo,2577.0,16886
2617,Set22-tenorio,1563.0,488
2618,Hmail3425,1802.0,1762
2619,surendra08,1822.0,999
2620,rr19042003,2047.0,7034
2621,GeniusTNT,2352.0,3066
2622,Bkjhhh,1360.0,3976
2623,Muerteblanca5,2352.0,9967
2624,tobymaxl,1192.0,389
2625,nagibator_Andrey,1323.0,2984
2626,JrbeDePalo,2239.0,442
2627,qdlijy,1853.0,3082
2628,delapoutre,2499.0,10517
2629,HermeHermeHerme,1500.0,0
2630,PileDarda,1483.0,5969
2631,savitariano,2370.0,1930
2632,Andyvasmagt,923.0,597
2633,Sarg12,1002.0,167
2634,Positionalplayer4,2383.0,17735
2635,aslan899,1441.0,111
2636,vonyuchiy_nosok1234,1148.0,286
2637,JPRangex,1015.0,1661
2638,Superpogs_17,2251.0,2965
2639,QuCompson2,1024.0,9
2640,FoolMeOneTime,2479.0,3631
2641,luzovsky-56,2346.0,43
2642,Piiiup,912.0,30
2643,krokozhyk,1862.0,3189
2644,FFFIcher,1877.0,3395
2645,tribleg1,1012.0,12
2646,Pawnstarkiller,1711.0,312
2647,KINGMART,1444.0,4149
2648,gambitodrey,1907.0,5855
2649,Rdmuzuki,2061.0,8746
2650,shelomov4,2108.0,7682
2651,Darhon2,2340.0,6638
2652,kizboy15,1105.0,2
2653,shelkbabe,881.0,1290
2654,tema76,932.0,4
2655,mostafahelix,1454.0,4881
2656,KJSingh,1052.0,6499
2657,Taonty,1566.0,2929
2658,StevieJack,1205.0,16724
2659,Yon10,672.0,247
2660,All4subhra,1357.0,7303
2661,BWilliams001,1502.0,3710
2662,ManuTal,2230.0,3133
2663,ReluctantCannibal,2841.0,957
2664,bluefireball9,1817.0,65
2665,Chess-Student75,1763.0,659
2666,lindberg222,1535.0,7880
2667,Barry_Lindon,2565.0,11366
2668,zarasa03,974.0,355
2669,Vesnino,1500.0,0
2670,Asaphin,2136.0,4398
2671,Salahuddin-amir68,1709.0,2095
2672,EdwinStraver,2199.0,17162
2673,Bern_Azar,1240.0,63
2674,denis_1218,2278.0,2182
2675,nzrskrpnk,1409.0,2498
2676,Hydra77,1357.0,413
2677,ne_motvey,1352.0,384
2678,Alex18654,901.0,699
2679,GOMEZ2019,2367.0,13287
2680,X-Berg,2335.0,7606
2681,Andep123,2348.0,32605
2682,Capablanca86,2246.0,17421
2683,MelihTalha_Celik,568.0,18
2684,Greg4235,1826.0,2287
2685,rednaskelA01,2501.0,1569
2686,GreenCorp,1488.0,34
2687,Kalmi01,1448.0,1611
2688,KNaik_88,1195.0,47
2689,sonomano,908.0,811
2690,Peter_tu,1220.0,202
2691,daumultamuie,2396.0,220
2692,Duenenstrand,2024.0,3986
2693,Kalvi07,2422.0,501
2694,rjd9116,1438.0,444
2695,Unknown_9086,2377.0,6976
2696,Duubik,2336.0,16351
2697,msq7,2199.0,1310
2698,Jano83,2319.0,18953
2699,icasc,2160.0,6477
2700,inalcengiz,1290.0,284
2701,Danilka313,1427.0,996
2702,chess_follower,2685.0,558
2703,Gustav83,1138.0,6803
2704,Kaiyote1,1433.0,896
2705,Stallion28,2577.0,9944
2706,freak1000,2391.0,33088
2707,Chess_kombate,2014.0,10742
2708,HelpfulLion18,2100.0,6024
2709,felipemr84,1234.0,6335
2710,MaximCatzen,2367.0,37
2711,brahim-20anis,1900.0,3360
2712,uwuSANAuwu,1812.0,1958
2713,Andrey11976,2721.0,14203
2714,alinawafiyauni,1304.0,848
2715,Ditoo,1976.0,15076
2716,maha-1,1294.0,7171
2717,DoomT,1113.0,1124
2718,Bodoque55,2612.0,4507
2719,Now_Suffer,2627.0,50
2720,KrishChai12,1352.0,2287
2721,Kivrokish,752.0,156
2722,Loscuates,1977.0,1103
2723,iacobmuler,1437.0,841
2724,loganiary,747.0,198
2725,chess-noob86,1256.0,438
2726,LCY_DollyParton,2437.0,493
2727,MDI_Coder,622.0,23
2728,aclaus,1973.0,7566
2729,Khaked1212,1312.0,728
2730,slipperyguy,2488.0,4508
2731,Pedri09,1420.0,1543
2732,SiSiS,2298.0,412
2733,denis-rucoba-tuanama,2289.0,51149
2734,yasnakh,1500.0,0
2735,kingdrelpins,1486.0,1430
2736,Na_Osi,1294.0,7989
2737,Paulowian,1668.0,265
2738,Neeleshm,900.0,61
2739,L_3115,1272.0,268
2740,trollinggames,1410.0,2305
2741,Vicius_Lantern,2100.0,9
2742,Lonsdaleite_Chess,2485.0,704
2743,Bwaterman57,1241.0,2480
2744,gerzhit,1430.0,6804
2745,Katranka,1029.0,76
2746,thor22222,1725.0,588
2747,ShauryaPandey30,1629.0,371
2748,Ahmet-Tunahan,2264.0,6436
2749,hectoraxl,1812.0,12140
2750,YinchuanGuy1987,2033.0,3362
2751,paddeee81,1483.0,322
2752,agrendallan,1701.0,3
2753,Aleks1109,1345.0,1
2754,KENEVAN-CATNORSAM,2036.0,0
2755,rajveerchaddha,1133.0,54
2756,IsraelCarvalho,1072.0,1358
2757,DavidChegeM,1430.0,92
2758,Alex-31,2405.0,4821
2759,iluminao40,1053.0,5859
2760,Whalebrah,2372.0,1914
2761,JasonStrotman,2143.0,4534
2762,viaangangwani,709.0,23
2763,hisham1993,948.0,879
2764,EXCELADDIKT,2537.0,1609
2765,matti92192,2298.0,639
2766,Fre4kDahKid,1689.0,109
2767,phagogenetic,832.0,210
2768,PyeKu,1209.0,210
2769,serj2777,1005.0,1734
2770,Tschoschi88,1459.0,4308
2771,L2CH,2471.0,21292
2772,Olandx,2134.0,9192
2773,herrtusk,1536.0,4519
2774,yehya2828,1249.0,1343
2775,THEBENAYA,1995.0,1341
2776,JIANGHAOCHEN,2789.0,872
2777,ghost_of_bobby,2330.0,6593
2778,Doctorstrange0707200,2064.0,357
2779,Pankaj59,1451.0,1172
2780,JaydenGomes01,698.0,354
2781,ZLesniak,1413.0,10624
2782,Bananaman16,1671.0,1
2783,nisesabioz,2479.0,459
2784,RizalCarlsen,1438.0,58
2785,salva_cgu,1052.0,1323
2786,aruzd,1894.0,19859
2787,treeangular,1442.0,291
2788,Arlo,1926.0,8452
2789,kb2025,1377.0,1499
2790,bishop1984,2555.0,6303
2791,came114,1437.0,1384
2792,Nibiruanspy,2140.0,23896
2793,classicoloco404,2453.0,4271
2794,Gamal_ahmed,1206.0,1384
2795,liltu2341,1465.0,109
2796,DamianMR72,946.0,3511
2797,PinochioStoplik,1701.0,2379
2798,blundermaster_13,2307.0,902
2799,AttackingBeast,2713.0,7589
2800,callthedog,1771.0,1614
2801,KamisatoAyakaa,2539.0,984
2802,Amolipe,1378.0,5637
2803,FirasMtir,1282.0,4221
2804,maxidroom,1017.0,1484
2805,Yhoander92,2185.0,3999
2806,yornvaniersel,1950.0,1998
2807,marrrio,1459.0,11452
2808,FDSV,2003.0,9366
2809,temangsang,1476.0,1389
2810,Leninfusioneras,1034.0,461
2811,Snipe_Strider,812.0,17
2812,Carlos_doblado,2259.0,6116
2813,k_parvesh,1505.0,1806
2814,heidernchess123,1860.0,854
2815,guido23,1397.0,3531
2816,Qualitychess4ever,2505.0,268
2817,caio06,1346.0,2899
2818,stevegemmy,2136.0,15995
2819,Malvagio76,1161.0,1442
2820,Ethankevinjoy_1579,688.0,5
2821,pichuante,1409.0,12252
2822,Holm-heuss,2051.0,8299
2823,kucingterbang123,2136.0,17498
2824,Sys87,695.0,392
2825,scofieeeld,1446.0,4723
2826,Bakyt83kg,2244.0,18720
2827,eakalleklev,1533.0,444
2828,ed_ku,2084.0,4650
2829,AnatoliuyFrolov,1089.0,71
2830,Vlad180355,2133.0,24788
2831,srueben,1183.0,958
2832,a3_on,1419.0,3968
2833,Stoichess,2538.0,9903
2834,lb1969,2262.0,262
2835,Moritzr1,897.0,1177
2836,Hsjezhst,2531.0,707
2837,morus22,2534.0,13228
2838,vittoryugi7,1898.0,2352
2839,Icedblaze,2088.0,4347
2840,ferran1223,1478.0,1966
2841,wolfgirl13,2451.0,5218
2842,topspin15,1861.0,9221
2843,erdemr3,977.0,597
2844,OneAboveAll-Arceus,2114.0,142
2845,Stanking,1355.0,5315
2846,lederman,2466.0,14128
2847,Strauss5,2307.0,33534
2848,LilyLionmane,2072.0,558
2849,Chessisnotfair,,0
2850,Derin007,1426.0,3305
2851,mottaelnaggar,1500.0,2
2852,nicolasjuan135,727.0,40
2853,WayCoolj,1448.0,2474
2854,gcas1194,985.0,316
2855,Arthas_tsalb,2590.0,5188
2856,Alashan,2277.0,32031
2857,Kazimierz3377,1200.0,10549
2858,Bill-Anketell,929.0,9267
2859,Gostislav24,1738.0,141
2860,julianmchess,2452.0,7691
2861,Ram_Kashyap,865.0,212
2862,Thib88,1055.0,62
2863,kzjh72,1378.0,5715
2864,Sielvagys,2100.0,20880
2865,um-v,1795.0,2279
2866,Eddy_Imaizumi,890.0,2773
2867,nxf66,1207.0,354
2868,dadxx,1183.0,746
2869,ramshet,1292.0,27734
2870,Sisentico,1040.0,1397
2871,omkar_p,1625.0,687
2872,Stekir,2278.0,34985
2873,JAGANNATHKS123,990.0,1
2874,LuisChess1122,1950.0,3147
2875,itulubela,1034.0,2582
2876,jherrma,983.0,173
2877,szachmat12345,2167.0,4826
2878,Neev_123,1892.0,1417
2879,Mohamedkamali,1901.0,387
2880,EGoor59,1575.0,239
2881,RovesnikKZ,1556.0,816
2882,aalirezaalireza091,1414.0,176
2883,E4SattCHESS,1449.0,57
2884,ChessJuanez,1454.0,1812
2885,misocat,1476.0,301
2886,p4444p,1331.0,7708
2887,hamish1962,1976.0,12137
2888,tlumsy,1516.0,1027
2889,Maybach77,2396.0,26835
2890,onlychess45,2501.0,273
2891,Nazemov,2134.0,116
2892,lowslowstm,1500.0,0
2893,TheThirdKing,1168.0,3616
2894,MassterofMayhem,2701.0,34035
2895,Dzorden,1235.0,2138
2896,LIVERPOOL2003,1516.0,1243
2897,CosmicPrateek,1165.0,60
2898,francescofranchini,1058.0,21
2899,artin_asgharzadeh,1182.0,212
2900,FUJI25,2070.0,2844
2901,Samsanych,1871.0,82
2902,ds_12345,1328.0,2271
2903,Misterlooser00,2143.0,4085
2904,mihir_ved,938.0,522
2905,Noobbuthappy,1969.0,282
2906,kobemagic,2415.0,8003
2907,alexeihoruzhenko,2406.0,18060
2908,HvChessGm,1204.0,637
2909,Schlachowitsch,2006.0,3647
2910,DiLau,1484.0,10586
2911,SK15JGFD,1541.0,4061
2912,PrelepoJe3em,2201.0,2182
2913,Sajor_Ale,1811.0,8
2914,thayspetacular,1730.0,1766
2915,Ramsok,1412.0,8551
2916,lebberton,1310.0,1692
2917,nyuvaraj_deeebca,1242.0,1800
2918,Mystman,2331.0,13659
2919,LLl_U_3_U_K,1178.0,469
2920,sfd_222,,0
2921,jungleemonkee,1912.0,6136
2922,mexeo,1319.0,3967
2923,greg24,2301.0,19960
2924,ElcomadAnte,1376.0,4256
2925,jazzyF,1882.0,203
2926,DelborN,1116.0,1063
2927,katay666,2072.0,1717
2928,MKemalE,1326.0,3592
2929,Merti1989,1459.0,10572
2930,Hamza3335,574.0,31
2931,yebdy,1521.0,62
2932,RogueWarrior_777,1561.0,36
2933,rilke,2471.0,6128
2934,A74797671ITALO,1513.0,3587
2935,andphi,884.0,38
2936,superbommel,1204.0,31137
2937,Akash_Mandal2002,1188.0,133
2938,Markpetro,1495.0,17100
2939,RaulHernandezRomero,2147.0,11659
2940,sang2020,1823.0,3421
2941,gambitojorgeniano,1689.0,1
2942,ermak1948,1548.0,3418
2943,Cristianor,1498.0,7247
2944,Bot122,1019.0,646
2945,batnahh,827.0,52
2946,mux77,2498.0,17072
2947,Sascha73,2541.0,11810
2948,Frizzyghost,1242.0,419
2949,YFlores,1051.0,851
2950,Sankalpsuman007,1433.0,155
2951,PillagingPirate,1412.0,2756
2952,santyaga1,2384.0,8629
2953,GidelsonFA,2315.0,941
2954,stifmizer,1273.0,2128
2955,Vulizo,2012.0,8691
2956,Nasdaq100,2315.0,2871
2957,asari7,1407.0,483
2958,mahmoudbkr,1339.0,139
2959,rjaybee,1287.0,21880
2960,Rasulop,1314.0,371
2961,EraserGodzilla,2732.0,2468
2962,Crazy-Chess1,1366.0,604
2963,Mzuzu1,1028.0,635
2964,Joosty09,1130.0,3165
2965,alsanchez,1421.0,2032
2966,osolorio,1831.0,6556
2967,theonlyoneshoo,2598.0,6870
2968,nudeasadelta,1741.0,399
2969,Tonyforpresident,2694.0,2235
2970,KnightonQ,1980.0,20
2971,markymeat,1424.0,5043
2972,Fijoquepierdes,1887.0,31610
2973,bobygnw,2230.0,32309
2974,gaby_mykitten,2097.0,566
2975,evok1998,1133.0,2545
2976,Truus54,1424.0,14188
2977,KongCouOui,2632.0,127
2978,mariovillalonc,1275.0,343
2979,Boss000019,1377.0,487
2980,madcap_tr,2528.0,12749
2981,muraterhan,838.0,650
2982,coprimerchant,1500.0,0
2983,alvarojbarros,1460.0,654
2984,ulven90,871.0,73
2985,Ubira1961,1424.0,85794
2986,shlokaeron,1443.0,14411
2987,mu_r_zik,1567.0,3
2988,Msent,1455.0,4515
2989,VladimirSher,1818.0,1392
2990,Basar1923,1284.0,401
2991,DmitriyBiryuk777,2540.0,12808
2992,Koroshpanaei,1531.0,6148
2993,Ded_61,2349.0,576
2994,Rohanza_pauravi2018,892.0,1467
2995,Mbddmrdg,1500.0,0
2996,Eliamirarman,1287.0,1182
2997,zz01bk,2144.0,2421
2998,JeanDesBois,1500.0,0
2999,LittleScoutChessClub,2223.0,339
3000,Karim_ael,1181.0,1862
3001,brown_jesus_np,1134.0,2
3002,Sopel_kl,985.0,36
3003,amstro,1883.0,93
3004,joewelch,2266.0,2167
3005,khairinasir,2004.0,11942
3006,ricoboubou,1353.0,1994
3007,AKHILDEVIL,1034.0,995
3008,Gurupendulo,2251.0,453
3009,glupipetkovic,2200.0,3270
3010,Oscar_Cristancho,1020.0,528
3011,JP-Kou,1166.0,813
3012,vasanthcvl,1198.0,2
3013,mbazz,1254.0,411
3014,antytuskomor,2002.0,8070
3015,Specklinsen,1358.0,9966
3016,Ahmed12179,1388.0,2496
3017,Pavan_B,1247.0,970
3018,Volgatch_kruche_vseh,2436.0,437
3019,ALPHABETIC,1981.0,18647
3020,Avgarde,1416.0,11704
3021,Gnr777,1178.0,386
3022,Toyzee,1654.0,817
3023,cups96,1107.0,1869
3024,JG2001,2391.0,325
3025,zahnfee192,1998.0,4019
3026,Bella2005,1593.0,1029
3027,Margocha8838,1424.0,15355
3028,nvald,1137.0,250
3029,hsisj,1402.0,3135
3030,rembbis,1828.0,7499
3031,magnus_harooosh,1152.0,6
3032,ronaldo090-06,747.0,44
3033,Arif_Baku22,1304.0,28
3034,Canardbleu10,1392.0,2759
3035,POJ100,1805.0,6378
3036,RecovGroyS,1934.0,1136
3037,Aab9,1894.0,9747
3038,Igrochishkaherov73,1032.0,2231
3039,FloresBuho,1462.0,8663
3040,Complexity_MR,1500.0,0
3041,somzt,1861.0,11993
3042,alehin2021,2273.0,16392
3043,gcovn1,2023.0,1727
3044,Aheeeeed,1378.0,169
3045,SchachTeng,969.0,70
3046,mrapo9,694.0,350
3047,bagbemadon,1202.0,519
3048,Arash_kingg,2218.0,3311
3049,Parsons2,1190.0,57
3050,Granis,1670.0,5474
3051,AntonioAntR,1152.0,723
3052,Bru7aL,1804.0,165
3053,Perkele007,,0
3054,one_rookie,1555.0,6163
3055,ArdianJashari,2432.0,26580
3056,IgnatusX,1882.0,4971
3057,magomerlino2024,1838.0,204
3058,PetrovChess,1913.0,3300
3059,Pavich,1454.0,16044
3060,Abhipadwal,1453.0,2464
3061,aaltuzarra,1240.0,9449
3062,warrior5191,2672.0,3628
3063,ferris78,2083.0,6927
3064,angryvegetable,1715.0,2838
3065,Zxxt677xczxx,1293.0,1730
3066,shs540306,793.0,5
3067,Ivan_Kirpichyov,2204.0,2146
3068,kadarka666,921.0,8
3069,Benbasat,2750.0,8461
3070,gersomen2791,2106.0,13472
3071,razdva345,954.0,1333
3072,Svenlo,2233.0,15057
3073,dag_gadol,1523.0,327
3074,ZICK80,1909.0,12952
3075,Lucy_alke,1264.0,316
3076,Samvel0904,2061.0,2962
3077,Nimrod66,2542.0,18454
3078,Fischerchips1,2225.0,313
3079,panconcanela,2275.0,1194
3080,Marloutre,2013.0,9009
3081,HerBoris,2192.0,6941
3082,Turaputo,2369.0,9863
3083,Yevgeniy_Bunkov,1427.0,504
3084,hcklev,1401.0,3138
3085,alik_66,1038.0,3508
3086,samfra716,986.0,90
3087,betojunior,1275.0,13533
3088,tbpfc,1458.0,5356
3089,R0b_b3ry,1500.0,0
3090,hassan_abdelrazek,1241.0,9
3091,telikopter,2110.0,429
3092,eksi273,642.0,251
3093,MrPanci,1364.0,1097
3094,Benohnei,2088.0,8597
3095,vandebastian,597.0,539
3096,LomakinaGV,2023.0,9382
3097,AlfredDebus,2190.0,8954
3098,ayeng112131,2341.0,6276
3099,abedrteezy,2621.0,128
3100,Seva_Fufurin2015,833.0,62
3101,juandedios55,2096.0,3762
3102,ARTEM_1505,1071.0,3
3103,leviatanmagic,2273.0,1232
3104,bmanbrisky,1229.0,407
3105,inaira_jain,422.0,37
3106,Doughan,943.0,2012
3107,BoredInTheField,1881.0,8
3108,H34VYD,1767.0,544
3109,jgshep94,1111.0,170
3110,thewknd,2201.0,179
3111,erikc1313,1409.0,1599
3112,blackhorse2,1465.0,2419
3113,Ildar-gil,1938.0,19033
3114,NewPixel2021,2252.0,710
3115,Suleyman_Chess06,2594.0,3835
3116,amirkabir5,2577.0,5963
3117,K07070707,1500.0,0
3118,Igor10816,1986.0,3612
3119,U1CBC,2404.0,3066
3120,Mat-Chucho,956.0,340
3121,TimeToSmile,2594.0,5951
3122,Chibi_moon,860.0,182
3123,Hobby_Entertainment,2503.0,309
3124,sardul,1994.0,30430
3125,Joao_Brito,1176.0,221
3126,Ptedu,1352.0,270
3127,xlyas,1897.0,8160
3128,Blitzer14,2244.0,23369
3129,Springer95,1884.0,482
3130,immelmann,1950.0,3524
3131,Minasilver925,1359.0,12055
3132,learnn,1060.0,405
3133,limexxx3,1415.0,4169
3134,SwisschessJoel,1446.0,4214
3135,blorppppp,2203.0,1760
3136,tiwarichesscr,1095.0,7
3137,fohaal,622.0,482
3138,Catimaru,1043.0,545
3139,waseemanwar,975.0,7064
3140,ClassPlayer04,2644.0,575
3141,Mqrott,1112.0,27716
3142,timo1196,1416.0,2478
3143,Arrakhis,2295.0,715
3144,nimzoindian16,2069.0,31
3145,Dima201509,1500.0,0
3146,f_0x69420,2154.0,2873
3147,BlndrKng,1848.0,193
3148,amladenovic1985,980.0,1265
3149,Ignite-1st,1912.0,2907
3150,DragonWizard01,2399.0,501
3151,colorado7683,599.0,216
3152,raymondo101,1386.0,11066
3153,Grundtvig,2341.0,44760
3154,zekarz,1489.0,50
3155,naserabdullah,1398.0,268
3156,fyrtion,1806.0,3
3157,yann7642,1193.0,4059
3158,Koninaleks,1942.0,2566
3159,MaksSolopov2014,1540.0,633
3160,Langobarden,956.0,16
3161,Dgarcia-RT,1974.0,552
3162,nicostadio,1365.0,389
3163,HelloItsDmitri,2693.0,4529
3164,NilsLH,2208.0,403
3165,AnderFeron,1942.0,2240
3166,onchainchess,1122.0,882
3167,Phenixblanc,794.0,150
3168,Saturn_1119,1010.0,93
3169,sergiosf97,,-1
3170,Amin7th,1393.0,9324
3171,mohamad_reza1391,1532.0,3090
3172,midress85,1382.0,3620
3173,Mr_Grey,2496.0,752
3174,TabbaWins,1258.0,18570
3175,Hamlaod,1310.0,1915
3176,Bernigradas,1401.0,3635
3177,ndlovukali,1389.0,2301
3178,Maksimka726,1455.0,456
3179,ROBERT2930,1273.0,3626
3180,frelsara,2633.0,10670
3181,Corleonesdefence,1645.0,1196
3182,PerroTropical,1420.0,4735
3183,Foreign-Legionnaire,2264.0,4276
3184,salahdine1,1081.0,6219
3185,NowArcher,2402.0,5357
3186,stockfish1064POPCNT,2287.0,3838
3187,mezmerrett,1117.0,73
3188,gustamo,2618.0,3421
3189,pp101,1630.0,2360
3190,peppe84CT,1215.0,4054
3191,LOTRNG,2382.0,14302
3192,Ivo12345,1528.0,7182
3193,siegfreed,1312.0,3106
3194,giftpilze,1346.0,2584
3195,Robert124,1369.0,30046
3196,draw_N,2427.0,175
3197,AvivEise,1262.0,736
3198,djedaichik,1584.0,338
3199,Wilson69,1285.0,7059
3200,IVT_1_Zholamanov,2201.0,13327
3201,PavelChamp,1011.0,154
3202,montescarpia,1071.0,300
3203,Alex_Boss03,1213.0,329
3204,Center_Side,2456.0,4660
3205,ManishVadehra,1139.0,0
3206,Xemaros,2159.0,6208
3207,mikehammerhill,1415.0,630
3208,BJJ_Nordic_champion,2411.0,1162
3209,ashray2412,1473.0,14468
3210,JelenaZ,2597.0,31724
3211,Famer_Joe,1124.0,1754
3212,limohgs,1332.0,2666
3213,Tanne,1992.0,13875
3214,VquatTr,840.0,678
3215,salimak56,1085.0,5147
3216,Narkoman_molodoi,2337.0,22792
3217,artyric,1500.0,4
3218,heribertoavelino,1126.0,6338
3219,wylymayor23,1424.0,871
3220,Herzog2012,2576.0,5639
3221,foadhammoudeh123,2268.0,11967
