user_id,blitz_rating,win_rate,lose_rate,draw_rate,game_count,rating_deviation
Neeleshm,900.0,26.0,67.0,6.0,61.0,51.55
trollinggames,1410.0,48.0,43.0,9.0,100.0,45.18
Vicius_Lantern,2100.0,80.0,20.0,0.0,10.0,117.73
Lonsdaleite_Chess,2485.0,45.0,45.0,10.0,100.0,46.66
Bwaterman57,1241.0,40.0,55.0,5.0,100.0,47.49
gerzhit,1430.0,60.0,38.0,2.0,100.0,45.5
ShauryaPandey30,1629.0,56.0,44.0,0.0,75.0,74.08
Ahmet-Tunahan,2264.0,51.0,45.0,4.0,100.0,45.03
hectoraxl,1812.0,50.0,46.0,4.0,100.0,45.05
YinchuanGuy1987,2033.0,44.0,51.0,5.0,100.0,45.05
agrendallan,1701.0,71.0,28.0,0.0,100.0,213.56
rajveerchaddha,1133.0,27.0,72.0,0.0,33.0,78.19
IsraelCarvalho,1072.0,45.0,52.0,3.0,100.0,45.06
DavidChegeM,1430.0,45.0,51.0,4.0,100.0,50.06
Alex-31,2405.0,71.0,25.0,4.0,100.0,45.53
iluminao40,1053.0,45.0,52.0,3.0,100.0,45.03
Whalebrah,2372.0,42.0,48.0,10.0,100.0,46.72
JasonStrotman,2143.0,56.0,37.0,6.0,100.0,45.47
viaangangwani,709.0,16.0,83.0,0.0,18.0,166.93
hisham1993,948.0,40.0,54.0,6.0,100.0,45.12
matti92192,2298.0,47.0,41.0,12.0,100.0,45.34
Fre4kDahKid,1689.0,35.0,60.0,5.0,100.0,155.08
phagogenetic,832.0,14.0,85.0,0.0,21.0,58.83
PyeKu,1209.0,46.0,49.0,5.0,100.0,45.18
Tschoschi88,1459.0,49.0,46.0,5.0,100.0,45.05
L2CH,2471.0,49.0,43.0,8.0,100.0,45.22
Olandx,2134.0,51.0,46.0,3.0,100.0,45.21
yehya2828,1249.0,49.0,50.0,1.0,100.0,45.15
THEBENAYA,1995.0,56.0,42.0,2.0,100.0,45.09
JIANGHAOCHEN,2789.0,100.0,0.0,0.0,15.0,55.17
ghost_of_bobby,2330.0,51.0,43.0,6.0,100.0,45.35
Doctorstrange0707200,2064.0,57.0,42.0,0.0,57.0,86.73
Pankaj59,1451.0,46.0,51.0,3.0,100.0,45.24
JaydenGomes01,698.0,45.0,50.0,5.0,100.0,48.44
ZLesniak,1413.0,52.0,46.0,2.0,100.0,45.0
Bananaman16,1671.0,100.0,0.0,0.0,1.0,298.83
nisesabioz,2479.0,25.0,62.0,12.0,24.0,47.57
RizalCarlsen,1438.0,75.0,25.0,0.0,48.0,61.04
salva_cgu,1052.0,45.0,55.0,0.0,100.0,45.0
aruzd,1894.0,54.0,41.0,5.0,100.0,45.07
treeangular,1442.0,33.0,66.0,0.0,9.0,118.51
Arlo,1926.0,54.0,45.0,1.0,100.0,77.64
kb2025,1377.0,46.0,49.0,5.0,100.0,45.3
bishop1984,2555.0,50.0,48.0,2.0,100.0,46.92
came114,1437.0,53.0,45.0,2.0,100.0,45.05
Nibiruanspy,2140.0,43.0,52.0,5.0,100.0,45.0
classicoloco404,2453.0,37.0,56.0,6.0,100.0,45.48
Gamal_ahmed,1206.0,100.0,0.0,0.0,3.0,96.23
liltu2341,1465.0,41.0,56.0,2.0,100.0,45.35
PinochioStoplik,1701.0,44.0,53.0,3.0,100.0,45.51
blundermaster_13,2307.0,51.0,43.0,6.0,100.0,47.5
AttackingBeast,2713.0,59.0,36.0,5.0,100.0,45.01
callthedog,1771.0,51.0,45.0,4.0,100.0,86.61
KamisatoAyakaa,2539.0,45.0,46.0,9.0,100.0,45.65
Amolipe,1378.0,42.0,56.0,2.0,100.0,45.59
FirasMtir,1282.0,45.0,52.0,3.0,100.0,45.18
maxidroom,1017.0,53.0,41.0,6.0,100.0,45.02
Yhoander92,2185.0,62.0,37.0,0.0,24.0,83.12
yornvaniersel,1950.0,75.0,25.0,0.0,24.0,100.72
marrrio,1459.0,56.0,43.0,0.0,100.0,45.21
FDSV,2003.0,56.0,38.0,6.0,100.0,45.11
temangsang,1476.0,52.0,47.0,1.0,100.0,45.21
Leninfusioneras,1034.0,0.0,100.0,0.0,9.0,87.55
Carlos_doblado,2259.0,47.0,51.0,2.0,100.0,45.23
k_parvesh,1505.0,60.0,40.0,0.0,15.0,53.33
heidernchess123,1860.0,40.0,55.0,5.0,100.0,45.8
guido23,1397.0,47.0,49.0,4.0,100.0,45.01
Qualitychess4ever,2505.0,31.0,67.0,2.0,100.0,50.25
caio06,1346.0,50.0,49.0,1.0,100.0,45.31
stevegemmy,2136.0,46.0,53.0,1.0,100.0,45.05
Malvagio76,1161.0,43.0,53.0,3.0,96.0,47.99
pichuante,1409.0,50.0,46.0,4.0,100.0,45.01
Holm-heuss,2051.0,44.0,51.0,5.0,100.0,45.02
kucingterbang123,2136.0,43.0,54.0,3.0,100.0,45.07
Sys87,695.0,48.0,48.0,4.0,100.0,45.0
scofieeeld,1446.0,62.0,31.0,7.0,100.0,45.12
Bakyt83kg,2244.0,54.0,38.0,8.0,100.0,45.07
ed_ku,2084.0,43.0,55.0,2.0,100.0,45.66
AnatoliuyFrolov,1089.0,34.0,59.0,6.0,96.0,48.15
Vlad180355,2133.0,52.0,41.0,7.0,100.0,45.01
srueben,1183.0,47.0,49.0,4.0,100.0,47.75
a3_on,1419.0,45.0,53.0,2.0,100.0,45.15
Stoichess,2538.0,60.0,28.0,12.0,100.0,45.0
lb1969,2262.0,56.0,38.0,6.0,100.0,48.55
Hsjezhst,2531.0,47.0,38.0,15.0,100.0,45.31
morus22,2534.0,37.0,57.0,5.0,100.0,45.02
vittoryugi7,1898.0,45.0,54.0,0.0,33.0,52.41
Icedblaze,2088.0,41.0,52.0,7.0,100.0,45.05
ferran1223,1478.0,48.0,49.0,3.0,100.0,45.04
wolfgirl13,2451.0,32.0,60.0,8.0,100.0,45.03
topspin15,1861.0,45.0,42.0,13.0,100.0,45.52
erdemr3,977.0,0.0,100.0,0.0,3.0,95.82
OneAboveAll-Arceus,2114.0,0.0,100.0,0.0,3.0,105.0
Stanking,1355.0,49.0,48.0,3.0,100.0,47.98
lederman,2466.0,38.0,53.0,9.0,100.0,45.0
Strauss5,2307.0,50.0,46.0,4.0,100.0,45.01
LilyLionmane,2072.0,47.0,43.0,10.0,100.0,45.01
Derin007,1426.0,53.0,46.0,1.0,100.0,45.01
mottaelnaggar,1500.0,50.0,50.0,0.0,2.0,244.63
nicolasjuan135,727.0,38.0,54.0,6.0,93.0,62.32
WayCoolj,1448.0,53.0,44.0,3.0,100.0,45.44
gcas1194,985.0,44.0,47.0,9.0,100.0,46.13
Arthas_tsalb,2590.0,52.0,39.0,9.0,100.0,45.04
Alashan,2277.0,57.0,37.0,5.0,100.0,45.0
Kazimierz3377,1200.0,47.0,42.0,11.0,100.0,45.06
Bill-Anketell,929.0,45.0,48.0,7.0,100.0,45.05
Gostislav24,1738.0,62.0,35.0,3.0,100.0,154.45
julianmchess,2452.0,52.0,42.0,6.0,100.0,46.99
Ram_Kashyap,865.0,32.0,64.0,4.0,100.0,69.08
kzjh72,1378.0,55.0,40.0,5.0,100.0,45.24
Sielvagys,2100.0,43.0,55.0,2.0,100.0,46.68
um-v,1795.0,56.0,39.0,4.0,100.0,57.28
Eddy_Imaizumi,890.0,45.0,53.0,2.0,100.0,45.98
nxf66,1207.0,52.0,46.0,2.0,100.0,45.97
dadxx,1183.0,48.0,46.0,6.0,100.0,56.77
ramshet,1292.0,53.0,46.0,1.0,100.0,45.1
Sisentico,1040.0,43.0,48.0,9.0,100.0,45.02
omkar_p,1625.0,44.0,51.0,5.0,100.0,45.36
Stekir,2278.0,36.0,57.0,6.0,100.0,45.01
LuisChess1122,1950.0,55.0,39.0,6.0,100.0,90.46
itulubela,1034.0,43.0,55.0,2.0,100.0,45.29
jherrma,983.0,42.0,56.0,2.0,100.0,45.16
szachmat12345,2167.0,63.0,35.0,2.0,100.0,45.07
Neev_123,1892.0,60.0,35.0,5.0,100.0,46.5
Mohamedkamali,1901.0,51.0,43.0,6.0,100.0,45.1
EGoor59,1575.0,51.0,45.0,4.0,100.0,45.16
RovesnikKZ,1556.0,42.0,56.0,1.0,100.0,69.0
aalirezaalireza091,1414.0,40.0,60.0,0.0,30.0,47.05
E4SattCHESS,1449.0,48.0,42.0,10.0,100.0,67.51
ChessJuanez,1454.0,53.0,46.0,0.0,90.0,55.58
misocat,1476.0,48.0,46.0,6.0,100.0,45.0
p4444p,1331.0,49.0,47.0,4.0,100.0,45.55
hamish1962,1976.0,49.0,47.0,4.0,100.0,45.23
tlumsy,1516.0,49.0,44.0,7.0,100.0,45.25
Maybach77,2396.0,74.0,24.0,2.0,100.0,45.63
onlychess45,2501.0,83.0,16.0,0.0,18.0,47.2
TheThirdKing,1168.0,56.0,42.0,2.0,100.0,45.18
MassterofMayhem,2701.0,50.0,44.0,6.0,100.0,45.07
Dzorden,1235.0,48.0,44.0,8.0,100.0,45.07
LIVERPOOL2003,1516.0,47.0,49.0,4.0,100.0,71.66
CosmicPrateek,1165.0,37.0,56.0,6.0,75.0,78.79
francescofranchini,1058.0,0.0,100.0,0.0,9.0,95.11
artin_asgharzadeh,1182.0,16.0,77.0,5.0,54.0,61.07
FUJI25,2070.0,52.0,42.0,6.0,100.0,45.21
Samsanych,1871.0,45.0,50.0,5.0,100.0,110.53
Noobbuthappy,1969.0,59.0,32.0,9.0,100.0,48.56
kobemagic,2415.0,38.0,52.0,10.0,100.0,45.03
alexeihoruzhenko,2406.0,46.0,42.0,12.0,100.0,45.05
HvChessGm,1204.0,38.0,55.0,5.0,54.0,45.95
Schlachowitsch,2006.0,48.0,45.0,7.0,100.0,45.28
DiLau,1484.0,44.0,53.0,3.0,100.0,45.02
SK15JGFD,1541.0,44.0,56.0,0.0,100.0,45.06
PrelepoJe3em,2201.0,81.0,14.0,5.0,100.0,61.63
Sajor_Ale,1811.0,26.0,70.0,4.0,100.0,154.78
nyuvaraj_deeebca,1242.0,34.0,61.0,5.0,100.0,49.45
Mystman,2331.0,66.0,0.0,33.0,9.0,45.04
LLl_U_3_U_K,1178.0,75.0,25.0,0.0,12.0,47.65
jungleemonkee,1912.0,59.0,39.0,2.0,100.0,47.04
mexeo,1319.0,100.0,0.0,0.0,3.0,58.77
greg24,2301.0,46.0,48.0,6.0,100.0,45.01
ElcomadAnte,1376.0,54.0,43.0,3.0,100.0,45.04
jazzyF,1882.0,61.0,39.0,0.0,100.0,162.23
DelborN,1116.0,42.0,56.0,1.0,100.0,45.32
katay666,2072.0,49.0,44.0,7.0,100.0,45.92
MKemalE,1326.0,38.0,51.0,11.0,100.0,46.45
Merti1989,1459.0,46.0,49.0,5.0,100.0,45.13
Hamza3335,574.0,29.0,64.0,6.0,31.0,71.28
yebdy,1521.0,62.0,33.0,3.0,62.0,49.04
RogueWarrior_777,1561.0,51.0,43.0,5.0,37.0,66.98
rilke,2471.0,45.0,47.0,8.0,100.0,45.06
superbommel,1204.0,49.0,49.0,2.0,100.0,45.01
Markpetro,1495.0,47.0,52.0,1.0,100.0,45.13
RaulHernandezRomero,2147.0,42.0,52.0,6.0,100.0,45.09
gambitojorgeniano,1689.0,100.0,0.0,0.0,1.0,300.57
ermak1948,1548.0,32.0,63.0,5.0,100.0,138.27
Cristianor,1498.0,48.0,46.0,6.0,100.0,45.01
Bot122,1019.0,45.0,47.0,8.0,100.0,45.16
mux77,2498.0,53.0,38.0,9.0,100.0,45.05
Sascha73,2541.0,41.0,53.0,6.0,100.0,46.15
Frizzyghost,1242.0,75.0,25.0,0.0,12.0,75.48
YFlores,1051.0,46.0,54.0,0.0,100.0,51.3
Sankalpsuman007,1433.0,49.0,46.0,5.0,100.0,52.84
PillagingPirate,1412.0,47.0,50.0,3.0,100.0,45.66
santyaga1,2384.0,46.0,40.0,14.0,100.0,45.02
GidelsonFA,2315.0,38.0,44.0,18.0,100.0,45.42
stifmizer,1273.0,43.0,55.0,2.0,100.0,48.65
Vulizo,2012.0,46.0,53.0,1.0,100.0,45.0
Nasdaq100,2315.0,50.0,39.0,11.0,100.0,45.2
asari7,1407.0,50.0,40.0,10.0,100.0,45.1
rjaybee,1287.0,49.0,48.0,3.0,100.0,50.89
Rasulop,1314.0,40.0,59.0,1.0,100.0,46.14
EraserGodzilla,2732.0,57.0,38.0,4.0,100.0,45.07
Crazy-Chess1,1366.0,45.0,50.0,5.0,100.0,45.39
Mzuzu1,1028.0,43.0,51.0,6.0,100.0,45.03
Joosty09,1130.0,46.0,50.0,4.0,100.0,45.04
alsanchez,1421.0,33.0,66.0,0.0,9.0,57.79
osolorio,1831.0,35.0,62.0,3.0,100.0,132.49
theonlyoneshoo,2598.0,45.0,42.0,13.0,100.0,45.19
nudeasadelta,1741.0,40.0,52.0,8.0,100.0,45.01
Tonyforpresident,2694.0,54.0,39.0,7.0,100.0,45.09
markymeat,1424.0,49.0,51.0,0.0,100.0,45.01
Fijoquepierdes,1887.0,47.0,48.0,5.0,100.0,45.0
bobygnw,2230.0,43.0,48.0,9.0,100.0,45.04
gaby_mykitten,2097.0,42.0,51.0,7.0,100.0,46.68
evok1998,1133.0,42.0,51.0,7.0,100.0,45.0
Truus54,1424.0,52.0,41.0,7.0,100.0,45.05
KongCouOui,2632.0,67.0,31.0,2.0,100.0,45.28
mariovillalonc,1275.0,66.0,0.0,33.0,9.0,62.1
Boss000019,1377.0,50.0,45.0,5.0,100.0,45.19
madcap_tr,2528.0,35.0,56.0,8.0,100.0,45.26
muraterhan,838.0,46.0,46.0,6.0,45.0,52.04
alvarojbarros,1460.0,46.0,47.0,7.0,100.0,45.21
ulven90,871.0,0.0,100.0,0.0,3.0,91.3
Ubira1961,1424.0,49.0,48.0,3.0,100.0,45.0
shlokaeron,1443.0,46.0,52.0,2.0,100.0,45.01
mu_r_zik,1567.0,75.0,25.0,0.0,4.0,194.26
Msent,1455.0,53.0,44.0,3.0,100.0,48.56
VladimirSher,1818.0,70.0,25.0,5.0,100.0,182.29
DmitriyBiryuk777,2540.0,79.0,10.0,11.0,100.0,45.22
Koroshpanaei,1531.0,50.0,50.0,0.0,6.0,48.86
Ded_61,2349.0,47.0,46.0,7.0,100.0,45.37
Rohanza_pauravi2018,892.0,54.0,46.0,0.0,100.0,46.36
Eliamirarman,1287.0,52.0,47.0,1.0,100.0,45.02
zz01bk,2144.0,46.0,48.0,6.0,100.0,45.0
LittleScoutChessClub,2223.0,44.0,48.0,8.0,100.0,45.41
Karim_ael,1181.0,48.0,49.0,3.0,100.0,45.17
Sopel_kl,985.0,33.0,66.0,0.0,36.0,72.56
amstro,1883.0,33.0,65.0,2.0,100.0,121.11
joewelch,2266.0,57.0,34.0,7.0,78.0,45.06
khairinasir,2004.0,50.0,44.0,6.0,100.0,45.07
ricoboubou,1353.0,40.0,54.0,6.0,100.0,45.16
AKHILDEVIL,1034.0,53.0,45.0,2.0,100.0,45.42
glupipetkovic,2200.0,46.0,47.0,7.0,100.0,45.12
Oscar_Cristancho,1020.0,49.0,46.0,5.0,100.0,46.99
JP-Kou,1166.0,45.0,54.0,1.0,100.0,45.77
antytuskomor,2002.0,51.0,43.0,6.0,100.0,45.2
Specklinsen,1358.0,48.0,48.0,4.0,100.0,45.06
Ahmed12179,1388.0,47.0,50.0,3.0,100.0,45.14
Volgatch_kruche_vseh,2436.0,50.0,43.0,7.0,100.0,45.1
ALPHABETIC,1981.0,51.0,45.0,4.0,100.0,45.16
Avgarde,1416.0,53.0,43.0,4.0,100.0,45.04
Toyzee,1654.0,48.0,52.0,0.0,75.0,66.4
cups96,1107.0,55.0,43.0,2.0,100.0,45.86
JG2001,2391.0,33.0,61.0,6.0,100.0,45.74
zahnfee192,1998.0,53.0,41.0,6.0,100.0,83.97
Bella2005,1593.0,31.0,65.0,4.0,100.0,64.59
Margocha8838,1424.0,52.0,47.0,1.0,100.0,46.1
nvald,1137.0,48.0,52.0,0.0,100.0,46.72
hsisj,1402.0,39.0,61.0,0.0,100.0,48.21
rembbis,1828.0,39.0,53.0,8.0,100.0,45.5
ronaldo090-06,747.0,41.0,56.0,3.0,100.0,63.24
Canardbleu10,1392.0,39.0,53.0,8.0,100.0,45.11
POJ100,1805.0,43.0,52.0,5.0,100.0,69.19
RecovGroyS,1934.0,56.0,38.0,5.0,100.0,46.43
Aab9,1894.0,38.0,59.0,3.0,100.0,45.16
Igrochishkaherov73,1032.0,46.0,53.0,1.0,100.0,45.38
FloresBuho,1462.0,44.0,55.0,1.0,100.0,46.19
somzt,1861.0,48.0,49.0,3.0,100.0,45.0
alehin2021,2273.0,54.0,35.0,11.0,100.0,45.11
gcovn1,2023.0,50.0,49.0,1.0,100.0,45.57
Aheeeeed,1378.0,55.0,41.0,4.0,100.0,45.25
SchachTeng,969.0,47.0,50.0,2.0,70.0,46.04
mrapo9,694.0,42.0,54.0,4.0,100.0,45.77
bagbemadon,1202.0,32.0,65.0,3.0,100.0,49.46
Arash_kingg,2218.0,55.0,38.0,7.0,100.0,45.0
Parsons2,1190.0,75.0,25.0,0.0,24.0,62.46
AntonioAntR,1152.0,41.0,57.0,1.0,100.0,91.22
ArdianJashari,2432.0,36.0,59.0,5.0,100.0,45.0
IgnatusX,1882.0,34.0,60.0,6.0,100.0,113.85
magomerlino2024,1838.0,50.0,48.0,2.0,100.0,45.44
PetrovChess,1913.0,52.0,43.0,5.0,100.0,45.32
Pavich,1454.0,46.0,49.0,5.0,100.0,45.03
Abhipadwal,1453.0,45.0,53.0,2.0,100.0,45.03
aaltuzarra,1240.0,50.0,49.0,1.0,100.0,45.04
warrior5191,2672.0,49.0,40.0,11.0,100.0,45.02
ferris78,2083.0,0.0,100.0,0.0,3.0,46.32
angryvegetable,1715.0,28.0,69.0,3.0,100.0,124.36
Zxxt677xczxx,1293.0,52.0,45.0,3.0,100.0,45.0
Ivan_Kirpichyov,2204.0,42.0,57.0,0.0,84.0,45.06
kadarka666,921.0,40.0,60.0,0.0,15.0,127.96
Benbasat,2750.0,40.0,47.0,13.0,100.0,70.03
gersomen2791,2106.0,51.0,45.0,4.0,100.0,45.0
razdva345,954.0,46.0,52.0,2.0,100.0,53.97
Svenlo,2233.0,46.0,45.0,9.0,100.0,45.08
dag_gadol,1523.0,49.0,50.0,1.0,100.0,45.76
ZICK80,1909.0,46.0,48.0,6.0,100.0,45.0
Lucy_alke,1264.0,30.0,69.0,1.0,100.0,45.04
Samvel0904,2061.0,63.0,31.0,6.0,100.0,46.32
Nimrod66,2542.0,43.0,50.0,7.0,100.0,45.06
Fischerchips1,2225.0,0.0,100.0,0.0,12.0,49.65
panconcanela,2275.0,0.0,100.0,0.0,3.0,62.3
Marloutre,2013.0,46.0,41.0,13.0,100.0,45.03
HerBoris,2192.0,54.0,42.0,4.0,100.0,45.37
Turaputo,2369.0,51.0,40.0,9.0,100.0,45.04
Yevgeniy_Bunkov,1427.0,54.0,40.0,6.0,100.0,45.12
hcklev,1401.0,33.0,54.0,12.0,99.0,45.02
alik_66,1038.0,47.0,53.0,0.0,100.0,45.13
samfra716,986.0,50.0,45.0,5.0,100.0,56.8
betojunior,1275.0,52.0,45.0,3.0,100.0,45.04
tbpfc,1458.0,49.0,51.0,0.0,100.0,45.11
telikopter,2110.0,44.0,52.0,4.0,100.0,47.07
eksi273,642.0,45.0,49.0,6.0,100.0,45.01
MrPanci,1364.0,49.0,49.0,2.0,100.0,45.05
Benohnei,2088.0,55.0,41.0,4.0,100.0,45.02
vandebastian,597.0,47.0,52.0,1.0,100.0,45.01
LomakinaGV,2023.0,47.0,50.0,3.0,100.0,45.07
AlfredDebus,2190.0,42.0,46.0,12.0,100.0,45.03
abedrteezy,2621.0,56.0,36.0,7.0,100.0,47.56
Seva_Fufurin2015,833.0,28.0,68.0,4.0,100.0,58.55
juandedios55,2096.0,55.0,41.0,4.0,100.0,45.69
ARTEM_1505,1071.0,0.0,100.0,0.0,3.0,196.13
leviatanmagic,2273.0,47.0,45.0,8.0,100.0,45.0
bmanbrisky,1229.0,49.0,47.0,4.0,100.0,45.03
inaira_jain,422.0,12.0,82.0,6.0,100.0,71.93
H34VYD,1767.0,61.0,38.0,1.0,100.0,95.08
jgshep94,1111.0,46.0,44.0,10.0,100.0,73.52
thewknd,2201.0,32.0,67.0,0.0,84.0,45.04
erikc1313,1409.0,53.0,39.0,8.0,100.0,45.05
blackhorse2,1465.0,51.0,44.0,5.0,100.0,45.03
Ildar-gil,1938.0,47.0,52.0,1.0,100.0,45.01
Suleyman_Chess06,2594.0,79.0,12.0,9.0,100.0,48.09
amirkabir5,2577.0,47.0,49.0,4.0,100.0,45.98
Igor10816,1986.0,53.0,47.0,0.0,100.0,45.25
U1CBC,2404.0,56.0,43.0,0.0,100.0,47.97
Mat-Chucho,956.0,39.0,54.0,7.0,100.0,54.16
TimeToSmile,2594.0,42.0,50.0,8.0,100.0,46.0
Hobby_Entertainment,2503.0,50.0,39.0,11.0,100.0,45.81
sardul,1994.0,35.0,56.0,8.0,100.0,45.01
Joao_Brito,1176.0,52.0,39.0,9.0,100.0,45.0
Ptedu,1352.0,68.0,31.0,0.0,66.0,133.14
xlyas,1897.0,49.0,47.0,4.0,100.0,45.02
Blitzer14,2244.0,51.0,39.0,10.0,100.0,45.06
Springer95,1884.0,43.0,49.0,8.0,100.0,56.2
immelmann,1950.0,43.0,55.0,2.0,100.0,127.72
Minasilver925,1359.0,56.0,41.0,3.0,100.0,45.07
learnn,1060.0,45.0,51.0,4.0,100.0,46.26
limexxx3,1415.0,48.0,51.0,1.0,100.0,45.01
SwisschessJoel,1446.0,53.0,41.0,6.0,100.0,45.22
tiwarichesscr,1095.0,50.0,50.0,0.0,6.0,139.23
fohaal,622.0,14.0,86.0,0.0,100.0,48.89
waseemanwar,975.0,57.0,37.0,5.0,100.0,45.01
ClassPlayer04,2644.0,55.0,38.0,7.0,100.0,47.5
Mqrott,1112.0,54.0,44.0,2.0,100.0,45.0
timo1196,1416.0,45.0,49.0,6.0,100.0,45.52
nimzoindian16,2069.0,53.0,40.0,6.0,32.0,80.44
f_0x69420,2154.0,53.0,46.0,1.0,100.0,46.62
BlndrKng,1848.0,54.0,45.0,1.0,100.0,93.57
amladenovic1985,980.0,44.0,52.0,4.0,100.0,62.53
Ignite-1st,1912.0,0.0,50.0,50.0,6.0,53.15
DragonWizard01,2399.0,62.0,28.0,9.0,100.0,63.56
colorado7683,599.0,41.0,54.0,5.0,100.0,45.49
raymondo101,1386.0,51.0,46.0,3.0,100.0,45.0
Grundtvig,2341.0,56.0,40.0,4.0,100.0,45.01
zekarz,1489.0,36.0,62.0,2.0,50.0,55.33
naserabdullah,1398.0,53.0,40.0,7.0,100.0,45.11
fyrtion,1806.0,71.0,28.0,0.0,42.0,268.55
yann7642,1193.0,47.0,52.0,1.0,100.0,45.12
Koninaleks,1942.0,43.0,51.0,6.0,100.0,45.03
MaksSolopov2014,1540.0,45.0,53.0,2.0,100.0,45.73
Dgarcia-RT,1974.0,55.0,38.0,5.0,54.0,45.16
nicostadio,1365.0,44.0,53.0,3.0,100.0,68.19
HelloItsDmitri,2693.0,45.0,44.0,11.0,100.0,48.31
NilsLH,2208.0,62.0,31.0,7.0,100.0,47.85
onchainchess,1122.0,47.0,52.0,1.0,100.0,48.44
Phenixblanc,794.0,36.0,62.0,2.0,100.0,82.61
Saturn_1119,1010.0,42.0,52.0,6.0,100.0,47.02
Amin7th,1393.0,50.0,47.0,3.0,100.0,45.02
mohamad_reza1391,1532.0,45.0,52.0,3.0,100.0,45.03
midress85,1382.0,48.0,50.0,2.0,100.0,45.12
TabbaWins,1258.0,51.0,47.0,2.0,100.0,45.28
Hamlaod,1310.0,35.0,54.0,11.0,100.0,45.53
Bernigradas,1401.0,53.0,40.0,7.0,100.0,45.1
ndlovukali,1389.0,49.0,48.0,3.0,100.0,45.05
Maksimka726,1455.0,49.0,43.0,8.0,100.0,47.84
ROBERT2930,1273.0,48.0,44.0,8.0,100.0,45.05
frelsara,2633.0,56.0,38.0,6.0,100.0,45.04
PerroTropical,1420.0,45.0,54.0,1.0,100.0,45.23
Foreign-Legionnaire,2264.0,48.0,46.0,6.0,100.0,47.76
salahdine1,1081.0,47.0,46.0,7.0,100.0,46.25
NowArcher,2402.0,48.0,36.0,16.0,100.0,45.53
stockfish1064POPCNT,2287.0,64.0,32.0,4.0,100.0,45.02
mezmerrett,1117.0,66.0,0.0,33.0,9.0,149.45
gustamo,2618.0,56.0,35.0,8.0,100.0,45.26
pp101,1630.0,26.0,69.0,5.0,100.0,96.91
peppe84CT,1215.0,50.0,50.0,0.0,100.0,45.11
LOTRNG,2382.0,46.0,44.0,10.0,100.0,45.08
Ivo12345,1528.0,44.0,49.0,7.0,100.0,45.1
siegfreed,1312.0,51.0,47.0,2.0,100.0,61.25
giftpilze,1346.0,100.0,0.0,0.0,3.0,49.12
Robert124,1369.0,49.0,49.0,2.0,100.0,45.02
draw_N,2427.0,61.0,30.0,9.0,100.0,45.1
AvivEise,1262.0,63.0,33.0,4.0,100.0,45.02
IVT_1_Zholamanov,2201.0,38.0,55.0,7.0,100.0,45.25
PavelChamp,1011.0,43.0,51.0,6.0,100.0,45.07
montescarpia,1071.0,45.0,53.0,2.0,100.0,78.41
Alex_Boss03,1213.0,48.0,42.0,10.0,100.0,45.08
Center_Side,2456.0,52.0,41.0,7.0,100.0,45.96
Xemaros,2159.0,45.0,53.0,2.0,100.0,45.02
mikehammerhill,1415.0,51.0,45.0,4.0,100.0,45.76
BJJ_Nordic_champion,2411.0,40.0,57.0,2.0,100.0,45.04
ashray2412,1473.0,52.0,44.0,4.0,100.0,45.76
JelenaZ,2597.0,46.0,48.0,6.0,100.0,45.0
limohgs,1332.0,48.0,42.0,10.0,100.0,45.1
Tanne,1992.0,51.0,47.0,2.0,100.0,45.02
VquatTr,840.0,53.0,44.0,3.0,100.0,45.0
salimak56,1085.0,53.0,46.0,1.0,100.0,47.42
Narkoman_molodoi,2337.0,60.0,38.0,2.0,100.0,45.26
artyric,1500.0,25.0,75.0,0.0,4.0,174.84
heribertoavelino,1126.0,43.0,48.0,9.0,100.0,45.05
wylymayor23,1424.0,49.0,47.0,4.0,100.0,45.17
Herzog2012,2576.0,85.0,14.0,0.0,21.0,45.61
foadhammoudeh123,2268.0,39.0,47.0,14.0,100.0,45.05
Aryaman_Kureel,1492.0,62.0,25.0,12.0,8.0,179.45
enrique-tapia_103,1381.0,41.0,47.0,12.0,100.0,50.87
CemHuseyin,1150.0,47.0,50.0,3.0,100.0,45.38
abosami93,1306.0,48.0,47.0,5.0,100.0,45.09
timarsan,1806.0,46.0,51.0,3.0,100.0,45.06
BurntBread,2326.0,53.0,39.0,8.0,100.0,46.05
Acemi007,1873.0,44.0,53.0,3.0,100.0,47.17
Bekir_Dorga3,1271.0,46.0,52.0,2.0,100.0,72.52
linoarteaga,2272.0,36.0,44.0,20.0,75.0,45.04
Lelich,1972.0,57.0,35.0,7.0,100.0,45.0
Matt_Ed,1733.0,42.0,57.0,0.0,42.0,90.03
Benitoff,979.0,44.0,54.0,2.0,100.0,45.0
Bolot80,1436.0,45.0,49.0,6.0,100.0,45.07
boefje,2029.0,56.0,38.0,6.0,100.0,45.7
Advaitunde,667.0,0.0,100.0,0.0,9.0,102.72
TCTA,1823.0,43.0,55.0,2.0,100.0,121.3
redtom,2490.0,49.0,40.0,11.0,100.0,45.01
shoaziz,1362.0,51.0,46.0,3.0,100.0,45.05
Agron,1934.0,54.0,46.0,0.0,100.0,139.82
emiliennnnn,1500.0,0.0,100.0,0.0,1.0,500.0
DrK1500-800,2366.0,32.0,58.0,9.0,93.0,45.04
Ignotus51,1344.0,48.0,48.0,4.0,100.0,45.98
DarkAlekhine,2723.0,53.0,38.0,9.0,100.0,46.0
Mmp46,1493.0,50.0,45.0,5.0,100.0,45.08
