user_id,user_op,game_result,blitz_rating,user_rating_deviation,user_blitz_total_games,user_best_win_1,user_best_win_2,user_best_win_3,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
batoolnajjar,YG66,-1,1229.0,45.13,662.0,1368.0,1344.0,1341.0,50.0,46.667,3.333,60.0,41.538,55.385,3.077,65.0,B01,C44,C40,A10,0.246,0.456,0.263,0.203,0.438,0.25,241.0
Nackenpeitsche,Gaber_Gad,1,1463.0,45.06,3981.0,2257.0,2186.0,2148.0,50.82,45.902,3.279,61.0,54.688,42.188,3.125,64.0,B01,C20,A40,A34,0.303,0.5,0.152,0.291,0.545,0.145,346.0
gacman,Saroyan_Vardan,1,1416.0,45.32,474.0,1845.0,1789.0,1770.0,34.426,50.82,14.754,61.0,35.938,62.5,1.562,64.0,nonStandard,B12,C58,A16,0.114,0.477,0.318,0.197,0.563,0.211,243.0
alizare12888,shtz45,1,1405.0,45.08,21615.0,1582.0,1568.0,1554.0,51.613,40.323,8.065,62.0,44.444,50.794,4.762,63.0,D00,A40,C47,C42,0.283,0.333,0.383,0.421,0.491,0.053,254.0
l3atu,IY-1106,0,1286.0,51.72,542.0,1329.0,1309.0,1305.0,61.29,30.645,8.065,62.0,39.683,47.619,12.698,63.0,A40,B20,D21,C00,0.349,0.46,0.111,0.469,0.388,0.082,314.0
mbcenp,Yagermeyster,-1,1204.0,45.39,3713.0,1544.0,1412.0,1401.0,53.333,43.333,3.333,60.0,41.538,52.308,6.154,65.0,C00,C42,B20,D06,0.186,0.373,0.441,0.417,0.4,0.183,226.0
CharlesCoquilla,Mango510,-1,570.0,46.68,139.0,1042.0,861.0,850.0,32.787,63.934,3.279,61.0,28.125,64.062,7.812,64.0,D00,C20,A10,A06,0.263,0.211,0.342,0.6,0.062,0.3,418.0
Lino52,Perrytaylor,-1,1051.0,45.1,4819.0,1231.0,1230.0,1224.0,45.161,46.774,8.065,62.0,44.444,50.794,4.762,63.0,A00,C20,C24,B23,0.304,0.304,0.196,0.639,0.148,0.098,367.0
DDiamond1,anonymous64,1,1927.0,45.05,8338.0,2167.0,2151.0,2150.0,46.032,46.032,7.937,63.0,48.387,48.387,3.226,62.0,D01,A45,A02,A57,0.186,0.593,0.186,0.136,0.458,0.407,376.0
Temo_Kurze,vvv67,-1,1304.0,45.09,12404.0,1589.0,1543.0,1535.0,51.613,43.548,4.839,62.0,53.968,44.444,1.587,63.0,C50,C44,C23,B30,0.242,0.439,0.258,0.109,0.582,0.309,399.0
kartrait,MAKE67,0,1459.0,45.14,3055.0,2111.0,2084.0,2075.0,40.984,49.18,9.836,61.0,40.625,57.812,1.562,64.0,A40,D02,A02,D10,0.216,0.529,0.255,0.388,0.522,0.03,198.0
armanserrii,LorenzoD24,-1,810.0,151.56,1060.0,1001.0,998.0,993.0,53.125,43.75,3.125,64.0,37.705,57.377,4.918,61.0,A00,C00,B10,A01,0.333,0.333,0.263,0.19,0.429,0.286,241.0
Xcalibor1370,Yeti810,-1,1826.0,45.0,6174.0,1994.0,1974.0,1973.0,54.545,42.424,3.03,66.0,40.678,57.627,1.695,59.0,D02,B13,A80,A41,0.233,0.467,0.25,0.145,0.71,0.145,384.0
ABHIJITHPRABHAKAR,Ahoon1,1,1114.0,69.64,53.0,1354.0,1334.0,1287.0,41.379,48.276,10.345,29.0,29.167,70.833,0.0,24.0,C50,C30,C54,C63,0.316,0.316,0.316,0.194,0.645,0.0,323.0
PavelSH08,sean_ch,1,1115.0,46.15,174.0,1266.0,1257.0,1241.0,43.548,53.226,3.226,62.0,46.032,44.444,9.524,63.0,C41,C44,C40,C65,0.232,0.571,0.143,0.443,0.361,0.18,571.0
JordanCarlzen,barca2021,-1,1771.0,45.41,2289.0,2411.0,2348.0,2322.0,46.97,45.455,7.576,66.0,45.763,44.068,10.169,59.0,C44,C45,A48,B40,0.362,0.397,0.241,0.554,0.089,0.357,286.0
munirh,FNORD69,-1,1292.0,119.75,40.0,1327.0,1325.0,1286.0,57.895,26.316,15.789,19.0,42.857,47.619,9.524,21.0,B10,D02,C70,C20,0.5,0.35,0.15,0.2,0.733,0.067,329.0
Uni4,juanzs25,1,2229.0,48.34,8167.0,2671.0,2641.0,2618.0,51.613,32.258,16.129,62.0,34.921,60.317,4.762,63.0,D00,B30,C60,B13,0.13,0.556,0.315,0.103,0.655,0.172,273.0
chubizard14,racielmi83,1,2169.0,45.02,14174.0,2602.0,2492.0,2483.0,45.902,49.18,4.918,61.0,37.5,59.375,3.125,64.0,A45,A80,E38,B23,0.096,0.596,0.308,0.147,0.662,0.176,359.0
vengeancewarrior_01,waterphone,1,1896.0,45.01,35882.0,2226.0,2212.0,2187.0,44.444,42.857,12.698,63.0,46.774,43.548,9.677,62.0,A00,C00,B07,A05,0.088,0.561,0.333,0.13,0.778,0.019,224.0
mehrdadsofi,ABHISHEKDESHMUKH74,1,1781.0,45.32,2316.0,1910.0,1902.0,1896.0,42.623,54.098,3.279,61.0,51.562,43.75,4.688,64.0,D00,B10,A08,D04,0.169,0.644,0.186,0.18,0.705,0.098,342.0
retrojet,sbudiono10new,1,1145.0,45.44,1991.0,1693.0,1330.0,1303.0,47.692,49.231,3.077,65.0,48.333,46.667,5.0,60.0,A00,C00,B02,B00,0.3,0.35,0.3,0.683,0.083,0.217,255.0
MrQuax,Shahnaza,-1,1174.0,45.16,437.0,1535.0,1507.0,1502.0,50.794,46.032,3.175,63.0,38.71,59.677,1.613,62.0,C50,C44,C30,B10,0.286,0.482,0.214,0.561,0.0,0.409,551.0
HW85296,Aurelien0025,-1,1178.0,45.18,654.0,1391.0,1386.0,1377.0,49.18,45.902,4.918,61.0,39.062,51.562,9.375,64.0,B10,A40,A80,A04,0.145,0.491,0.327,0.607,0.361,0.033,343.0
Antichesskiller,Emir4234,0,1462.0,60.62,2558.0,2001.0,1997.0,1987.0,45.161,53.226,1.613,62.0,34.921,61.905,3.175,63.0,A40,C50,D43,C30,0.26,0.46,0.22,0.111,0.75,0.125,301.0
herr_furb,IgorZub65,-1,1674.0,45.14,12919.0,1911.0,1902.0,1901.0,49.18,45.902,4.918,61.0,34.375,53.125,12.5,64.0,C21,C50,A00,B40,0.269,0.481,0.231,0.887,0.0,0.113,375.0
drhuda,Kirill_Don_on_Rostov,1,964.0,45.04,455.0,1243.0,1216.0,1205.0,52.381,44.444,3.175,63.0,40.323,54.839,4.839,62.0,B01,C44,A05,C40,0.431,0.345,0.224,0.403,0.532,0.065,506.0
IzyaKatsman,PeterMG,-1,1778.0,45.15,12084.0,2445.0,2421.0,2382.0,25.806,69.355,4.839,62.0,38.095,55.556,6.349,63.0,B10,D02,C36,C53,0.175,0.525,0.3,0.179,0.718,0.09,313.0
ej_1000,PegasusWing117,-1,1055.0,45.42,635.0,1197.0,1195.0,1179.0,59.016,40.984,0.0,61.0,34.375,62.5,3.125,64.0,D00,A40,A43,B06,0.362,0.448,0.172,0.138,0.615,0.169,328.0
AlbTaMar,cavansit,1,2029.0,45.0,11882.0,2235.0,2235.0,2234.0,48.387,41.935,9.677,62.0,44.444,50.794,4.762,63.0,A40,A52,A56,D43,0.241,0.466,0.276,0.017,0.879,0.103,396.0
Bigbur,andr92,-1,1048.0,45.08,1815.0,1162.0,1139.0,1132.0,48.387,41.935,9.677,62.0,42.857,47.619,9.524,63.0,C20,A40,C21,C41,0.211,0.614,0.123,0.446,0.446,0.054,290.0
Pak_Dirman_Ondonk,TataOgryzka,-1,1579.0,49.11,499.0,1820.0,1795.0,1788.0,35.0,56.667,8.333,60.0,58.462,38.462,3.077,65.0,B10,A40,A52,B15,0.102,0.661,0.22,0.254,0.678,0.068,440.0
Satyajit99,NourMD,1,1557.0,45.12,731.0,2023.0,1867.0,1840.0,50.0,43.939,6.061,66.0,52.542,42.373,5.085,59.0,A04,A06,B23,D02,0.266,0.531,0.188,0.13,0.556,0.296,285.0
TheRookMaster7,noelpunn,-1,1785.0,70.24,111.0,2163.0,2001.0,1993.0,44.262,45.902,9.836,61.0,46.0,52.0,2.0,50.0,C44,B22,C57,C54,0.36,0.48,0.12,0.648,0.074,0.241,351.0
JuppJuppGo,girlsmodelschool,1,1573.0,48.57,3379.0,1673.0,1663.0,1650.0,69.697,24.242,6.061,66.0,64.407,33.898,1.695,59.0,B40,C50,C57,C44,0.167,0.5,0.286,0.111,0.806,0.056,369.0
omid34100,mohamad3410,1,699.0,68.37,142.0,1772.0,1675.0,1630.0,23.438,76.562,0.0,64.0,34.426,63.934,1.639,61.0,A00,C00,D30,A41,0.222,0.417,0.278,0.182,0.568,0.182,331.0
Kuba1Zubko,dennysaquino,-1,1028.0,45.0,3281.0,1224.0,1202.0,1194.0,49.18,45.902,4.918,61.0,39.062,56.25,4.688,64.0,B01,C23,C50,A02,0.345,0.509,0.109,0.234,0.578,0.078,484.0
davidJPK,Achan_Smora,-1,991.0,45.19,7397.0,1622.0,1569.0,1567.0,53.968,46.032,0.0,63.0,41.935,56.452,1.613,62.0,A06,C42,A20,C69,0.267,0.533,0.067,0.016,0.078,0.906,316.0
LouisScordia,sansrini18,-1,1418.0,45.04,5244.0,1596.0,1590.0,1585.0,56.452,37.097,6.452,62.0,38.095,58.73,3.175,63.0,C20,C41,C40,B06,0.136,0.644,0.186,0.217,0.683,0.05,320.0
WaitzJack,Phomopsis,-1,1506.0,45.06,28707.0,1937.0,1883.0,1871.0,59.375,37.5,3.125,64.0,39.344,52.459,8.197,61.0,A00,B10,A11,A00,0.242,0.565,0.161,0.143,0.607,0.214,392.0
Amirhan-1985,Mamadmetal36,-1,1608.0,216.39,826.0,1789.0,1688.0,1677.0,58.462,41.538,0.0,65.0,51.667,41.667,6.667,60.0,B06,A04,D41,B07,0.333,0.536,0.101,0.288,0.212,0.481,589.0
mete64,Keyvanfeyzi,1,1762.0,45.22,14963.0,2069.0,2068.0,2066.0,47.619,47.619,4.762,63.0,45.161,51.613,3.226,62.0,B01,A40,C48,C53,0.19,0.552,0.241,0.016,0.79,0.194,305.0
LargeChessBig1,Baralex2021,1,1445.0,45.04,26832.0,1858.0,1807.0,1779.0,51.667,43.333,5.0,60.0,43.077,47.692,9.231,65.0,C20,C41,B00,C34,0.271,0.356,0.356,0.263,0.333,0.404,247.0
NikolaDubovik,Sasa120130,-1,1730.0,54.99,2728.0,2402.0,2394.0,2361.0,37.681,57.971,4.348,69.0,33.929,58.929,7.143,56.0,A02,B00,A82,A04,0.333,0.289,0.378,0.438,0.466,0.082,247.0
TuanBach2k2,apsampaio,1,1235.0,91.46,5014.0,1627.0,1570.0,1567.0,46.875,53.125,0.0,64.0,47.541,45.902,6.557,61.0,C50,B40,B10,C17,0.288,0.559,0.119,0.065,0.758,0.177,365.0
Seth_Harmon,royalmed,1,1531.0,47.39,8381.0,2291.0,2259.0,2229.0,40.678,54.237,5.085,59.0,46.97,50.0,3.03,66.0,B00,A00,C54,B50,0.291,0.291,0.345,0.092,0.477,0.431,297.0
literaturafantasma,nowait,1,1608.0,45.0,22879.0,2268.0,2251.0,2217.0,34.483,62.069,3.448,58.0,40.299,56.716,2.985,67.0,B10,A40,A02,B06,0.255,0.468,0.255,0.041,0.622,0.338,517.0
kertoskopos2,Sl1mp01,-1,1509.0,45.27,308.0,1702.0,1628.0,1622.0,49.206,47.619,3.175,63.0,38.71,59.677,1.613,62.0,B01,C21,A06,C10,0.4,0.491,0.109,0.075,0.701,0.194,325.0
Harshal4511,mxsmile2,-1,1395.0,45.7,7259.0,1914.0,1830.0,1786.0,50.0,50.0,0.0,64.0,42.623,54.098,3.279,61.0,B50,B20,D02,C26,0.31,0.5,0.172,0.246,0.415,0.338,353.0
Hearth3,matan1111,1,2049.0,221.79,7957.0,2381.0,2343.0,2295.0,54.098,45.902,0.0,61.0,56.25,43.75,0.0,64.0,C54,C00,B31,A13,0.174,0.638,0.159,0.036,0.607,0.339,322.0
mishanya0211,BulatMusin,-1,2127.0,45.14,14447.0,2481.0,2458.0,2441.0,56.25,37.5,6.25,64.0,45.902,52.459,1.639,61.0,A45,A40,C22,A46,0.094,0.609,0.25,0.018,0.429,0.482,636.0
DDrogba9,Arash_kingg,1,2215.0,53.43,3502.0,2502.0,2495.0,2481.0,42.857,44.444,12.698,63.0,45.161,46.774,8.065,62.0,A06,A05,A00,B20,0.182,0.527,0.291,0.246,0.561,0.158,280.0
majidZzz,janesk,1,1795.0,,,,,,60.656,34.426,4.918,61.0,56.25,40.625,3.125,64.0,B01,C45,B10,D35,0.164,0.575,0.233,0.128,0.83,0.043,282.0
mateineagu,Deei,0,1436.0,,,,,,58.73,36.508,4.762,63.0,51.613,43.548,4.839,62.0,B00,C50,C25,C47,0.377,0.507,0.116,0.28,0.6,0.12,358.0
Sunatullo,aymenhamdaoui,-1,1734.0,53.17,4941.0,1932.0,1897.0,1875.0,50.847,45.763,3.39,59.0,50.0,50.0,0.0,66.0,B10,B13,E76,A05,0.286,0.571,0.143,0.383,0.45,0.167,393.0
molodoykaluga,riellea,1,1109.0,45.01,207.0,1237.0,1233.0,1226.0,43.548,56.452,0.0,62.0,50.794,47.619,1.587,63.0,B10,B12,A04,B18,0.407,0.339,0.22,0.354,0.369,0.2,242.0
Ani12,UncleClode,-1,1220.0,49.62,5276.0,1526.0,1469.0,1469.0,50.769,44.615,4.615,65.0,46.667,51.667,1.667,60.0,D01,B10,A43,A04,0.23,0.541,0.213,0.15,0.683,0.167,357.0
NSoumia,KtownBeats,1,1101.0,191.63,3.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,1.0,B01,B20,B01,B20,0.0,0.0,0.0,0.0,1.0,0.0,131.0
saifal,whomst_gambit,0,1312.0,47.76,1631.0,1537.0,1520.0,1511.0,38.462,60.0,1.538,65.0,46.667,48.333,5.0,60.0,B10,B12,D11,B09,0.245,0.566,0.17,0.118,0.632,0.25,349.0
VenyaP,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
niharika_kulshrestha,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jesuswithsunglasses,puhkin,-1,1574.0,45.08,2575.0,1770.0,1761.0,1751.0,49.206,46.032,4.762,63.0,53.226,41.935,4.839,62.0,B00,D00,A04,D35,0.25,0.547,0.203,0.2,0.182,0.545,443.0
yted,stifler23,0,1624.0,45.05,451.0,1919.0,1880.0,1858.0,46.032,42.857,11.111,63.0,38.71,56.452,4.839,62.0,B50,A10,B54,B75,0.245,0.547,0.17,0.161,0.581,0.242,340.0
AZE_MaFo,zahran_tall,1,1788.0,45.31,2306.0,2203.0,2202.0,2196.0,48.387,50.0,1.613,62.0,53.968,44.444,1.587,63.0,B12,B10,C37,C54,0.219,0.578,0.188,0.237,0.305,0.424,400.0
ShanthamGrarks,Childish-Eme,-1,2118.0,45.27,14511.0,2591.0,2588.0,2581.0,52.381,44.444,3.175,63.0,67.742,27.419,4.839,62.0,A40,B01,D00,A00,0.36,0.48,0.16,0.244,0.422,0.333,211.0
jajahbtr,DarthRevanFromCorusc,-1,1609.0,195.85,395.0,2033.0,1922.0,1897.0,48.438,45.312,6.25,64.0,44.262,54.098,1.639,61.0,B10,D20,C25,C57,0.155,0.569,0.207,0.419,0.403,0.129,337.0
MakhmudovRuslan,karde60,-1,1958.0,46.25,5932.0,2613.0,2493.0,2452.0,50.82,42.623,6.557,61.0,51.562,46.875,1.562,64.0,C00,B21,B20,D05,0.312,0.375,0.281,0.196,0.5,0.304,259.0
meru9em,Yogesh600,-1,1356.0,45.13,4957.0,1491.0,1476.0,1474.0,56.452,38.71,4.839,62.0,42.857,52.381,4.762,63.0,B01,C22,C00,D20,0.161,0.387,0.452,0.614,0.281,0.105,244.0
delicex81,mixail31975,1,1780.0,45.5,1923.0,2231.0,2162.0,2146.0,43.077,52.308,4.615,65.0,33.333,63.333,3.333,60.0,C44,C41,D35,C10,0.188,0.562,0.25,0.292,0.486,0.194,499.0
Atom1324,Hustleer,-1,1159.0,45.4,184.0,1275.0,1250.0,1229.0,51.613,37.097,11.29,62.0,53.968,39.683,6.349,63.0,C20,C40,C50,C02,0.273,0.455,0.212,0.771,0.146,0.083,391.0
Artemka19,VladislavArtemiev1,-1,2104.0,45.01,2816.0,2418.0,2386.0,2378.0,45.161,50.0,4.839,62.0,33.333,57.143,9.524,63.0,A01,A80,A03,D00,0.122,0.51,0.367,0.343,0.522,0.134,240.0
eru728,Kry789,-1,1705.0,46.08,7886.0,2237.0,2186.0,2141.0,39.683,57.143,3.175,63.0,41.935,58.065,0.0,62.0,B01,A00,A04,A09,0.294,0.255,0.392,0.556,0.389,0.028,277.0
Abs53,VA1975,-1,1611.0,45.04,16943.0,2033.0,1917.0,1875.0,38.71,53.226,8.065,62.0,46.032,47.619,6.349,63.0,C44,B40,B52,C56,0.094,0.717,0.132,0.19,0.778,0.0,495.0
abhiruch,JeromyV,-1,2006.0,45.04,61211.0,2430.0,2410.0,2402.0,46.154,47.692,6.154,65.0,63.333,33.333,3.333,60.0,C00,D31,A40,A00,0.162,0.676,0.162,0.0,0.549,0.431,370.0
A1bus_P0tter,Evichitho,1,1764.0,45.23,1342.0,1958.0,1932.0,1926.0,57.143,41.27,1.587,63.0,53.226,41.935,4.839,62.0,B22,C40,C61,B02,0.261,0.304,0.29,0.135,0.346,0.519,409.0
Artemo4ka2014,SidewaysKnight,-1,1501.0,45.03,53921.0,2287.0,2140.0,2008.0,55.556,41.27,3.175,63.0,41.935,56.452,1.613,62.0,B13,D00,A40,A23,0.197,0.59,0.213,0.377,0.623,0.0,401.0
lexxandro,zefazry,-1,1652.0,45.37,5048.0,1712.0,1706.0,1698.0,63.333,36.667,0.0,60.0,52.308,47.692,0.0,65.0,B01,D01,A07,A41,0.333,0.333,0.264,0.283,0.585,0.094,223.0
Piotr46,Lapindiz,1,1186.0,45.05,7826.0,1543.0,1540.0,1533.0,55.738,37.705,6.557,61.0,57.812,42.188,0.0,64.0,C50,B20,C40,B53,0.352,0.451,0.127,0.4,0.54,0.04,549.0
Mikesssss,samarthsomani,-1,1909.0,45.99,2535.0,2407.0,2309.0,2292.0,57.143,41.27,1.587,63.0,53.226,38.71,8.065,62.0,B32,D02,C79,C41,0.319,0.449,0.188,0.28,0.64,0.06,295.0
gersht,JunkieXXL,-1,1589.0,45.03,6307.0,1854.0,1840.0,1839.0,50.847,45.763,3.39,59.0,34.848,60.606,4.545,66.0,A40,D00,A08,D10,0.264,0.509,0.208,0.164,0.672,0.164,226.0
fifsandnics,dalboris,1,1721.0,45.08,11004.0,1837.0,1832.0,1829.0,49.206,44.444,6.349,63.0,43.548,50.0,6.452,62.0,D30,D37,B51,A01,0.345,0.534,0.121,0.153,0.492,0.356,403.0
purvaj310512,chesssrkn,-1,1154.0,45.18,858.0,1439.0,1392.0,1391.0,52.459,42.623,4.918,61.0,42.188,54.688,3.125,64.0,A02,B10,C20,A01,0.254,0.373,0.288,0.328,0.623,0.033,330.0
ezrasia,Hit_143,1,1230.0,49.04,887.0,1452.0,1397.0,1394.0,45.161,51.613,3.226,62.0,49.206,50.794,0.0,63.0,B10,A40,B06,A11,0.441,0.254,0.203,0.094,0.188,0.703,281.0
hobetto22,Grisu1971,1,1919.0,174.85,1724.0,2079.0,2006.0,1999.0,61.905,34.921,3.175,63.0,66.129,27.419,6.452,62.0,B11,B32,B75,B76,0.15,0.825,0.025,0.077,0.564,0.333,468.0
Juancarlosp64,oz-chess,-1,1332.0,45.16,2497.0,1955.0,1933.0,1929.0,24.286,74.286,1.429,70.0,14.545,85.455,0.0,55.0,B01,A40,A41,C20,0.16,0.32,0.4,0.939,0.02,0.03,235.0
galacticomalacio7596,Mix56_38,1,1106.0,221.36,10.0,0.0,0.0,0.0,33.333,66.667,0.0,6.0,0.0,100.0,0.0,4.0,C57,D00,C24,D02,0.5,0.5,0.0,0.625,0.0,0.25,346.0
MNadzimZ,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
barhos,,401,1500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
east_w1nd,ruis123,0,2382.0,45.04,18624.0,2644.0,2633.0,2624.0,52.381,30.159,17.46,63.0,43.548,54.839,1.613,62.0,B06,B00,A04,B28,0.217,0.567,0.2,0.019,0.566,0.396,467.0
fingoldo,chrss216,-1,1933.0,49.57,173.0,2092.0,2069.0,2010.0,70.312,21.875,7.812,64.0,67.213,31.148,1.639,61.0,D20,C50,A81,C25,0.419,0.419,0.14,0.394,0.394,0.182,392.0
dx_l,khaliditsky,1,1854.0,52.43,468.0,2153.0,2094.0,1928.0,60.317,33.333,6.349,63.0,41.935,50.0,8.065,62.0,B90,B01,E92,B04,0.203,0.703,0.094,0.077,0.788,0.135,363.0
Trillaco,leonhard1301,-1,1785.0,45.06,17529.0,2556.0,2547.0,2415.0,43.077,50.769,6.154,65.0,51.667,45.0,3.333,60.0,B00,A41,B08,B32,0.305,0.39,0.305,0.133,0.4,0.4,263.0
jlcanale,Mischuk_D,-1,2713.0,45.87,24133.0,2980.0,2973.0,2970.0,68.627,25.49,5.882,51.0,62.162,28.378,9.459,74.0,A00,D02,B22,C50,0.235,0.605,0.16,0.294,0.471,0.235,432.0
Borhu0309,centdsutsou42,-1,1982.0,45.07,12960.0,2308.0,2263.0,2263.0,52.381,39.683,7.937,63.0,50.0,41.935,8.065,62.0,B32,D02,A57,A00,0.094,0.641,0.266,0.0,0.706,0.294,680.0
pradyumna123,RM1540,1,1231.0,55.88,56.0,1368.0,1352.0,1310.0,44.0,56.0,0.0,25.0,45.455,48.485,6.061,33.0,B20,D00,C20,C47,0.346,0.154,0.385,0.2,0.4,0.233,317.0
madbot22,kaspwner,1,1119.0,45.06,643.0,1317.0,1277.0,1246.0,52.542,38.983,8.475,59.0,50.0,46.97,3.03,66.0,C50,C41,B20,B02,0.438,0.281,0.281,0.463,0.333,0.204,258.0
DaweedHo,Anatoli_Gallov,-1,1520.0,45.19,2308.0,1688.0,1685.0,1681.0,43.548,46.774,9.677,62.0,50.794,46.032,3.175,63.0,B01,D20,D35,A06,0.22,0.525,0.203,0.241,0.569,0.19,243.0
Zedatiana,Mirco1958,1,1283.0,45.13,2109.0,1600.0,1576.0,1576.0,37.097,59.677,3.226,62.0,34.921,60.317,4.762,63.0,C50,C62,A43,C25,0.444,0.422,0.089,0.133,0.493,0.373,669.0
AHGEL,GabrielGoto,-1,2028.0,45.1,8721.0,2276.0,2260.0,2258.0,42.857,47.619,9.524,63.0,46.774,50.0,3.226,62.0,B12,B30,C29,C45,0.179,0.518,0.286,0.328,0.262,0.41,285.0
jmgm,hromserg,-1,1544.0,45.7,2512.0,2058.0,2031.0,2003.0,43.548,53.226,3.226,62.0,33.333,60.317,6.349,63.0,C00,D00,B08,A41,0.25,0.583,0.167,0.07,0.479,0.338,441.0
himmet20,AliSimsek,1,1794.0,45.09,29177.0,2267.0,2236.0,2234.0,47.619,49.206,3.175,63.0,46.774,50.0,3.226,62.0,B06,B00,C41,C46,0.322,0.271,0.407,0.306,0.387,0.29,273.0
Leond27,cristophera21,0,1186.0,45.02,487.0,1604.0,1497.0,1325.0,60.0,38.333,1.667,60.0,40.0,52.308,7.692,65.0,C50,B23,D06,C25,0.323,0.516,0.161,0.421,0.544,0.0,404.0
arne_eta,thewatariii,1,878.0,45.0,329.0,1044.0,1040.0,1023.0,42.188,48.438,9.375,64.0,44.262,49.18,6.557,61.0,A00,B01,A06,B07,0.519,0.259,0.148,0.705,0.18,0.066,357.0
ARMAGEDDONISHE,nasticus,-1,2108.0,45.05,21106.0,2442.0,2425.0,2413.0,46.032,42.857,11.111,63.0,50.0,48.387,1.613,62.0,B40,B30,B31,D55,0.183,0.633,0.167,0.088,0.807,0.088,212.0
MehrshadZIP,peterboy,1,1436.0,45.13,6610.0,1836.0,1806.0,1783.0,44.928,49.275,5.797,69.0,50.0,48.214,1.786,56.0,B10,C50,D06,C46,0.305,0.559,0.136,0.311,0.426,0.197,492.0
vihaanbagga,WWIIISoldier,-1,1559.0,46.18,11617.0,1751.0,1747.0,1745.0,62.295,34.426,3.279,61.0,40.625,56.25,3.125,64.0,C41,C50,B40,B27,0.25,0.516,0.188,0.246,0.632,0.123,561.0
liebeimspektrum,wrookster,-1,1562.0,45.0,637.0,1966.0,1772.0,1764.0,36.508,55.556,7.937,63.0,41.935,56.452,1.613,62.0,B50,D02,D30,B22,0.163,0.633,0.184,0.271,0.514,0.214,605.0
stutitiwari,PrashantPandey1234,-1,1191.0,56.19,191.0,1904.0,1859.0,1656.0,13.115,86.885,0.0,61.0,21.875,78.125,0.0,64.0,A40,D00,nonStandard,C30,0.045,0.045,0.909,0.621,0.0,0.272,245.0
Hackschack,Mustafa-Gokpinar,1,995.0,45.3,1227.0,1210.0,1146.0,1145.0,45.763,49.153,5.085,59.0,50.0,46.97,3.03,66.0,D00,C00,C53,A45,0.35,0.433,0.167,0.2,0.75,0.0,456.0
nibbix,Aragorn1001,1,2218.0,45.04,9714.0,2579.0,2506.0,2506.0,46.774,45.161,8.065,62.0,39.683,49.206,11.111,63.0,B06,A45,A04,B50,0.13,0.426,0.444,0.136,0.661,0.203,270.0
achezz,Jettybitty,1,1650.0,45.15,4527.0,2016.0,1945.0,1891.0,51.562,46.875,1.562,64.0,39.344,54.098,6.557,61.0,A00,B20,A01,A15,0.263,0.509,0.211,0.302,0.222,0.46,251.0
arican_cinar,mm335,-1,1379.0,45.14,14018.0,2237.0,2185.0,2148.0,33.871,51.613,14.516,62.0,38.095,53.968,7.937,63.0,C20,C41,A06,D02,0.222,0.4,0.333,0.242,0.682,0.076,263.0
WillisTheWarrior,nonongrael,1,2162.0,47.45,26023.0,2502.0,2498.0,2487.0,42.188,54.688,3.125,64.0,47.541,49.18,3.279,61.0,C23,B10,A45,A67,0.161,0.643,0.196,0.108,0.585,0.308,420.0
flowerofheavenmct,divachess,-1,1217.0,45.1,14174.0,1526.0,1509.0,1462.0,43.548,46.774,9.677,62.0,47.619,41.27,11.111,63.0,B01,A40,A46,E61,0.281,0.421,0.263,0.545,0.309,0.145,408.0
coumbole,Supermatechessjc,1,1525.0,45.07,10623.0,1770.0,1714.0,1708.0,63.492,34.921,1.587,63.0,51.613,45.161,3.226,62.0,C44,C50,B50,B95,0.5,0.375,0.125,0.16,0.68,0.16,354.0
Karpuhin-Nikita,Gena2010,-1,2353.0,45.26,1026.0,2754.0,2745.0,2739.0,53.125,39.062,7.812,64.0,44.262,45.902,9.836,61.0,A40,B12,B50,B15,0.344,0.475,0.164,0.585,0.208,0.208,268.0
al_fawaris,edmondaj,-1,1079.0,53.79,257.0,1548.0,1471.0,1374.0,45.902,47.541,6.557,61.0,42.188,54.688,3.125,64.0,A00,B00,A13,A07,0.364,0.382,0.2,0.328,0.5,0.156,350.0
WSananaSW,DJEKA_ZLO,-1,911.0,45.05,269.0,1050.0,1049.0,1033.0,52.459,42.623,4.918,61.0,51.562,46.875,1.562,64.0,C00,C30,A06,C40,0.385,0.354,0.138,0.232,0.5,0.196,516.0
