user_id,win_rate,lose_rate,draw_rate,game_count,blitz_rating,rating_bin,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
Alexandra_Sapogova,0.0,100.0,0.0,9.0,1196.0,1180-1199,0.0,50.0,50.0,2.0,0.0,100.0,0.0,2.0,D00,C40,D00,C40,0.0,0.0,0.0,0.333,0.667,0.0,257.0
Jaysuper777,60.0,40.0,0.0,100.0,1381.0,1380-1399,52.381,47.619,0.0,63.0,54.839,40.323,4.839,62.0,B10,C20,C01,B16,0.119,0.627,0.224,0.055,0.364,0.345,262.0
Ghost_capi,45.0,54.0,0.0,66.0,1602.0,1600-1619,62.121,33.333,4.545,66.0,57.627,42.373,0.0,59.0,B50,C25,B82,B53,0.333,0.347,0.293,0.255,0.298,0.362,258.0
Fecla,44.0,45.0,11.0,100.0,1818.0,1800-1819,50.0,41.935,8.065,62.0,41.27,47.619,11.111,63.0,B01,C50,A01,D02,0.158,0.614,0.228,0.589,0.339,0.071,418.0
RunninClam,56.0,43.0,0.0,100.0,1223.0,1220-1239,55.738,44.262,0.0,61.0,51.562,48.438,0.0,64.0,C41,C42,C46,A00,0.269,0.567,0.119,0.224,0.638,0.138,501.0
rgmagpantay,33.0,66.0,0.0,9.0,1354.0,1340-1359,70.0,25.0,5.0,40.0,32.558,62.791,4.651,43.0,A00,B00,C66,C29,0.31,0.524,0.143,0.514,0.243,0.243,549.0
hakandemir46,48.0,50.0,2.0,100.0,1565.0,1560-1579,56.923,40.0,3.077,65.0,43.333,55.0,1.667,60.0,B20,A43,A04,C02,0.397,0.413,0.19,0.254,0.169,0.576,253.0
ninazayats1211,25.0,67.0,7.0,84.0,1082.0,1080-1099,25.0,67.857,7.143,28.0,27.273,72.727,0.0,22.0,C47,D06,B20,D10,0.231,0.692,0.077,0.543,0.371,0.029,307.0
alex2015antonov,15.0,76.0,9.0,100.0,727.0,720-739,13.636,72.727,13.636,22.0,13.043,82.609,4.348,23.0,A00,D00,C23,nonStandard,0.333,0.0,0.333,0.971,0.0,0.0,286.0
torin69,25.0,70.0,3.0,27.0,622.0,620-639,25.0,75.0,0.0,12.0,26.667,66.667,6.667,15.0,C20,B00,B01,C00,0.0,0.429,0.143,0.368,0.316,0.158,287.0
deandk786,50.0,50.0,0.0,6.0,999.0,980-999,46.154,53.846,0.0,13.0,14.286,85.714,0.0,7.0,A20,A10,A11,A20,0.0,0.857,0.143,0.077,0.769,0.077,316.0
reddotblue,20.0,60.0,20.0,15.0,1907.0,1900-1919,34.884,48.837,16.279,43.0,48.718,38.462,12.821,39.0,nonStandard,C01,D00,B27,0.176,0.588,0.206,0.417,0.444,0.139,308.0
Jorgecotilla,48.0,44.0,8.0,100.0,1867.0,1860-1879,52.308,43.077,4.615,65.0,60.0,31.667,8.333,60.0,B20,B21,A01,A34,0.257,0.529,0.214,0.213,0.234,0.532,327.0
JeanJMustapha,66.0,31.0,3.0,100.0,1684.0,1680-1699,58.462,36.923,4.615,65.0,48.333,41.667,10.0,60.0,A00,A40,C23,B10,0.343,0.388,0.269,0.286,0.571,0.143,255.0
tintin91fr,33.0,33.0,33.0,9.0,2176.0,2160-2179,59.091,33.333,7.576,66.0,45.763,52.542,1.695,59.0,A45,A40,A04,C17,0.182,0.561,0.258,0.17,0.679,0.151,382.0
eeshnaik,44.0,54.0,2.0,100.0,1854.0,1840-1859,51.613,45.161,3.226,62.0,49.206,49.206,1.587,63.0,B50,B10,B90,C61,0.19,0.54,0.254,0.458,0.407,0.119,237.0
onurkyk26,44.0,51.0,5.0,100.0,1469.0,1460-1479,40.0,55.385,4.615,65.0,46.667,50.0,3.333,60.0,C00,B10,A46,C26,0.204,0.481,0.259,0.212,0.606,0.152,223.0
Arkian_Empire,42.0,57.0,0.0,63.0,924.0,920-939,51.724,44.828,3.448,58.0,59.701,32.836,7.463,67.0,B00,B01,A15,B44,0.243,0.457,0.2,0.167,0.188,0.625,404.0
Acmat,54.0,44.0,2.0,100.0,2187.0,2180-2199,48.387,50.0,1.613,62.0,42.857,50.794,6.349,63.0,A40,D06,A53,D43,0.316,0.439,0.246,0.127,0.571,0.286,258.0
brunoalebrg,50.0,49.0,1.0,100.0,1700.0,1680-1699,54.839,43.548,1.613,62.0,46.032,53.968,0.0,63.0,A00,B00,C50,A01,0.254,0.413,0.317,0.623,0.18,0.18,263.0
Cavad_4466,28.0,64.0,7.0,42.0,1958.0,1940-1959,48.438,45.312,6.25,64.0,32.787,59.016,8.197,61.0,D37,B20,D35,E04,0.137,0.667,0.196,0.308,0.585,0.092,386.0
jafarrovjavar,61.0,33.0,4.0,63.0,2024.0,2020-2039,49.206,41.27,9.524,63.0,46.774,45.161,8.065,62.0,A04,A45,A50,D13,0.15,0.6,0.217,0.056,0.926,0.0,293.0
Batgirl25,54.0,42.0,4.0,100.0,2383.0,2380-2399,59.016,32.787,8.197,61.0,53.125,45.312,1.562,64.0,D10,C55,A84,D96,0.086,0.714,0.2,0.224,0.061,0.714,523.0
garakh,33.0,66.0,0.0,36.0,1702.0,1700-1719,51.613,43.548,4.839,62.0,47.619,49.206,3.175,63.0,B01,A40,A45,A00,0.371,0.435,0.194,0.138,0.466,0.397,244.0
summer_class469,37.0,37.0,25.0,24.0,2282.0,2280-2299,43.75,48.438,7.812,64.0,49.18,39.344,11.475,61.0,B23,A43,B21,C47,0.155,0.707,0.138,0.055,0.8,0.109,337.0
Abdulhalimsiagian,44.0,54.0,2.0,100.0,1816.0,1800-1819,53.125,43.75,3.125,64.0,40.984,55.738,3.279,61.0,B40,B01,A40,B80,0.271,0.525,0.203,0.081,0.516,0.339,255.0
Mckarakisssss,50.0,50.0,0.0,6.0,1730.0,1720-1739,48.485,51.515,0.0,66.0,37.288,61.017,1.695,59.0,D10,A40,A85,A09,0.352,0.259,0.333,0.271,0.414,0.314,296.0
StumpDunkis,50.0,45.0,5.0,100.0,1735.0,1720-1739,54.839,41.935,3.226,62.0,42.857,53.968,3.175,63.0,A40,D06,D20,B03,0.393,0.443,0.115,0.117,0.783,0.083,198.0
achintyaakula,56.0,40.0,4.0,100.0,1473.0,1460-1479,50.0,45.312,4.688,64.0,59.016,40.984,0.0,61.0,A40,B10,A22,C41,0.265,0.588,0.132,0.185,0.741,0.074,302.0
SchaakKoningBas,0.0,100.0,0.0,3.0,1401.0,1400-1419,44.262,54.098,1.639,61.0,51.562,46.875,1.562,64.0,D00,C41,D02,A43,0.283,0.433,0.217,0.143,0.54,0.317,236.0
Kovalenko_Sergey,66.0,30.0,4.0,100.0,2326.0,2320-2339,67.692,27.692,4.615,65.0,70.0,26.667,3.333,60.0,D02,A46,A22,A00,0.244,0.651,0.081,0.118,0.676,0.176,277.0
Awolane,41.0,44.0,13.0,29.0,767.0,760-779,46.667,33.333,20.0,15.0,35.714,57.143,7.143,14.0,C50,C41,A00,C44,0.333,0.5,0.083,0.308,0.692,0.0,415.0
walkthrough,25.0,75.0,0.0,12.0,1362.0,1360-1379,28.358,70.149,1.493,67.0,17.241,81.034,1.724,58.0,D02,A04,A00,nonStandard,0.276,0.379,0.241,0.309,0.415,0.266,179.0
LamDang,53.0,45.0,2.0,100.0,1863.0,1860-1879,66.129,32.258,1.613,62.0,42.857,52.381,4.762,63.0,D00,A45,A41,D15,0.191,0.647,0.147,0.132,0.528,0.321,511.0
zaha60,49.0,49.0,2.0,100.0,1015.0,1000-1019,50.794,47.619,1.587,63.0,48.387,48.387,3.226,62.0,B01,C21,A06,B07,0.452,0.435,0.097,0.25,0.583,0.067,292.0
homemcapivara,42.0,56.0,2.0,100.0,1421.0,1420-1439,55.0,45.0,0.0,60.0,35.385,63.077,1.538,65.0,B28,A43,E61,D13,0.304,0.464,0.196,0.294,0.647,0.059,327.0
kakuvip,47.0,49.0,4.0,100.0,1681.0,1680-1699,52.381,41.27,6.349,63.0,41.935,45.161,12.903,62.0,B22,C50,A21,C02,0.186,0.525,0.271,0.333,0.407,0.259,666.0
Antykruchy,52.0,43.0,5.0,100.0,1412.0,1400-1419,55.0,41.667,3.333,60.0,47.692,47.692,4.615,65.0,B10,B01,C50,C29,0.391,0.453,0.125,0.196,0.482,0.214,251.0
GeorgeOsorio,55.0,41.0,4.0,100.0,1507.0,1500-1519,51.613,45.161,3.226,62.0,49.206,46.032,4.762,63.0,C00,C20,A04,C20,0.206,0.333,0.444,0.632,0.018,0.333,269.0
Entrenador3talentos,68.0,25.0,7.0,100.0,2153.0,2140-2159,70.149,19.403,10.448,67.0,79.31,15.517,5.172,58.0,B40,B00,B06,A04,0.301,0.516,0.183,0.091,0.591,0.273,224.0
RoninHaider,75.0,25.0,0.0,12.0,1466.0,1460-1479,58.462,38.462,3.077,65.0,41.667,53.333,5.0,60.0,A04,A09,A28,C50,0.333,0.476,0.175,0.614,0.351,0.018,359.0
jc1776,60.0,36.0,4.0,100.0,1406.0,1400-1419,70.968,20.968,8.065,62.0,57.143,38.095,4.762,63.0,B34,B20,C00,B08,0.163,0.75,0.075,0.081,0.919,0.0,448.0
Geekaos,51.0,47.0,2.0,100.0,2286.0,2280-2299,57.143,39.683,3.175,63.0,46.774,51.613,1.613,62.0,B34,A46,D02,E21,0.2,0.523,0.277,0.105,0.509,0.386,276.0
JordyxD,37.0,57.0,5.0,100.0,1984.0,1980-1999,45.312,45.312,9.375,64.0,54.098,39.344,6.557,61.0,C00,nonStandard,A84,E90,0.339,0.484,0.145,0.113,0.642,0.245,279.0
Verygoodchesspersons,0.0,100.0,0.0,15.0,936.0,920-939,25.0,50.0,25.0,4.0,14.286,85.714,0.0,7.0,C57,D00,D00,B10,1.0,0.0,0.0,0.125,0.625,0.0,153.0
Brandito,46.0,48.0,6.0,100.0,1988.0,1980-1999,53.125,43.75,3.125,64.0,55.738,40.984,3.279,61.0,A00,B30,A46,C24,0.176,0.426,0.382,0.34,0.396,0.264,269.0
crayz3e,57.0,36.0,5.0,57.0,1570.0,1560-1579,46.154,47.692,6.154,65.0,40.0,56.667,3.333,60.0,C50,C41,B12,C40,0.352,0.537,0.111,0.185,0.754,0.062,287.0
Serelllka,16.0,83.0,0.0,18.0,961.0,960-979,22.222,77.778,0.0,9.0,30.0,60.0,10.0,10.0,B01,B00,C42,D00,0.4,0.4,0.2,0.077,0.846,0.077,190.0
abdullah_xyz,44.0,56.0,0.0,100.0,1417.0,1400-1419,46.667,50.0,3.333,60.0,33.846,61.538,4.615,65.0,C41,C44,nonStandard,B28,0.22,0.6,0.12,0.386,0.471,0.143,342.0
SKalachn,36.0,60.0,4.0,100.0,1649.0,1640-1659,43.939,53.03,3.03,66.0,38.983,57.627,3.39,59.0,B06,B01,C25,B08,0.115,0.404,0.442,0.261,0.667,0.072,236.0
Strongo,46.0,51.0,3.0,100.0,1802.0,1800-1819,38.71,59.677,1.613,62.0,47.619,46.032,6.349,63.0,B01,B00,B12,B27,0.241,0.611,0.148,0.5,0.364,0.121,349.0
Sk4di,66.0,31.0,3.0,100.0,2500.0,2480-2499,78.689,18.033,3.279,61.0,75.0,21.875,3.125,64.0,D02,B00,C33,C74,0.24,0.51,0.25,0.0,0.6,0.32,284.0
T1P0K01,53.0,44.0,3.0,100.0,1249.0,1240-1259,58.491,39.623,1.887,53.0,41.667,56.944,1.389,72.0,A40,C50,B06,A48,0.295,0.475,0.197,0.048,0.774,0.032,151.0
rudica001,18.0,75.0,6.0,96.0,2003.0,2000-2019,22.857,75.714,1.429,70.0,14.545,80.0,5.455,55.0,B20,B00,C23,C17,0.083,0.625,0.208,0.031,0.515,0.454,377.0
LyokoS,56.0,41.0,3.0,100.0,1127.0,1120-1139,55.385,43.077,1.538,65.0,46.667,51.667,1.667,60.0,A40,B10,D10,B11,0.406,0.328,0.234,0.068,0.288,0.576,260.0
TeymurBaba147,35.0,42.0,21.0,84.0,1744.0,1740-1759,45.161,48.387,6.452,62.0,46.032,42.857,11.111,63.0,C20,A40,B07,B10,0.211,0.456,0.316,0.474,0.491,0.0,206.0
krisshanuuuuu,42.0,54.0,4.0,100.0,1185.0,1180-1199,41.27,55.556,3.175,63.0,38.71,58.065,3.226,62.0,C50,C54,B32,C02,0.44,0.32,0.06,0.62,0.113,0.127,321.0
Diuna1,38.0,56.0,6.0,100.0,950.0,940-959,52.459,42.623,4.918,61.0,43.75,53.125,3.125,64.0,C47,A40,B20,C23,0.433,0.317,0.217,0.267,0.567,0.15,366.0
BeyazBarett,49.0,44.0,7.0,100.0,1798.0,1780-1799,58.065,33.871,8.065,62.0,49.206,42.857,7.937,63.0,A00,B00,A01,A00,0.179,0.493,0.299,0.5,0.333,0.146,243.0
mukundaharitasa,30.0,70.0,0.0,100.0,976.0,960-979,29.032,70.968,0.0,62.0,33.333,65.079,1.587,63.0,A00,C00,C00,A00,0.436,0.385,0.154,0.541,0.153,0.259,341.0
anghelokodi321,43.0,56.0,0.0,100.0,1285.0,1280-1299,41.379,58.621,0.0,58.0,43.284,52.239,4.478,67.0,C20,C41,D31,B10,0.302,0.34,0.34,0.261,0.449,0.232,238.0
xxx15xxx,45.0,51.0,3.0,31.0,1689.0,1680-1699,57.377,40.984,1.639,61.0,46.875,48.438,4.688,64.0,B10,B12,C63,B34,0.169,0.446,0.323,0.357,0.304,0.286,244.0
MLOK_LY,55.0,41.0,4.0,100.0,1331.0,1320-1339,45.902,47.541,6.557,61.0,51.562,43.75,4.688,64.0,B00,C00,B21,B56,0.23,0.689,0.066,0.333,0.579,0.053,485.0
TienHaiVoDich,28.0,70.0,1.0,100.0,1224.0,1220-1239,32.812,62.5,4.688,64.0,26.23,73.77,0.0,61.0,C50,D00,A06,D20,0.27,0.595,0.108,0.235,0.576,0.059,281.0
srg_peper,41.0,56.0,3.0,100.0,1380.0,1360-1379,49.231,50.769,0.0,65.0,50.0,50.0,0.0,60.0,C00,C02,C40,B10,0.274,0.516,0.177,0.175,0.714,0.016,302.0
ZuesB,30.0,68.0,2.0,100.0,1673.0,1660-1679,36.508,60.317,3.175,63.0,33.871,64.516,1.613,62.0,A40,C00,D38,D05,0.409,0.409,0.136,0.141,0.526,0.295,263.0
brain-game,49.0,43.0,8.0,100.0,2112.0,2100-2119,47.619,47.619,4.762,63.0,45.161,48.387,6.452,62.0,B02,B20,C25,A51,0.155,0.672,0.155,0.15,0.55,0.3,389.0
Reyenigmatico77,0.0,100.0,0.0,2.0,1183.0,1180-1199,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,A43,D05,A43,D05,0.0,0.0,0.0,0.0,0.5,0.0,115.0
UnoDosChess,61.0,36.0,3.0,100.0,2180.0,2160-2179,58.065,37.097,4.839,62.0,65.079,34.921,0.0,63.0,A00,B00,A04,B00,0.338,0.377,0.286,0.044,0.733,0.2,293.0
StaticNoyze,33.0,64.0,3.0,100.0,1244.0,1240-1259,38.983,55.932,5.085,59.0,43.939,51.515,4.545,66.0,C44,A00,C10,B10,0.212,0.404,0.288,0.194,0.567,0.164,323.0
kadri85,51.0,44.0,5.0,100.0,1730.0,1720-1739,48.387,48.387,3.226,62.0,42.857,49.206,7.937,63.0,C50,A52,C41,A00,0.088,0.737,0.14,0.066,0.885,0.049,512.0
aqueo01,51.0,43.0,6.0,100.0,2015.0,2000-2019,57.143,36.508,6.349,63.0,38.71,54.839,6.452,62.0,D00,A40,D31,A02,0.133,0.65,0.167,0.053,0.649,0.228,398.0
turkislaw,37.0,60.0,3.0,100.0,1059.0,1040-1059,38.71,58.065,3.226,62.0,41.27,53.968,4.762,63.0,C47,C44,A00,C45,0.32,0.46,0.22,0.1,0.814,0.043,306.0
valbore,33.0,66.0,0.0,9.0,1406.0,1400-1419,41.27,58.73,0.0,63.0,30.645,69.355,0.0,62.0,D02,A40,B33,B23,0.222,0.467,0.222,0.113,0.4,0.475,493.0
KuldeepR,45.0,55.0,0.0,60.0,1353.0,1340-1359,37.838,54.054,8.108,37.0,55.556,44.444,0.0,27.0,B01,C22,A41,C20,0.552,0.241,0.207,0.625,0.219,0.156,250.0
XBoru,53.0,36.0,11.0,100.0,2012.0,2000-2019,51.562,46.875,1.562,64.0,42.623,52.459,4.918,61.0,A45,A46,C00,A05,0.288,0.492,0.203,0.145,0.468,0.387,268.0
Tonista,50.0,25.0,25.0,12.0,1820.0,1800-1819,66.667,26.667,6.667,15.0,28.571,42.857,28.571,14.0,C62,C44,C50,C40,0.214,0.571,0.214,0.3,0.7,0.0,287.0
rodriguez1984,68.0,28.0,4.0,100.0,1655.0,1640-1659,66.176,29.412,4.412,68.0,57.895,40.351,1.754,57.0,C24,C23,C23,A06,0.244,0.615,0.115,0.163,0.837,0.0,406.0
ParanoidStalin,33.0,66.0,0.0,9.0,1315.0,1300-1319,45.763,52.542,1.695,59.0,57.576,42.424,0.0,66.0,C42,C47,C01,C26,0.262,0.508,0.2,0.186,0.729,0.068,385.0
Alea_lacta_Est,57.0,41.0,1.0,100.0,987.0,980-999,52.308,47.692,0.0,65.0,51.667,45.0,3.333,60.0,B01,B00,B07,A07,0.323,0.538,0.092,0.103,0.741,0.138,276.0
DamonRogers,45.0,53.0,2.0,100.0,1610.0,1600-1619,50.847,44.068,5.085,59.0,45.455,51.515,3.03,66.0,B10,B13,B23,B22,0.217,0.583,0.167,0.1,0.817,0.05,528.0
Elvisi92,48.0,48.0,4.0,100.0,1558.0,1540-1559,52.381,42.857,4.762,63.0,45.161,53.226,1.613,62.0,D00,B06,A10,B30,0.213,0.361,0.426,0.75,0.0,0.183,367.0
tenport,44.0,55.0,1.0,100.0,1137.0,1120-1139,47.619,52.381,0.0,63.0,48.387,45.161,6.452,62.0,C23,C40,A40,C41,0.5,0.433,0.067,0.213,0.23,0.557,408.0
alex252525,35.0,60.0,5.0,100.0,2207.0,2200-2219,35.484,54.839,9.677,62.0,41.27,57.143,1.587,63.0,B23,B12,A45,A81,0.125,0.667,0.188,0.086,0.529,0.386,445.0
gtdjj,45.0,55.0,0.0,100.0,1521.0,1520-1539,54.839,45.161,0.0,62.0,36.508,63.492,0.0,63.0,B30,B20,C61,B88,0.439,0.456,0.088,0.074,0.838,0.059,265.0
Fin4er,36.0,60.0,4.0,100.0,1426.0,1420-1439,52.381,46.032,1.587,63.0,53.226,46.774,0.0,62.0,C50,C54,D07,B13,0.333,0.53,0.106,0.224,0.724,0.034,457.0
Daanilo_BR,66.0,33.0,0.0,9.0,1681.0,1680-1699,53.226,38.71,8.065,62.0,58.73,31.746,9.524,63.0,B01,C22,C65,C21,0.214,0.4,0.357,0.591,0.068,0.318,321.0
KilluaZoldyc,59.0,39.0,2.0,100.0,1670.0,1660-1679,43.548,51.613,4.839,62.0,60.317,39.683,0.0,63.0,B00,B06,B29,A42,0.246,0.538,0.2,0.351,0.333,0.246,372.0
Tobeornot_77,46.0,48.0,6.0,100.0,1744.0,1740-1759,51.613,46.774,1.613,62.0,44.444,49.206,6.349,63.0,C20,C61,C47,C50,0.233,0.533,0.233,0.4,0.383,0.217,363.0
HariharaManickam,54.0,43.0,3.0,100.0,1544.0,1540-1559,55.738,40.984,3.279,61.0,54.688,45.312,0.0,64.0,C42,A00,B01,C01,0.391,0.478,0.116,0.407,0.519,0.074,277.0
doza123,35.0,59.0,6.0,100.0,1686.0,1680-1699,30.159,60.317,9.524,63.0,37.097,59.677,3.226,62.0,B00,C44,A45,C46,0.405,0.333,0.238,0.667,0.053,0.173,204.0
EmaSMach,30.0,65.0,4.0,69.0,1319.0,1300-1319,32.258,61.29,6.452,31.0,31.25,64.062,4.688,64.0,A00,C25,C40,D02,0.333,0.2,0.433,0.433,0.0,0.567,472.0
randompawnstar,50.0,50.0,0.0,24.0,1372.0,1360-1379,45.161,54.839,0.0,62.0,47.619,49.206,3.175,63.0,B00,A40,C41,C55,0.379,0.5,0.086,0.077,0.769,0.154,218.0
deiorojo,68.0,31.0,1.0,100.0,1969.0,1960-1979,58.462,38.462,3.077,65.0,68.333,30.0,1.667,60.0,C00,A40,D35,A52,0.342,0.418,0.228,0.186,0.512,0.279,229.0
AdhiiiOfficial,0.0,100.0,0.0,6.0,770.0,760-779,42.857,57.143,0.0,7.0,20.0,80.0,0.0,5.0,A40,A10,A10,C22,0.5,0.25,0.25,0.125,0.75,0.125,304.0
DentdeLeon,61.0,27.0,11.0,54.0,1885.0,1880-1899,59.42,28.986,11.594,69.0,37.5,50.0,12.5,56.0,A40,A45,D02,D60,0.226,0.677,0.081,0.417,0.292,0.292,397.0
Giannini_Panini,45.0,45.0,8.0,72.0,1312.0,1300-1319,38.0,56.0,6.0,50.0,60.0,36.0,4.0,50.0,A00,B00,D02,D20,0.204,0.429,0.367,0.652,0.065,0.261,289.0
Jake-S-30,56.0,42.0,2.0,100.0,1500.0,1480-1499,53.846,44.615,1.538,65.0,56.667,41.667,1.667,60.0,B22,B01,C41,A04,0.261,0.594,0.101,0.204,0.648,0.13,328.0
golayadamczyk1510,37.0,62.0,0.0,24.0,907.0,900-919,30.0,70.0,0.0,20.0,36.842,63.158,0.0,19.0,C50,C44,C40,B06,0.538,0.308,0.077,0.385,0.5,0.0,181.0
chessnoobian,62.0,32.0,6.0,100.0,1700.0,1680-1699,62.5,34.375,3.125,64.0,47.541,50.82,1.639,61.0,D06,B30,B08,B88,0.275,0.638,0.072,0.057,0.887,0.057,508.0
Ksana64,32.0,63.0,5.0,100.0,1048.0,1040-1059,22.034,67.797,10.169,59.0,30.303,62.121,7.576,66.0,B01,C44,C65,C62,0.576,0.152,0.152,0.889,0.0,0.111,374.0
IamBelphegor,50.0,42.0,7.0,84.0,1477.0,1460-1479,43.333,50.0,6.667,60.0,64.615,30.769,4.615,65.0,B00,C25,B08,B10,0.235,0.529,0.191,0.06,0.74,0.2,386.0
davidgrjm5,54.0,43.0,3.0,100.0,1659.0,1640-1659,56.452,41.935,1.613,62.0,50.794,46.032,3.175,63.0,D02,C41,C33,D01,0.299,0.537,0.134,0.309,0.418,0.145,340.0
bonniemckee,42.0,54.0,4.0,100.0,1657.0,1640-1659,37.705,55.738,6.557,61.0,51.562,45.312,3.125,64.0,B40,D00,D21,A04,0.286,0.536,0.143,0.127,0.508,0.349,238.0
avokado7,48.0,49.0,3.0,100.0,1559.0,1540-1559,53.968,41.27,4.762,63.0,46.774,51.613,1.613,62.0,C23,C50,C45,B04,0.381,0.508,0.111,0.155,0.793,0.034,185.0
check-n-mate,46.0,53.0,0.0,45.0,1726.0,1720-1739,53.968,46.032,0.0,63.0,53.226,40.323,6.452,62.0,D00,A45,C57,B18,0.209,0.597,0.179,0.148,0.852,0.0,339.0
salazer,40.0,60.0,0.0,45.0,1785.0,1780-1799,44.068,54.237,1.695,59.0,43.939,54.545,1.515,66.0,C00,C02,A11,B28,0.127,0.636,0.2,0.412,0.382,0.176,387.0
Yours_arnav,0.0,100.0,0.0,8.0,713.0,700-719,0.0,100.0,0.0,3.0,0.0,100.0,0.0,5.0,C40,B06,C40,B06,0.0,0.0,0.0,0.0,0.875,0.0,77.0
ViktorD1979,48.0,43.0,9.0,100.0,1640.0,1620-1639,51.613,41.935,6.452,62.0,49.206,38.095,12.698,63.0,B10,C46,C50,A11,0.206,0.635,0.159,0.16,0.74,0.08,481.0
Grischa72,12.0,50.0,37.0,24.0,1873.0,1860-1879,37.879,45.455,16.667,66.0,45.763,42.373,11.864,59.0,C01,D00,E71,E90,0.135,0.577,0.25,0.145,0.655,0.182,506.0
Mordpion,49.0,49.0,2.0,100.0,2028.0,2020-2039,50.0,50.0,0.0,62.0,57.143,42.857,0.0,63.0,B00,A40,A02,B06,0.179,0.627,0.194,0.052,0.828,0.121,203.0
DavisJoseph5,35.0,64.0,0.0,51.0,1363.0,1360-1379,46.552,50.0,3.448,58.0,41.791,53.731,4.478,67.0,A40,D00,D41,A50,0.345,0.509,0.127,0.215,0.615,0.169,337.0
blundermaster3005,44.0,54.0,2.0,100.0,1708.0,1700-1719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elcin555,42.0,53.0,3.0,84.0,1375.0,1360-1379,48.0,46.0,6.0,50.0,35.185,55.556,9.259,54.0,C50,A40,C68,C00,0.302,0.512,0.14,0.377,0.283,0.245,281.0
Aristos1,51.0,46.0,3.0,100.0,1588.0,1580-1599,46.774,53.226,0.0,62.0,38.095,57.143,4.762,63.0,B06,A40,B00,A81,0.283,0.528,0.189,0.188,0.464,0.348,274.0
CoolMasterX,30.0,70.0,0.0,30.0,1394.0,1380-1399,44.615,52.308,3.077,65.0,50.0,48.333,1.667,60.0,C25,B50,E61,D26,0.322,0.559,0.085,0.111,0.794,0.095,463.0
Valtip,52.0,42.0,5.0,57.0,1648.0,1640-1659,50.794,47.619,1.587,63.0,46.774,45.161,8.065,62.0,A40,D00,C26,C41,0.279,0.525,0.18,0.103,0.69,0.19,341.0
RoMaKov1,52.0,46.0,2.0,100.0,1907.0,1900-1919,50.794,44.444,4.762,63.0,53.226,45.161,1.613,62.0,A40,B30,E60,D07,0.154,0.492,0.338,0.339,0.625,0.036,240.0
tanisingh2004,49.0,46.0,5.0,100.0,1601.0,1600-1619,61.017,32.203,6.78,59.0,42.424,50.0,7.576,66.0,C20,C50,C25,B10,0.141,0.641,0.172,0.404,0.538,0.019,303.0
mrhorse79,0.0,100.0,0.0,6.0,1343.0,1340-1359,47.761,44.776,7.463,67.0,39.655,50.0,10.345,58.0,D01,A40,A43,B20,0.273,0.473,0.2,0.203,0.797,0.0,575.0
Supadhy,44.0,49.0,7.0,100.0,1712.0,1700-1719,51.613,43.548,4.839,62.0,49.206,49.206,1.587,63.0,C00,B00,C40,C43,0.159,0.508,0.302,0.397,0.534,0.069,397.0
rcastro2023,63.0,26.0,10.0,57.0,2178.0,2160-2179,65.079,31.746,3.175,63.0,61.29,29.032,9.677,62.0,C50,A45,C21,C05,0.304,0.456,0.215,0.316,0.5,0.184,320.0
ghjkk,52.0,38.0,9.0,63.0,1762.0,1760-1779,50.0,43.103,6.897,58.0,37.313,56.716,5.97,67.0,B01,C30,C28,C42,0.389,0.463,0.13,0.175,0.54,0.27,404.0
hssanals,100.0,0.0,0.0,3.0,1368.0,1360-1379,46.875,50.0,3.125,64.0,47.541,47.541,4.918,61.0,C50,C44,A00,B09,0.288,0.373,0.254,0.18,0.361,0.344,360.0
Abdulov023,48.0,47.0,5.0,100.0,1318.0,1300-1319,42.623,50.82,6.557,61.0,37.5,57.812,4.688,64.0,B01,C44,A22,D10,0.38,0.46,0.12,0.353,0.529,0.059,293.0
oceanarcher,37.0,62.0,0.0,96.0,1909.0,1900-1919,56.061,43.939,0.0,66.0,47.458,45.763,6.78,59.0,C40,C23,B06,B40,0.292,0.523,0.169,0.107,0.732,0.161,369.0
IbraBMF,37.0,54.0,9.0,100.0,2205.0,2200-2219,35.484,53.226,11.29,62.0,50.794,44.444,4.762,63.0,C41,D00,C55,C42,0.185,0.574,0.204,0.131,0.787,0.066,263.0
vadimoshepkov2011,49.0,46.0,5.0,100.0,1683.0,1680-1699,50.794,41.27,7.937,63.0,38.71,58.065,3.226,62.0,C00,C44,C17,C11,0.286,0.5,0.196,0.129,0.758,0.081,271.0
ActuallyTonyHawk,53.0,44.0,3.0,100.0,1648.0,1640-1659,64.912,33.333,1.754,57.0,47.059,50.0,2.941,68.0,B10,A40,A43,D02,0.203,0.638,0.145,0.132,0.679,0.189,483.0
maxy29,45.0,52.0,3.0,100.0,1810.0,1800-1819,42.623,52.459,4.918,61.0,59.375,35.938,4.688,64.0,C25,C50,C20,B10,0.312,0.375,0.297,0.236,0.527,0.236,297.0
