user_id,user_blitz_rating,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_rating_deviation,user_op,game_result,op_rating_deviation,op_win_rate,op_lose_rate,op_draw_rate,op_game_count
SlumpOnChess,1053.0,31.0,65.0,4.0,100.0,29.166666666666668,64.58333333333334,6.25,48.0,46.45,tobr02b,-1,120.17,0.0,0.0,0.0,0.0
SpongeyDad,2238.0,48.0,39.0,11.0,96.0,54.34782608695651,34.78260869565217,10.869565217391305,46.0,46.33,Kasparov1096,1,45.11,50.0,41.0,9.0,100.0
Torry,1830.0,36.0,61.0,3.0,100.0,32.69230769230769,65.38461538461539,1.9230769230769231,52.0,156.55,leapingbison,1,60.91,54.0,45.0,1.0,100.0
luispahissa,1670.0,28.0,70.0,1.0,100.0,28.846153846153843,69.23076923076923,1.9230769230769231,52.0,45.55,Nimzowitch2010,-1,45.09,66.0,28.0,6.0,100.0
Josipan_81,2516.0,61.0,30.0,9.0,100.0,54.0,32.0,14.000000000000002,50.0,47.19,Saltaev,1,45.29,69.0,21.0,10.0,100.0
jalavi,1256.0,46.0,48.0,6.0,100.0,45.09803921568628,45.09803921568628,9.803921568627452,51.0,45.04,Jaychris2220,-1,57.95,50.0,50.0,0.0,100.0
kaomer,2148.0,68.0,25.0,6.0,48.0,52.94117647058824,47.05882352941176,0.0,51.0,49.72,Meralagrave777,-1,45.49,55.0,34.0,11.0,100.0
sreeramg,1151.0,54.0,42.0,4.0,100.0,59.61538461538461,36.53846153846153,3.8461538461538463,52.0,46.45,AlexYackovlef,-1,45.12,32.0,64.0,4.0,100.0
dArTalgnan,2043.0,51.0,45.0,4.0,100.0,50.0,46.0,4.0,50.0,45.18,davood3940,1,46.7,20.0,75.0,5.0,60.0
joudi1000,1090.0,50.0,45.0,5.0,100.0,45.09803921568628,50.98039215686274,3.92156862745098,51.0,45.1,Angel_Prince,1,45.23,49.0,49.0,2.0,100.0
firebobnutting,1062.0,16.0,83.0,0.0,6.0,0.0,100.0,0.0,3.0,151.28,Movaro,-1,46.55,50.0,49.0,1.0,100.0
yur1010yur,1908.0,48.0,47.0,5.0,100.0,41.17647058823529,52.94117647058824,5.88235294117647,51.0,45.13,nikola2323,-1,45.24,52.0,43.0,5.0,100.0
Cultureindustry,2456.0,39.0,53.0,8.0,100.0,32.0,66.0,2.0,50.0,47.32,komodo54,-1,45.07,53.0,44.0,3.0,100.0
QaungHyu,1455.0,49.0,46.0,5.0,100.0,46.0,54.0,0.0,50.0,45.08,Kals311,1,45.0,46.0,41.0,13.0,100.0
paulinhosr,1263.0,52.0,48.0,0.0,100.0,0.0,100.0,0.0,1.0,294.3,Mania3,-1,500.0,53.0,44.0,3.0,100.0
beachboy666,1502.0,49.0,47.0,4.0,100.0,52.0,44.0,4.0,50.0,45.05,volodi,0,45.07,46.0,48.0,6.0,100.0
Kapss009,1430.0,46.0,46.0,8.0,100.0,36.53846153846153,57.692307692307686,5.769230769230769,52.0,45.09,Rigobertossss,-1,52.74,40.0,56.0,4.0,100.0
Tomasz57,1830.0,45.0,49.0,6.0,100.0,42.85714285714285,46.93877551020408,10.20408163265306,49.0,45.06,carelessblunder,1,45.0,49.0,42.0,9.0,100.0
Terredorr,1506.0,38.0,50.0,12.0,100.0,43.63636363636363,52.72727272727272,3.636363636363636,55.0,49.91,Feuriger_Angreifer,0,118.72,66.0,34.0,0.0,100.0
Azim07,1455.0,41.0,59.0,0.0,100.0,36.0,64.0,0.0,50.0,45.08,StrainOnTheBrain,-1,45.08,51.0,42.0,7.0,100.0
AdamCollins,2548.0,43.0,41.0,16.0,100.0,52.94117647058824,31.37254901960784,15.68627450980392,51.0,45.12,DKX111,-1,45.27,48.0,49.0,3.0,100.0
Pgchess13,1429.0,52.0,43.0,5.0,100.0,51.02040816326531,46.93877551020408,2.0408163265306123,49.0,45.66,Sergeisemenovich3791,1,45.09,44.0,48.0,8.0,100.0
w0b3g0n,1461.0,49.0,49.0,2.0,100.0,54.0,46.0,0.0,50.0,45.0,,1,500.0,0.0,0.0,0.0,0.0
raviteja982000,1119.0,46.0,52.0,2.0,100.0,42.85714285714285,57.14285714285714,0.0,49.0,46.05,botdestroyer169,1,77.33,46.0,46.0,8.0,100.0
prospectuschess,2209.0,43.0,51.0,6.0,100.0,36.0,60.0,4.0,50.0,45.78,natureboi,1,72.45,0.0,0.0,0.0,0.0
Shuak90,1468.0,46.0,48.0,6.0,100.0,44.230769230769226,55.76923076923077,0.0,52.0,45.27,Rita321,-1,45.25,48.0,48.0,4.0,100.0
Nasissimo2,1527.0,36.0,60.0,4.0,100.0,20.40816326530612,73.46938775510205,6.122448979591836,49.0,94.65,tig-90,-1,47.31,16.0,66.0,16.0,54.0
imperialxadrez1,1838.0,52.0,40.0,8.0,100.0,48.97959183673469,46.93877551020408,4.081632653061225,49.0,45.12,Agent212,1,57.36,52.0,44.0,4.0,100.0
hapinok,1987.0,57.0,42.0,0.0,100.0,52.083333333333336,47.91666666666667,0.0,48.0,45.22,Atenilson21,1,48.42,57.0,42.0,0.0,21.0
volshebnik_shrek,2490.0,46.0,42.0,12.0,100.0,32.142857142857146,58.92857142857143,8.928571428571429,56.0,75.54,slipperyguy,-1,52.0,16.0,83.0,0.0,18.0
Gatotkoco995,2304.0,56.0,40.0,3.0,100.0,50.0,48.0,2.0,50.0,45.06,LordMagnito,-1,45.04,38.0,46.0,16.0,100.0
hesh46,1812.0,55.0,44.0,1.0,100.0,49.01960784313725,49.01960784313725,1.96078431372549,51.0,99.16,Der_Kuchenmann,1,51.58,45.0,50.0,5.0,100.0
julwado,1472.0,44.0,46.0,10.0,100.0,43.13725490196079,49.01960784313725,7.84313725490196,51.0,46.69,hasanzarbi25,0,45.01,48.0,47.0,5.0,100.0
fujiwaratakumi1905,606.0,49.0,41.0,10.0,100.0,53.191489361702125,34.04255319148936,12.76595744680851,47.0,45.11,FurkiGege,-1,45.17,54.0,44.0,2.0,100.0
iliafza,1251.0,46.0,47.0,7.0,100.0,50.0,46.0,4.0,50.0,45.18,domshan,-1,45.22,45.0,47.0,8.0,100.0
JHamberg,2001.0,50.0,36.0,14.0,100.0,37.25490196078432,45.09803921568628,17.647058823529413,51.0,45.29,Dumbtruck,1,45.09,47.0,47.0,6.0,100.0
DrBananaa,2336.0,52.0,39.0,9.0,100.0,47.05882352941176,37.25490196078432,15.68627450980392,51.0,46.17,Lefu_Sekharume1998,-1,45.0,50.0,45.0,5.0,100.0
dewey988,1383.0,49.0,50.0,1.0,100.0,53.06122448979592,44.89795918367347,2.0408163265306123,49.0,45.2,Denis_Chess_Online,-1,45.38,47.0,49.0,4.0,100.0
Goraspi,1390.0,49.0,45.0,6.0,100.0,48.97959183673469,51.02040816326531,0.0,49.0,45.05,khurshud,-1,45.31,49.0,50.0,1.0,100.0
santyago_myr,760.0,24.0,68.0,8.0,100.0,25.0,67.85714285714286,7.142857142857142,28.0,0.0,miclifff2011,1,0.0,22.0,74.0,4.0,100.0
sss6567,2297.0,43.0,51.0,6.0,100.0,40.0,52.0,8.0,50.0,0.0,sasha_solovev_777,1,0.0,55.0,40.0,5.0,100.0
visselrunner,1416.0,44.0,46.0,10.0,100.0,35.294117647058826,49.01960784313725,15.68627450980392,51.0,45.01,TatianaTrufanova,1,45.21,47.0,46.0,7.0,100.0
J_Pumba,1477.0,55.0,37.0,8.0,100.0,40.38461538461539,53.84615384615385,5.769230769230769,52.0,45.02,Grmalkin,-1,45.22,51.0,46.0,3.0,100.0
ADZAN_Bin_ACHMAD,1664.0,46.0,51.0,3.0,100.0,44.230769230769226,55.76923076923077,0.0,52.0,158.48,Pomidorkaaaa,-1,53.6,48.0,47.0,5.0,100.0
Schpiller,2461.0,59.0,34.0,7.0,100.0,52.0,38.0,10.0,50.0,45.11,rustevs,1,45.12,55.0,37.0,8.0,100.0
nunezhereje,2089.0,57.0,35.0,7.0,42.0,50.0,44.230769230769226,5.769230769230769,52.0,46.48,Coljfore,-1,45.03,56.0,38.0,5.0,100.0
sardw,1327.0,45.0,46.0,9.0,100.0,48.0,44.0,8.0,50.0,69.44,Miloyooo,-1,48.1,49.0,43.0,8.0,100.0
hungzhao,2608.0,67.0,31.0,2.0,100.0,62.74509803921568,33.33333333333333,3.92156862745098,51.0,45.42,kasparik_garik,-1,45.0,44.0,48.0,8.0,100.0
Casrem,516.0,26.0,61.0,11.0,76.0,26.47058823529412,61.76470588235294,11.76470588235294,34.0,54.0,jenyjins,-1,55.44,37.0,62.0,1.0,100.0
Khiall_ccn,1486.0,47.0,48.0,5.0,100.0,50.0,46.0,4.0,50.0,46.72,weiss57,1,45.18,43.0,47.0,10.0,100.0
mikhael10tal,2025.0,49.0,42.0,9.0,100.0,48.0,44.0,8.0,50.0,45.04,DUKALIS_Tolya,-1,45.14,51.0,44.0,5.0,100.0
yoseph2013,2650.0,70.0,20.0,10.0,100.0,70.58823529411765,15.68627450980392,13.725490196078432,51.0,45.13,Klimenko_Sergey_IM,0,45.19,56.0,30.0,14.0,100.0
Magisterberg,2642.0,56.0,35.0,8.0,100.0,51.02040816326531,44.89795918367347,4.081632653061225,49.0,45.02,Papagayo,-1,57.42,54.0,28.0,18.0,100.0
TBNR763,2357.0,72.0,23.0,5.0,100.0,65.38461538461539,28.846153846153843,5.769230769230769,52.0,95.1,byser,1,45.1,55.0,41.0,3.0,87.0
Pawndercover,2434.0,57.0,31.0,11.0,100.0,65.3061224489796,26.53061224489796,8.16326530612245,49.0,45.01,Quicksilver2398,-1,46.83,0.0,0.0,0.0,0.0
ogbublik,1077.0,100.0,0.0,0.0,9.0,39.285714285714285,53.57142857142857,7.142857142857142,56.0,62.03,,-1,500.0,0.0,0.0,0.0,0.0
MMohitM,904.0,44.0,49.0,7.0,100.0,46.15384615384615,48.07692307692308,5.769230769230769,52.0,47.29,diego_gre,1,45.26,42.0,55.0,3.0,100.0
TheBarbaric,1438.0,53.0,41.0,6.0,100.0,52.0,44.0,4.0,50.0,45.19,Hamidalc,-1,45.1,44.0,51.0,5.0,100.0
Mumraaah,1196.0,34.0,65.0,1.0,100.0,38.0,50.0,12.0,50.0,149.14,Giasooganchand,-1,294.64,50.0,50.0,0.0,4.0
ajjbrzrf,1512.0,56.0,39.0,5.0,100.0,50.0,42.0,8.0,50.0,224.23,chesspapidaddy,1,99.68,40.0,60.0,0.0,100.0
maick82,2344.0,41.0,57.0,1.0,100.0,34.0,66.0,0.0,50.0,45.03,IVANTINEO1624,-1,45.09,75.0,21.0,3.0,99.0
Metaru_sama,1456.0,61.0,37.0,2.0,100.0,44.642857142857146,55.35714285714286,0.0,56.0,48.72,TheGreyChampion,1,295.02,0.0,0.0,0.0,0.0
rezoons,2192.0,52.0,39.0,9.0,100.0,52.0,40.0,8.0,50.0,45.94,wozeran11,1,45.11,50.0,33.0,17.0,100.0
sayanrath2013,1077.0,41.0,52.0,5.0,51.0,33.33333333333333,60.41666666666666,6.25,48.0,131.7,paxanovikov,-1,164.73,20.0,80.0,0.0,5.0
iyad2017,860.0,33.0,66.0,0.0,12.0,33.33333333333333,66.66666666666666,0.0,6.0,106.5,Motasem_Motaz,1,48.74,18.0,61.0,21.0,100.0
JustAmature,1446.0,34.0,65.0,1.0,100.0,42.5925925925926,55.55555555555556,1.851851851851852,54.0,45.06,treeampfuse,-1,45.28,49.0,47.0,4.0,100.0
chimeg,2039.0,56.0,44.0,0.0,100.0,50.0,50.0,0.0,50.0,45.06,samarinda_kaltim,-1,45.06,53.0,44.0,3.0,100.0
thneed,1057.0,55.0,44.0,1.0,100.0,45.09803921568628,52.94117647058824,1.96078431372549,51.0,45.01,KyleBlockbuster,-1,45.01,51.0,44.0,5.0,100.0
aloneinnthedark,1443.0,47.0,48.0,5.0,100.0,45.09803921568628,49.01960784313725,5.88235294117647,51.0,45.01,Mamoudeee,-1,45.0,49.0,47.0,4.0,100.0
TrixR4Kidzzz,2459.0,83.0,16.0,0.0,54.0,63.46153846153846,30.76923076923077,5.769230769230769,52.0,57.69,Snipper2,1,103.73,0.0,66.0,33.0,9.0
Tal_is_amazing,2164.0,48.0,49.0,3.0,100.0,42.30769230769231,55.76923076923077,1.9230769230769231,52.0,45.48,oscar-david,1,45.06,52.0,45.0,3.0,100.0
Magnetograf,1175.0,51.0,48.0,1.0,100.0,48.97959183673469,51.02040816326531,0.0,49.0,45.15,Nonestbonum,-1,45.22,43.0,53.0,4.0,100.0
Chrissthiann,1247.0,51.0,49.0,0.0,100.0,54.34782608695651,45.65217391304348,0.0,46.0,45.09,peanasan,-1,70.11,0.0,0.0,0.0,0.0
iVoguer,1665.0,74.0,26.0,0.0,100.0,67.3913043478261,32.608695652173914,0.0,46.0,239.41,malapaka,1,243.3,60.0,36.0,4.0,100.0
juanchope039,1268.0,0.0,100.0,0.0,3.0,48.07692307692308,51.92307692307693,0.0,52.0,62.92,Vava1758955,-1,142.79,0.0,0.0,0.0,0.0
Herkington,2216.0,50.0,47.0,3.0,100.0,52.94117647058824,47.05882352941176,0.0,51.0,45.0,boomggg3,1,45.02,35.0,65.0,0.0,60.0
ishan007,1461.0,52.0,44.0,4.0,100.0,53.84615384615385,46.15384615384615,0.0,52.0,45.11,imsujith,-1,45.29,46.0,49.0,5.0,100.0
CelticParadise,2011.0,49.0,50.0,1.0,100.0,48.0,52.0,0.0,50.0,45.06,entropy35,-1,45.16,45.0,48.0,7.0,100.0
cheburashka15,2783.0,70.0,27.0,3.0,100.0,68.0,32.0,0.0,50.0,50.08,Crew12,0,45.18,53.0,35.0,12.0,100.0
adamiva5,2383.0,54.0,43.0,3.0,100.0,56.00000000000001,44.0,0.0,50.0,45.04,jiannis_mitsis,0,45.03,54.0,41.0,5.0,100.0
vinod-vms,1469.0,48.0,52.0,0.0,100.0,46.93877551020408,53.06122448979592,0.0,49.0,45.1,Franquo,1,45.14,51.0,35.0,14.0,100.0
cristian_viera,2042.0,47.0,45.0,8.0,100.0,48.0,44.0,8.0,50.0,45.26,Prashantppm,1,45.0,54.0,43.0,3.0,100.0
jcchess15,2328.0,56.0,39.0,4.0,100.0,62.0,32.0,6.0,50.0,45.0,chessvafr1804,1,45.1,54.0,43.0,3.0,100.0
Zhigalko_Sergei,2733.0,74.0,16.0,10.0,100.0,72.5,15.0,12.5,40.0,45.44,lilmaby,1,45.26,51.0,43.0,6.0,100.0
Alammonjur,2204.0,49.0,47.0,4.0,100.0,55.10204081632652,38.775510204081634,6.122448979591836,49.0,45.01,Litmanenn,-1,45.04,51.0,47.0,2.0,100.0
vanpel84,1332.0,33.0,66.0,0.0,36.0,56.00000000000001,42.0,2.0,50.0,46.95,J_Noble,-1,126.38,0.0,0.0,0.0,0.0
TheBrainCrusher,2587.0,53.0,42.0,5.0,100.0,53.06122448979592,40.81632653061224,6.122448979591836,49.0,47.2,pineappleb,1,45.27,61.0,38.0,1.0,100.0
intolerante,2003.0,43.0,51.0,6.0,100.0,40.0,54.0,6.0,50.0,48.0,JuanK_Alvares,-1,45.61,27.0,63.0,10.0,100.0
jamatta,1834.0,49.0,44.0,7.0,100.0,42.0,48.0,10.0,50.0,169.79,Jpwane,-1,48.59,50.0,39.0,10.0,84.0
ayulebedev1983,1753.0,52.0,42.0,6.0,100.0,40.0,57.99999999999999,2.0,50.0,45.06,traxx777,1,118.92,56.0,42.0,1.0,100.0
nouardbdb,1261.0,55.0,39.0,6.0,100.0,57.99999999999999,38.0,4.0,50.0,47.05,zhallnrc,-1,45.08,47.0,52.0,1.0,100.0
karesz1h,1268.0,42.0,53.0,5.0,100.0,48.0,46.0,6.0,50.0,45.02,Shamil1981,0,45.0,55.0,38.0,7.0,100.0
JELLINEK,1996.0,48.0,49.0,3.0,100.0,41.66666666666667,56.25,2.083333333333333,48.0,47.01,PedramPaymanNia,1,45.02,44.0,53.0,3.0,100.0
meisamf,1345.0,49.0,49.0,2.0,100.0,56.86274509803921,41.17647058823529,1.96078431372549,51.0,45.0,fakecancer,1,45.09,45.0,54.0,1.0,100.0
pichibart,552.0,48.0,51.0,1.0,100.0,52.0,48.0,0.0,50.0,45.1,,-1,500.0,0.0,0.0,0.0,0.0
Kamil51,2059.0,45.0,48.0,7.0,100.0,46.93877551020408,46.93877551020408,6.122448979591836,49.0,45.14,fauveard,1,45.0,47.0,48.0,5.0,100.0
Ricardo420,1975.0,70.0,26.0,4.0,100.0,72.0,28.000000000000004,0.0,50.0,76.87,gregory1964,1,60.69,42.0,50.0,7.0,42.0
pratik88,1136.0,57.0,38.0,4.0,100.0,50.0,50.0,0.0,48.0,45.2,QWERMNBV,-1,65.54,0.0,100.0,0.0,3.0
Itsmeanpete,1957.0,55.0,41.0,4.0,100.0,54.90196078431373,41.17647058823529,3.92156862745098,51.0,105.98,TakuMal007,1,99.37,45.0,52.0,3.0,100.0
Plmlgs99,2571.0,48.0,39.0,13.0,100.0,50.0,30.0,20.0,50.0,45.0,Silvermist15,1,45.17,47.0,48.0,5.0,100.0
L-antonio,1664.0,47.0,48.0,5.0,100.0,40.81632653061224,53.06122448979592,6.122448979591836,49.0,45.14,internationale88,1,45.15,57.0,41.0,1.0,100.0
Jenkovich,2651.0,51.0,45.0,4.0,100.0,47.16981132075472,41.50943396226416,11.320754716981131,53.0,48.47,HerzliyaLostSon,1,45.17,49.0,39.0,12.0,100.0
misswittychess,2394.0,37.0,27.0,34.0,87.0,32.142857142857146,51.78571428571429,16.071428571428573,56.0,51.52,legbreaker,1,45.35,52.0,39.0,9.0,100.0
Fred_Fertig_64,2455.0,37.0,37.0,25.0,24.0,57.99999999999999,34.0,8.0,50.0,45.91,JBakker,-1,59.07,0.0,0.0,0.0,0.0
Villi71,1364.0,51.0,47.0,2.0,100.0,46.0,54.0,0.0,50.0,45.04,Che_Vergara,1,45.26,51.0,49.0,0.0,100.0
hbas4530,1240.0,26.0,74.0,0.0,100.0,28.000000000000004,72.0,0.0,50.0,45.03,Afrikello,-1,45.25,47.0,51.0,2.0,100.0
joaocustdiao,1448.0,43.0,48.0,9.0,100.0,34.0,56.00000000000001,10.0,50.0,46.13,Bobbeja_62,-1,45.23,49.0,48.0,3.0,100.0
Shivansh161012,1307.0,43.0,56.0,0.0,69.0,45.83333333333333,50.0,4.166666666666666,48.0,66.79,chhota_bachha,-1,45.48,57.0,38.0,4.0,100.0
Patralgan,2114.0,55.0,34.0,11.0,100.0,46.0,42.0,12.0,50.0,45.0,pecsiroland7,0,88.15,71.0,14.0,14.0,42.0
Daniyal_Rysaev,2520.0,57.0,40.0,2.0,100.0,64.0,34.0,2.0,50.0,47.18,halfprice,-1,45.31,42.0,55.0,3.0,100.0
BNK2020,2796.0,47.0,39.0,14.0,100.0,47.05882352941176,37.25490196078432,15.68627450980392,51.0,45.49,,-1,500.0,0.0,0.0,0.0,0.0
Andreykakis,2214.0,57.0,42.0,0.0,84.0,66.66666666666666,31.37254901960784,1.96078431372549,51.0,84.27,saisureshrnb,1,196.1,35.0,65.0,0.0,100.0
immlittimmortal,2292.0,49.0,47.0,4.0,100.0,55.10204081632652,34.69387755102041,10.20408163265306,49.0,45.22,rajasahari,-1,94.23,53.0,41.0,6.0,100.0
jozarov,2485.0,47.0,43.0,10.0,100.0,40.0,48.0,12.0,50.0,45.0,fischerz,-1,45.0,45.0,49.0,6.0,100.0
NidzaJabuka,1895.0,39.0,57.0,3.0,100.0,48.0,48.0,4.0,50.0,45.46,DrHamedIR,1,45.07,48.0,52.0,0.0,100.0
Henry_Leon,2110.0,49.0,50.0,1.0,100.0,42.85714285714285,55.10204081632652,2.0408163265306123,49.0,45.05,juliancho22,1,49.91,47.0,53.0,0.0,100.0
Avoerna08,2263.0,46.0,48.0,6.0,100.0,47.05882352941176,43.13725490196079,9.803921568627452,51.0,45.26,Dileonardi,1,45.2,48.0,50.0,2.0,100.0
Deepak009945,1278.0,47.0,48.0,5.0,100.0,43.75,52.083333333333336,4.166666666666666,48.0,45.13,quiquegiordano,-1,45.17,56.0,36.0,7.0,100.0
GospodinPJ,2318.0,34.0,54.0,12.0,100.0,28.000000000000004,62.0,10.0,50.0,45.06,Rikelme11,1,45.11,54.0,39.0,7.0,100.0
imee01,925.0,68.0,24.0,8.0,100.0,67.27272727272727,30.909090909090907,1.818181818181818,55.0,55.24,rail007,-1,45.02,43.0,52.0,4.0,72.0
charlye87,1511.0,45.0,50.0,5.0,100.0,29.411764705882355,64.70588235294117,5.88235294117647,51.0,45.11,iArvindPrajapati,1,45.19,46.0,50.0,4.0,100.0
Sallaia,1082.0,43.0,54.0,3.0,100.0,43.39622641509434,54.71698113207547,1.8867924528301887,53.0,45.53,sfsfoxws,1,45.75,49.0,48.0,3.0,100.0
Zulu100man,1090.0,43.0,55.0,2.0,100.0,38.0,56.00000000000001,6.0,50.0,53.36,ClimbMT70,1,45.04,44.0,52.0,4.0,100.0
dimkor,2578.0,45.0,44.0,11.0,100.0,46.0,48.0,6.0,50.0,46.17,DiabloDiabloDiablo,1,46.82,56.0,37.0,6.0,100.0
whiteyvisage,1415.0,45.0,46.0,9.0,100.0,38.775510204081634,55.10204081632652,6.122448979591836,49.0,45.0,Oleh_Horodechnyi,-1,45.18,48.0,48.0,4.0,100.0
ayman715,2239.0,50.0,42.0,8.0,100.0,44.0,46.0,10.0,50.0,45.04,matthieu_dambrain,-1,45.14,43.0,51.0,6.0,100.0
welo47,1328.0,48.0,51.0,1.0,100.0,46.0,54.0,0.0,50.0,48.97,EvandroGodoy,-1,45.08,46.0,51.0,3.0,100.0
SachinPundge,1073.0,51.0,49.0,0.0,100.0,57.14285714285714,42.85714285714285,0.0,49.0,45.05,Greasygray,-1,45.01,43.0,50.0,7.0,100.0
MaksimDauengauer,1037.0,66.0,33.0,0.0,9.0,36.84210526315789,63.1578947368421,0.0,19.0,128.17,marnuss,1,45.84,41.0,54.0,5.0,100.0
JeremLS,515.0,53.0,44.0,3.0,100.0,60.0,40.0,0.0,45.0,45.04,leef147,-1,45.25,44.0,52.0,4.0,100.0
francescomase,987.0,56.0,43.0,1.0,100.0,56.52173913043478,34.78260869565217,8.695652173913043,46.0,45.48,Devarshraj10,1,79.89,42.0,42.0,14.0,42.0
danibucha,1390.0,100.0,0.0,0.0,3.0,40.0,53.333333333333336,6.666666666666667,15.0,78.04,brackanin1971,0,356.31,0.0,0.0,0.0,0.0
OpferOpferMatt,2127.0,45.0,48.0,7.0,100.0,42.0,52.0,6.0,50.0,45.01,Lassesonne,1,45.15,45.0,55.0,0.0,100.0
NeoBchik,1145.0,53.0,39.0,8.0,100.0,57.14285714285714,32.6530612244898,10.20408163265306,49.0,46.49,quegolazo,1,45.24,54.0,44.0,2.0,100.0
pmo2004,2334.0,50.0,44.0,5.0,54.0,54.71698113207547,37.735849056603776,7.547169811320755,53.0,45.01,charly182,1,110.97,0.0,0.0,0.0,0.0
bulli212,1975.0,54.0,42.0,4.0,100.0,48.97959183673469,46.93877551020408,4.081632653061225,49.0,45.04,olivierCrolles,1,45.23,45.0,48.0,7.0,100.0
AAVV2,1060.0,54.0,39.0,7.0,100.0,53.06122448979592,40.81632653061224,6.122448979591836,49.0,45.14,mstank011,1,45.06,47.0,47.0,6.0,100.0
Dr_Ertel,1709.0,60.0,36.0,4.0,100.0,60.41666666666666,37.5,2.083333333333333,48.0,46.2,musicboy,-1,65.68,48.0,49.0,3.0,100.0
Amogh_Bhat,1515.0,46.0,46.0,6.0,96.0,48.888888888888886,42.22222222222222,8.88888888888889,45.0,45.27,ATA-71,1,134.2,0.0,100.0,0.0,3.0
toinfinityandbeyond1,1156.0,46.0,45.0,9.0,100.0,33.33333333333333,60.78431372549019,5.88235294117647,51.0,45.1,khrucher,-1,45.09,45.0,55.0,0.0,100.0
sdn2023,1798.0,50.0,46.0,4.0,100.0,46.80851063829788,48.93617021276596,4.25531914893617,47.0,66.08,Solsama,-1,46.9,48.0,45.0,7.0,100.0
bloodymariel,2023.0,53.0,44.0,3.0,100.0,52.083333333333336,43.75,4.166666666666666,48.0,47.25,Bold_Dugar76,-1,45.0,39.0,55.0,6.0,100.0
Ahmd19,1145.0,33.0,66.0,0.0,6.0,25.0,75.0,0.0,4.0,144.5,KHaaALIIL,-1,153.03,0.0,0.0,0.0,0.0
Fhjull86,1749.0,38.0,59.0,3.0,100.0,39.62264150943396,56.60377358490566,3.7735849056603774,53.0,108.07,indifferentspleen,1,199.19,71.0,28.0,0.0,100.0
twoWayJose,1035.0,48.0,48.0,4.0,100.0,56.25,37.5,6.25,48.0,45.01,flug9,-1,45.19,55.0,40.0,5.0,100.0
Soham0705,2730.0,58.0,38.0,3.0,93.0,56.00000000000001,32.0,12.0,50.0,46.7,chesssspeedrunner,1,64.96,59.0,39.0,2.0,100.0
entuhro,1360.0,46.0,51.0,3.0,100.0,27.08333333333333,70.83333333333334,2.083333333333333,48.0,45.08,MrSvirski,1,45.16,43.0,53.0,4.0,100.0
Tokoy,2126.0,46.0,51.0,3.0,100.0,50.0,45.83333333333333,4.166666666666666,48.0,46.12,Spieler1973,-1,72.49,0.0,100.0,0.0,3.0
B_moradi,2345.0,44.0,52.0,4.0,100.0,33.9622641509434,58.490566037735846,7.547169811320755,53.0,45.01,Nebdvdmdv,-1,45.87,44.0,52.0,4.0,100.0
adask10,2701.0,63.0,24.0,13.0,100.0,54.90196078431373,31.37254901960784,13.725490196078432,51.0,45.1,HasanKastraveci,-1,45.2,56.0,37.0,6.0,100.0
Cresswell,2677.0,75.0,25.0,0.0,24.0,49.01960784313725,47.05882352941176,3.92156862745098,51.0,51.39,FinalSpot,1,45.29,51.0,46.0,3.0,100.0
hossein_babaee,2635.0,52.0,45.0,3.0,100.0,52.0,42.0,6.0,50.0,45.06,Pescaderocalvo,-1,45.1,52.0,37.0,11.0,100.0
MVK-RV,1446.0,44.0,52.0,4.0,100.0,50.0,46.15384615384615,3.8461538461538463,52.0,45.16,pk36,-1,45.77,51.0,48.0,1.0,100.0
shindebhushan15,1381.0,39.0,55.0,6.0,100.0,41.17647058823529,52.94117647058824,5.88235294117647,51.0,45.14,MaximKasirin,-1,45.11,56.0,40.0,3.0,100.0
Saidjon123,2231.0,44.0,51.0,5.0,100.0,43.13725490196079,49.01960784313725,7.84313725490196,51.0,46.55,lebalvn1,-1,46.64,37.0,52.0,11.0,100.0
Tazmanian_devil,2152.0,51.0,46.0,3.0,100.0,47.91666666666667,47.91666666666667,4.166666666666666,48.0,45.01,chessTX9,-1,47.37,42.0,55.0,3.0,100.0
ManJeena,1081.0,20.0,50.0,30.0,30.0,20.0,40.0,40.0,5.0,164.63,Ajayalpha,-1,57.53,0.0,100.0,0.0,3.0
torvalde,1090.0,47.0,50.0,3.0,100.0,50.0,46.0,4.0,50.0,45.03,ToniMCT,-1,45.06,50.0,49.0,1.0,100.0
Xaratech,1378.0,73.0,25.0,2.0,100.0,23.52941176470588,72.54901960784314,3.92156862745098,51.0,58.05,HowlinD,-1,118.94,70.0,25.0,5.0,100.0
IsabelleGusse_07,1043.0,53.0,42.0,5.0,100.0,62.0,36.0,2.0,50.0,46.36,Nkolo,-1,45.01,50.0,49.0,1.0,100.0
Chayka,2252.0,53.0,40.0,7.0,100.0,48.0,42.0,10.0,50.0,45.04,SinEnigmas,1,45.03,54.0,42.0,4.0,100.0
BIYMURZA2012,1237.0,40.0,55.0,5.0,40.0,33.33333333333333,55.55555555555556,11.11111111111111,18.0,59.92,amsd,-1,45.0,45.0,46.0,9.0,100.0
ReChesster,1380.0,32.0,54.0,14.0,100.0,34.54545454545455,61.81818181818181,3.636363636363636,55.0,112.04,Mmanrique-losalamos,-1,147.35,21.0,77.0,2.0,100.0
