user_id,win_streak_current,win_streak_max,loss_streak_current,loss_streak_max
ChesterGuy,3.0,7.0,0.0,7.0
uragon2018,1.0,7.0,0.0,9.0
weekendwoodpusher,3.0,10.0,0.0,10.0
Devil293,5.0,12.0,0.0,7.0
Polfunus,0.0,10.0,1.0,10.0
UnknownM8,0.0,24.0,1.0,8.0
Poltergeist_hwx,0.0,8.0,2.0,32.0
Jjdu56,3.0,21.0,0.0,11.0
ManGoka,0.0,8.0,1.0,8.0
RAJNEESH_2800,0.0,0.0,2.0,2.0
david11234,0.0,8.0,1.0,10.0
Kingjo81,1.0,21.0,0.0,11.0
arnehjain,1.0,9.0,0.0,7.0
TheBenkoKid,0.0,12.0,2.0,9.0
Smauge44,0.0,11.0,3.0,11.0
Mike511,3.0,16.0,0.0,14.0
yourcher,2.0,10.0,0.0,11.0
alsterkalle,0.0,6.0,1.0,12.0
Mirzad_786,0.0,0.0,2.0,2.0
MessatsuX,1.0,11.0,0.0,12.0
enk1500,0.0,1.0,18.0,18.0
Hodenklopfer,3.0,7.0,0.0,12.0
TheMonalisa67,0.0,12.0,1.0,8.0
winegum1994,0.0,7.0,0.0,7.0
Shantanu2706,0.0,7.0,1.0,7.0
Magicmaster17,8.0,20.0,0.0,7.0
Schachnoob-Nachschub,0.0,20.0,1.0,4.0
Mahb8,,,,
milord11,0.0,11.0,3.0,9.0
ChessInceptor,0.0,8.0,3.0,8.0
h1kk1,1.0,19.0,0.0,7.0
Blindtrader,0.0,20.0,0.0,8.0
lovebutt123,0.0,0.0,0.0,0.0
sardonBR,1.0,6.0,0.0,3.0
mterpstra,0.0,9.0,1.0,10.0
prozrevshiyd,1.0,11.0,0.0,12.0
anand10m,0.0,8.0,4.0,15.0
dendymon,0.0,7.0,1.0,8.0
biradoor17,0.0,7.0,1.0,7.0
Camelo01,4.0,15.0,0.0,9.0
rajvikky,1.0,8.0,0.0,10.0
Neutro30,0.0,43.0,1.0,7.0
kenny_nsk,1.0,9.0,0.0,10.0
dr_dre08,2.0,38.0,0.0,6.0
Moggy1903,0.0,2.0,3.0,5.0
AlexVerzhansky,0.0,15.0,3.0,14.0
blizeur,2.0,15.0,0.0,7.0
mikeywiebe,1.0,11.0,0.0,9.0
HSV4everandever,5.0,15.0,0.0,7.0
sos-shubham,3.0,17.0,0.0,9.0
nekit2004,0.0,12.0,1.0,10.0
Jmilie,0.0,4.0,10.0,22.0
flyonill,0.0,2.0,1.0,6.0
TrekkieGod,0.0,0.0,0.0,0.0
DimonOff24,2.0,14.0,0.0,8.0
BetterCollSoul,0.0,52.0,0.0,5.0
Khaledcharf,0.0,8.0,7.0,9.0
Judamaster,1.0,12.0,0.0,14.0
Jossbros,1.0,16.0,0.0,10.0
zeytin57,0.0,15.0,3.0,12.0
VladPyankov,0.0,3.0,1.0,1.0
Korchnoi-RIP,0.0,11.0,5.0,13.0
AshwinChunchu,1.0,15.0,0.0,10.0
mzauber,1.0,15.0,0.0,12.0
HammerschlagWins,0.0,8.0,3.0,5.0
WinnerArtjom007,0.0,7.0,2.0,7.0
yeyomateos,1.0,11.0,0.0,10.0
njnewman,0.0,1.0,1.0,6.0
eteasers08,0.0,9.0,2.0,18.0
BorsalinoChess,0.0,11.0,1.0,15.0
ilirbeqa,0.0,0.0,0.0,0.0
kiflaaa,2.0,18.0,0.0,13.0
Stephb88,1.0,3.0,0.0,8.0
pantelif,0.0,12.0,1.0,12.0
Pohjala,3.0,9.0,0.0,6.0
Pedro_10_Esp,1.0,9.0,0.0,11.0
Labinsk777,0.0,17.0,2.0,9.0
Kanon1,3.0,14.0,0.0,11.0
Aryanp_11,0.0,3.0,2.0,4.0
MMMarioo,2.0,2.0,0.0,1.0
mohashmawy,0.0,11.0,1.0,10.0
Elsofany,0.0,12.0,1.0,12.0
Kareem-111,0.0,0.0,0.0,0.0
Ahmed-abdelsattar,1.0,21.0,0.0,13.0
NebilSouissi,2.0,15.0,0.0,16.0
Amalrajp83,2.0,12.0,0.0,9.0
blindcrocodile,1.0,29.0,0.0,7.0
C_T_A_C_R_M_6_A,0.0,14.0,3.0,12.0
yousfbo,2.0,10.0,0.0,8.0
reza-mirmanafi,1.0,5.0,0.0,4.0
ahmad_sasi,0.0,23.0,3.0,17.0
Bahiaqueijo,0.0,16.0,0.0,4.0
GKyrey,1.0,17.0,0.0,9.0
Lew68,0.0,10.0,7.0,12.0
Unkown-User,2.0,6.0,0.0,8.0
PEDROPALTA,0.0,14.0,5.0,10.0
maldaj,7.0,14.0,0.0,35.0
carlosaandres,1.0,12.0,0.0,27.0
Andrey-Sazonov,2.0,7.0,0.0,7.0
sp88ky,2.0,7.0,0.0,5.0
Topho,1.0,5.0,0.0,17.0
LhakpaLa,0.0,11.0,4.0,20.0
badsigmaboy,0.0,0.0,0.0,0.0
deadking77,0.0,12.0,1.0,8.0
omer21,0.0,11.0,1.0,12.0
PepeLePewGT,1.0,13.0,0.0,12.0
zerdejarenba20062005,1.0,11.0,0.0,12.0
Gabriel-2016,0.0,12.0,5.0,12.0
wcarmona,0.0,12.0,5.0,9.0
MaguHel,1.0,29.0,0.0,16.0
tumteezy,2.0,17.0,0.0,8.0
TheArcticCold,0.0,29.0,1.0,12.0
massimomapelli,2.0,23.0,0.0,13.0
M_Onee,0.0,27.0,2.0,12.0
Diono5023,0.0,11.0,2.0,10.0
TheGreatGatsby2,2.0,9.0,0.0,10.0
LaughingCoffins,0.0,9.0,1.0,8.0
Creative68,0.0,13.0,0.0,12.0
AsaThor,1.0,15.0,0.0,11.0
Homamkaso,1.0,13.0,0.0,9.0
Kaludjer1,0.0,8.0,2.0,9.0
niebo1337,2.0,10.0,0.0,7.0
QWERT0808,0.0,12.0,8.0,8.0
JL86,0.0,13.0,3.0,17.0
theworsteverplayer,0.0,11.0,4.0,7.0
Damussi_Vem,1.0,10.0,0.0,9.0
karlspaceoskar,1.0,13.0,0.0,9.0
dansteptim,1.0,7.0,0.0,4.0
brsa,1.0,8.0,0.0,10.0
Chandorjose,0.0,13.0,2.0,11.0
kingspawntwo,3.0,19.0,0.0,9.0
Vaadhoo,1.0,12.0,0.0,10.0
Singh1313,1.0,6.0,0.0,3.0
Prof_Ferri,4.0,6.0,0.0,7.0
Rasim1978,0.0,11.0,2.0,9.0
PRMSportUp1,,,,
Alexomran8,0.0,2.0,3.0,8.0
chess_ced,4.0,4.0,0.0,9.0
igotlini,0.0,7.0,1.0,5.0
plectro,0.0,13.0,2.0,11.0
rookenstein,1.0,22.0,0.0,10.0
Raiden_ShogunC3,0.0,12.0,1.0,7.0
Okan0612,0.0,6.0,1.0,13.0
akniles,0.0,12.0,1.0,9.0
lukawoo,0.0,11.0,2.0,12.0
roosick,0.0,5.0,1.0,14.0
Hekko66,1.0,12.0,0.0,11.0
Road_to_back,0.0,12.0,1.0,10.0
dpschreber,3.0,7.0,0.0,6.0
Baenetse,0.0,11.0,1.0,11.0
abesar,0.0,7.0,1.0,11.0
PooravNahata,3.0,11.0,0.0,5.0
Maklin1245,1.0,11.0,0.0,9.0
YakovlevSergey,2.0,20.0,0.0,11.0
Franconahuel2007,6.0,9.0,0.0,17.0
crestuno,1.0,10.0,0.0,10.0
drjohn45,0.0,11.0,2.0,14.0
Chessfann345,0.0,15.0,1.0,7.0
AdharvaB,0.0,1.0,3.0,5.0
Aleks_Medve19,2.0,3.0,0.0,5.0
Berserk-modee,1.0,11.0,0.0,7.0
donelias_2,1.0,13.0,0.0,1.0
AlexanderSkripnik,0.0,2.0,1.0,3.0
alexandr_69,0.0,11.0,2.0,10.0
Bismarkbhobhojani,0.0,12.0,1.0,12.0
Ruslan_Cherkasov,0.0,5.0,5.0,5.0
XJose,0.0,9.0,4.0,10.0
quemaestro3,0.0,12.0,2.0,7.0
Mauton1,1.0,12.0,0.0,11.0
Abulfayzkhon,0.0,11.0,2.0,13.0
eleven4y,0.0,8.0,4.0,9.0
aryangupta11,1.0,5.0,0.0,7.0
hores86,0.0,18.0,2.0,7.0
Michaeld1958,1.0,11.0,0.0,10.0
Player121298,6.0,36.0,0.0,4.0
vaski5,0.0,10.0,4.0,10.0
A_TS,0.0,10.0,0.0,7.0
der_katerr,0.0,0.0,1.0,1.0
nilsbobban,0.0,11.0,1.0,10.0
AnsoriJepara,0.0,17.0,1.0,12.0
condorcanqui_63,5.0,12.0,0.0,12.0
Sidletsky_Andrey,0.0,16.0,1.0,9.0
StarlingsKE,0.0,12.0,1.0,13.0
reighy,0.0,8.0,0.0,5.0
Sergei1311,0.0,0.0,3.0,3.0
mauriciolago,0.0,7.0,2.0,8.0
Drunkenstyle36,0.0,16.0,2.0,19.0
FaustiOro,4.0,20.0,0.0,10.0
barres,0.0,10.0,1.0,13.0
jimtoide,4.0,16.0,0.0,8.0
CH-Subject029,3.0,20.0,0.0,13.0
Pescaderocalvo,0.0,12.0,1.0,11.0
Set22-tenorio,0.0,5.0,2.0,9.0
Hmail3425,1.0,10.0,0.0,9.0
surendra08,0.0,8.0,1.0,19.0
rr19042003,0.0,17.0,3.0,11.0
GeniusTNT,,,,
Bkjhhh,0.0,11.0,4.0,13.0
Muerteblanca5,0.0,12.0,1.0,13.0
tobymaxl,0.0,10.0,1.0,7.0
nagibator_Andrey,1.0,10.0,0.0,10.0
JrbeDePalo,0.0,8.0,2.0,8.0
qdlijy,0.0,8.0,2.0,9.0
delapoutre,0.0,29.0,0.0,13.0
HermeHermeHerme,0.0,0.0,0.0,0.0
PileDarda,2.0,11.0,0.0,11.0
savitariano,0.0,9.0,4.0,9.0
Andyvasmagt,1.0,7.0,0.0,8.0
Sarg12,0.0,7.0,1.0,5.0
Positionalplayer4,3.0,15.0,0.0,14.0
aslan899,1.0,4.0,0.0,6.0
vonyuchiy_nosok1234,1.0,6.0,0.0,15.0
JPRangex,0.0,9.0,2.0,10.0
Superpogs_17,0.0,11.0,0.0,10.0
QuCompson2,0.0,1.0,2.0,3.0
FoolMeOneTime,0.0,10.0,2.0,7.0
luzovsky-56,1.0,6.0,0.0,1.0
Piiiup,2.0,8.0,0.0,5.0
krokozhyk,1.0,12.0,0.0,11.0
FFFIcher,0.0,11.0,2.0,16.0
tribleg1,1.0,3.0,0.0,4.0
Pawnstarkiller,1.0,20.0,0.0,4.0
KINGMART,0.0,18.0,2.0,14.0
gambitodrey,0.0,13.0,1.0,12.0
Rdmuzuki,1.0,10.0,0.0,11.0
shelomov4,0.0,9.0,0.0,12.0
Darhon2,0.0,18.0,3.0,18.0
kizboy15,0.0,5.0,1.0,1.0
shelkbabe,0.0,8.0,1.0,16.0
tema76,0.0,1.0,3.0,3.0
mostafahelix,0.0,12.0,3.0,14.0
KJSingh,0.0,13.0,1.0,12.0
Taonty,0.0,9.0,2.0,18.0
StevieJack,0.0,16.0,1.0,13.0
Yon10,8.0,8.0,0.0,7.0
All4subhra,0.0,10.0,2.0,9.0
BWilliams001,0.0,10.0,2.0,12.0
ManuTal,2.0,11.0,0.0,12.0
ReluctantCannibal,5.0,10.0,0.0,4.0
bluefireball9,0.0,20.0,4.0,10.0
Chess-Student75,1.0,7.0,0.0,16.0
lindberg222,1.0,11.0,0.0,10.0
Barry_Lindon,0.0,12.0,1.0,15.0
zarasa03,1.0,7.0,0.0,10.0
Vesnino,1.0,1.0,0.0,0.0
Asaphin,1.0,14.0,0.0,8.0
Salahuddin-amir68,0.0,10.0,0.0,9.0
EdwinStraver,0.0,11.0,3.0,11.0
Bern_Azar,0.0,12.0,5.0,6.0
denis_1218,0.0,10.0,2.0,11.0
nzrskrpnk,1.0,10.0,0.0,10.0
Hydra77,1.0,7.0,0.0,7.0
ne_motvey,1.0,10.0,0.0,7.0
Alex18654,0.0,5.0,1.0,16.0
GOMEZ2019,3.0,16.0,0.0,11.0
X-Berg,3.0,11.0,0.0,9.0
Andep123,1.0,13.0,0.0,11.0
Capablanca86,0.0,19.0,2.0,11.0
MelihTalha_Celik,0.0,2.0,1.0,7.0
Greg4235,1.0,9.0,0.0,17.0
rednaskelA01,0.0,8.0,1.0,6.0
GreenCorp,1.0,7.0,0.0,2.0
Kalmi01,0.0,8.0,0.0,14.0
KNaik_88,2.0,4.0,0.0,7.0
sonomano,2.0,10.0,0.0,10.0
Peter_tu,2.0,6.0,0.0,11.0
daumultamuie,1.0,14.0,0.0,3.0
Duenenstrand,1.0,10.0,0.0,13.0
Kalvi07,3.0,10.0,0.0,4.0
rjd9116,3.0,10.0,0.0,6.0
Unknown_9086,0.0,16.0,1.0,8.0
Duubik,0.0,15.0,1.0,15.0
msq7,0.0,13.0,0.0,11.0
Jano83,0.0,10.0,5.0,16.0
icasc,0.0,10.0,1.0,10.0
inalcengiz,0.0,6.0,1.0,6.0
Danilka313,0.0,12.0,2.0,8.0
chess_follower,3.0,12.0,0.0,8.0
Gustav83,0.0,13.0,4.0,10.0
Kaiyote1,3.0,11.0,0.0,10.0
Stallion28,0.0,17.0,2.0,21.0
freak1000,0.0,21.0,0.0,10.0
Chess_kombate,1.0,12.0,0.0,9.0
HelpfulLion18,1.0,11.0,0.0,9.0
felipemr84,0.0,10.0,1.0,11.0
MaximCatzen,4.0,7.0,0.0,2.0
brahim-20anis,0.0,12.0,5.0,13.0
uwuSANAuwu,0.0,9.0,1.0,13.0
Andrey11976,2.0,22.0,0.0,12.0
alinawafiyauni,3.0,6.0,0.0,6.0
Ditoo,0.0,13.0,2.0,13.0
maha-1,0.0,14.0,4.0,10.0
DoomT,0.0,8.0,1.0,12.0
Bodoque55,1.0,11.0,0.0,9.0
Now_Suffer,0.0,4.0,2.0,4.0
KrishChai12,1.0,11.0,0.0,9.0
Kivrokish,0.0,9.0,2.0,10.0
Loscuates,0.0,17.0,1.0,9.0
iacobmuler,0.0,8.0,1.0,10.0
loganiary,0.0,5.0,1.0,7.0
chess-noob86,0.0,12.0,5.0,9.0
LCY_DollyParton,1.0,8.0,0.0,7.0
MDI_Coder,1.0,2.0,0.0,7.0
aclaus,0.0,9.0,1.0,13.0
Khaked1212,3.0,8.0,0.0,7.0
slipperyguy,0.0,12.0,2.0,7.0
Pedri09,3.0,9.0,0.0,10.0
SiSiS,0.0,7.0,1.0,9.0
denis-rucoba-tuanama,3.0,27.0,0.0,13.0
yasnakh,0.0,0.0,0.0,0.0
kingdrelpins,0.0,13.0,3.0,10.0
Na_Osi,0.0,9.0,1.0,14.0
Paulowian,0.0,9.0,1.0,14.0
Neeleshm,0.0,2.0,4.0,6.0
L_3115,0.0,7.0,1.0,11.0
trollinggames,1.0,11.0,0.0,9.0
Vicius_Lantern,1.0,7.0,0.0,2.0
Lonsdaleite_Chess,4.0,15.0,0.0,8.0
Bwaterman57,1.0,6.0,0.0,9.0
gerzhit,1.0,10.0,0.0,10.0
Katranka,0.0,4.0,1.0,5.0
thor22222,0.0,11.0,3.0,8.0
ShauryaPandey30,0.0,12.0,1.0,7.0
Ahmet-Tunahan,0.0,15.0,2.0,9.0
hectoraxl,0.0,12.0,1.0,14.0
YinchuanGuy1987,0.0,10.0,4.0,10.0
paddeee81,0.0,7.0,1.0,6.0
agrendallan,0.0,2.0,1.0,1.0
Aleks1109,0.0,0.0,1.0,1.0
KENEVAN-CATNORSAM,,,,
rajveerchaddha,0.0,4.0,2.0,7.0
IsraelCarvalho,0.0,10.0,6.0,11.0
DavidChegeM,0.0,3.0,3.0,6.0
Alex-31,1.0,23.0,0.0,8.0
iluminao40,0.0,10.0,1.0,11.0
Whalebrah,0.0,13.0,1.0,9.0
JasonStrotman,0.0,10.0,3.0,9.0
viaangangwani,0.0,2.0,3.0,6.0
hisham1993,0.0,9.0,1.0,10.0
EXCELADDIKT,0.0,25.0,2.0,6.0
matti92192,2.0,7.0,0.0,7.0
Fre4kDahKid,0.0,5.0,3.0,10.0
phagogenetic,0.0,4.0,5.0,6.0
PyeKu,0.0,5.0,1.0,4.0
serj2777,0.0,8.0,1.0,10.0
Tschoschi88,1.0,13.0,0.0,9.0
L2CH,1.0,12.0,0.0,9.0
Olandx,2.0,10.0,0.0,12.0
herrtusk,0.0,10.0,1.0,14.0
yehya2828,0.0,13.0,2.0,10.0
THEBENAYA,0.0,11.0,1.0,10.0
JIANGHAOCHEN,6.0,23.0,0.0,10.0
ghost_of_bobby,0.0,15.0,1.0,11.0
Doctorstrange0707200,1.0,6.0,0.0,6.0
Pankaj59,0.0,9.0,5.0,10.0
JaydenGomes01,0.0,5.0,1.0,21.0
ZLesniak,1.0,11.0,0.0,9.0
Bananaman16,1.0,1.0,0.0,0.0
nisesabioz,0.0,7.0,2.0,7.0
RizalCarlsen,0.0,10.0,2.0,3.0
salva_cgu,1.0,8.0,0.0,13.0
aruzd,2.0,15.0,0.0,11.0
treeangular,0.0,7.0,2.0,7.0
Arlo,3.0,18.0,0.0,26.0
kb2025,1.0,10.0,0.0,13.0
bishop1984,0.0,14.0,2.0,10.0
came114,0.0,8.0,1.0,16.0
Nibiruanspy,2.0,15.0,0.0,19.0
classicoloco404,0.0,13.0,3.0,11.0
Gamal_ahmed,1.0,9.0,0.0,10.0
liltu2341,1.0,3.0,0.0,7.0
DamianMR72,0.0,11.0,2.0,11.0
PinochioStoplik,0.0,11.0,1.0,9.0
blundermaster_13,1.0,8.0,0.0,7.0
AttackingBeast,1.0,37.0,0.0,9.0
callthedog,0.0,10.0,1.0,10.0
KamisatoAyakaa,0.0,9.0,1.0,11.0
Amolipe,0.0,14.0,8.0,12.0
FirasMtir,0.0,12.0,1.0,9.0
maxidroom,0.0,10.0,2.0,9.0
Yhoander92,0.0,13.0,1.0,8.0
yornvaniersel,0.0,10.0,2.0,10.0
marrrio,0.0,12.0,1.0,12.0
FDSV,0.0,15.0,3.0,10.0
temangsang,0.0,9.0,1.0,9.0
Leninfusioneras,0.0,9.0,4.0,9.0
Snipe_Strider,0.0,2.0,1.0,5.0
Carlos_doblado,1.0,13.0,0.0,16.0
k_parvesh,3.0,9.0,0.0,10.0
heidernchess123,0.0,8.0,3.0,12.0
guido23,0.0,13.0,2.0,13.0
Qualitychess4ever,0.0,5.0,1.0,6.0
caio06,0.0,12.0,3.0,11.0
stevegemmy,0.0,12.0,2.0,13.0
Malvagio76,0.0,9.0,1.0,9.0
Ethankevinjoy_1579,0.0,0.0,12.0,12.0
pichuante,0.0,13.0,2.0,15.0
Holm-heuss,0.0,10.0,1.0,11.0
kucingterbang123,0.0,12.0,1.0,11.0
Sys87,0.0,5.0,2.0,13.0
scofieeeld,4.0,11.0,0.0,11.0
Bakyt83kg,2.0,17.0,0.0,11.0
eakalleklev,2.0,9.0,0.0,7.0
ed_ku,2.0,18.0,0.0,9.0
AnatoliuyFrolov,0.0,3.0,2.0,7.0
Vlad180355,1.0,12.0,0.0,11.0
srueben,1.0,9.0,0.0,6.0
a3_on,0.0,11.0,1.0,10.0
Stoichess,4.0,18.0,0.0,10.0
lb1969,0.0,6.0,6.0,7.0
Moritzr1,0.0,11.0,4.0,10.0
Hsjezhst,1.0,6.0,0.0,4.0
morus22,0.0,9.0,2.0,16.0
vittoryugi7,0.0,9.0,2.0,12.0
Icedblaze,1.0,10.0,0.0,14.0
ferran1223,0.0,9.0,2.0,9.0
wolfgirl13,0.0,30.0,4.0,13.0
topspin15,3.0,11.0,0.0,28.0
erdemr3,0.0,8.0,2.0,8.0
OneAboveAll-Arceus,0.0,11.0,1.0,9.0
Stanking,0.0,14.0,3.0,8.0
lederman,2.0,13.0,0.0,15.0
Strauss5,0.0,16.0,0.0,12.0
LilyLionmane,0.0,12.0,0.0,8.0
Chessisnotfair,,,,
Derin007,3.0,12.0,0.0,12.0
mottaelnaggar,0.0,1.0,1.0,1.0
nicolasjuan135,1.0,3.0,0.0,8.0
WayCoolj,0.0,9.0,1.0,8.0
gcas1194,0.0,6.0,5.0,9.0
Arthas_tsalb,0.0,20.0,1.0,8.0
Alashan,2.0,15.0,0.0,12.0
Kazimierz3377,3.0,10.0,0.0,10.0
Bill-Anketell,1.0,11.0,0.0,12.0
Gostislav24,0.0,20.0,1.0,15.0
julianmchess,1.0,16.0,0.0,9.0
Ram_Kashyap,0.0,4.0,1.0,6.0
Thib88,0.0,5.0,4.0,10.0
kzjh72,1.0,12.0,0.0,11.0
Sielvagys,0.0,11.0,1.0,31.0
um-v,0.0,13.0,1.0,10.0
Eddy_Imaizumi,0.0,12.0,1.0,13.0
nxf66,1.0,9.0,0.0,6.0
dadxx,2.0,8.0,0.0,9.0
ramshet,0.0,13.0,3.0,17.0
Sisentico,0.0,7.0,1.0,9.0
omkar_p,1.0,7.0,0.0,9.0
Stekir,1.0,16.0,0.0,16.0
JAGANNATHKS123,0.0,1.0,3.0,3.0
LuisChess1122,0.0,12.0,2.0,10.0
itulubela,2.0,10.0,0.0,11.0
jherrma,3.0,4.0,0.0,8.0
szachmat12345,0.0,16.0,1.0,10.0
Neev_123,4.0,18.0,0.0,8.0
Mohamedkamali,0.0,14.0,4.0,14.0
EGoor59,3.0,7.0,0.0,7.0
RovesnikKZ,0.0,12.0,1.0,8.0
aalirezaalireza091,2.0,5.0,0.0,5.0
E4SattCHESS,0.0,5.0,1.0,8.0
ChessJuanez,2.0,8.0,0.0,13.0
misocat,1.0,6.0,0.0,8.0
p4444p,0.0,15.0,1.0,12.0
hamish1962,0.0,16.0,3.0,11.0
tlumsy,0.0,10.0,2.0,8.0
Maybach77,5.0,44.0,0.0,12.0
onlychess45,3.0,8.0,0.0,4.0
Nazemov,1.0,12.0,0.0,7.0
lowslowstm,0.0,0.0,0.0,0.0
TheThirdKing,2.0,9.0,0.0,8.0
MassterofMayhem,0.0,31.0,1.0,10.0
Dzorden,0.0,7.0,0.0,10.0
LIVERPOOL2003,0.0,8.0,0.0,10.0
CosmicPrateek,0.0,4.0,2.0,5.0
francescofranchini,0.0,1.0,5.0,5.0
artin_asgharzadeh,0.0,4.0,1.0,15.0
FUJI25,0.0,11.0,2.0,10.0
Samsanych,1.0,9.0,0.0,11.0
ds_12345,0.0,11.0,1.0,11.0
Misterlooser00,0.0,16.0,0.0,18.0
mihir_ved,2.0,6.0,0.0,10.0
Noobbuthappy,0.0,6.0,1.0,5.0
kobemagic,0.0,12.0,1.0,32.0
alexeihoruzhenko,0.0,13.0,0.0,9.0
HvChessGm,0.0,8.0,6.0,8.0
Schlachowitsch,0.0,12.0,2.0,17.0
DiLau,0.0,12.0,1.0,11.0
SK15JGFD,0.0,14.0,2.0,9.0
PrelepoJe3em,4.0,46.0,0.0,23.0
Sajor_Ale,0.0,5.0,5.0,18.0
thayspetacular,0.0,15.0,2.0,9.0
Ramsok,0.0,12.0,2.0,13.0
lebberton,0.0,10.0,2.0,7.0
nyuvaraj_deeebca,0.0,8.0,1.0,11.0
Mystman,0.0,12.0,5.0,11.0
LLl_U_3_U_K,3.0,7.0,0.0,7.0
sfd_222,,,,
jungleemonkee,0.0,11.0,1.0,13.0
mexeo,1.0,12.0,0.0,10.0
greg24,4.0,19.0,0.0,15.0
ElcomadAnte,2.0,11.0,0.0,13.0
jazzyF,0.0,10.0,3.0,3.0
DelborN,0.0,8.0,1.0,7.0
katay666,1.0,14.0,0.0,8.0
MKemalE,0.0,12.0,3.0,10.0
Merti1989,1.0,14.0,0.0,9.0
Hamza3335,1.0,2.0,0.0,6.0
yebdy,0.0,7.0,1.0,5.0
RogueWarrior_777,0.0,6.0,2.0,3.0
rilke,0.0,28.0,2.0,10.0
A74797671ITALO,2.0,9.0,0.0,31.0
andphi,0.0,2.0,4.0,10.0
superbommel,4.0,16.0,0.0,13.0
Akash_Mandal2002,0.0,4.0,4.0,6.0
Markpetro,0.0,12.0,1.0,14.0
RaulHernandezRomero,1.0,14.0,0.0,10.0
sang2020,0.0,9.0,2.0,11.0
gambitojorgeniano,1.0,1.0,0.0,0.0
ermak1948,0.0,11.0,1.0,19.0
Cristianor,0.0,13.0,2.0,11.0
Bot122,0.0,6.0,3.0,11.0
batnahh,0.0,4.0,3.0,12.0
mux77,1.0,28.0,0.0,10.0
Sascha73,0.0,13.0,2.0,12.0
Frizzyghost,1.0,10.0,0.0,8.0
YFlores,1.0,8.0,0.0,9.0
Sankalpsuman007,0.0,6.0,3.0,9.0
PillagingPirate,1.0,10.0,0.0,11.0
santyaga1,4.0,16.0,0.0,9.0
GidelsonFA,1.0,26.0,0.0,10.0
stifmizer,0.0,9.0,1.0,10.0
Vulizo,0.0,13.0,1.0,12.0
Nasdaq100,2.0,10.0,0.0,10.0
asari7,1.0,7.0,0.0,8.0
mahmoudbkr,1.0,7.0,0.0,7.0
rjaybee,0.0,11.0,1.0,13.0
Rasulop,0.0,6.0,1.0,8.0
EraserGodzilla,1.0,47.0,0.0,5.0
Crazy-Chess1,2.0,10.0,0.0,9.0
Mzuzu1,0.0,9.0,3.0,10.0
Joosty09,0.0,10.0,2.0,8.0
alsanchez,0.0,12.0,1.0,9.0
osolorio,1.0,19.0,0.0,16.0
theonlyoneshoo,0.0,9.0,0.0,9.0
nudeasadelta,0.0,6.0,2.0,5.0
Tonyforpresident,0.0,13.0,1.0,7.0
KnightonQ,1.0,4.0,0.0,3.0
markymeat,0.0,12.0,3.0,13.0
Fijoquepierdes,0.0,13.0,1.0,12.0
bobygnw,0.0,15.0,1.0,50.0
gaby_mykitten,0.0,10.0,2.0,10.0
evok1998,1.0,8.0,0.0,12.0
Truus54,0.0,13.0,0.0,11.0
KongCouOui,2.0,12.0,0.0,3.0
mariovillalonc,0.0,10.0,0.0,7.0
Boss000019,0.0,8.0,3.0,12.0
madcap_tr,2.0,11.0,0.0,15.0
muraterhan,0.0,8.0,2.0,10.0
coprimerchant,0.0,0.0,0.0,0.0
alvarojbarros,2.0,6.0,0.0,8.0
ulven90,0.0,4.0,2.0,5.0
Ubira1961,0.0,19.0,1.0,14.0
shlokaeron,0.0,11.0,0.0,12.0
mu_r_zik,2.0,2.0,0.0,1.0
Msent,0.0,13.0,1.0,11.0
VladimirSher,4.0,36.0,0.0,6.0
Basar1923,1.0,7.0,0.0,10.0
DmitriyBiryuk777,0.0,30.0,0.0,6.0
Koroshpanaei,1.0,16.0,0.0,9.0
Ded_61,0.0,7.0,1.0,14.0
Rohanza_pauravi2018,1.0,8.0,0.0,11.0
Mbddmrdg,0.0,0.0,0.0,0.0
Eliamirarman,0.0,8.0,1.0,14.0
zz01bk,0.0,15.0,0.0,10.0
JeanDesBois,1.0,1.0,0.0,0.0
LittleScoutChessClub,0.0,8.0,0.0,6.0
Karim_ael,0.0,8.0,2.0,8.0
brown_jesus_np,0.0,1.0,2.0,2.0
Sopel_kl,1.0,2.0,0.0,4.0
amstro,2.0,9.0,0.0,25.0
joewelch,0.0,13.0,2.0,8.0
khairinasir,1.0,27.0,0.0,15.0
ricoboubou,0.0,9.0,2.0,9.0
AKHILDEVIL,0.0,9.0,1.0,12.0
Gurupendulo,4.0,7.0,0.0,5.0
glupipetkovic,0.0,11.0,1.0,11.0
Oscar_Cristancho,0.0,8.0,1.0,10.0
JP-Kou,0.0,11.0,1.0,7.0
vasanthcvl,0.0,0.0,2.0,2.0
mbazz,0.0,8.0,3.0,6.0
antytuskomor,2.0,21.0,0.0,11.0
Specklinsen,0.0,9.0,6.0,12.0
Ahmed12179,0.0,11.0,1.0,8.0
Pavan_B,0.0,9.0,2.0,7.0
Volgatch_kruche_vseh,0.0,9.0,0.0,5.0
ALPHABETIC,1.0,11.0,0.0,11.0
Avgarde,1.0,12.0,0.0,12.0
Gnr777,1.0,7.0,0.0,7.0
Toyzee,0.0,10.0,1.0,50.0
cups96,0.0,11.0,1.0,10.0
JG2001,0.0,8.0,9.0,9.0
zahnfee192,0.0,14.0,1.0,12.0
Bella2005,0.0,8.0,3.0,18.0
Margocha8838,0.0,11.0,2.0,14.0
nvald,0.0,6.0,1.0,7.0
hsisj,0.0,10.0,2.0,13.0
rembbis,2.0,10.0,0.0,16.0
