user_id,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_blitz_rating,user_rating_bin,user_white_win_rate,user_white_lose_rate,user_white_draw_rate,user_white_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_top_eco,user_second_eco,user_top_winrate_eco,user_second_winrate_eco,user_mate_winrate,user_resign_winrate,user_time_winrate,user_mate_lossrate,user_resign_lossrate,user_time_lossrate,user_average_game_len,user_rating_deviation,user_blitz_total_games,user_best_win_1,user_best_win_2,user_best_win_3,user_op,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,op_white_win_rate,op_white_lose_rate,op_white_draw_rate,op_white_game_count,op_black_win_rate,op_black_lose_rate,op_black_draw_rate,op_black_game_count,op_top_eco,op_second_eco,op_top_winrate_eco,op_second_winrate_eco,op_mate_winrate,op_resign_winrate,op_time_winrate,op_mate_lossrate,op_resign_lossrate,op_time_lossrate,op_average_game_len,op_user_rating_deviation,op_blitz_total_games,op_best_win_1,op_best_win_2,op_best_win_3,game_result,is_blitz
msrikum,41.0,54.0,5.0,100.0,1369.0,1360-1379,57.812,34.375,7.812,64.0,50.82,44.262,4.918,61.0,C44,C50,D04,A03,0.235,0.529,0.206,0.388,0.327,0.286,545.0,45.36,1904.0,1637.0,1633.0,1633.0,rMercer,45.0,54.0,0.0,72.0,1357.0,49.153,50.847,0.0,59.0,40.909,57.576,1.515,66.0,B10,B12,A22,C26,0.25,0.589,0.107,0.074,0.515,0.412,388.0,52.89,7664.0,1714.0,1714.0,1695.0,1,1
BROSKIIIIII,47.0,47.0,5.0,51.0,1261.0,1260-1279,61.194,37.313,1.493,67.0,43.103,55.172,1.724,58.0,B10,C25,C50,B02,0.394,0.47,0.106,0.105,0.561,0.263,339.0,61.93,213.0,1448.0,1370.0,1349.0,aberibisky,51.0,48.0,1.0,100.0,1284.0,53.03,43.939,3.03,66.0,44.068,50.847,5.085,59.0,C23,C50,B32,C57,0.197,0.557,0.197,0.203,0.746,0.051,297.0,45.92,11621.0,1474.0,1473.0,1470.0,-1,1
ashi1324,56.0,42.0,1.0,100.0,1397.0,1380-1399,41.667,53.333,5.0,60.0,44.615,50.769,4.615,65.0,B20,B30,B29,B70,0.333,0.389,0.204,0.462,0.446,0.031,269.0,45.54,922.0,1646.0,1625.0,1620.0,Kevolution,44.0,54.0,2.0,100.0,1382.0,47.619,47.619,4.762,63.0,46.774,53.226,0.0,62.0,B00,B01,C60,C23,0.271,0.475,0.237,0.206,0.603,0.175,378.0,45.0,3505.0,1997.0,1986.0,1967.0,-1,1
ILikeMangoes,49.0,49.0,2.0,100.0,1551.0,1540-1559,50.0,43.75,6.25,64.0,39.344,59.016,1.639,61.0,D00,C42,E61,A57,0.304,0.518,0.179,0.234,0.391,0.375,382.0,50.67,3185.0,1770.0,1769.0,1742.0,IgorKustreba,41.0,56.0,3.0,100.0,1497.0,34.426,62.295,3.279,61.0,45.312,51.562,3.125,64.0,C50,B21,A07,C22,0.24,0.52,0.2,0.31,0.648,0.028,356.0,45.12,4114.0,1890.0,1856.0,1840.0,-1,1
Eric_Rodricks19,46.0,50.0,4.0,100.0,820.0,800-819,40.678,55.932,3.39,59.0,39.394,53.03,7.576,66.0,A00,C00,C11,B00,0.2,0.52,0.14,0.824,0.059,0.074,477.0,45.56,698.0,1117.0,1086.0,1036.0,nasser4,0.0,100.0,0.0,3.0,832.0,38.889,55.556,5.556,18.0,23.81,76.19,0.0,21.0,C42,A00,C02,C66,0.333,0.083,0.417,0.308,0.115,0.577,425.0,75.34,39.0,1071.0,1028.0,1027.0,1,1
jvm,52.0,48.0,0.0,100.0,1656.0,1640-1659,44.444,53.968,1.587,63.0,50.0,48.387,1.613,62.0,A40,D30,C11,D35,0.288,0.475,0.186,0.297,0.312,0.391,240.0,45.23,11459.0,1940.0,1899.0,1881.0,Rossthe,46.0,48.0,6.0,100.0,1721.0,49.206,44.444,6.349,63.0,50.0,48.387,1.613,62.0,C00,A40,D30,D10,0.21,0.468,0.29,0.345,0.431,0.207,275.0,45.0,11691.0,2001.0,1941.0,1937.0,1,1
DarkThiefDevil,50.0,48.0,2.0,100.0,1565.0,1560-1579,45.902,50.82,3.279,61.0,39.062,56.25,4.688,64.0,C25,C44,A25,C45,0.226,0.509,0.132,0.104,0.716,0.09,287.0,45.28,1836.0,1723.0,1702.0,1695.0,stepanovvn,43.0,54.0,3.0,100.0,1537.0,57.143,39.683,3.175,63.0,30.645,66.129,3.226,62.0,C42,C50,B20,C02,0.255,0.564,0.091,0.394,0.561,0.045,436.0,45.1,11357.0,1750.0,1730.0,1718.0,-1,1
Zertinio89,41.0,55.0,4.0,100.0,1471.0,1460-1479,50.794,46.032,3.175,63.0,35.484,61.29,3.226,62.0,D00,C23,D02,C40,0.278,0.537,0.185,0.149,0.627,0.09,312.0,49.74,2292.0,1659.0,1653.0,1630.0,Artur2505,38.0,54.0,8.0,100.0,1514.0,56.25,39.062,4.688,64.0,42.623,45.902,11.475,61.0,C20,C40,A21,B10,0.226,0.516,0.226,0.302,0.472,0.132,336.0,45.17,4044.0,1909.0,1904.0,1893.0,1,1
nigelgtx1,43.0,56.0,0.0,100.0,1016.0,1000-1019,30.645,67.742,1.613,62.0,58.73,38.095,3.175,63.0,D00,C41,A21,A00,0.25,0.464,0.25,0.242,0.606,0.106,259.0,45.56,133.0,1228.0,1193.0,1182.0,verkaufdichnicht,45.0,52.0,3.0,100.0,954.0,43.548,51.613,4.839,62.0,46.032,53.968,0.0,63.0,B10,C25,A41,C58,0.482,0.232,0.25,0.409,0.576,0.015,335.0,45.06,413.0,1115.0,1096.0,1094.0,0,1
RobiTobi,52.0,47.0,1.0,100.0,1205.0,1200-1219,56.452,43.548,0.0,62.0,46.032,52.381,1.587,63.0,B21,B20,A46,D24,0.266,0.578,0.125,0.033,0.667,0.3,537.0,68.67,364.0,2111.0,1889.0,1786.0,ISG1974,47.0,44.0,9.0,100.0,1131.0,45.312,50.0,4.688,64.0,45.902,40.984,13.115,61.0,B01,D02,C47,C42,0.228,0.561,0.175,0.386,0.456,0.088,552.0,48.88,3185.0,1548.0,1468.0,1462.0,1,1
miracle199,46.0,51.0,3.0,100.0,1667.0,1660-1679,39.683,52.381,7.937,63.0,45.161,51.613,3.226,62.0,C00,A40,C20,C25,0.245,0.528,0.226,0.138,0.615,0.185,374.0,45.15,14447.0,1957.0,1951.0,1948.0,NegritoCARP,47.0,50.0,3.0,100.0,1657.0,48.387,50.0,1.613,62.0,42.857,52.381,4.762,63.0,C50,C23,C21,A01,0.263,0.456,0.263,0.219,0.703,0.047,359.0,45.21,5617.0,1941.0,1819.0,1797.0,-1,1
Valdeilson,46.0,52.0,2.0,100.0,1374.0,1360-1379,50.82,47.541,1.639,61.0,56.25,42.188,1.562,64.0,C50,C44,C25,C37,0.403,0.448,0.134,0.107,0.643,0.232,344.0,45.07,2306.0,1665.0,1660.0,1657.0,adhye16,45.0,50.0,5.0,100.0,1346.0,50.794,46.032,3.175,63.0,32.258,61.29,6.452,62.0,B01,D00,A84,C02,0.173,0.462,0.365,0.612,0.09,0.239,411.0,45.03,1549.0,1756.0,1638.0,1569.0,-1,1
jagadesh4960,49.0,49.0,2.0,100.0,1359.0,1340-1359,65.079,30.159,4.762,63.0,45.161,50.0,4.839,62.0,B00,B20,B04,C55,0.319,0.464,0.188,0.32,0.62,0.04,339.0,46.98,1658.0,2107.0,1620.0,1409.0,jeanjeanjeanjeanjean,42.0,54.0,4.0,100.0,1354.0,38.71,54.839,6.452,62.0,50.794,49.206,0.0,63.0,C40,C44,B10,C31,0.375,0.464,0.107,0.262,0.692,0.046,345.0,62.26,822.0,1546.0,1526.0,1475.0,1,1
iluha504,44.0,53.0,3.0,100.0,1681.0,1680-1699,53.125,45.312,1.562,64.0,40.984,52.459,6.557,61.0,A40,D00,C07,D20,0.288,0.593,0.102,0.262,0.623,0.115,394.0,45.18,1714.0,1904.0,1868.0,1860.0,glebanat,48.0,46.0,6.0,100.0,1815.0,44.615,49.231,6.154,65.0,48.333,46.667,5.0,60.0,C50,C42,C44,C55,0.224,0.586,0.172,0.15,0.833,0.017,300.0,45.15,283.0,1927.0,1891.0,1879.0,1,1
EricVdW1955,56.0,42.0,2.0,100.0,1858.0,1840-1859,42.857,52.381,4.762,63.0,50.0,46.774,3.226,62.0,B01,B02,B06,C41,0.259,0.466,0.259,0.065,0.5,0.403,271.0,45.15,2461.0,2259.0,2247.0,2241.0,EluSimon,50.0,49.0,1.0,100.0,1845.0,58.065,40.323,1.613,62.0,38.095,58.73,3.175,63.0,C00,A40,E51,A30,0.3,0.467,0.233,0.081,0.677,0.242,244.0,45.02,15080.0,2436.0,2328.0,2307.0,-1,1
Marnix2023,46.0,46.0,8.0,100.0,1341.0,1340-1359,36.508,52.381,11.111,63.0,43.548,46.774,9.677,62.0,C25,B23,A00,B02,0.24,0.44,0.24,0.339,0.645,0.0,290.0,46.93,7293.0,1543.0,1530.0,1528.0,mrbibis,60.0,38.0,2.0,100.0,1391.0,58.73,38.095,3.175,63.0,51.613,43.548,4.839,62.0,C23,C40,A00,B00,0.304,0.449,0.203,0.216,0.765,0.02,341.0,45.45,4712.0,1505.0,1495.0,1474.0,1,1
sergej_miroshik,42.0,50.0,8.0,100.0,2002.0,2000-2019,50.794,41.27,7.937,63.0,41.935,58.065,0.0,62.0,C41,A40,B50,A46,0.19,0.483,0.293,0.145,0.742,0.113,381.0,45.15,2917.0,2239.0,2203.0,2192.0,MAMAT_KMY,44.0,50.0,6.0,100.0,1952.0,38.71,51.613,9.677,62.0,47.619,44.444,7.937,63.0,A51,B23,A17,B72,0.278,0.463,0.259,0.417,0.45,0.133,425.0,45.02,7531.0,2357.0,2324.0,2290.0,-1,1
AlexAxyz,39.0,54.0,7.0,100.0,1199.0,1180-1199,59.016,39.344,1.639,61.0,48.438,50.0,1.562,64.0,C50,B01,A05,B10,0.299,0.403,0.269,0.125,0.393,0.482,421.0,45.04,14773.0,1811.0,1806.0,1801.0,yashwadhwani08,45.0,54.0,1.0,100.0,1208.0,38.71,59.677,1.613,62.0,49.206,47.619,3.175,63.0,C50,C25,C30,A09,0.455,0.364,0.164,0.194,0.463,0.328,402.0,47.22,2736.0,1890.0,1870.0,1655.0,-1,1
sachink80,45.0,53.0,2.0,100.0,1726.0,1720-1739,33.846,61.538,4.615,65.0,56.667,43.333,0.0,60.0,D00,B01,A01,A06,0.179,0.625,0.161,0.106,0.53,0.348,360.0,48.06,8093.0,2061.0,2041.0,2026.0,omidtaj,57.0,39.0,3.0,84.0,1825.0,51.613,37.097,11.29,62.0,46.032,52.381,1.587,63.0,C44,C00,D01,B90,0.197,0.574,0.23,0.286,0.429,0.286,311.0,45.96,4705.0,2260.0,2259.0,2259.0,-1,1
Pyctem7,46.0,46.0,8.0,100.0,2050.0,2040-2059,40.984,52.459,6.557,61.0,46.875,51.562,1.562,64.0,C40,B21,A30,C20,0.273,0.491,0.236,0.154,0.538,0.292,403.0,45.75,3731.0,2199.0,2192.0,2180.0,da_vinchi_07,48.0,48.0,4.0,100.0,2133.0,46.032,49.206,4.762,63.0,48.387,48.387,3.226,62.0,B06,B21,E73,C44,0.237,0.492,0.203,0.131,0.787,0.082,370.0,45.03,15603.0,2388.0,2380.0,2378.0,1,1
y0d4,45.0,52.0,3.0,100.0,1173.0,1160-1179,50.794,46.032,3.175,63.0,48.387,46.774,4.839,62.0,D00,C50,A00,C34,0.306,0.452,0.194,0.172,0.707,0.069,314.0,45.03,12032.0,1501.0,1460.0,1459.0,Vitboris,43.0,52.0,5.0,100.0,1206.0,48.387,35.484,16.129,62.0,41.27,57.143,1.587,63.0,A40,B10,A02,C23,0.321,0.446,0.214,0.552,0.224,0.224,384.0,45.31,16551.0,1803.0,1764.0,1717.0,1,1
BasharAlMomani,44.0,44.0,11.0,18.0,1818.0,1800-1819,25.0,50.0,25.0,8.0,60.0,40.0,0.0,10.0,A45,B20,A45,B21,0.375,0.375,0.25,0.875,0.125,0.0,274.0,150.97,18.0,1928.0,1857.0,1803.0,Roshchin_2,48.0,50.0,2.0,100.0,1828.0,46.667,48.333,5.0,60.0,46.154,46.154,7.692,65.0,B20,B29,A65,B30,0.241,0.517,0.224,0.203,0.203,0.559,269.0,45.05,46774.0,2347.0,2324.0,2323.0,1,1
PizzaXXL,47.0,44.0,9.0,100.0,1567.0,1560-1579,46.875,43.75,9.375,64.0,49.18,40.984,9.836,61.0,D00,C00,C47,B45,0.067,0.833,0.083,0.132,0.849,0.019,529.0,55.67,5765.0,2062.0,2014.0,1811.0,Forreva,49.0,50.0,1.0,100.0,1601.0,43.548,56.452,0.0,62.0,53.968,42.857,3.175,63.0,B10,B01,B00,A25,0.197,0.59,0.213,0.419,0.548,0.032,354.0,45.12,6717.0,2148.0,2126.0,2120.0,-1,1
moja61656165,35.0,57.0,7.0,42.0,1168.0,1160-1179,51.613,46.774,1.613,62.0,39.683,57.143,3.175,63.0,C50,B00,B32,D20,0.298,0.544,0.123,0.431,0.2,0.338,427.0,45.54,3520.0,1468.0,1436.0,1423.0,juancho04198859287,49.0,48.0,3.0,100.0,1190.0,53.968,46.032,0.0,63.0,41.935,56.452,1.613,62.0,C50,B01,C56,C46,0.35,0.433,0.15,0.25,0.516,0.234,367.0,45.09,477.0,1410.0,1387.0,1333.0,-1,1
CrazyMan47,52.0,42.0,6.0,100.0,1338.0,1320-1339,43.75,50.0,6.25,64.0,50.82,40.984,8.197,61.0,C44,B10,B22,A45,0.305,0.492,0.153,0.649,0.175,0.175,619.0,48.51,875.0,1441.0,1419.0,1418.0,wankhade1788553,46.0,51.0,3.0,100.0,1384.0,50.0,48.387,1.613,62.0,44.444,52.381,3.175,63.0,A00,C00,A04,A80,0.22,0.695,0.085,0.524,0.222,0.032,456.0,45.17,4559.0,1693.0,1683.0,1676.0,1,1
alpiniuschess,44.0,55.0,1.0,100.0,1523.0,1520-1539,47.619,50.794,1.587,63.0,40.323,54.839,4.839,62.0,B01,C54,C55,B13,0.2,0.509,0.273,0.348,0.379,0.273,617.0,50.11,7424.0,1992.0,1936.0,1897.0,huseyin37,54.0,42.0,4.0,100.0,1630.0,47.619,47.619,4.762,63.0,38.71,56.452,4.839,62.0,B20,B06,D11,A30,0.13,0.704,0.13,0.369,0.446,0.185,617.0,45.09,22885.0,1938.0,1934.0,1929.0,1,1
leograces,51.0,47.0,2.0,100.0,1731.0,1720-1739,53.226,41.935,4.839,62.0,46.032,50.794,3.175,63.0,C44,C00,C43,B13,0.177,0.435,0.387,0.19,0.448,0.362,296.0,45.0,1789.0,1945.0,1901.0,1896.0,sparkyrulo,48.0,49.0,3.0,100.0,1691.0,50.0,45.161,4.839,62.0,55.556,42.857,1.587,63.0,A45,A00,D30,C42,0.333,0.5,0.136,0.109,0.418,0.436,260.0,45.06,1878.0,2009.0,1876.0,1851.0,1,1
Reypsique,39.0,61.0,0.0,100.0,1504.0,1500-1519,38.71,61.29,0.0,62.0,31.746,68.254,0.0,63.0,B01,A43,A01,C53,0.364,0.364,0.205,0.321,0.025,0.593,274.0,45.54,6774.0,2033.0,2020.0,1997.0,sutucale,48.0,45.0,7.0,100.0,1919.0,52.632,45.614,1.754,57.0,50.0,41.176,8.824,68.0,C50,A84,C33,C01,0.203,0.422,0.359,0.296,0.167,0.537,277.0,45.11,9749.0,2493.0,2474.0,2434.0,-1,1
Rockstarforever,48.0,44.0,8.0,75.0,1646.0,1640-1659,54.839,37.097,8.065,62.0,49.206,46.032,4.762,63.0,B10,B01,A01,B11,0.354,0.369,0.231,0.288,0.538,0.135,357.0,143.27,2105.0,2404.0,2123.0,2054.0,Rockstarbrother,72.0,27.0,0.0,54.0,1587.0,67.164,28.358,4.478,67.0,62.069,36.207,1.724,58.0,B01,C24,D07,C65,0.506,0.346,0.099,0.425,0.45,0.05,279.0,138.13,3401.0,2346.0,2299.0,2162.0,-1,1
James1331,45.0,50.0,5.0,100.0,1788.0,1780-1799,54.098,40.984,4.918,61.0,48.438,42.188,9.375,64.0,B27,B01,B72,A00,0.125,0.688,0.172,0.192,0.577,0.212,541.0,56.91,4668.0,1938.0,1933.0,1927.0,crab2019,66.0,30.0,3.0,33.0,1881.0,64.706,29.412,5.882,17.0,61.111,38.889,0.0,18.0,B10,C42,C02,B12,0.227,0.5,0.227,0.167,0.583,0.25,414.0,65.21,35.0,1926.0,1913.0,1873.0,-1,1
FabioDonadelliMattos,37.0,55.0,8.0,100.0,1188.0,1180-1199,46.032,46.032,7.937,63.0,46.774,51.613,1.613,62.0,B01,C47,C28,C41,0.293,0.328,0.362,0.492,0.328,0.115,242.0,45.06,4474.0,1426.0,1402.0,1395.0,PivoBeer,43.0,45.0,12.0,100.0,1188.0,51.667,40.0,8.333,60.0,43.077,52.308,4.615,65.0,A00,C41,C21,C25,0.39,0.322,0.271,0.207,0.603,0.172,359.0,49.22,2196.0,1537.0,1510.0,1487.0,1,1
pumuckl26,38.0,56.0,6.0,100.0,1651.0,1640-1659,50.82,45.902,3.279,61.0,39.062,56.25,4.688,64.0,B01,C25,D23,C30,0.25,0.554,0.196,0.266,0.578,0.156,242.0,45.12,17648.0,2237.0,2033.0,1928.0,daimonjcf,44.0,52.0,4.0,100.0,1655.0,50.794,46.032,3.175,63.0,48.387,46.774,4.839,62.0,C23,C40,A03,A20,0.258,0.419,0.323,0.155,0.397,0.431,261.0,45.08,22431.0,1970.0,1954.0,1953.0,-1,1
Yaqoob199,47.0,52.0,1.0,100.0,1481.0,1480-1499,50.0,48.438,1.562,64.0,45.902,49.18,4.918,61.0,A01,B06,A04,A00,0.4,0.383,0.2,0.492,0.393,0.098,220.0,45.35,6621.0,1810.0,1786.0,1782.0,BishopAndrey,45.0,52.0,3.0,100.0,1365.0,60.317,39.683,0.0,63.0,32.258,64.516,3.226,62.0,B01,A00,C54,D20,0.397,0.379,0.19,0.154,0.262,0.585,259.0,45.1,2327.0,1650.0,1635.0,1629.0,-1,1
sm_yusuf,50.0,48.0,2.0,100.0,1250.0,1240-1259,42.623,54.098,3.279,61.0,51.562,48.438,0.0,64.0,C50,C20,C00,C45,0.356,0.458,0.169,0.25,0.375,0.266,256.0,73.73,1189.0,1386.0,1374.0,1365.0,Lelkekhznorm,47.0,53.0,0.0,100.0,1285.0,45.902,52.459,1.639,61.0,46.875,53.125,0.0,64.0,C54,C50,B40,A00,0.207,0.724,0.052,0.091,0.909,0.0,449.0,45.66,5116.0,1500.0,1488.0,1476.0,-1,1
Mvitsho,52.0,44.0,4.0,100.0,1598.0,1580-1599,50.794,47.619,1.587,63.0,45.161,50.0,4.839,62.0,B01,B00,C41,C60,0.217,0.617,0.15,0.213,0.344,0.393,243.0,45.89,18122.0,2236.0,2203.0,2201.0,rolly37,53.0,44.0,3.0,100.0,1663.0,58.065,37.097,4.839,62.0,47.619,49.206,3.175,63.0,A20,B28,A25,A22,0.288,0.439,0.242,0.593,0.352,0.037,207.0,45.0,8584.0,2015.0,1990.0,1940.0,-1,1
AntojoDeMaterial,52.0,41.0,7.0,100.0,2308.0,2300-2319,62.069,34.483,3.448,58.0,48.214,44.643,7.143,56.0,B30,B32,D02,B06,0.111,0.619,0.27,0.4,0.533,0.067,453.0,67.31,114.0,2447.0,2380.0,2374.0,CrazyHector,53.0,44.0,3.0,100.0,2101.0,60.317,36.508,3.175,63.0,43.548,53.226,3.226,62.0,A02,A03,C21,C35,0.138,0.538,0.308,0.054,0.714,0.232,420.0,45.04,9988.0,2328.0,2320.0,2311.0,0,1
kikocha,45.0,49.0,6.0,100.0,1709.0,1700-1719,44.444,49.206,6.349,63.0,41.935,54.839,3.226,62.0,A00,C44,C63,C01,0.278,0.407,0.315,0.692,0.015,0.262,268.0,45.05,2160.0,2034.0,1913.0,1897.0,nduduzomhlongo590,47.0,51.0,2.0,100.0,1665.0,49.206,50.794,0.0,63.0,54.839,45.161,0.0,62.0,A40,B01,C64,C25,0.338,0.538,0.123,0.317,0.45,0.233,211.0,45.26,1766.0,1837.0,1826.0,1811.0,-1,1
sahayaraj,39.0,59.0,2.0,100.0,921.0,920-939,41.667,58.333,0.0,60.0,35.385,61.538,3.077,65.0,B01,D00,C65,C25,0.333,0.458,0.167,0.16,0.32,0.507,324.0,52.33,478.0,1320.0,1301.0,1245.0,H_Mason999,52.0,46.0,2.0,100.0,965.0,52.381,46.032,1.587,63.0,53.226,43.548,3.226,62.0,A40,D00,C30,B01,0.394,0.258,0.288,0.375,0.179,0.446,405.0,53.87,3628.0,1107.0,1100.0,1093.0,-1,1
sparta_52,47.0,47.0,6.0,100.0,1266.0,1260-1279,50.0,43.75,6.25,64.0,50.82,44.262,4.918,61.0,C40,D00,C54,B01,0.222,0.492,0.27,0.818,0.145,0.018,379.0,53.63,528.0,1373.0,1368.0,1359.0,gumboisgood,50.0,50.0,0.0,100.0,1268.0,52.308,47.692,0.0,65.0,48.333,51.667,0.0,60.0,D00,A40,C71,B21,0.206,0.619,0.143,0.065,0.839,0.097,265.0,46.8,1512.0,1459.0,1457.0,1448.0,1,1
sametmuslu,51.0,44.0,5.0,100.0,1537.0,1520-1539,50.0,48.387,1.613,62.0,41.27,53.968,4.762,63.0,C50,C44,B51,C20,0.193,0.667,0.105,0.359,0.516,0.094,325.0,47.96,190.0,1729.0,1681.0,1671.0,Binodtums,42.0,55.0,3.0,100.0,1517.0,33.333,63.492,3.175,63.0,54.839,43.548,1.613,62.0,C21,C50,C45,C25,0.6,0.309,0.055,0.194,0.463,0.328,398.0,45.09,964.0,1724.0,1712.0,1711.0,-1,1
Carajonetti,52.0,43.0,5.0,100.0,2234.0,2220-2239,50.794,42.857,6.349,63.0,40.323,54.839,4.839,62.0,D01,C60,B07,E12,0.193,0.579,0.228,0.066,0.41,0.525,276.0,45.0,4920.0,2435.0,2428.0,2427.0,Addie20,27.0,63.0,9.0,66.0,2182.0,46.032,49.206,4.762,63.0,40.323,53.226,6.452,62.0,B12,C02,B01,B26,0.333,0.426,0.241,0.359,0.25,0.391,295.0,58.37,2485.0,2650.0,2558.0,2527.0,-1,1
Grenuy,37.0,50.0,13.0,100.0,2090.0,2080-2099,49.206,47.619,3.175,63.0,50.0,38.71,11.29,62.0,D02,A40,A01,D00,0.226,0.435,0.306,0.037,0.815,0.148,265.0,45.57,7514.0,2351.0,2345.0,2333.0,Tiger5555533,52.0,40.0,8.0,100.0,2138.0,53.968,36.508,9.524,63.0,50.0,41.935,8.065,62.0,A40,B10,D02,D06,0.123,0.462,0.385,0.265,0.408,0.327,274.0,45.75,1901.0,2347.0,2292.0,2287.0,-1,1
Grenuy,37.0,50.0,13.0,100.0,2090.0,2080-2099,49.206,47.619,3.175,63.0,50.0,38.71,11.29,62.0,D02,A40,A01,D00,0.226,0.435,0.306,0.037,0.815,0.148,265.0,45.57,7514.0,2351.0,2345.0,2333.0,Tiger5555533,52.0,40.0,8.0,100.0,2138.0,53.968,36.508,9.524,63.0,50.0,41.935,8.065,62.0,A40,B10,D02,D06,0.123,0.462,0.385,0.265,0.408,0.327,274.0,45.75,1901.0,2347.0,2292.0,2287.0,1,1
DW100,48.0,45.0,7.0,100.0,2050.0,2040-2059,39.062,59.375,1.562,64.0,42.623,55.738,1.639,61.0,C00,C55,C57,C61,0.157,0.569,0.235,0.125,0.75,0.125,359.0,45.12,9385.0,2175.0,2174.0,2173.0,elnoted,44.0,47.0,9.0,100.0,1966.0,50.0,45.312,4.688,64.0,44.262,50.82,4.918,61.0,A40,C00,B07,B13,0.051,0.797,0.102,0.05,0.683,0.267,403.0,45.12,4448.0,2260.0,2244.0,2238.0,-1,1
Jugadorbisonio,46.0,52.0,2.0,100.0,2160.0,2140-2159,62.903,27.419,9.677,62.0,44.444,52.381,3.175,63.0,C45,A45,C00,B04,0.194,0.642,0.149,0.16,0.38,0.4,249.0,45.01,65692.0,2602.0,2544.0,2542.0,DevilTouch,47.0,49.0,4.0,100.0,2209.0,54.054,40.541,5.405,37.0,55.556,41.667,2.778,36.0,A45,C54,D11,B40,0.1,0.625,0.275,0.5,0.2,0.267,272.0,51.3,73.0,2255.0,2254.0,2252.0,1,1
Truffledpotato,44.0,51.0,5.0,100.0,1177.0,1160-1179,50.82,42.623,6.557,61.0,39.062,59.375,1.562,64.0,B10,A40,D02,D03,0.304,0.429,0.179,0.266,0.656,0.062,301.0,55.92,5664.0,1560.0,1464.0,1188.0,elangfb,63.0,35.0,2.0,100.0,1430.0,54.545,45.455,0.0,55.0,55.714,38.571,5.714,70.0,C00,C02,B32,B28,0.319,0.507,0.145,0.192,0.692,0.115,287.0,88.12,1280.0,1585.0,1558.0,1547.0,1,1
Maratvalejev,44.0,56.0,0.0,100.0,1289.0,1280-1299,40.323,58.065,1.613,62.0,36.508,58.73,4.762,63.0,A00,C50,C21,A15,0.333,0.438,0.188,0.219,0.644,0.137,555.0,45.12,2229.0,1789.0,1739.0,1708.0,Bog_Vina,62.0,37.0,1.0,100.0,1328.0,67.188,32.812,0.0,64.0,47.541,47.541,4.918,61.0,C50,B22,B02,C10,0.264,0.583,0.111,0.14,0.56,0.3,520.0,45.09,196.0,1433.0,1425.0,1423.0,-1,1
MGM-38,48.0,46.0,6.0,100.0,2033.0,2020-2039,45.902,52.459,1.639,61.0,50.0,45.312,4.688,64.0,C00,B21,B10,C08,0.233,0.55,0.217,0.213,0.377,0.344,386.0,46.29,8942.0,2317.0,2315.0,2307.0,lousdadkh,47.0,44.0,9.0,100.0,2064.0,42.857,41.27,15.873,63.0,58.065,35.484,6.452,62.0,D02,B54,A05,D46,0.095,0.698,0.206,0.021,0.938,0.042,345.0,45.14,7923.0,2301.0,2269.0,2263.0,-1,1
blunderbss,53.0,41.0,6.0,100.0,1010.0,1000-1019,61.905,38.095,0.0,63.0,48.387,50.0,1.613,62.0,B20,A43,C25,C29,0.275,0.507,0.203,0.255,0.655,0.0,416.0,45.47,660.0,1169.0,1144.0,1132.0,WH_TetX,50.0,45.0,5.0,100.0,1140.0,46.154,49.231,4.615,65.0,61.667,35.0,3.333,60.0,B20,B50,C68,C01,0.343,0.537,0.075,0.415,0.585,0.0,404.0,45.03,20046.0,1957.0,1811.0,1806.0,1,1
namhaiok23434-e_e,33.0,63.0,3.0,99.0,1253.0,1240-1259,47.541,50.82,1.639,61.0,29.688,64.062,6.25,64.0,B01,D00,C02,B10,0.25,0.521,0.167,0.167,0.722,0.042,296.0,46.83,196.0,1810.0,1644.0,1641.0,ParsevaL13,33.0,66.0,0.0,90.0,1193.0,43.902,56.098,0.0,41.0,29.268,65.854,4.878,41.0,C44,B01,A41,A85,0.367,0.4,0.133,0.1,0.78,0.1,249.0,45.35,82.0,1472.0,1449.0,1438.0,1,1
mihnearares,44.0,50.0,6.0,100.0,1586.0,1580-1599,48.387,46.774,4.839,62.0,44.444,49.206,6.349,63.0,D00,A40,A06,A80,0.207,0.483,0.259,0.75,0.033,0.15,249.0,45.02,7884.0,2354.0,2234.0,2204.0,S_e_n_a_d,45.0,45.0,10.0,100.0,1611.0,47.541,36.066,16.393,61.0,46.875,46.875,6.25,64.0,A40,D20,C20,C45,0.237,0.542,0.203,0.596,0.269,0.019,223.0,45.0,1860.0,1886.0,1791.0,1773.0,-1,1
Tateist,45.0,55.0,0.0,100.0,1279.0,1260-1279,45.614,54.386,0.0,57.0,42.647,57.353,0.0,68.0,B06,D00,A46,A53,0.545,0.309,0.109,0.114,0.071,0.543,304.0,58.9,1778.0,1946.0,1885.0,1852.0,PoiqweQ,60.0,35.0,5.0,100.0,1353.0,66.667,31.746,1.587,63.0,43.548,50.0,6.452,62.0,C00,C44,B13,C50,0.217,0.565,0.203,0.275,0.275,0.157,471.0,45.18,184.0,1480.0,1408.0,1394.0,-1,1
