user_id,win_rate,lose_rate,draw_rate,game_count,blitz_rating
potts7373,49.0,48.0,3.0,100.0,
Alex1717,48.0,46.0,6.0,100.0,
Ritap,47.0,50.0,3.0,100.0,
ljumark,42.0,56.0,2.0,100.0,
MinhBaby,45.0,52.0,3.0,100.0,
Sulano-19,46.0,52.0,2.0,100.0,
tedangsar_tedingsir,69.0,30.0,1.0,100.0,
Ratfra,45.0,52.0,3.0,100.0,
anikinal,42.0,56.0,1.0,100.0,
z4zero,43.0,51.0,6.0,100.0,
mirakurik,52.0,42.0,6.0,100.0,
wabm_gh,54.0,39.0,7.0,100.0,
LaLiebre21,48.0,45.0,7.0,100.0,
BOOOOSSSS,56.0,38.0,6.0,100.0,
EzWin78,61.0,30.0,9.0,100.0,
Omagarwal3d_dps,47.0,52.0,0.0,63.0,
sleetone,46.0,53.0,0.0,78.0,
swimbeside,41.0,52.0,7.0,100.0,
ajayvxrma,43.0,53.0,4.0,100.0,
nicolasrdcx,35.0,64.0,1.0,100.0,
Satya_S,49.0,48.0,3.0,100.0,
minuchehr,61.0,38.0,0.0,39.0,
serge31931,35.0,54.0,11.0,100.0,
Yog78,46.0,52.0,2.0,100.0,
Ronik_Patra,50.0,50.0,0.0,12.0,
Mo_salah2022,43.0,52.0,5.0,100.0,
Rexa1011,44.0,55.0,1.0,100.0,
Verrra,55.0,44.0,0.0,54.0,
pml0040,50.0,50.0,0.0,6.0,
Srigala_KCI,52.0,43.0,5.0,100.0,
lSaber23,46.0,52.0,2.0,100.0,
Giorgilillinu,50.0,45.0,5.0,100.0,
AMEYAK,37.0,57.0,5.0,100.0,
Emily_philidor0102,46.0,52.0,2.0,100.0,
TvJohan,66.0,25.0,8.0,36.0,
AlexA1976,47.0,50.0,3.0,100.0,
Loski1989,40.0,56.0,4.0,100.0,0.0
o_cann,45.0,51.0,4.0,100.0,0.0
Toxa_61_rus,41.0,56.0,2.0,100.0,0.0
elretador,40.0,51.0,9.0,100.0,0.0
MrMaks16,54.0,42.0,4.0,100.0,0.0
Bigbobmango2,65.0,34.0,0.0,69.0,0.0
Chili_dogs1673,62.0,37.0,0.0,87.0,0.0
Nguyenkhoids,18.0,81.0,0.0,33.0,0.0
Javier-ooooo,52.0,42.0,6.0,100.0,0.0
Iman13,55.0,44.0,1.0,100.0,0.0
TheStrugglingKnight,42.0,42.0,14.0,21.0,0.0
Mestrebrazuca,35.0,57.0,7.0,100.0,0.0
Dmarz24,31.0,69.0,0.0,100.0,0.0
Bastastic,75.0,25.0,0.0,24.0,0.0
sakathor,47.0,48.0,5.0,100.0,0.0
altamov,53.0,46.0,0.0,39.0,0.0
First_Horseman,51.0,44.0,5.0,100.0,0.0
MonsieurRb,84.0,15.0,0.0,39.0,0.0
Levadi,47.0,50.0,3.0,100.0,0.0
Mosek,55.0,45.0,0.0,100.0,0.0
cdialpha,53.0,43.0,4.0,100.0,0.0
sekvr88,42.0,57.0,0.0,21.0,0.0
panek,44.0,51.0,5.0,100.0,0.0
miraoo,52.0,42.0,6.0,100.0,0.0
MarcCham,53.0,43.0,4.0,100.0,0.0
alkar91,40.0,53.0,6.0,15.0,0.0
rafa_pico_100,43.0,54.0,3.0,100.0,0.0
Fadied,52.0,45.0,3.0,100.0,0.0
Locimarc,0.0,0.0,100.0,3.0,0.0
Newman_Ran,54.0,42.0,4.0,100.0,0.0
Hachem67,48.0,46.0,6.0,100.0,0.0
moonbow77,52.0,44.0,4.0,100.0,0.0
singularlty,45.0,51.0,3.0,33.0,0.0
Prul1979,43.0,33.0,24.0,100.0,0.0
jungkook_41V,62.0,27.0,10.0,87.0,0.0
Gonzalo205,56.0,38.0,5.0,100.0,0.0
dimarko,46.0,43.0,11.0,100.0,0.0
FragilePlastic,47.0,51.0,2.0,100.0,0.0
humb,0.0,100.0,0.0,3.0,0.0
Vl-1,40.0,57.0,2.0,100.0,0.0
mattyogi,41.0,56.0,3.0,100.0,0.0
Daniel2112,54.0,44.0,2.0,100.0,0.0
ORLOVM4S,35.0,64.0,0.0,42.0,0.0
Goldiesmarty,48.0,49.0,3.0,100.0,0.0
boudou1986,52.0,47.0,1.0,100.0,0.0
Ggus12,54.0,44.0,2.0,100.0,0.0
mkgobhe,44.0,54.0,2.0,100.0,0.0
Prikaz,54.0,44.0,2.0,100.0,0.0
piroarya,42.0,56.0,2.0,100.0,0.0
Justagame1234,55.0,44.0,1.0,100.0,0.0
Schnuckiputzii,43.0,47.0,10.0,100.0,0.0
PierreKassar,50.0,50.0,0.0,36.0,0.0
sirus10,43.0,49.0,8.0,100.0,0.0
WolfgangKummer,45.0,47.0,8.0,100.0,0.0
Andreas2608,52.0,42.0,6.0,100.0,0.0
bodensee61,53.0,46.0,1.0,100.0,0.0
Danu_Aulia,46.0,48.0,6.0,100.0,0.0
AlexBo_2016,0.0,100.0,0.0,3.0,0.0
Super40thchess,53.0,38.0,9.0,100.0,0.0
CabChae,55.0,40.0,5.0,100.0,0.0
DaddyK00l,0.0,100.0,0.0,3.0,0.0
MikailTaio,30.0,64.0,6.0,100.0,0.0
HarishGandham,0.0,100.0,0.0,3.0,0.0
Mizu-Kami-Kagura,71.0,28.0,0.0,21.0,0.0
YASIN_321,56.0,39.0,5.0,100.0,0.0
Riskshield,47.0,52.0,1.0,100.0,0.0
redeyejedi808,54.0,42.0,4.0,100.0,0.0
serpontyn,44.0,44.0,11.0,27.0,0.0
zxcerd,41.0,57.0,1.0,100.0,0.0
EMB01,50.0,45.0,5.0,100.0,0.0
xtonox,48.0,44.0,8.0,100.0,0.0
karl1065,50.0,50.0,0.0,2.0,0.0
abhi_trips,0.0,100.0,0.0,9.0,0.0
Lyrios,46.0,45.0,9.0,100.0,0.0
gupta_sk,52.0,46.0,2.0,100.0,0.0
babbayaaga,47.0,51.0,2.0,100.0,0.0
NW_Knackpunkt,47.0,51.0,2.0,100.0,0.0
Nina_Sok,57.0,40.0,2.0,100.0,0.0
ERYSEL,46.0,50.0,4.0,100.0,0.0
WilliWe,54.0,42.0,4.0,100.0,0.0
criya6382,40.0,60.0,0.0,15.0,0.0
bibbo,51.0,46.0,3.0,100.0,0.0
mapomme,75.0,25.0,0.0,12.0,0.0
Pulsedrinker,48.0,50.0,2.0,100.0,0.0
OYTO_971179789,50.0,50.0,0.0,60.0,0.0
Abdelsalam3,42.0,53.0,5.0,100.0,0.0
arbitertwo,56.0,35.0,8.0,100.0,0.0
lzmann,50.0,46.0,4.0,100.0,0.0
Ruzanoviv,43.0,54.0,3.0,100.0,0.0
legomanyak45,43.0,50.0,7.0,100.0,0.0
speshu,73.0,25.0,2.0,100.0,0.0
Roughpuff,39.0,60.0,1.0,100.0,0.0
bort73,39.0,55.0,6.0,100.0,0.0
Ard_e,56.0,40.0,4.0,100.0,0.0
Sargsyan123,64.0,29.0,5.0,51.0,0.0
Votrex,66.0,24.0,9.0,99.0,0.0
Akiba1965,53.0,41.0,6.0,100.0,0.0
aripranji,44.0,51.0,5.0,100.0,0.0
khan666,54.0,44.0,2.0,100.0,0.0
boxcat,42.0,52.0,6.0,100.0,0.0
Conyaz,57.0,36.0,6.0,100.0,0.0
seyedali1363,49.0,49.0,2.0,100.0,0.0
FintrySham,44.0,52.0,4.0,100.0,0.0
lucianomuller25,47.0,44.0,9.0,100.0,0.0
lildojdik,51.0,46.0,3.0,100.0,0.0
ZvukyMu,100.0,0.0,0.0,3.0,0.0
w4lt3r,38.0,54.0,8.0,100.0,0.0
Cesarbal123,52.0,42.0,6.0,100.0,0.0
Drugpisi2009,54.0,34.0,12.0,100.0,0.0
Desposyni,50.0,25.0,25.0,12.0,0.0
MexilSol,48.0,50.0,2.0,100.0,0.0
klassanov,49.0,51.0,0.0,100.0,0.0
RAEL_2104,39.0,59.0,2.0,100.0,0.0
milotock,49.0,48.0,3.0,100.0,0.0
Kichatov_1,50.0,46.0,4.0,100.0,0.0
bluenemesis,44.0,49.0,7.0,100.0,0.0
gk_chess_001,40.0,56.0,3.0,100.0,0.0
Rsfydd,42.0,49.0,9.0,100.0,0.0
francoisnuc,40.0,56.0,3.0,100.0,0.0
mustafahashi,52.0,48.0,0.0,100.0,0.0
Robertellum,0.0,100.0,0.0,3.0,0.0
acona,100.0,0.0,0.0,3.0,0.0
heart_mind,47.0,50.0,3.0,100.0,0.0
leonkkk,56.0,37.0,6.0,100.0,0.0
ibnShamas,56.0,43.0,0.0,100.0,0.0
TUANISME2008,49.0,46.0,5.0,100.0,0.0
Draconite,44.0,54.0,2.0,100.0,0.0
Negative-Integer,53.0,45.0,2.0,100.0,0.0
OperazioneCondor,40.0,53.0,7.0,100.0,0.0
Eulises777,55.0,40.0,5.0,100.0,0.0
Keizan1,50.0,50.0,0.0,6.0,0.0
Bizkos,57.0,0.0,42.0,21.0,0.0
Geert_Stradmeijer,49.0,50.0,1.0,100.0,0.0
Toyyers,47.0,47.0,4.0,69.0,0.0
hu81g481,61.0,35.0,4.0,100.0,0.0
AbbacchioLeone,33.0,44.0,22.0,27.0,0.0
Carmelo_Bondi,61.0,39.0,0.0,100.0,0.0
Kmukz83,50.0,40.0,10.0,30.0,0.0
Rahul231,45.0,43.0,12.0,100.0,0.0
d81224162283,51.0,47.0,2.0,100.0,0.0
Adil3408,51.0,47.0,2.0,100.0,0.0
atorii,59.0,38.0,3.0,100.0,0.0
goku-ngocthang,37.0,58.0,3.0,87.0,0.0
SanTOC_KALANTOC,50.0,45.0,4.0,66.0,0.0
MohammadAmreen,61.0,33.0,6.0,100.0,0.0
AdlerV22,50.0,50.0,0.0,6.0,0.0
havirov,51.0,48.0,1.0,100.0,0.0
Supercerebraco,45.0,48.0,7.0,100.0,0.0
Final_Move,47.0,51.0,2.0,100.0,0.0
InteligenciaArtific,39.0,55.0,6.0,100.0,0.0
Collectors_Item,44.0,49.0,7.0,100.0,0.0
KoalaLumpur94,56.0,40.0,3.0,100.0,0.0
Hatori_Masanari,51.0,48.0,1.0,100.0,0.0
Carbonell89,45.0,51.0,4.0,100.0,0.0
Renesky69,48.0,43.0,9.0,100.0,0.0
wonotobo,53.0,44.0,3.0,100.0,0.0
adnansenyurt,50.0,50.0,0.0,100.0,0.0
IconStaar,46.0,51.0,3.0,100.0,0.0
kananhilhammer,51.0,43.0,6.0,100.0,0.0
ccgf071017,100.0,0.0,0.0,3.0,0.0
Jossssssssh,45.0,48.0,7.0,100.0,0.0
Yurchenko77,49.0,45.0,6.0,100.0,0.0
CheckMateKing64,49.0,43.0,8.0,100.0,0.0
gelawej,44.0,50.0,6.0,100.0,0.0
superhuman007,27.0,73.0,0.0,100.0,0.0
say_stuff_in_chat,46.0,51.0,3.0,100.0,0.0
simarmata_BKD,53.0,40.0,7.0,100.0,0.0
tijnverhoeven,47.0,47.0,6.0,100.0,0.0
PeterFreydl,44.0,55.0,1.0,100.0,0.0
Minia78,49.0,48.0,3.0,100.0,0.0
svobchel,50.0,48.0,2.0,100.0,0.0
MaikGrund,38.0,56.0,6.0,100.0,0.0
chidijp,49.0,50.0,1.0,100.0,0.0
pawanprajwal,51.0,47.0,2.0,100.0,0.0
BachMozart,100.0,0.0,0.0,24.0,0.0
Ghensin,43.0,52.0,5.0,100.0,0.0
khoeps,43.0,54.0,3.0,100.0,0.0
nyanyoll,44.0,54.0,2.0,100.0,0.0
RaviS7,50.0,48.0,2.0,100.0,0.0
unclejury,16.0,66.0,16.0,18.0,0.0
GhostrB11,45.0,45.0,9.0,33.0,0.0
flecher9,48.0,52.0,0.0,100.0,0.0
ohgodagrenade,100.0,0.0,0.0,3.0,0.0
Tarun802,49.0,48.0,3.0,100.0,0.0
ropavejero,56.0,41.0,2.0,100.0,0.0
maingochan2012,44.0,51.0,5.0,100.0,0.0
toobadforall,48.0,44.0,8.0,100.0,0.0
martinpmx,43.0,54.0,3.0,100.0,0.0
percurio,50.0,48.0,2.0,100.0,0.0
ayrgn,56.0,36.0,8.0,100.0,0.0
D6DpOO1_W01v,21.0,78.0,0.0,14.0,0.0
cucurucucucantaba,57.0,40.0,2.0,100.0,0.0
HidiIstonka,47.0,41.0,12.0,100.0,0.0
souzvv2000,45.0,50.0,5.0,100.0,0.0
Smaykzz,48.0,50.0,2.0,100.0,0.0
chickenlollipop,55.0,45.0,0.0,60.0,0.0
Eylon6,47.0,47.0,6.0,100.0,0.0
Kostyasha,53.0,46.0,1.0,100.0,0.0
robert_123456,53.0,40.0,7.0,100.0,0.0
SavinovSergey,50.0,50.0,0.0,6.0,0.0
VtoroyOdin,37.0,56.0,6.0,48.0,0.0
maurice555,75.0,25.0,0.0,12.0,0.0
Deva-Narasimhan,46.0,52.0,2.0,100.0,0.0
Bassri,48.0,50.0,2.0,100.0,0.0
siddharthinnani09,36.0,64.0,0.0,100.0,0.0
BigAssChessGuy,47.0,47.0,6.0,100.0,0.0
TURGUT_USTA,28.0,71.0,0.0,42.0,0.0
vitia9393,48.0,47.0,5.0,100.0,0.0
Ritu01,45.0,45.0,9.0,33.0,0.0
illiterate_axolotl,44.0,48.0,8.0,100.0,0.0
mukhamor_79,49.0,48.0,3.0,100.0,0.0
MarkSilver242,47.0,47.0,5.0,57.0,0.0
SOLINICK,45.0,50.0,5.0,100.0,0.0
caben,36.0,64.0,0.0,75.0,0.0
Sigma_ultra_gros,47.0,52.0,0.0,51.0,0.0
mikhailnedugov,48.0,51.0,1.0,100.0,0.0
ChessArmenia,52.0,38.0,10.0,100.0,0.0
abhinavasharma,16.0,83.0,0.0,18.0,0.0
bernie2302,44.0,49.0,7.0,100.0,0.0
Tuermer,49.0,51.0,0.0,100.0,0.0
Bernie7,50.0,50.0,0.0,18.0,0.0
meatbags,50.0,49.0,1.0,100.0,0.0
cinartura,9.0,90.0,0.0,33.0,0.0
jongerfinger,45.0,46.0,9.0,100.0,0.0
ELdenz,40.0,56.0,3.0,100.0,0.0
ilovechess244,51.0,38.0,11.0,100.0,0.0
drawoffered,33.0,66.0,0.0,9.0,0.0
Vasilisa26,52.0,47.0,1.0,100.0,0.0
manu70,37.0,59.0,4.0,100.0,0.0
leons,45.0,48.0,7.0,100.0,0.0
culonimo,82.0,17.0,1.0,100.0,0.0
Legend_killer1,100.0,0.0,0.0,6.0,0.0
zamyata,54.0,45.0,0.0,33.0,0.0
fornorason33,0.0,50.0,50.0,12.0,0.0
lonnieoneil,42.0,56.0,2.0,100.0,0.0
Kuchenmord,42.0,51.0,7.0,100.0,0.0
ForzaMilan87,50.0,42.0,7.0,42.0,0.0
iplayeasy,41.0,50.0,9.0,100.0,0.0
silverdanb,44.0,53.0,3.0,100.0,0.0
vansh1802,20.0,70.0,8.0,72.0,0.0
InfinitiBQ50,47.0,50.0,3.0,100.0,0.0
GeorgeBestBest,40.0,52.0,8.0,100.0,0.0
John_moscare09,66.0,31.0,3.0,100.0,0.0
No_easy_day,47.0,50.0,3.0,100.0,0.0
Physika,100.0,0.0,0.0,3.0,0.0
Ban32,55.0,43.0,2.0,100.0,0.0
amjad1970,40.0,60.0,0.0,100.0,0.0
Baldomero,47.0,51.0,2.0,100.0,0.0
NutBoltu,47.0,42.0,10.0,57.0,0.0
Royz8,56.0,38.0,6.0,100.0,0.0
Mohapafrany,36.0,55.0,9.0,100.0,0.0
gwadaenbrie,49.0,45.0,6.0,100.0,0.0
eb526,50.0,47.0,3.0,100.0,0.0
Davad123,50.0,50.0,0.0,6.0,0.0
DragonSiciliano,52.0,42.0,5.0,57.0,0.0
N-Lamok,0.0,100.0,0.0,3.0,0.0
IQMismatch,68.0,23.0,7.0,51.0,0.0
Abdo46913708,51.0,40.0,9.0,100.0,0.0
selss,49.0,41.0,10.0,100.0,0.0
Yavuzz05,53.0,44.0,3.0,100.0,0.0
aethergust,42.0,52.0,4.0,63.0,0.0
Golden-Move2024,47.0,47.0,6.0,100.0,0.0
samcruise,36.0,56.0,7.0,100.0,0.0
Ujwal_bhasin09,54.0,36.0,9.0,33.0,0.0
Jacinto1947,42.0,55.0,3.0,100.0,0.0
PetoWilson,44.0,51.0,5.0,100.0,0.0
Alex_fox,74.0,22.0,3.0,93.0,0.0
alikaan1364,34.0,64.0,2.0,100.0,0.0
POP1983,0.0,100.0,0.0,12.0,0.0
Xoum18,56.0,39.0,5.0,100.0,0.0
faehnlein,43.0,55.0,2.0,100.0,0.0
Ianqg9265,35.0,64.0,0.0,14.0,0.0
Kyan_Amarasinghe,36.0,48.0,16.0,25.0,0.0
miqo123,50.0,50.0,0.0,6.0,0.0
subir070,46.0,53.0,0.0,39.0,0.0
lotlot0970,56.0,42.0,2.0,100.0,0.0
caruchess,39.0,59.0,2.0,100.0,0.0
amiens_10,36.0,62.0,2.0,100.0,0.0
TimorMajan,50.0,50.0,0.0,36.0,0.0
Ghaghnoos,41.0,50.0,8.0,24.0,0.0
denis20-06-1984,50.0,50.0,0.0,6.0,0.0
harryhonor,31.0,62.0,6.0,48.0,0.0
Pwabu1,46.0,50.0,4.0,100.0,0.0
WitchKingOfAngomar,47.0,47.0,6.0,100.0,0.0
cash_tournaments2023,45.0,41.0,12.0,72.0,0.0
Sexinant,47.0,48.0,5.0,100.0,0.0
masya333,61.0,37.0,2.0,100.0,0.0
ggirano,100.0,0.0,0.0,3.0,0.0
Dmitriigreb,47.0,42.0,11.0,100.0,0.0
Kabirbaweja,50.0,50.0,0.0,48.0,0.0
jacossoa,66.0,0.0,33.0,9.0,0.0
wind1000,47.0,46.0,7.0,100.0,0.0
hiteshsinghvi,51.0,45.0,4.0,100.0,0.0
Ermungan,53.0,44.0,3.0,100.0,0.0
duntay,46.0,48.0,6.0,100.0,0.0
PavelKC,49.0,49.0,2.0,100.0,0.0
zRevolution,45.0,50.0,5.0,100.0,0.0
Mat1290,35.0,61.0,4.0,100.0,0.0
Kaliandrik,55.0,44.0,1.0,100.0,0.0
ACJ_JOHN,45.0,49.0,6.0,100.0,0.0
feodepatchole2,61.0,39.0,0.0,100.0,0.0
Kapitan58,50.0,40.0,10.0,100.0,0.0
robotech161,54.0,45.0,1.0,100.0,0.0
danzha1,62.0,37.0,0.0,48.0,0.0
CheckingMeansWinning,54.0,46.0,0.0,100.0,0.0
l_l_lepl_l_leHb,43.0,51.0,6.0,100.0,0.0
Alebiella,53.0,43.0,4.0,100.0,0.0
ekrem1954,45.0,50.0,5.0,100.0,0.0
Ben2584,37.0,59.0,3.0,96.0,0.0
ukin_u_nik,53.0,46.0,1.0,100.0,0.0
patrikwasilewski,52.0,38.0,8.0,36.0,0.0
KazachenkoKir,32.0,68.0,0.0,75.0,0.0
RandomBadger,56.0,37.0,6.0,96.0,0.0
BruceLeo,40.0,50.0,10.0,30.0,0.0
Eblinskiy,50.0,45.0,5.0,100.0,0.0
Shan_1,45.0,52.0,3.0,100.0,0.0
ndukwugc,54.0,37.0,9.0,100.0,0.0
poxah19,50.0,50.0,0.0,100.0,0.0
jim2600,50.0,37.0,13.0,100.0,0.0
Luca_Brasii,48.0,51.0,1.0,100.0,0.0
volfy,48.0,50.0,2.0,100.0,0.0
Abdeen03,34.0,61.0,5.0,100.0,0.0
wwirth,52.0,46.0,2.0,100.0,0.0
Maasken,59.0,36.0,5.0,100.0,0.0
Aboud_ST,0.0,100.0,0.0,3.0,0.0
Mimonca,36.0,59.0,5.0,100.0,0.0
CodeNameHawk,100.0,0.0,0.0,3.0,0.0
Camp_Sniper,51.0,46.0,3.0,100.0,0.0
Lee1985,44.0,52.0,4.0,100.0,0.0
alexbollv56,43.0,51.0,6.0,100.0,0.0
Lakshayjain,55.0,35.0,10.0,100.0,0.0
Rizal_karawang123,56.0,41.0,2.0,100.0,0.0
CIRVAL8086,43.0,47.0,10.0,100.0,0.0
Sahand48,49.0,46.0,5.0,100.0,0.0
PaulTharakan,50.0,50.0,0.0,6.0,0.0
volandobajito,46.0,40.0,13.0,45.0,0.0
ramzuss,47.0,46.0,7.0,100.0,0.0
Amaz1nng,51.0,46.0,3.0,100.0,0.0
OldTimePlayer,56.0,40.0,3.0,100.0,0.0
CA73,46.0,53.0,1.0,100.0,0.0
mbd_17,44.0,45.0,11.0,100.0,0.0
ExDurisGloria,41.0,56.0,3.0,100.0,0.0
sadok1234,51.0,45.0,4.0,100.0,0.0
Rhich60,46.0,45.0,9.0,100.0,0.0
arashgh7,43.0,52.0,5.0,100.0,0.0
lukethereoww,33.0,66.0,0.0,27.0,0.0
romain_0703,26.0,68.0,5.0,57.0,0.0
bagis2,83.0,16.0,0.0,18.0,0.0
rw_ls,55.0,38.0,7.0,100.0,0.0
leopoldorodinmendez,46.0,53.0,1.0,100.0,0.0
vickykatoch,43.0,50.0,7.0,100.0,0.0
schach999,0.0,100.0,0.0,3.0,0.0
Tomaszcek,49.0,49.0,2.0,100.0,0.0
zd77,48.0,46.0,6.0,100.0,0.0
BobFischinha,50.0,45.0,5.0,100.0,0.0
PunsofSteel,45.0,51.0,4.0,100.0,0.0
mehrzad1964,45.0,48.0,7.0,100.0,0.0
maksi_q,46.0,51.0,3.0,100.0,0.0
kuber88,53.0,40.0,6.0,45.0,0.0
Cuidadu,46.0,53.0,0.0,90.0,0.0
simoma,53.0,40.0,7.0,100.0,0.0
Fr1edr1chb,50.0,48.0,2.0,100.0,0.0
Chanakya234,0.0,100.0,0.0,9.0,0.0
suha_1453,57.0,40.0,2.0,100.0,0.0
HkonaMatata,53.0,43.0,4.0,100.0,0.0
mariomarcelo33,42.0,57.0,0.0,21.0,0.0
Panter143,52.0,47.0,1.0,100.0,0.0
Shibim,60.0,40.0,0.0,30.0,0.0
IdontCareitsBlitz,46.0,52.0,2.0,100.0,0.0
kasbarov2024,46.0,54.0,0.0,100.0,0.0
Manu1221,42.0,53.0,5.0,100.0,0.0
Samikamboh,49.0,43.0,8.0,100.0,0.0
Roman4D,45.0,51.0,4.0,100.0,0.0
Kal1ns,37.0,62.0,1.0,100.0,0.0
thirath,48.0,51.0,1.0,100.0,0.0
merzhvinskie,41.0,53.0,6.0,100.0,0.0
lichearao,49.0,45.0,6.0,100.0,0.0
TOPMASTERMIND,53.0,45.0,2.0,100.0,0.0
TT3657,6.0,92.0,2.0,100.0,0.0
albervanio,57.0,41.0,1.0,100.0,0.0
Excaliburn,46.0,51.0,3.0,100.0,0.0
SLim1988,45.0,51.0,4.0,100.0,0.0
harryjpotter08,45.0,52.0,3.0,100.0,0.0
josemarialopezgil,50.0,50.0,0.0,100.0,0.0
Musafir_LTC,43.0,48.0,9.0,100.0,0.0
Galmz,63.0,34.0,3.0,100.0,0.0
raflalink,41.0,53.0,6.0,100.0,0.0
Anaw20,42.0,55.0,3.0,100.0,0.0
carlos_antonio54,38.0,57.0,4.0,100.0,0.0
Pecheneg124,53.0,45.0,2.0,100.0,0.0
kitirabiiyioynadin,50.0,50.0,0.0,78.0,0.0
vivek8357,20.0,75.0,5.0,100.0,0.0
GreatDmitrus,41.0,54.0,5.0,100.0,0.0
wolle9,47.0,51.0,2.0,100.0,0.0
Azizova78,48.0,43.0,9.0,100.0,0.0
davidbue,45.0,51.0,4.0,100.0,0.0
anirudh453,60.0,40.0,0.0,15.0,0.0
Albert3359,38.0,62.0,0.0,100.0,0.0
zeynep1987,37.0,50.0,13.0,100.0,0.0
twowaycheckback,47.0,51.0,2.0,100.0,0.0
stripedpajamas,48.0,48.0,4.0,100.0,0.0
pers_001,37.0,63.0,0.0,100.0,0.0
vasyatko,47.0,44.0,9.0,100.0,0.0
tho_wei,38.0,55.0,7.0,100.0,0.0
Chess-Rulez,54.0,43.0,3.0,100.0,0.0
AleAlyohin,42.0,54.0,4.0,100.0,0.0
rmbendien,50.0,48.0,2.0,100.0,0.0
dissell13,61.0,36.0,3.0,100.0,0.0
alisenen,47.0,48.0,5.0,100.0,0.0
MyStudiesAccount,39.0,55.0,6.0,100.0,0.0
parthji69,61.0,37.0,2.0,100.0,0.0
EXB8612,40.0,60.0,0.0,15.0,0.0
julz1,50.0,50.0,0.0,2.0,0.0
Victorfuentealba,53.0,44.0,3.0,100.0,0.0
Rybtsev555,47.0,49.0,4.0,100.0,0.0
internationalonly,50.0,47.0,3.0,100.0,0.0
Limonderimon,53.0,38.0,7.0,39.0,0.0
RealMadrid2807,60.0,36.0,4.0,100.0,0.0
Ethereal_Kent2,48.0,50.0,2.0,100.0,0.0
Rusthicc,42.0,55.0,3.0,100.0,0.0
totomart,28.0,70.0,1.0,100.0,0.0
broski1211,43.0,52.0,5.0,100.0,0.0
ramadass,53.0,44.0,3.0,100.0,0.0
MoS7651,49.0,51.0,0.0,100.0,0.0
Asterix80,45.0,47.0,8.0,100.0,0.0
MussaO6,28.0,57.0,14.0,21.0,0.0
glupyj_chitak3,51.0,48.0,0.0,81.0,0.0
BBaltair,51.0,41.0,8.0,100.0,0.0
kleball,69.0,25.0,6.0,100.0,0.0
ManasYT,50.0,47.0,3.0,100.0,0.0
Abbas-kh,55.0,44.0,1.0,100.0,0.0
jesusmz3,55.0,43.0,2.0,100.0,0.0
azolot,85.0,14.0,0.0,21.0,0.0
barb0za,47.0,39.0,14.0,100.0,0.0
rvm235,47.0,52.0,1.0,100.0,0.0
abhishekg98,37.0,62.0,0.0,48.0,0.0
adeqe,49.0,49.0,2.0,100.0,0.0
vlAd33456,52.0,38.0,10.0,100.0,0.0
HBMacD,56.0,44.0,0.0,100.0,0.0
Kurky,47.0,51.0,2.0,100.0,0.0
WednesdayIsComing,46.0,48.0,6.0,100.0,0.0
Matkoand,37.0,45.0,18.0,100.0,0.0
Vibez26,56.0,38.0,6.0,100.0,0.0
Skamatt,17.0,82.0,0.0,51.0,0.0
Gargurrin,42.0,51.0,7.0,100.0,0.0
Abutaym1973,43.0,53.0,4.0,100.0,0.0
grujas86,56.0,39.0,4.0,100.0,0.0
Marco2103095,41.0,44.0,15.0,100.0,0.0
Thaddeuslee,37.0,51.0,12.0,100.0,0.0
Omaralkholy,33.0,66.0,0.0,9.0,0.0
Aldistdo,50.0,42.0,8.0,100.0,0.0
Fa13,80.0,20.0,0.0,15.0,0.0
project2200,28.0,61.0,10.0,100.0,0.0
CHIEAK,66.0,33.0,0.0,18.0,0.0
juhis66,51.0,41.0,8.0,100.0,0.0
farhadriahi,36.0,56.0,8.0,100.0,0.0
Yungshredda,25.0,75.0,0.0,12.0,0.0
joyboy,55.0,39.0,6.0,100.0,0.0
IkromAkhunov,56.0,37.0,6.0,100.0,0.0
ysmngnds,47.0,49.0,4.0,100.0,0.0
Manager321,46.0,54.0,0.0,100.0,0.0
TomartusII,46.0,50.0,4.0,100.0,0.0
CallMeDa_Da182,47.0,44.0,9.0,100.0,0.0
MarcQweebi,44.0,51.0,5.0,100.0,0.0
QU357,48.0,46.0,6.0,100.0,0.0
Pawny2000,43.0,53.0,4.0,100.0,0.0
hoyas2005,66.0,33.0,1.0,100.0,0.0
katyusha14,49.0,48.0,3.0,100.0,0.0
Arhangel89,34.0,63.0,3.0,100.0,0.0
Sunch,41.0,58.0,0.0,51.0,0.0
Kuhle_Fulane,25.0,75.0,0.0,24.0,0.0
Dvt1939,52.0,44.0,4.0,100.0,0.0
william_bright,51.0,49.0,0.0,100.0,0.0
dincersrn,45.0,44.0,11.0,100.0,0.0
Rimi95,32.0,57.0,10.0,100.0,0.0
raunch33,52.0,45.0,3.0,100.0,0.0
RebecaSelene,50.0,50.0,0.0,6.0,0.0
thameur1,56.0,36.0,8.0,50.0,0.0
MillyGlazzy,41.0,51.0,8.0,100.0,0.0
lesha_86,50.0,40.0,10.0,100.0,0.0
N187S04,49.0,49.0,2.0,100.0,0.0
rotomchess,40.0,56.0,4.0,75.0,0.0
NorthBZDN,48.0,48.0,4.0,100.0,0.0
vrfigue,43.0,55.0,2.0,100.0,0.0
kotokrokodyl,46.0,51.0,3.0,100.0,0.0
stakanevich,54.0,37.0,9.0,100.0,0.0
S0phisto,60.0,36.0,4.0,100.0,0.0
