user_id,user_resign_winrate,user_time_winrate,user_average_game_len,user_rating_deviation,op_id,op_resign_winrate,op_time_winrate,op_average_game_len,op_rating_deviation,game_result,op_average_best_win,user_average_best_win,best_win_diff,user_white_performance,user_black_performance,op_white_performance,op_black_performance,combined_draw4,user_time_performance,op_time_performance,user_performace,op_performance,rating_diff,user_resign_perf,op_resign_perf,game_count_ratio
wenso13,0.611,0.204,239.0,52.49,NatiqVahabov,0.5,0.207,263.0,45.02,0.0,2224.0,2210.6666666666665,15.0,2177.99274,1769.1375,2494.9304939999997,2341.9487120000003,6.0185,0.075072,0.040779,2021.0,2115.0,14.0,0.160693,0.235,1.0
IsmaV74,0.582,0.109,293.0,52.33,Nanashion,0.517,0.067,355.0,45.23,-1.0,1263.6666666666667,1234.3333333333333,43.0,2161.0199039999998,2032.8,2448.091366,2230.75,5.581499999999999,0.052647,0.0032830000000000003,1950.0,2332.0,-18.0,0.17459999999999998,0.127182,1.0
yusuf212121,0.35,0.383,238.0,50.0,behemoth1437,0.469,0.25,234.0,46.18,1.0,1631.0,1595.0,39.0,2876.799101,1597.2250000000001,3120.03125,1856.146404,3.6045,0.067025,0.02075,2601.0,2115.0,1.0,0.23345,0.16415,1.0
napieterku,0.662,0.215,460.0,45.01,Champion_best,0.646,0.208,444.0,45.09,-1.0,2720.6666666666665,2647.6666666666665,70.0,3105.7875,2710.3991530000003,1844.264754,1161.05262,7.5165,0.021500000000000002,0.06073599999999999,3360.0,1406.0,29.0,0.5296000000000001,0.376618,1.0
b111100b,0.581,0.161,425.0,64.86,raduremus85,0.592,0.204,492.0,45.66,-1.0,2089.0,2006.3333333333333,148.0,2661.3,2811.7784580000002,1753.5890399999998,1951.109001,4.39725,0.002254,0.037944,2484.0,1950.0,35.0,0.539168,0.271136,1.0
sadaty1,0.463,0.148,327.0,45.13,xurshidbek007,0.667,0.127,293.0,45.36,1.0,1458.6666666666667,1473.0,12.0,2118.651066,2092.38456,2777.76443,2449.4497539999998,2.79175,0.012136,0.017526000000000003,2499.0,2304.0,-8.0,0.288449,0.328164,1.0
PAC67,0.45,0.233,413.0,45.0,hamdibf1974,0.525,0.22,340.0,45.05,-1.0,2055.6666666666665,2086.0,-46.0,2187.807076,2186.9114640000003,2343.140514,2414.146462,4.39725,0.024465,0.0803,1760.0,2800.0,24.0,0.04725,0.09975,1.0
movahednoori,0.179,0.321,201.0,74.92,saeednejatiyan,0.574,0.222,442.0,46.33,-1.0,2290.0,2069.6666666666665,160.0,1093.75,1147.54,3087.008928,3515.625,3.548,0.157932,0.037074,1326.0,3240.0,-920.0,0.06533499999999999,0.257152,1.0
knightsucker,0.305,0.39,234.0,45.21,anuu_14,0.32,0.24,231.0,49.76,1.0,1010.0,1245.3333333333333,-248.0,2306.3846240000003,2999.035232,1769.15378,2442.023064,1.9975,0.02301,0.06096,2650.0,2160.0,126.0,0.05368,0.09664,1.0
psk6497,0.565,0.29,231.0,50.71,JoeKing73,0.554,0.262,245.0,45.09,-1.0,2450.3333333333335,2162.3333333333335,294.0,2777.20625,1748.6047360000002,2732.24408,1663.303125,5.641,0.040600000000000004,0.050304,2809.0,1755.0,46.0,0.41640499999999997,0.319658,1.0
Rensey,0.607,0.082,585.0,45.07,Vahidenstein,0.453,0.172,579.0,45.07,-1.0,1559.6666666666667,1512.6666666666667,8.0,2331.546188,1827.0859879999998,2570.559375,2341.90242,4.789000000000001,0.003116,0.014275999999999999,1892.0,2496.0,-48.0,0.320496,0.36240000000000006,1.0
Denisator,0.587,0.222,416.0,45.02,Salim1zenuni,0.476,0.175,387.0,45.02,-1.0,2222.6666666666665,2139.6666666666665,88.0,2661.3,1854.387352,2557.353792,2039.5159210000002,4.391,0.047508,0.027649999999999997,2688.0,1833.0,-2.0,0.33517699999999995,0.28369599999999995,1.0
adonisbernensis,0.611,0.111,217.0,45.04,Monare,0.5,0.143,282.0,45.72,-1.0,2289.3333333333335,1980.6666666666667,316.0,2229.698016,2247.523374,2006.8863299999998,2700.869122,3.649,0.06149400000000001,0.036893999999999996,2025.0,2600.0,18.0,0.197353,0.341,1.0
gaizka,0.517,0.276,218.0,45.58,Markpetro,0.485,0.147,231.0,45.11,1.0,1777.3333333333333,1928.3333333333333,-221.0,1984.15,2165.127228,2487.66807,2777.7999999999997,2.4002499999999998,0.14517600000000003,0.012054,2208.0,2592.0,-23.0,0.19956200000000002,0.31816,1.0
simalu3,0.431,0.172,270.0,59.54,reza16a,0.554,0.161,507.0,45.16,-1.0,1728.0,1581.3333333333333,95.0,2494.611129,2195.32569,2564.092674,1956.980645,4.04125,0.024595999999999996,0.033166,1848.0,2700.0,-41.0,0.23963600000000002,0.29916000000000004,1.0
BLACK_KNIGHT1023,0.615,0.185,402.0,53.99,DarkChest_ofBlunders,0.621,0.242,417.0,45.13,-1.0,2512.0,2461.0,59.0,2341.9487120000003,1973.3015120000002,2258.05,2123.33911,5.979500000000001,0.056979999999999996,0.02783,2035.0,2460.0,-40.0,0.3075,0.442152,1.0
Archfiend02,0.526,0.123,309.0,45.2,jimmy_sharman,0.393,0.279,352.0,45.0,-1.0,1583.6666666666667,1357.6666666666667,253.0,2524.3488479999996,2150.521659,2619.05,2150.521659,2.797,0.024969,0.027342000000000005,2688.0,2021.0,50.0,0.254584,0.23187,1.0
Archfiend02,0.526,0.123,309.0,45.2,jimmy_sharman,0.393,0.279,352.0,45.0,-1.0,1583.6666666666667,1357.6666666666667,253.0,2524.3488479999996,2150.521659,2619.05,2150.521659,2.797,0.024969,0.027342000000000005,2688.0,2021.0,50.0,0.254584,0.23187,1.0
Jdratto,0.306,0.484,281.0,45.42,Shamil005,0.213,0.468,263.0,45.6,1.0,2183.6666666666665,2416.0,-294.0,3416.1820199999997,2291.66875,2008.921875,1110.5139080000001,7.60625,0.088572,0.064116,2640.0,1794.0,306.0,0.09057599999999999,0.091803,1.0
esloquehayvalor,0.453,0.226,384.0,45.06,robertarmstrong,0.629,0.194,382.0,45.24,-1.0,1994.3333333333333,1900.0,89.0,1450.2125,2332.7396400000002,2182.2269819999997,3061.4937499999996,5.584,0.082264,0.035308,2550.0,1936.0,-47.0,0.09060000000000001,0.390609,1.0
nkrutikov,0.508,0.333,368.0,45.11,RustamMazhitov,0.508,0.339,430.0,45.03,-1.0,1963.0,2014.0,-47.0,2830.405307,1753.5890399999998,2660.6405139999997,1826.1853800000001,5.19075,0.071262,0.023052000000000003,1886.0,2912.0,-131.0,0.326644,0.404876,1.0
Nathan2901,0.333,0.25,249.0,87.77,Staryy_drug,0.532,0.129,394.0,45.38,1.0,2129.0,1799.3333333333333,321.0,1639.31694,1999.9875,2062.48,2773.209153,7.30425,0.0695,0.0,2223.0,2028.0,-19.0,0.086247,0.040964,0.69
AbdelfatahSall,0.439,0.333,401.0,45.02,minok2017,0.418,0.382,440.0,45.07,1.0,2167.0,2446.6666666666665,-286.0,2653.494693,2660.6405139999997,1834.2038800000003,1685.7430800000002,6.40725,0.100566,0.12988000000000002,2688.0,1755.0,94.0,0.23706000000000002,0.17556,1.0
PedroPanti2710,0.125,0.5,115.0,130.49,verazumetaguillen,0.0,0.25,273.0,176.44,0.0,0.0,0.0,0.0,615.36,317.463492,4047.6,1538.46,14.753,0.0,0.01175,405.0,2844.0,-466.0,0.0,0.0,7.454545454545454
Chichechess,0.333,0.216,354.0,45.26,enayet1974,0.515,0.197,389.0,45.04,-1.0,1865.3333333333333,2309.0,-468.0,1965.721875,1626.368072,3091.322014,2721.76875,3.6109999999999998,0.09828,0.13711199999999998,2100.0,2296.0,23.0,0.048285,0.09682,1.0
apopakerr,0.519,0.167,373.0,49.75,Balajiperesh,0.533,0.15,375.0,45.0,-1.0,1477.0,1495.6666666666667,-3.0,2438.5437500000003,1639.35,2940.56875,2295.08125,2.7535,0.033400000000000006,0.04125,1968.0,2773.0,-14.0,0.276627,0.20840300000000003,1.0
beanjara,0.515,0.394,439.0,79.98,Alsace2020,0.627,0.098,407.0,45.09,-1.0,2487.6666666666665,2223.3333333333335,257.0,3064.5,1851.8481479999998,1952.6416980000001,1404.7713840000001,8.781500000000001,0.10677400000000001,0.022638000000000002,2860.0,1376.0,125.0,0.29663999999999996,0.301587,1.0
LanaKlopan,0.529,0.0,433.0,50.53,bucnadbuce,0.656,0.148,376.0,45.1,-1.0,1710.3333333333333,2188.0,-480.0,1207.371875,1372.588469,3484.2898859999996,3314.4125,2.82725,0.0,0.008435999999999999,1290.0,3484.0,-33.0,0.18515,0.492,1.0
tonguzcakmak,0.589,0.143,317.0,45.04,Dashdemirov,0.444,0.333,398.0,56.89,1.0,1819.3333333333333,1925.0,-171.0,2236.546129,1978.0219780000002,2901.092967,2322.545484,2.81225,0.021879,0.010323,2420.0,2120.0,-39.0,0.099541,0.293928,1.0
issadel,0.4,0.214,297.0,46.55,Jaegon99,0.411,0.196,262.0,47.79,1.0,1904.6666666666667,1916.3333333333333,-24.0,2681.114569,3306.052728,1458.296528,2035.965468,1.9905,0.046438,0.04312,2915.0,2024.0,18.0,0.2376,0.22194,0.34615384615384615
Divine-Intellect,0.423,0.135,352.0,53.61,ReedMyLips,0.441,0.169,296.0,50.94,-1.0,1010.3333333333334,880.3333333333334,132.0,1744.4183870000002,2182.565,2642.85,2456.592804,1.991,0.019575,0.002366,1989.0,2806.0,-152.0,0.259299,0.392049,1.0
Sedinho,0.508,0.237,312.0,45.0,Alesserchesser,0.446,0.304,430.0,45.08,-1.0,2115.3333333333335,1785.3333333333333,313.0,3424.087229,1726.1999999999998,3288.7019840000003,1454.276256,2.0100000000000002,0.122055,0.0,2100.0,2444.0,-33.0,0.07721599999999999,0.348326,1.0
moonten2x,0.652,0.136,499.0,59.36,QSNH,0.587,0.222,590.0,45.02,1.0,2089.6666666666665,1945.3333333333333,148.0,2537.2308780000003,2704.94532,1983.08514,2291.621528,2.4067499999999997,0.024072,0.012654,2679.0,2014.0,-3.0,0.315568,0.5206689999999999,1.0
Leanmore,0.524,0.206,265.0,45.36,D_walker,0.466,0.259,242.0,58.77,1.0,2135.3333333333335,1960.0,192.0,2262.649495,2667.504798,1799.221382,2191.94899,5.690999999999999,0.080958,0.09583,2400.0,2300.0,22.0,0.2751,0.206904,1.0
Jubaer222,0.339,0.305,261.0,45.77,Real-JOKER,0.49,0.118,358.0,46.7,1.0,2263.6666666666665,2124.0,94.0,2717.37837,2569.538376,2180.1924360000003,1852.6349680000003,3.202,0.06527,0.036107999999999994,2132.0,2668.0,127.0,0.048477,0.30036999999999997,2.7777777777777777
VictorZ21,0.603,0.235,662.0,45.22,xxx00000000xxxxxk,0.522,0.217,616.0,45.41,1.0,1862.3333333333333,2126.6666666666665,-262.0,2312.9065760000003,1945.907076,2372.5359,2030.7316200000002,5.59425,0.05264,0.12152000000000002,1716.0,2800.0,67.0,0.430542,0.16704000000000002,1.0
majbc1999,0.618,0.206,389.0,47.85,che1980,0.5,0.109,280.0,45.09,-1.0,2194.0,2192.3333333333335,-12.0,2822.6,1717.415847,2867.56344,1638.121875,4.7764999999999995,0.007828,0.028231,2706.0,1650.0,58.0,0.451758,0.278,0.9
VENKATESH0264,0.545,0.091,424.0,66.57,MarceloFrancis,0.694,0.129,370.0,45.06,-1.0,1500.6666666666667,1396.3333333333333,102.0,1688.3144300000001,2851.6279999999997,1987.084,2453.11544,5.5995,0.016652999999999998,0.018446999999999998,2430.0,1890.0,-44.0,0.36351500000000003,0.39627399999999996,0.44
simoninthelakes,0.386,0.298,246.0,45.15,the_rudy5,0.531,0.281,279.0,45.43,-1.0,1811.3333333333333,1733.3333333333333,86.0,1905.2522680000002,1951.60994,2823.35592,2631.0375,3.59725,0.02235,0.06294400000000001,2700.0,2024.0,22.0,0.189526,0.26921700000000004,1.0
Zulkarnain_Barabai,0.385,0.212,298.0,49.78,taringmacan,0.426,0.13,441.0,45.01,-1.0,2028.3333333333333,2515.6666666666665,-484.0,2103.834544,2338.697214,2326.468915,2448.21894,3.1537499999999996,0.123384,0.06591,2500.0,2162.0,-60.0,0.10933999999999999,0.135894,1.0
Tomasso24,0.535,0.116,337.0,57.94,Alfiad,0.328,0.266,424.0,45.31,-1.0,1676.3333333333333,1530.6666666666667,163.0,2752.676129,1596.637535,3268.026144,2182.802258,1.7805,0.0551,0.078204,2064.0,2750.0,-99.0,0.14498500000000003,0.135136,1.0
wvpvr,0.557,0.311,563.0,45.32,tekawe56,0.591,0.152,607.0,45.14,-1.0,1800.0,1874.6666666666667,-101.0,2580.6350230000003,1664.13021,3225.836636,1920.141321,3.6099999999999994,0.126577,0.0608,2376.0,2288.0,-43.0,0.21667300000000003,0.335097,1.0
Ashrafi2023,0.433,0.2,396.0,46.22,aleksandr_sever,0.5,0.188,386.0,50.81,1.0,2187.0,2288.0,-109.0,2643.235104,2814.5910719999997,1831.034754,1963.528125,3.61925,0.13799999999999998,0.030268,2793.0,1776.0,299.0,0.079239,0.2175,1.0
CCHIPSman,0.579,0.088,326.0,46.72,koreachessplayer,0.3,0.2,300.0,70.17,-1.0,1274.0,1297.6666666666667,14.0,1661.52,2368.4,2368.4,2707.705,4.8735,0.010384,0.016200000000000003,2646.0,1840.0,-50.0,0.20438699999999999,0.1404,1.5151515151515151
avantura3,0.472,0.319,234.0,46.39,Gsamy7,0.594,0.25,249.0,45.02,-1.0,2545.6666666666665,2479.0,35.0,2599.98,2641.42142,2120.723787,1777.748889,3.65375,0.095062,0.02075,1995.0,2340.0,-61.0,0.16567199999999999,0.420552,1.0
bon_boa,0.554,0.196,511.0,45.08,Vit-old,0.5,0.167,575.0,48.99,1.0,1490.0,1828.0,-193.0,3801.814977,2134.64948,2375.4688560000004,668.213364,5.3765,0.15895600000000001,0.030561,3075.0,1020.0,40.0,0.0,0.3,4.166666666666667
PeskaPallaaja,0.5,0.217,277.0,45.09,Emmanuel_Skidny,0.591,0.114,278.0,47.05,-1.0,1654.3333333333333,1406.3333333333333,345.0,3356.73172,2646.1875,2079.134526,1532.68038,1.59375,0.011066999999999999,0.001824,3465.0,1540.0,29.0,0.3075,0.351054,1.0
Ferdinandxmex,0.4,0.2,228.0,45.89,ARGOPANDAN,0.421,0.246,286.0,45.01,1.0,2281.6666666666665,2160.0,113.0,2656.25,2188.407312,2414.7975539999998,2187.5,2.8045,0.0412,0.04305,2400.0,2304.0,22.0,0.0824,0.320802,1.0
Roteblume,0.594,0.312,362.0,45.01,The_Django,0.633,0.267,427.0,45.75,1.0,2508.6666666666665,2346.3333333333335,173.0,2537.159772,2131.1367,2131.15,1654.298016,7.971,0.065832,0.021894000000000004,2350.0,2256.0,-70.0,0.396198,0.568434,1.0
tkosmick,0.456,0.228,199.0,45.0,Sumanth_is_jokester,0.444,0.317,302.0,55.62,-1.0,2057.0,2132.0,-37.0,2343.769506,1545.680562,2997.658704,1973.3015120000002,6.37025,0.043092000000000005,0.036455,1935.0,2538.0,-80.0,0.146376,0.36407999999999996,3.0303030303030303
