user_black_game_count,user_black_draw_rate,user_black_win_rate,user_blitz_rating,user_draw_rate,user_game_count,user_highest_blitz_opponent_rating,user_win_rate,user_rating_deviation,user_total_games_played,user_white_draw_rate,user_white_game_count,user_white_win_rate,op_black_game_count,op_black_draw_rate,op_black_win_rate,op_blitz_rating,op_draw_rate,op_game_count,op_highest_blitz_opponent_rating,op_win_rate,op_rating_deviation,op_total_games_played,op_white_draw_rate,op_white_game_count,op_white_win_rate,game_result,user_id,user_op
47.0,4.25531914893617,51.06382978723404,1099.0,3.0,100.0,1184.0,56.0,55.83,228,5.555555555555555,54.0,55.55555555555556,50.0,12.0,40.0,1606.0,11.0,100.0,1898.0,41.0,109.2,1055,10.0,50.0,42.0,-1,GardaGv2,cckoldarda
54.0,5.555555555555555,33.33333333333333,2141.0,5.0,100.0,2373.0,40.0,45.7,1878,2.127659574468085,47.0,61.70212765957447,47.0,8.51063829787234,55.319148936170215,2029.0,12.0,100.0,2188.0,54.0,47.92,2010,7.547169811320755,53.0,49.0566037735849,1,Kolmychkov,johanaker
48.0,4.166666666666666,41.66666666666667,1590.0,4.0,100.0,1978.0,46.0,45.01,308,3.8461538461538463,52.0,51.92307692307693,50.0,4.0,48.0,1700.0,4.0,100.0,1891.0,51.0,45.0,25301,0.0,50.0,54.0,-1,Zero000001,lockdawg
51.0,3.92156862745098,52.94117647058824,1720.0,2.0,100.0,1721.0,59.0,157.17,7,0.0,49.0,67.3469387755102,52.0,1.9230769230769231,50.0,1768.0,6.0,100.0,1808.0,50.0,124.42,73,6.25,48.0,60.41666666666666,1,StormingAngel,KnightsCamera_Action
50.0,6.0,54.0,2155.0,5.0,100.0,2646.0,65.0,45.01,19917,6.0,50.0,68.0,50.0,10.0,42.0,2244.0,4.0,100.0,2472.0,52.0,45.05,1497,4.0,50.0,56.00000000000001,1,Ozuna1179,NonMasterS
55.0,5.454545454545454,16.363636363636363,2584.0,12.0,100.0,2962.0,31.0,52.02,2243,13.333333333333334,45.0,20.0,50.0,4.0,54.0,2351.0,4.0,69.0,2611.0,52.0,45.23,1193,0.0,50.0,60.0,-1,Heart_of_Fire_Cat,DeljemPivo
56.0,5.357142857142857,30.357142857142858,1140.0,2.0,100.0,1445.0,50.0,48.07,248,0.0,44.0,59.09090909090909,50.0,2.0,52.0,1156.0,4.0,100.0,1347.0,43.0,45.23,2929,6.0,50.0,34.0,-1,fristaylersmith,Davureta
49.0,2.0408163265306123,44.89795918367347,1197.0,1.0,100.0,1654.0,45.0,45.19,12159,0.0,51.0,49.01960784313725,50.0,6.0,36.0,1221.0,2.0,100.0,1442.0,43.0,45.18,2503,0.0,50.0,46.0,-1,Obedas,Komgrol
48.0,2.083333333333333,37.5,704.0,3.0,100.0,1321.0,40.0,49.21,171,0.0,52.0,48.07692307692308,54.0,0.0,62.96296296296296,1184.0,2.0,100.0,1423.0,62.0,45.15,6487,4.3478260869565215,46.0,69.56521739130434,-1,coportov57,piotr1066
48.0,6.25,50.0,1406.0,6.0,100.0,2296.0,50.0,45.0,10477,5.769230769230769,52.0,48.07692307692308,50.0,4.0,52.0,1479.0,3.0,100.0,2079.0,44.0,45.04,23709,4.0,50.0,50.0,-1,Josue_Daza,madansuwal
50.0,4.0,54.0,2044.0,6.0,100.0,2399.0,50.0,45.05,5960,8.16326530612245,49.0,36.734693877551024,50.0,6.0,42.0,2204.0,5.0,100.0,2685.0,46.0,45.06,35975,4.0,50.0,46.0,-1,Ehaab_ramadan,pmv960
49.0,8.16326530612245,34.69387755102041,1353.0,0.0,27.0,2172.0,22.0,50.89,1869,1.96078431372549,51.0,25.49019607843137,48.0,4.166666666666666,60.41666666666666,2069.0,8.0,100.0,2490.0,61.0,45.96,3383,11.538461538461538,52.0,55.76923076923077,-1,umang_king_2341,Master_DM_is_Back
50.0,6.0,42.0,1830.0,3.0,100.0,2416.0,41.0,45.0,4340,0.0,49.0,38.775510204081634,50.0,6.0,42.0,1824.0,4.0,100.0,2010.0,44.0,45.19,979,2.0,50.0,48.0,-1,pantvak,joselisko
49.0,6.122448979591836,48.97959183673469,2422.0,5.0,100.0,2689.0,48.0,45.0,18398,4.0,50.0,46.0,50.0,4.0,56.00000000000001,2253.0,2.0,100.0,2434.0,55.0,45.0,1919,0.0,50.0,52.0,-1,TolloT,rajaputih
50.0,8.0,40.0,2091.0,10.0,100.0,2344.0,49.0,45.04,6944,14.285714285714285,49.0,53.06122448979592,52.0,5.769230769230769,42.30769230769231,2084.0,6.0,100.0,2531.0,49.0,45.0,9828,6.25,48.0,50.0,0,sasadj,Cosie
49.0,0.0,26.53061224489796,1700.0,1.0,100.0,1786.0,32.0,58.48,113,1.96078431372549,51.0,35.294117647058826,52.0,7.6923076923076925,30.76923076923077,1800.0,4.0,100.0,1923.0,36.0,85.37,809,8.333333333333332,48.0,33.33333333333333,1,LuuckyyLuke,PeteDiscreet
46.0,10.869565217391305,54.34782608695651,2238.0,11.0,96.0,2336.0,48.0,46.33,92,12.244897959183673,49.0,51.02040816326531,50.0,8.0,40.0,2302.0,9.0,100.0,2495.0,50.0,45.11,1418,6.0,50.0,57.99999999999999,1,SpongeyDad,Kasparov1096
52.0,1.9230769230769231,32.69230769230769,1830.0,3.0,100.0,2005.0,36.0,156.55,9799,2.083333333333333,48.0,37.5,51.0,0.0,49.01960784313725,1869.0,1.0,100.0,2063.0,54.0,60.91,4029,2.0408163265306123,49.0,61.224489795918366,1,Torry,leapingbison
52.0,1.9230769230769231,28.846153846153843,1670.0,1.0,100.0,2374.0,28.0,45.55,5899,2.083333333333333,48.0,22.916666666666664,52.0,3.8461538461538463,78.84615384615384,2041.0,6.0,100.0,2215.0,66.0,45.09,6218,4.166666666666666,48.0,85.41666666666666,-1,luispahissa,Nimzowitch2010
50.0,14.000000000000002,54.0,2516.0,9.0,100.0,2842.0,61.0,47.19,11755,4.0,50.0,68.0,49.0,10.20408163265306,69.38775510204081,2463.0,10.0,100.0,2856.0,69.0,45.29,12437,9.803921568627452,51.0,68.62745098039215,1,Josipan_81,Saltaev
51.0,9.803921568627452,45.09803921568628,1256.0,6.0,100.0,1748.0,46.0,45.04,2549,2.083333333333333,48.0,62.5,52.0,0.0,50.0,1321.0,0.0,100.0,1558.0,50.0,57.95,1867,0.0,48.0,50.0,-1,jalavi,Jaychris2220
51.0,0.0,52.94117647058824,2148.0,6.0,48.0,2608.0,68.0,49.72,2838,4.081632653061225,49.0,65.3061224489796,47.0,12.76595744680851,55.319148936170215,1930.0,11.0,100.0,2501.0,55.0,45.49,12095,3.7735849056603774,53.0,52.83018867924528,-1,kaomer,Meralagrave777
52.0,3.8461538461538463,59.61538461538461,1151.0,4.0,100.0,1587.0,54.0,46.45,1783,4.25531914893617,47.0,46.80851063829788,54.0,5.555555555555555,35.18518518518518,1286.0,4.0,100.0,1966.0,32.0,45.12,1393,4.3478260869565215,46.0,30.434782608695656,-1,sreeramg,AlexYackovlef
50.0,4.0,50.0,2043.0,4.0,100.0,2518.0,51.0,45.18,13142,4.0,50.0,52.0,53.0,3.7735849056603774,24.52830188679245,1837.0,5.0,60.0,2159.0,20.0,46.7,515,4.25531914893617,47.0,23.404255319148938,1,dArTalgnan,davood3940
51.0,3.92156862745098,45.09803921568628,1090.0,5.0,100.0,1328.0,50.0,45.1,10508,2.0408163265306123,49.0,61.224489795918366,50.0,2.0,42.0,1117.0,2.0,100.0,1365.0,49.0,45.23,2127,2.0,50.0,54.0,1,joudi1000,Angel_Prince
51.0,5.88235294117647,41.17647058823529,1908.0,5.0,100.0,2117.0,48.0,45.13,1829,2.0408163265306123,49.0,55.10204081632652,50.0,2.0,52.0,1907.0,5.0,100.0,2008.0,52.0,45.24,1042,7.84313725490196,51.0,43.13725490196079,-1,yur1010yur,nikola2323
50.0,2.0,32.0,2456.0,8.0,100.0,2691.0,39.0,47.32,376,14.000000000000002,50.0,46.0,48.0,0.0,56.25,2437.0,3.0,100.0,2705.0,53.0,45.07,15985,5.769230769230769,52.0,51.92307692307693,-1,Cultureindustry,komodo54
50.0,0.0,46.0,1455.0,5.0,100.0,1711.0,49.0,45.08,112,9.803921568627452,51.0,54.90196078431373,50.0,14.000000000000002,40.0,1366.0,13.0,100.0,1532.0,46.0,45.0,8444,14.000000000000002,50.0,48.0,1,QaungHyu,Kals311
50.0,4.0,52.0,1502.0,4.0,100.0,1769.0,49.0,45.05,21533,0.0,50.0,44.0,53.0,5.660377358490567,33.9622641509434,1486.0,6.0,100.0,1654.0,46.0,45.07,5571,6.382978723404255,47.0,51.06382978723404,0,beachboy666,volodi
52.0,5.769230769230769,36.53846153846153,1430.0,8.0,100.0,1627.0,46.0,45.09,952,8.333333333333332,48.0,56.25,28.0,10.714285714285714,25.0,1410.0,4.0,100.0,1535.0,40.0,52.74,52,0.0,24.0,58.333333333333336,-1,Kapss009,Rigobertossss
49.0,10.20408163265306,42.85714285714285,1830.0,6.0,100.0,2150.0,45.0,45.06,7757,1.96078431372549,51.0,47.05882352941176,53.0,7.547169811320755,52.83018867924528,1877.0,9.0,100.0,2027.0,49.0,45.0,10655,8.51063829787234,47.0,51.06382978723404,1,Tomasz57,carelessblunder
55.0,3.636363636363636,43.63636363636363,1506.0,12.0,100.0,2052.0,38.0,49.91,1328,15.555555555555555,45.0,35.55555555555556,49.0,0.0,67.3469387755102,2116.0,0.0,100.0,2386.0,66.0,118.72,140,3.92156862745098,51.0,58.82352941176471,0,Terredorr,Feuriger_Angreifer
50.0,0.0,36.0,1455.0,0.0,100.0,2277.0,41.0,45.08,13926,0.0,50.0,48.0,49.0,4.081632653061225,44.89795918367347,1253.0,7.0,100.0,1393.0,51.0,45.08,856,9.803921568627452,51.0,54.90196078431373,-1,Azim07,StrainOnTheBrain
51.0,15.68627450980392,52.94117647058824,2548.0,16.0,100.0,2790.0,43.0,45.12,2601,8.16326530612245,49.0,42.85714285714285,50.0,2.0,36.0,1804.0,3.0,100.0,2203.0,48.0,45.27,433,4.0,50.0,42.0,-1,AdamCollins,DKX111
49.0,2.0408163265306123,51.02040816326531,1429.0,5.0,100.0,1497.0,52.0,45.66,1012,5.88235294117647,51.0,49.01960784313725,49.0,10.20408163265306,36.734693877551024,1394.0,8.0,100.0,2003.0,44.0,45.09,3186,5.88235294117647,51.0,50.98039215686274,1,Pgchess13,Sergeisemenovich3791
49.0,0.0,42.85714285714285,1119.0,2.0,100.0,1627.0,46.0,46.05,655,4.081632653061225,49.0,46.93877551020408,46.0,6.521739130434782,45.65217391304348,1125.0,8.0,100.0,1412.0,46.0,77.33,143,7.4074074074074066,54.0,44.44444444444444,1,raviteja982000,botdestroyer169
52.0,0.0,44.230769230769226,1468.0,6.0,100.0,1976.0,46.0,45.27,10192,12.5,48.0,47.91666666666667,53.0,5.660377358490567,41.50943396226416,1443.0,4.0,100.0,1635.0,48.0,45.25,1637,2.127659574468085,47.0,57.44680851063831,-1,Shuak90,Rita321
49.0,6.122448979591836,20.40816326530612,1527.0,4.0,100.0,1929.0,36.0,94.65,35,0.0,51.0,45.09803921568628,49.0,2.0408163265306123,42.85714285714285,1571.0,16.0,54.0,2297.0,16.0,47.31,4499,7.84313725490196,51.0,33.33333333333333,-1,Nasissimo2,tig-90
49.0,4.081632653061225,48.97959183673469,1838.0,8.0,100.0,2073.0,52.0,45.12,3054,10.0,50.0,50.0,49.0,2.0408163265306123,46.93877551020408,1964.0,4.0,100.0,2067.0,52.0,57.36,980,5.88235294117647,51.0,56.86274509803921,1,imperialxadrez1,Agent212
48.0,0.0,52.083333333333336,1987.0,0.0,100.0,2609.0,57.0,45.22,3720,1.96078431372549,51.0,58.82352941176471,50.0,0.0,62.0,1889.0,0.0,21.0,2215.0,57.0,48.42,305,0.0,50.0,52.0,1,hapinok,Atenilson21
56.0,8.928571428571429,32.142857142857146,2490.0,12.0,100.0,2669.0,46.0,75.54,761,9.090909090909092,44.0,63.63636363636363,51.0,13.725490196078432,47.05882352941176,2440.0,0.0,18.0,2704.0,16.0,52.0,4508,6.122448979591836,49.0,48.97959183673469,-1,volshebnik_shrek,slipperyguy
50.0,2.0,50.0,2304.0,3.0,100.0,2776.0,56.0,45.06,28265,2.0,50.0,62.0,48.0,18.75,35.41666666666667,2308.0,16.0,100.0,2614.0,38.0,45.04,3617,13.461538461538462,52.0,40.38461538461539,-1,Gatotkoco995,LordMagnito
51.0,1.96078431372549,49.01960784313725,1812.0,1.0,100.0,1851.0,55.0,99.16,737,0.0,47.0,63.82978723404256,49.0,2.0408163265306123,44.89795918367347,1754.0,5.0,100.0,1778.0,45.0,51.58,5392,7.84313725490196,51.0,45.09803921568628,1,hesh46,Der_Kuchenmann
51.0,7.84313725490196,43.13725490196079,1472.0,10.0,100.0,1581.0,44.0,46.69,4792,12.244897959183673,49.0,44.89795918367347,50.0,2.0,48.0,1413.0,5.0,100.0,1758.0,48.0,45.01,16646,8.0,50.0,44.0,0,julwado,hasanzarbi25
47.0,12.76595744680851,53.191489361702125,606.0,10.0,100.0,987.0,49.0,45.11,208,3.7037037037037033,54.0,48.14814814814815,49.0,2.0408163265306123,42.85714285714285,1237.0,2.0,100.0,1902.0,54.0,45.17,1074,1.96078431372549,51.0,58.82352941176471,-1,fujiwaratakumi1905,FurkiGege
50.0,4.0,50.0,1251.0,7.0,100.0,1858.0,46.0,45.18,314,9.803921568627452,51.0,50.98039215686274,50.0,10.0,48.0,1308.0,8.0,100.0,1515.0,45.0,45.22,1496,6.0,50.0,42.0,-1,iliafza,domshan
51.0,17.647058823529413,37.25490196078432,2001.0,14.0,100.0,2519.0,50.0,45.29,9242,12.5,48.0,52.083333333333336,51.0,7.84313725490196,54.90196078431373,1896.0,6.0,100.0,2150.0,47.0,45.09,4165,8.16326530612245,49.0,44.89795918367347,1,JHamberg,Dumbtruck
51.0,15.68627450980392,47.05882352941176,2336.0,9.0,100.0,2558.0,52.0,46.17,10017,2.083333333333333,48.0,60.41666666666666,51.0,5.88235294117647,60.78431372549019,2198.0,5.0,100.0,2536.0,50.0,45.0,2590,6.0,50.0,57.99999999999999,-1,DrBananaa,Lefu_Sekharume1998
49.0,2.0408163265306123,53.06122448979592,1383.0,1.0,100.0,1557.0,49.0,45.2,4145,0.0,50.0,44.0,51.0,1.96078431372549,54.90196078431373,1436.0,4.0,100.0,1568.0,47.0,45.38,3470,4.081632653061225,49.0,44.89795918367347,-1,dewey988,Denis_Chess_Online
49.0,0.0,48.97959183673469,1390.0,6.0,100.0,1629.0,49.0,45.05,24958,5.88235294117647,51.0,47.05882352941176,49.0,0.0,51.02040816326531,1306.0,1.0,100.0,1641.0,49.0,45.31,8164,1.96078431372549,51.0,37.25490196078432,-1,Goraspi,khurshud
51.0,15.68627450980392,35.294117647058826,1416.0,10.0,100.0,1815.0,44.0,45.01,9389,4.081632653061225,49.0,57.14285714285714,46.0,6.521739130434782,45.65217391304348,1497.0,7.0,100.0,1770.0,47.0,45.21,1438,9.25925925925926,54.0,51.85185185185185,1,visselrunner,TatianaTrufanova
52.0,5.769230769230769,40.38461538461539,1477.0,8.0,100.0,1787.0,55.0,45.02,10311,6.122448979591836,49.0,65.3061224489796,51.0,1.96078431372549,49.01960784313725,1559.0,3.0,100.0,2141.0,51.0,45.22,9148,4.081632653061225,49.0,53.06122448979592,-1,J_Pumba,Grmalkin
52.0,0.0,44.230769230769226,1664.0,3.0,100.0,1852.0,46.0,158.48,397,6.25,48.0,52.083333333333336,50.0,4.0,48.0,1727.0,5.0,100.0,1805.0,48.0,53.6,600,6.0,50.0,52.0,-1,ADZAN_Bin_ACHMAD,Pomidorkaaaa
50.0,10.0,52.0,2461.0,7.0,100.0,2681.0,59.0,45.11,4964,7.84313725490196,51.0,66.66666666666666,49.0,2.0408163265306123,59.18367346938776,2587.0,8.0,100.0,2870.0,55.0,45.12,14497,11.76470588235294,51.0,56.86274509803921,1,Schpiller,rustevs
52.0,5.769230769230769,50.0,2089.0,7.0,42.0,2233.0,57.0,46.48,6684,10.416666666666668,48.0,50.0,50.0,4.0,52.0,2213.0,5.0,100.0,2450.0,56.0,45.03,11599,6.0,50.0,62.0,-1,nunezhereje,Coljfore
50.0,8.0,48.0,1327.0,9.0,100.0,1662.0,45.0,69.44,96,8.695652173913043,46.0,30.434782608695656,51.0,9.803921568627452,45.09803921568628,1529.0,8.0,100.0,2207.0,49.0,48.1,1691,4.081632653061225,49.0,57.14285714285714,-1,sardw,Miloyooo
51.0,3.92156862745098,62.74509803921568,2608.0,2.0,100.0,2910.0,67.0,45.42,7256,0.0,49.0,71.42857142857143,50.0,6.0,50.0,2594.0,8.0,100.0,2995.0,44.0,45.0,28898,14.000000000000002,50.0,40.0,-1,hungzhao,kasparik_garik
34.0,11.76470588235294,26.47058823529412,516.0,11.0,76.0,791.0,26.0,54.0,55,11.363636363636363,44.0,25.0,51.0,0.0,37.25490196078432,567.0,1.0,100.0,753.0,37.0,55.44,144,2.0408163265306123,49.0,36.734693877551024,-1,Casrem,jenyjins
50.0,4.0,50.0,1486.0,5.0,100.0,1749.0,47.0,46.72,2507,5.769230769230769,52.0,46.15384615384615,50.0,10.0,40.0,1574.0,10.0,100.0,1709.0,43.0,45.18,4292,14.000000000000002,50.0,48.0,1,Khiall_ccn,weiss57
50.0,8.0,48.0,2025.0,9.0,100.0,2224.0,49.0,45.04,9685,8.0,50.0,52.0,51.0,5.88235294117647,54.90196078431373,2074.0,5.0,100.0,2441.0,51.0,45.14,772,4.081632653061225,49.0,46.93877551020408,-1,mikhael10tal,DUKALIS_Tolya
51.0,13.725490196078432,70.58823529411765,2650.0,10.0,100.0,3067.0,70.0,45.13,28181,6.122448979591836,49.0,69.38775510204081,51.0,3.92156862745098,64.70588235294117,2360.0,14.0,100.0,2857.0,56.0,45.19,35215,18.367346938775512,49.0,51.02040816326531,0,yoseph2013,Klimenko_Sergey_IM
49.0,4.081632653061225,51.02040816326531,2642.0,8.0,100.0,2849.0,56.0,45.02,1982,9.803921568627452,51.0,66.66666666666666,53.0,9.433962264150944,52.83018867924528,2605.0,18.0,100.0,2869.0,54.0,57.42,13004,19.148936170212767,47.0,48.93617021276596,-1,Magisterberg,Papagayo
52.0,5.769230769230769,65.38461538461539,2357.0,5.0,100.0,2548.0,72.0,95.1,722,6.25,48.0,70.83333333333334,49.0,10.20408163265306,61.224489795918366,2025.0,3.0,87.0,2626.0,55.0,45.1,29064,7.84313725490196,51.0,56.86274509803921,1,TBNR763,byser
52.0,5.769230769230769,46.15384615384615,904.0,7.0,100.0,1737.0,44.0,47.29,1494,8.333333333333332,48.0,41.66666666666667,50.0,2.0,50.0,892.0,3.0,100.0,1076.0,42.0,45.26,447,4.0,50.0,38.0,1,MMohitM,diego_gre
50.0,4.0,52.0,1438.0,6.0,100.0,1683.0,53.0,45.19,1275,6.0,50.0,54.0,49.0,2.0408163265306123,44.89795918367347,1480.0,5.0,100.0,1660.0,44.0,45.1,20277,7.84313725490196,51.0,43.13725490196079,-1,TheBarbaric,Hamidalc
50.0,8.0,50.0,1512.0,5.0,100.0,1945.0,56.0,224.23,898,3.92156862745098,51.0,58.82352941176471,47.0,2.127659574468085,48.93617021276596,1590.0,0.0,100.0,1702.0,40.0,99.68,1758,0.0,53.0,47.16981132075472,1,ajjbrzrf,chesspapidaddy
50.0,0.0,34.0,2344.0,1.0,100.0,2618.0,41.0,45.03,11584,2.0,50.0,46.0,52.0,5.769230769230769,55.76923076923077,2397.0,3.0,99.0,2521.0,75.0,45.09,10240,8.333333333333332,48.0,60.41666666666666,-1,maick82,IVANTINEO1624
50.0,8.0,52.0,2192.0,9.0,100.0,2432.0,52.0,45.94,7103,10.0,50.0,52.0,52.0,9.615384615384617,51.92307692307693,2179.0,17.0,100.0,2449.0,50.0,45.11,13178,20.833333333333336,48.0,50.0,1,rezoons,wozeran11
6.0,0.0,33.33333333333333,860.0,0.0,12.0,993.0,33.0,106.5,12,0.0,6.0,33.33333333333333,31.0,19.35483870967742,19.35483870967742,947.0,21.0,100.0,1237.0,18.0,48.74,63,17.647058823529413,34.0,20.588235294117645,1,iyad2017,Motasem_Motaz
54.0,1.851851851851852,42.5925925925926,1446.0,1.0,100.0,1667.0,34.0,45.06,5027,0.0,47.0,42.5531914893617,49.0,4.081632653061225,53.06122448979592,1318.0,4.0,100.0,1856.0,49.0,45.28,2527,1.96078431372549,51.0,35.294117647058826,-1,JustAmature,treeampfuse
50.0,0.0,50.0,2039.0,0.0,100.0,2300.0,56.0,45.06,3193,6.0,50.0,56.00000000000001,51.0,1.96078431372549,50.98039215686274,2075.0,3.0,100.0,2308.0,53.0,45.06,2124,4.081632653061225,49.0,55.10204081632652,-1,chimeg,samarinda_kaltim
51.0,1.96078431372549,45.09803921568628,1057.0,1.0,100.0,1563.0,55.0,45.01,6733,0.0,52.0,61.53846153846154,49.0,2.0408163265306123,53.06122448979592,1206.0,5.0,100.0,1372.0,51.0,45.01,5747,5.88235294117647,51.0,50.98039215686274,-1,thneed,KyleBlockbuster
51.0,5.88235294117647,45.09803921568628,1443.0,5.0,100.0,1603.0,47.0,45.01,2211,6.0,50.0,56.00000000000001,50.0,0.0,54.0,1480.0,4.0,100.0,1709.0,49.0,45.0,17329,8.0,50.0,46.0,-1,aloneinnthedark,Mamoudeee
52.0,1.9230769230769231,42.30769230769231,2164.0,3.0,100.0,2432.0,48.0,45.48,40328,4.0,50.0,50.0,51.0,3.92156862745098,56.86274509803921,2117.0,3.0,100.0,2560.0,52.0,45.06,4126,2.0408163265306123,49.0,46.93877551020408,1,Tal_is_amazing,oscar-david
49.0,0.0,48.97959183673469,1175.0,1.0,100.0,2095.0,51.0,45.15,7331,4.0,50.0,54.0,49.0,4.081632653061225,30.612244897959183,1267.0,4.0,100.0,2157.0,43.0,45.22,11625,3.92156862745098,51.0,54.90196078431373,-1,Magnetograf,Nonestbonum
46.0,0.0,67.3913043478261,1665.0,0.0,100.0,1595.0,74.0,239.41,4,0.0,54.0,79.62962962962963,50.0,2.0,62.0,1578.0,4.0,100.0,1931.0,60.0,243.3,497,6.0,50.0,57.99999999999999,1,iVoguer,malapaka
51.0,0.0,52.94117647058824,2216.0,3.0,100.0,2363.0,50.0,45.0,9091,2.0408163265306123,49.0,44.89795918367347,46.0,2.1739130434782608,47.82608695652174,2048.0,0.0,60.0,2227.0,35.0,45.02,2655,3.7037037037037033,54.0,38.88888888888889,1,Herkington,boomggg3
52.0,0.0,53.84615384615385,1461.0,4.0,100.0,2141.0,52.0,45.11,9597,8.333333333333332,48.0,45.83333333333333,49.0,8.16326530612245,42.85714285714285,1576.0,5.0,100.0,1692.0,46.0,45.29,1369,6.0,50.0,52.0,-1,ishan007,imsujith
50.0,0.0,48.0,2011.0,1.0,100.0,2361.0,49.0,45.06,16299,2.0,50.0,52.0,51.0,5.88235294117647,43.13725490196079,2021.0,7.0,100.0,2305.0,45.0,45.16,2801,8.16326530612245,49.0,48.97959183673469,-1,CelticParadise,entropy35
50.0,0.0,68.0,2783.0,3.0,100.0,2873.0,70.0,50.08,2686,6.0,50.0,72.0,49.0,10.20408163265306,44.89795918367347,2650.0,12.0,100.0,2881.0,53.0,45.18,6467,13.725490196078432,51.0,60.78431372549019,0,cheburashka15,Crew12
50.0,0.0,56.00000000000001,2383.0,3.0,100.0,2694.0,54.0,45.04,50426,4.0,50.0,56.00000000000001,50.0,6.0,56.00000000000001,2382.0,5.0,100.0,2584.0,54.0,45.03,4338,6.0,50.0,52.0,0,adamiva5,jiannis_mitsis
49.0,0.0,46.93877551020408,1469.0,0.0,100.0,2039.0,48.0,45.1,3972,0.0,51.0,58.82352941176471,48.0,10.416666666666668,45.83333333333333,1573.0,14.0,100.0,1654.0,51.0,45.14,5049,7.6923076923076925,52.0,55.76923076923077,1,vinod-vms,Franquo
50.0,8.0,48.0,2042.0,8.0,100.0,2260.0,47.0,45.26,6044,8.0,50.0,46.0,50.0,2.0,54.0,2006.0,3.0,100.0,2249.0,54.0,45.0,1657,2.0,50.0,50.0,1,cristian_viera,Prashantppm
50.0,6.0,62.0,2328.0,4.0,100.0,2624.0,56.0,45.0,4327,8.0,50.0,54.0,51.0,1.96078431372549,47.05882352941176,2215.0,3.0,100.0,2482.0,54.0,45.1,4359,4.081632653061225,49.0,59.18367346938776,1,jcchess15,chessvafr1804
40.0,12.5,72.5,2733.0,10.0,100.0,3032.0,74.0,45.44,16173,5.0,60.0,88.33333333333333,52.0,5.769230769230769,51.92307692307693,2567.0,6.0,100.0,2985.0,51.0,45.26,1290,6.25,48.0,50.0,1,Zhigalko_Sergei,lilmaby
49.0,6.122448979591836,55.10204081632652,2204.0,4.0,100.0,2436.0,49.0,45.01,26445,1.96078431372549,51.0,45.09803921568628,50.0,4.0,52.0,2230.0,2.0,100.0,2504.0,51.0,45.04,31178,4.0,50.0,60.0,-1,Alammonjur,Litmanenn
49.0,6.122448979591836,53.06122448979592,2587.0,5.0,100.0,2631.0,53.0,47.2,216,3.92156862745098,51.0,52.94117647058824,50.0,0.0,60.0,2428.0,1.0,100.0,2598.0,61.0,45.27,577,2.0,50.0,57.99999999999999,1,TheBrainCrusher,pineappleb
50.0,6.0,40.0,2003.0,6.0,100.0,2180.0,43.0,48.0,399,6.0,50.0,46.0,52.0,11.538461538461538,19.23076923076924,1920.0,10.0,100.0,2219.0,27.0,45.61,5287,8.333333333333332,48.0,35.41666666666667,-1,intolerante,JuanK_Alvares
50.0,10.0,42.0,1834.0,7.0,100.0,2167.0,49.0,169.79,987,4.081632653061225,49.0,55.10204081632652,52.0,7.6923076923076925,46.15384615384615,1933.0,10.0,84.0,2174.0,50.0,48.59,4174,8.333333333333332,48.0,56.25,-1,jamatta,Jpwane
50.0,2.0,40.0,1753.0,6.0,100.0,2273.0,52.0,45.06,1142,6.0,50.0,64.0,49.0,2.0408163265306123,55.10204081632652,1940.0,1.0,100.0,2069.0,56.0,118.92,280,1.96078431372549,51.0,54.90196078431373,1,ayulebedev1983,traxx777
50.0,4.0,57.99999999999999,1261.0,6.0,100.0,1323.0,55.0,47.05,300,2.0,50.0,60.0,50.0,2.0,50.0,1183.0,1.0,100.0,1316.0,47.0,45.08,806,0.0,50.0,44.0,-1,nouardbdb,zhallnrc
50.0,6.0,48.0,1268.0,5.0,100.0,2076.0,42.0,45.02,6505,10.0,50.0,46.0,47.0,0.0,40.42553191489361,1232.0,7.0,100.0,1745.0,55.0,45.0,9546,1.8867924528301887,53.0,50.943396226415096,0,karesz1h,Shamil1981
48.0,2.083333333333333,41.66666666666667,1996.0,3.0,100.0,2140.0,48.0,47.01,825,3.8461538461538463,52.0,53.84615384615385,50.0,4.0,38.0,2035.0,3.0,100.0,2393.0,44.0,45.02,18269,0.0,50.0,48.0,1,JELLINEK,PedramPaymanNia
51.0,1.96078431372549,56.86274509803921,1345.0,2.0,100.0,1567.0,49.0,45.0,6127,2.0408163265306123,49.0,38.775510204081634,48.0,4.166666666666666,45.83333333333333,1276.0,1.0,100.0,1950.0,45.0,45.09,12309,0.0,52.0,46.15384615384615,1,meisamf,fakecancer
49.0,6.122448979591836,46.93877551020408,2059.0,7.0,100.0,2339.0,45.0,45.14,5143,3.92156862745098,51.0,50.98039215686274,51.0,9.803921568627452,45.09803921568628,2094.0,5.0,100.0,2347.0,47.0,45.0,18597,0.0,49.0,48.97959183673469,1,Kamil51,fauveard
50.0,0.0,72.0,1975.0,4.0,100.0,2097.0,70.0,76.87,8454,8.0,50.0,68.0,55.0,9.090909090909092,47.27272727272727,1703.0,7.0,42.0,2299.0,42.0,60.69,18297,6.666666666666667,45.0,28.88888888888889,1,Ricardo420,gregory1964
