user_id,user_black_draw_rate,user_black_game_count,user_black_lose_rate,user_black_win_rate,user_blitz_rating,user_draw_rate,user_game_count,user_highest_blitz_opponent_rating,user_lose_rate,user_loss_streak_current,user_loss_streak_max,user_rating_deviation,user_second_highest_blitz_opponent_rating,user_third_highest_blitz_opponent_rating,user_total_games_played,user_white_draw_rate,user_white_game_count,user_white_lose_rate,user_white_win_rate,user_win_rate,user_win_streak_current,user_win_streak_max,user_op,op_black_draw_rate,op_black_game_count,op_black_lose_rate,op_black_win_rate,op_blitz_rating,op_draw_rate,op_game_count,op_highest_blitz_opponent_rating,op_lose_rate,op_loss_streak_current,op_loss_streak_max,op_rating_deviation,op_second_highest_blitz_opponent_rating,op_third_highest_blitz_opponent_rating,op_total_games_played,op_white_draw_rate,op_white_game_count,op_white_lose_rate,op_white_win_rate,op_win_rate,op_win_streak_current,op_win_streak_max,game_result
auhmm,0.0,51.0,64.70588235294117,35.294117647058826,1103.0,2.0,100.0,1508.0,54.0,5.0,12.0,45.45,1480.0,1461.0,24442,2.0,50.0,46.0,52.0,44.0,0.0,16.0,Serik876,2.0,50.0,44.0,54.0,1102.0,5.0,100.0,1287.0,43.0,1.0,9.0,54.89,1263.0,1263.0,631,8.0,50.0,42.0,50.0,52.0,0.0,7.0,-1
Valentin_59,10.0,50.0,44.0,46.0,1910.0,7.0,100.0,2336.0,44.0,0.0,9.0,45.79,2239.0,2091.0,646,8.0,50.0,38.0,54.0,49.0,1.0,9.0,careless25,4.25531914893617,47.0,44.680851063829785,51.06382978723404,1775.0,6.0,100.0,2199.0,46.0,1.0,9.0,45.02,2146.0,2125.0,4611,3.7735849056603774,53.0,41.50943396226416,54.71698113207547,48.0,0.0,18.0,1
Terceiraidade,2.0,50.0,52.0,46.0,1333.0,0.0,78.0,1581.0,50.0,4.0,52.0,60.37,1568.0,1568.0,2518,2.0,50.0,52.0,46.0,50.0,0.0,10.0,professor_utiputi,2.083333333333333,48.0,52.083333333333336,45.83333333333333,1316.0,2.0,100.0,1890.0,45.0,0.0,9.0,45.06,1572.0,1568.0,2252,1.9230769230769231,52.0,38.46153846153847,59.61538461538461,53.0,2.0,9.0,-1
KineticKing,2.0408163265306123,49.0,51.02040816326531,46.93877551020408,2304.0,4.0,100.0,2555.0,45.0,0.0,13.0,45.19,2552.0,2545.0,16262,5.88235294117647,51.0,39.21568627450981,54.90196078431373,51.0,2.0,12.0,astonvilla27,8.0,50.0,62.0,30.0,2250.0,8.0,100.0,2604.0,61.0,0.0,15.0,45.22,2563.0,2559.0,15914,8.0,50.0,60.0,32.0,31.0,1.0,14.0,1
kingotto0106,12.0,50.0,44.0,44.0,2001.0,15.0,100.0,2026.0,52.0,0.0,14.0,171.18,2026.0,1987.0,39,16.666666666666664,48.0,56.25,27.08333333333333,33.0,5.0,12.0,MileDavis,4.0,50.0,38.0,57.99999999999999,1998.0,5.0,100.0,2332.0,36.0,0.0,17.0,45.05,2273.0,2255.0,51267,6.0,50.0,36.0,57.99999999999999,59.0,4.0,30.0,1
PierPaolo1963,1.96078431372549,51.0,47.05882352941176,50.98039215686274,1225.0,7.0,100.0,1560.0,41.0,0.0,9.0,45.0,1521.0,1511.0,4242,12.244897959183673,49.0,34.69387755102041,53.06122448979592,52.0,1.0,8.0,tsairovski,2.0408163265306123,49.0,42.85714285714285,55.10204081632652,1355.0,1.0,100.0,1946.0,48.0,0.0,23.0,49.65,1909.0,1891.0,6500,1.96078431372549,51.0,49.01960784313725,49.01960784313725,51.0,0.0,9.0,-1
Joker849,0.0,51.0,52.94117647058824,47.05882352941176,795.0,0.0,100.0,1080.0,55.0,0.0,8.0,45.1,1074.0,1063.0,1282,0.0,50.0,62.0,38.0,45.0,1.0,8.0,Reyanshrungta,13.725490196078432,51.0,49.01960784313725,37.25490196078432,701.0,12.0,100.0,866.0,49.0,3.0,7.0,45.01,860.0,826.0,103,12.244897959183673,49.0,44.89795918367347,42.85714285714285,39.0,0.0,4.0,1
medievil,4.0,50.0,57.99999999999999,38.0,1719.0,14.0,21.0,2019.0,71.0,1.0,14.0,85.72,1962.0,1947.0,581,5.88235294117647,51.0,52.94117647058824,41.17647058823529,14.0,0.0,7.0,Lippan,1.9230769230769231,52.0,51.92307692307693,46.15384615384615,1712.0,6.0,100.0,2087.0,46.0,1.0,12.0,45.07,1996.0,1966.0,12004,10.416666666666668,48.0,39.58333333333333,50.0,48.0,0.0,11.0,1
Urre,10.0,50.0,48.0,42.0,2036.0,8.0,100.0,2394.0,54.0,3.0,10.0,48.45,2335.0,2295.0,3679,8.0,50.0,54.0,38.0,38.0,0.0,13.0,basenga,2.0,50.0,57.99999999999999,40.0,2156.0,3.0,100.0,2568.0,46.0,0.0,11.0,45.15,2513.0,2492.0,22806,4.0,50.0,32.0,64.0,51.0,1.0,13.0,-1
Rolfclarion,0.0,10.0,80.0,20.0,1002.0,0.0,18.0,1020.0,66.0,1.0,5.0,85.78,1000.0,955.0,18,0.0,8.0,50.0,50.0,33.0,0.0,2.0,Giovannipio42_40,9.803921568627452,51.0,54.90196078431373,35.294117647058826,835.0,0.0,3.0,1714.0,100.0,2.0,8.0,117.41,1320.0,1083.0,194,6.122448979591836,49.0,44.89795918367347,48.97959183673469,0.0,0.0,5.0,-1
Heri72,2.0408163265306123,49.0,46.93877551020408,51.02040816326531,2434.0,5.0,100.0,2696.0,46.0,2.0,10.0,45.02,2692.0,2666.0,16405,5.88235294117647,51.0,47.05882352941176,47.05882352941176,49.0,0.0,18.0,Srikar2004,3.92156862745098,51.0,49.01960784313725,47.05882352941176,2451.0,4.0,100.0,2666.0,43.0,0.0,11.0,45.03,2621.0,2616.0,17565,8.16326530612245,49.0,32.6530612244898,59.18367346938776,53.0,1.0,12.0,-1
stefbesbar,2.1739130434782608,46.0,45.65217391304348,52.17391304347826,1408.0,0.0,3.0,1877.0,0.0,0.0,8.0,145.7,1789.0,1786.0,74,2.631578947368421,38.0,34.21052631578947,63.1578947368421,100.0,1.0,9.0,knightmare357,2.127659574468085,47.0,72.3404255319149,25.53191489361702,993.0,0.0,3.0,2156.0,0.0,0.0,12.0,79.54,1964.0,1964.0,1719,1.8867924528301887,53.0,52.83018867924528,45.28301886792453,100.0,1.0,13.0,1
eco48ru,0.0,49.0,69.38775510204081,30.612244897959183,1368.0,0.0,100.0,2122.0,39.0,2.0,9.0,55.13,2087.0,2070.0,3470,0.0,51.0,50.98039215686274,49.01960784313725,61.0,0.0,10.0,niktverd,2.702702702702702,37.0,43.24324324324324,54.054054054054056,1593.0,2.0,100.0,1708.0,44.0,1.0,5.0,56.34,1673.0,1663.0,89,1.9230769230769231,52.0,50.0,48.07692307692308,54.0,0.0,8.0,1
InvincibleCheckk,5.88235294117647,51.0,41.17647058823529,52.94117647058824,2245.0,0.0,42.0,2489.0,50.0,1.0,4.0,0.0,2440.0,2432.0,97,,,,,50.0,0.0,9.0,,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,,0.0,0.0,0.0,500.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401
Saperda_carcharias,1.8867924528301887,53.0,54.71698113207547,43.39622641509434,1169.0,1.0,100.0,1462.0,53.0,5.0,11.0,0.0,1445.0,1437.0,8259,0.0,48.0,56.25,43.75,46.0,0.0,10.0,,0.0,0.0,0.0,0.0,1500.0,0.0,0.0,,0.0,0.0,0.0,500.0,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401
Tierra_Del_Fuego,2.0408163265306123,49.0,55.10204081632652,42.85714285714285,2379.0,9.0,100.0,2507.0,42.0,0.0,8.0,45.11,2501.0,2492.0,3000,11.76470588235294,51.0,39.21568627450981,49.01960784313725,49.0,5.0,9.0,ppom13,8.0,50.0,44.0,48.0,2382.0,5.0,100.0,2545.0,42.0,0.0,8.0,45.03,2544.0,2542.0,1418,2.0,50.0,36.0,62.0,53.0,1.0,34.0,1
StanislasBE,2.0,50.0,40.0,57.99999999999999,2071.0,4.0,100.0,2093.0,36.0,0.0,22.0,182.84,2087.0,2075.0,288,6.0,50.0,34.0,60.0,60.0,2.0,17.0,HC87,2.0,50.0,38.0,60.0,2054.0,7.0,100.0,2086.0,39.0,4.0,14.0,75.02,2046.0,2040.0,178,10.0,50.0,40.0,50.0,54.0,0.0,11.0,1
Pijotrek,10.0,50.0,54.0,36.0,2391.0,10.0,100.0,2650.0,54.0,6.0,10.0,45.01,2631.0,2607.0,5315,14.285714285714285,49.0,48.97959183673469,36.734693877551024,36.0,0.0,12.0,kedveskuszobab,18.75,48.0,37.5,43.75,2454.0,12.0,100.0,2663.0,40.0,2.0,5.0,45.26,2650.0,2640.0,362,3.8461538461538463,52.0,44.230769230769226,51.92307692307693,48.0,0.0,11.0,0
Jorgeluislavao,2.0408163265306123,49.0,57.14285714285714,40.81632653061224,1346.0,1.0,100.0,1543.0,50.0,4.0,10.0,46.08,1526.0,1511.0,1296,0.0,49.0,40.81632653061224,59.18367346938776,49.0,0.0,12.0,Suomynona91011,3.92156862745098,51.0,52.94117647058824,43.13725490196079,1380.0,3.0,100.0,1782.0,49.0,2.0,15.0,45.0,1747.0,1744.0,14247,2.0408163265306123,49.0,42.85714285714285,55.10204081632652,48.0,0.0,14.0,-1
PERFORMER43,2.0,50.0,54.0,44.0,2520.0,7.0,100.0,2779.0,50.0,3.0,10.0,45.55,2779.0,2742.0,7299,12.0,50.0,46.0,42.0,43.0,0.0,11.0,cdhiemsas,9.615384615384617,52.0,42.30769230769231,48.07692307692308,2115.0,8.0,100.0,2312.0,48.0,0.0,11.0,82.06,2225.0,2178.0,1092,10.416666666666668,48.0,45.83333333333333,43.75,44.0,2.0,10.0,1
VictorRodinovich54,1.96078431372549,51.0,41.17647058823529,56.86274509803921,1414.0,0.0,100.0,1659.0,47.0,0.0,11.0,45.08,1651.0,1638.0,7017,0.0,50.0,46.0,54.0,53.0,1.0,12.0,bullt2015,0.0,52.0,61.53846153846154,38.46153846153847,1383.0,1.0,100.0,1607.0,53.0,5.0,13.0,45.0,1586.0,1584.0,17671,4.166666666666666,48.0,54.16666666666666,41.66666666666667,46.0,0.0,9.0,1
tornado2023,14.000000000000002,50.0,36.0,50.0,2421.0,14.0,100.0,2612.0,37.0,1.0,9.0,45.49,2589.0,2580.0,4534,10.0,50.0,42.0,48.0,49.0,0.0,16.0,mikhail086,10.0,50.0,66.0,24.0,2434.0,5.0,100.0,2768.0,50.0,0.0,16.0,45.04,2758.0,2753.0,27150,0.0,50.0,34.0,66.0,45.0,0.0,15.0,-1
De_Maracay,1.8867924528301887,53.0,50.943396226415096,47.16981132075472,1895.0,0.0,51.0,2199.0,76.0,0.0,8.0,45.06,2160.0,2109.0,498,2.127659574468085,47.0,53.191489361702125,44.680851063829785,23.0,1.0,7.0,toan01092005,8.0,50.0,54.0,38.0,1564.0,5.0,100.0,1884.0,56.0,0.0,8.0,45.08,1877.0,1862.0,422,4.0,50.0,52.0,44.0,39.0,2.0,7.0,1
DmSh26,3.92156862745098,51.0,45.09803921568628,50.98039215686274,2202.0,4.0,100.0,2539.0,42.0,0.0,11.0,45.16,2526.0,2521.0,3049,2.083333333333333,48.0,37.5,60.41666666666666,54.0,1.0,10.0,Valeri1964,10.20408163265306,49.0,32.6530612244898,57.14285714285714,2277.0,11.0,100.0,2587.0,44.0,0.0,8.0,45.05,2567.0,2530.0,4770,11.76470588235294,51.0,52.94117647058824,35.294117647058826,45.0,1.0,13.0,1
magentamango,7.84313725490196,51.0,25.49019607843137,66.66666666666666,2404.0,0.0,6.0,2847.0,0.0,0.0,11.0,48.36,2768.0,2719.0,4471,6.122448979591836,49.0,22.448979591836736,71.42857142857143,100.0,2.0,30.0,DemotingKings,5.88235294117647,51.0,27.450980392156865,66.66666666666666,2107.0,0.0,0.0,2210.0,0.0,0.0,8.0,52.17,2204.0,2193.0,1415,6.122448979591836,49.0,36.734693877551024,57.14285714285714,0.0,2.0,13.0,1
amine84,7.84313725490196,51.0,54.90196078431373,37.25490196078432,1454.0,8.0,100.0,1584.0,48.0,0.0,7.0,45.08,1534.0,1523.0,3910,6.122448979591836,49.0,42.85714285714285,51.02040816326531,44.0,1.0,11.0,Soy-Eso,0.0,48.0,50.0,50.0,1408.0,2.0,100.0,1535.0,46.0,0.0,8.0,45.28,1520.0,1512.0,944,3.8461538461538463,52.0,42.30769230769231,53.84615384615385,52.0,6.0,8.0,-1
heavydime,0.0,18.0,77.77777777777779,22.22222222222222,853.0,0.0,9.0,1286.0,33.0,0.0,13.0,124.73,1185.0,1108.0,47,3.4482758620689653,29.0,68.96551724137932,27.58620689655172,66.0,2.0,2.0,Svilupa,0.0,3.0,66.66666666666666,33.33333333333333,1506.0,0.0,0.0,,0.0,3.0,3.0,144.74,,,9,16.666666666666664,6.0,66.66666666666666,16.666666666666664,0.0,0.0,2.0,1
royer1,12.244897959183673,49.0,48.97959183673469,38.775510204081634,2441.0,5.0,100.0,2765.0,50.0,0.0,9.0,46.54,2742.0,2735.0,3747,3.92156862745098,51.0,49.01960784313725,47.05882352941176,45.0,1.0,11.0,VladmirCortelinho,10.0,50.0,56.00000000000001,34.0,2443.0,9.0,100.0,2680.0,47.0,2.0,11.0,45.74,2679.0,2669.0,6771,6.0,50.0,44.0,50.0,44.0,0.0,19.0,1
JOO557,8.695652173913043,46.0,45.65217391304348,45.65217391304348,1604.0,10.0,100.0,2411.0,42.0,2.0,7.0,45.01,2327.0,2155.0,712,7.142857142857142,56.0,41.07142857142857,51.78571428571429,48.0,0.0,8.0,HowlinD,2.083333333333333,48.0,52.083333333333336,45.83333333333333,1828.0,5.0,100.0,1957.0,25.0,0.0,12.0,118.95,1919.0,1902.0,263,3.8461538461538463,52.0,59.61538461538461,36.53846153846153,70.0,3.0,15.0,-1
Shourya_Tare,4.545454545454546,22.0,59.09090909090909,36.36363636363637,946.0,0.0,33.0,1026.0,63.0,2.0,8.0,117.51,1018.0,992.0,42,0.0,28.0,71.42857142857143,28.57142857142857,36.0,0.0,3.0,Aryanp_11,5.263157894736842,19.0,57.89473684210527,36.84210526315789,1584.0,0.0,100.0,2097.0,55.0,2.0,4.0,103.9,2058.0,1577.0,28,0.0,18.0,55.55555555555556,44.44444444444444,45.0,0.0,3.0,-1
tempodrone,0.0,51.0,49.01960784313725,50.98039215686274,1645.0,3.0,100.0,1784.0,48.0,0.0,12.0,45.0,1770.0,1762.0,8961,8.0,50.0,48.0,44.0,49.0,1.0,10.0,Lucash2020,1.9230769230769231,52.0,44.230769230769226,53.84615384615385,1604.0,5.0,100.0,2323.0,47.0,0.0,13.0,45.03,2311.0,2239.0,9477,6.25,48.0,50.0,43.75,48.0,5.0,10.0,-1
gmchess100,15.68627450980392,51.0,41.17647058823529,43.13725490196079,2197.0,50.0,6.0,2549.0,0.0,0.0,12.0,46.18,2508.0,2487.0,4236,10.20408163265306,49.0,28.57142857142857,61.224489795918366,50.0,1.0,17.0,DrunkNdontgiveaFOOK,0.0,2.0,0.0,100.0,1500.0,0.0,0.0,,0.0,1.0,1.0,500.0,,,0,0.0,1.0,100.0,0.0,0.0,0.0,2.0,-1
arda200571,0.0,53.0,56.60377358490566,43.39622641509434,1868.0,0.0,100.0,2241.0,57.0,3.0,14.0,45.58,2151.0,2143.0,1995,2.127659574468085,47.0,53.191489361702125,44.680851063829785,42.0,0.0,9.0,lalupe,7.6923076923076925,52.0,69.23076923076923,23.07692307692308,1887.0,5.0,100.0,2201.0,64.0,6.0,51.0,177.18,1949.0,1948.0,1479,4.166666666666666,48.0,62.5,33.33333333333333,31.0,0.0,11.0,-1
MehdiTayebi1352,7.6923076923076925,52.0,46.15384615384615,46.15384615384615,1903.0,4.0,100.0,2142.0,47.0,2.0,13.0,45.03,2136.0,2134.0,6486,4.081632653061225,49.0,55.10204081632652,40.81632653061224,49.0,0.0,12.0,DustyBottom,4.166666666666666,48.0,58.333333333333336,37.5,1897.0,6.0,100.0,2263.0,49.0,3.0,13.0,45.05,2261.0,2236.0,6281,7.6923076923076925,52.0,44.230769230769226,48.07692307692308,45.0,0.0,9.0,1
bikehelmet,10.256410256410255,39.0,53.84615384615385,35.8974358974359,1266.0,10.0,100.0,1423.0,35.0,0.0,5.0,66.61,1360.0,1354.0,81,7.142857142857142,42.0,40.47619047619048,52.38095238095239,55.0,2.0,5.0,blondeukrainian,0.0,5.0,60.0,40.0,1030.0,0.0,9.0,,66.0,0.0,6.0,125.45,,,9,0.0,4.0,75.0,25.0,33.0,2.0,2.0,1
lIlIllllIllllIII,7.84313725490196,51.0,45.09803921568628,47.05882352941176,2412.0,8.0,100.0,2726.0,48.0,4.0,9.0,45.12,2724.0,2721.0,2344,12.244897959183673,49.0,38.775510204081634,48.97959183673469,44.0,0.0,8.0,HasanKastraveci,6.0,50.0,50.0,44.0,2478.0,6.0,100.0,2671.0,37.0,0.0,10.0,45.21,2669.0,2667.0,6682,4.0,50.0,28.000000000000004,68.0,56.0,5.0,12.0,1
Nabin12,4.0,50.0,46.0,50.0,1937.0,5.0,100.0,2452.0,43.0,0.0,11.0,45.63,2263.0,2229.0,6922,8.0,50.0,40.0,52.0,52.0,3.0,13.0,khalidshakaly0,5.88235294117647,51.0,56.86274509803921,37.25490196078432,1900.0,6.0,100.0,2070.0,53.0,0.0,8.0,45.07,2066.0,2050.0,1951,4.081632653061225,49.0,48.97959183673469,46.93877551020408,41.0,0.0,9.0,1
MeneerMandje,10.20408163265306,49.0,32.6530612244898,57.14285714285714,2605.0,25.0,12.0,2922.0,25.0,1.0,11.0,61.13,2918.0,2915.0,7715,7.84313725490196,51.0,35.294117647058826,56.86274509803921,50.0,0.0,26.0,MohammadAayanKhan,7.6923076923076925,52.0,44.230769230769226,48.07692307692308,2316.0,20.0,15.0,2714.0,40.0,1.0,14.0,45.48,2675.0,2652.0,6858,4.166666666666666,48.0,50.0,45.83333333333333,40.0,0.0,11.0,1
martindale,3.225806451612903,31.0,38.70967741935484,58.06451612903226,1249.0,4.0,100.0,1589.0,35.0,0.0,6.0,55.82,1582.0,1530.0,457,5.797101449275362,69.0,30.434782608695656,63.76811594202898,61.0,1.0,11.0,cauktrigo,2.5,40.0,62.5,35.0,1371.0,0.0,42.0,,71.0,1.0,5.0,188.23,,,7,6.25,32.0,65.625,28.125,28.0,0.0,2.0,0
Bisha777,2.0,50.0,44.0,54.0,2083.0,4.0,100.0,2390.0,43.0,0.0,11.0,45.02,2387.0,2380.0,39550,6.0,50.0,56.00000000000001,38.0,53.0,3.0,13.0,m69v,3.8461538461538463,52.0,53.84615384615385,42.30769230769231,1998.0,5.0,100.0,2458.0,47.0,0.0,11.0,45.1,2425.0,2402.0,23586,6.25,48.0,39.58333333333333,54.16666666666666,48.0,0.0,12.0,1
simochess7,3.333333333333333,30.0,60.0,36.66666666666666,783.0,3.0,62.0,1065.0,54.0,1.0,6.0,54.81,995.0,948.0,62,3.125,32.0,50.0,46.875,41.0,0.0,9.0,Adil20015,6.0,50.0,64.0,30.0,856.0,5.0,100.0,1144.0,59.0,1.0,14.0,45.36,1142.0,1124.0,1675,4.0,50.0,48.0,48.0,36.0,0.0,12.0,-1
EduCL2,2.083333333333333,48.0,52.083333333333336,45.83333333333333,2273.0,6.0,100.0,2412.0,49.0,0.0,9.0,46.27,2397.0,2396.0,864,5.769230769230769,52.0,46.15384615384615,48.07692307692308,45.0,1.0,41.0,CaballodeMiranda,4.0,50.0,44.0,52.0,2275.0,5.0,100.0,2646.0,37.0,0.0,11.0,45.21,2630.0,2623.0,15957,12.0,50.0,34.0,54.0,57.0,0.0,15.0,1
razvanivascu,2.0408163265306123,49.0,48.97959183673469,48.97959183673469,1240.0,6.0,87.0,1647.0,48.0,0.0,9.0,56.45,1343.0,1337.0,970,5.88235294117647,51.0,41.17647058823529,52.94117647058824,44.0,0.0,9.0,victv,0.0,11.0,63.63636363636363,36.36363636363637,1223.0,0.0,0.0,1483.0,0.0,1.0,7.0,189.73,1408.0,1250.0,19,0.0,12.0,66.66666666666666,33.33333333333333,0.0,0.0,2.0,0
snowwpi,0.0,34.0,50.0,50.0,909.0,0.0,12.0,1075.0,50.0,1.0,7.0,48.2,1074.0,1038.0,72,0.0,38.0,55.26315789473685,44.73684210526316,50.0,0.0,5.0,Petterpann,0.0,1.0,100.0,0.0,1119.0,0.0,1.0,,100.0,1.0,1.0,306.29,,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ndrekabashi,2.0,50.0,56.00000000000001,42.0,1384.0,0.0,3.0,1512.0,100.0,3.0,5.0,47.37,1502.0,1485.0,232,2.0,50.0,50.0,48.0,0.0,0.0,9.0,NeverEverClever,1.96078431372549,51.0,50.98039215686274,47.05882352941176,1812.0,5.0,100.0,2474.0,49.0,0.0,21.0,47.33,2352.0,2343.0,6039,4.081632653061225,49.0,51.02040816326531,44.89795918367347,46.0,1.0,15.0,1
LaYucaReyChess,12.0,50.0,56.00000000000001,32.0,2425.0,8.0,100.0,2787.0,56.0,0.0,15.0,45.02,2754.0,2751.0,29574,4.0,50.0,57.99999999999999,38.0,36.0,2.0,17.0,HaroldChasen,8.16326530612245,49.0,55.10204081632652,36.734693877551024,2460.0,9.0,100.0,2759.0,53.0,4.0,15.0,45.08,2706.0,2698.0,15275,11.76470588235294,51.0,49.01960784313725,39.21568627450981,38.0,0.0,13.0,1
thisgameissohard,4.0,50.0,44.0,52.0,1439.0,7.0,100.0,1896.0,47.0,2.0,9.0,45.04,1685.0,1681.0,2512,8.0,50.0,50.0,42.0,46.0,0.0,10.0,Limitedservice,2.0,50.0,38.0,60.0,1404.0,3.0,100.0,1624.0,48.0,2.0,10.0,45.07,1616.0,1614.0,4653,4.0,50.0,57.99999999999999,38.0,49.0,0.0,10.0,1
abdelghanimastouri,4.166666666666666,48.0,60.41666666666666,35.41666666666667,1205.0,2.0,100.0,1637.0,62.0,2.0,7.0,45.8,1379.0,1325.0,149,5.769230769230769,52.0,55.76923076923077,38.46153846153847,36.0,0.0,9.0,AlexandrRomchuck23,8.695652173913043,23.0,56.52173913043478,34.78260869565217,828.0,0.0,33.0,999.0,63.0,3.0,8.0,125.24,992.0,949.0,47,0.0,24.0,54.16666666666666,45.83333333333333,36.0,0.0,3.0,-1
Atavatansever,7.4074074074074066,54.0,57.407407407407405,35.18518518518518,1567.0,0.0,100.0,2288.0,72.0,3.0,6.0,52.89,2026.0,2008.0,243,6.666666666666667,45.0,60.0,33.33333333333333,28.0,0.0,10.0,Dr-messi,5.0,40.0,62.5,32.5,1902.0,0.0,100.0,2368.0,55.0,2.0,7.0,66.67,2250.0,2232.0,82,2.380952380952381,42.0,52.38095238095239,45.23809523809524,45.0,0.0,3.0,1
Flixbuser,11.11111111111111,54.0,40.74074074074074,48.14814814814815,1116.0,16.0,18.0,1212.0,50.0,2.0,8.0,85.36,1201.0,1200.0,334,6.521739130434782,46.0,43.47826086956522,50.0,33.0,0.0,7.0,Javicho1111,6.122448979591836,49.0,55.10204081632652,38.775510204081634,934.0,0.0,0.0,1137.0,0.0,0.0,10.0,89.26,1102.0,1097.0,1024,5.88235294117647,51.0,47.05882352941176,47.05882352941176,0.0,1.0,9.0,1
polk-2020,4.081632653061225,49.0,53.06122448979592,42.85714285714285,2013.0,6.0,100.0,2279.0,46.0,1.0,8.0,45.06,2257.0,2241.0,4355,5.88235294117647,51.0,52.94117647058824,41.17647058823529,48.0,0.0,15.0,dstid,8.16326530612245,49.0,46.93877551020408,44.89795918367347,1984.0,6.0,100.0,2243.0,47.0,0.0,8.0,45.1,2200.0,2152.0,1121,3.92156862745098,51.0,45.09803921568628,50.98039215686274,47.0,2.0,8.0,-1
Kamiliccccc,6.122448979591836,49.0,48.97959183673469,44.89795918367347,1379.0,5.0,100.0,1670.0,51.0,2.0,11.0,45.36,1663.0,1648.0,4392,4.0,50.0,50.0,46.0,44.0,0.0,11.0,raminahmadi56,1.9230769230769231,52.0,53.84615384615385,44.230769230769226,1401.0,3.0,100.0,2209.0,52.0,0.0,12.0,45.17,2135.0,2078.0,8171,4.166666666666666,48.0,52.083333333333336,43.75,45.0,1.0,12.0,-1
Schorsch41,4.081632653061225,49.0,51.02040816326531,44.89795918367347,1851.0,7.0,100.0,1952.0,49.0,6.0,17.0,157.05,1932.0,1925.0,6718,8.16326530612245,49.0,51.02040816326531,40.81632653061224,44.0,0.0,10.0,Dahmane27,2.0,50.0,42.0,56.00000000000001,1937.0,2.0,100.0,2228.0,47.0,0.0,6.0,77.55,2070.0,2049.0,366,2.0,50.0,52.0,46.0,51.0,1.0,12.0,-1
JAV13R_5OL15,5.88235294117647,51.0,47.05882352941176,47.05882352941176,1658.0,5.0,100.0,2242.0,48.0,3.0,19.0,45.66,2231.0,2184.0,6714,4.081632653061225,49.0,48.97959183673469,46.93877551020408,47.0,0.0,11.0,booyatheboss,4.0,50.0,48.0,48.0,1680.0,3.0,100.0,1770.0,41.0,2.0,12.0,45.15,1766.0,1762.0,9928,2.0,50.0,36.0,62.0,56.0,0.0,13.0,-1
Ultraman2,4.166666666666666,48.0,41.66666666666667,54.16666666666666,1874.0,7.0,100.0,1908.0,35.0,0.0,4.0,45.21,1905.0,1898.0,115,3.8461538461538463,52.0,30.76923076923077,65.38461538461539,57.0,0.0,12.0,Cloudless23,4.0,50.0,50.0,46.0,1964.0,5.0,100.0,2201.0,49.0,1.0,12.0,45.04,2194.0,2188.0,4434,4.081632653061225,49.0,51.02040816326531,44.89795918367347,46.0,0.0,12.0,-1
Escandinavo2,2.0,50.0,50.0,48.0,1744.0,6.0,100.0,2362.0,63.0,4.0,9.0,45.0,2347.0,2339.0,6217,2.0,50.0,57.99999999999999,40.0,31.0,0.0,13.0,bolt68,5.555555555555555,54.0,33.33333333333333,61.11111111111112,1934.0,4.0,100.0,2776.0,37.0,0.0,7.0,45.1,2547.0,2534.0,11310,2.1739130434782608,46.0,41.30434782608695,56.52173913043478,59.0,4.0,13.0,-1
MarkoKarol,4.0,50.0,46.0,50.0,1978.0,6.0,48.0,2391.0,50.0,3.0,8.0,45.04,2366.0,2327.0,3997,3.92156862745098,51.0,43.13725490196079,52.94117647058824,43.0,0.0,11.0,greenfarmer,1.96078431372549,51.0,56.86274509803921,41.17647058823529,1889.0,0.0,33.0,2380.0,81.0,2.0,14.0,45.38,2366.0,2300.0,33126,2.0408163265306123,49.0,48.97959183673469,48.97959183673469,18.0,0.0,13.0,-1
Varun2001,0.0,49.0,46.93877551020408,53.06122448979592,1236.0,3.0,100.0,1620.0,41.0,1.0,8.0,45.52,1527.0,1509.0,3059,5.88235294117647,51.0,33.33333333333333,60.78431372549019,56.0,0.0,10.0,Vulcan150815,2.0,50.0,52.0,46.0,1310.0,2.0,100.0,1550.0,39.0,2.0,11.0,45.0,1458.0,1456.0,4874,2.0,50.0,34.0,64.0,59.0,0.0,13.0,0
Stevehola,6.0,50.0,42.0,52.0,1515.0,7.0,100.0,1633.0,42.0,0.0,15.0,45.0,1611.0,1608.0,12886,2.083333333333333,48.0,66.66666666666666,31.25,51.0,1.0,13.0,conkyr,3.92156862745098,51.0,50.98039215686274,45.09803921568628,1494.0,3.0,100.0,2096.0,41.0,1.0,12.0,45.01,1894.0,1865.0,29884,4.081632653061225,49.0,34.69387755102041,61.224489795918366,56.0,0.0,12.0,1
Zakyska,6.382978723404255,47.0,51.06382978723404,42.5531914893617,1290.0,0.0,100.0,1457.0,50.0,1.0,12.0,45.56,1454.0,1453.0,5161,0.0,53.0,49.0566037735849,50.943396226415096,50.0,0.0,12.0,awrzidk,6.0,50.0,52.0,42.0,1023.0,0.0,9.0,1234.0,33.0,1.0,9.0,60.47,1211.0,1191.0,177,4.0,50.0,36.0,60.0,66.0,0.0,10.0,-1
