user_op,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len
Rem11,1,51.0,43.0,6.0,100.0,44.262,47.541,8.197,61.0,50.0,43.75,6.25,64.0,C45,C44,A46,C05,0.186,0.678,0.102,0.158,0.807,0.018,504.0
rolfus4711,1,0.0,0.0,0.0,0.0,36.364,63.636,0.0,44.0,43.077,55.385,1.538,65.0,C20,C41,D21,A04,0.25,0.523,0.205,0.125,0.719,0.016,365.0
Botinoc,1,49.0,49.0,2.0,100.0,64.615,32.308,3.077,65.0,38.333,60.0,1.667,60.0,C30,C34,C31,B06,0.231,0.415,0.262,0.123,0.509,0.351,344.0
ebi1553,1,34.0,60.0,6.0,100.0,36.508,55.556,7.937,63.0,38.71,59.677,1.613,62.0,D44,D02,D63,A20,0.064,0.66,0.277,0.111,0.806,0.042,311.0
spiritualwarrior,1,51.0,43.0,6.0,100.0,72.131,24.59,3.279,61.0,70.312,25.0,4.688,64.0,D02,A40,D00,A46,0.146,0.719,0.124,0.065,0.645,0.194,332.0
os_ma_ja_vi,1,70.0,25.0,4.0,48.0,70.833,20.833,8.333,24.0,70.833,29.167,0.0,24.0,B10,B13,C49,C42,0.382,0.5,0.118,0.25,0.75,0.0,335.0
mchokozi,-1,0.0,0.0,0.0,0.0,75.0,25.0,0.0,4.0,33.333,33.333,33.333,3.0,B06,A41,C44,B06,0.0,1.0,0.0,1.0,0.0,0.0,231.0
ShadownBR,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TunisierZoldat,-1,42.0,57.0,0.0,21.0,33.333,65.217,1.449,69.0,41.071,51.786,7.143,56.0,A06,A00,D40,D35,0.261,0.435,0.304,0.149,0.486,0.243,385.0
Whois27,1,43.0,56.0,0.0,44.0,47.826,52.174,0.0,23.0,38.095,61.905,0.0,21.0,C47,C41,B00,C42,0.474,0.316,0.053,0.24,0.6,0.04,241.0
BeratYellow,1,0.0,0.0,0.0,0.0,100.0,0.0,0.0,12.0,28.571,71.429,0.0,14.0,C40,A40,D15,A41,0.312,0.0,0.688,0.6,0.2,0.1,377.0
hanzz441123,1,46.0,38.0,15.0,13.0,40.0,40.0,20.0,5.0,50.0,40.0,10.0,10.0,B21,C62,B30,A43,0.429,0.429,0.143,0.167,0.5,0.167,282.0
The_Black_Dow,-1,62.0,37.0,0.0,81.0,61.905,34.921,3.175,63.0,41.935,51.613,6.452,62.0,B01,B23,C25,B00,0.262,0.646,0.092,0.111,0.815,0.074,270.0
luckmore,-1,44.0,48.0,8.0,100.0,49.206,50.794,0.0,63.0,62.903,33.871,3.226,62.0,D00,A45,A00,E61,0.286,0.514,0.186,0.453,0.528,0.0,320.0
Bonkitmob,1,66.0,33.0,0.0,99.0,58.065,41.935,0.0,62.0,61.905,36.508,1.587,63.0,B00,B01,A46,C55,0.293,0.6,0.067,0.061,0.857,0.082,319.0
KCAS1000W,1,27.0,71.0,2.0,100.0,29.508,68.852,1.639,61.0,37.5,57.812,4.688,64.0,nonStandard,B23,B13,C02,0.452,0.238,0.31,0.342,0.354,0.278,203.0
eng_issa_alhomran,1,42.0,56.0,2.0,100.0,36.842,60.526,2.632,38.0,40.476,59.524,0.0,42.0,B00,A00,C25,C57,0.387,0.387,0.194,0.312,0.375,0.188,242.0
Oh_Hopla,-1,46.0,52.0,2.0,100.0,57.143,42.857,0.0,63.0,40.323,56.452,3.226,62.0,A10,B01,A22,A23,0.148,0.508,0.328,0.145,0.726,0.129,230.0
ramieng,-1,48.0,50.0,2.0,100.0,52.459,44.262,3.279,61.0,39.062,57.812,3.125,64.0,C40,C20,B12,A20,0.386,0.263,0.246,0.422,0.5,0.047,350.0
Mahmoud_Abdulrahman,1,51.0,43.0,6.0,100.0,55.556,42.222,2.222,45.0,51.515,36.364,12.121,33.0,nonStandard,B12,B70,B30,0.429,0.381,0.167,0.677,0.226,0.097,533.0
Beoing737,-1,100.0,0.0,0.0,3.0,41.667,58.333,0.0,36.0,27.273,72.727,0.0,33.0,A00,C41,B10,C47,0.167,0.542,0.25,0.378,0.467,0.156,363.0
UncongenialAlpaca,-1,0.0,0.0,0.0,0.0,66.667,33.333,0.0,3.0,100.0,0.0,0.0,1.0,E91,D30,E91,D30,0.0,0.667,0.333,0.0,0.0,1.0,378.0
ilhanbasaydin,-1,43.0,49.0,8.0,100.0,51.613,43.548,4.839,62.0,44.444,46.032,9.524,63.0,A40,C00,D60,A41,0.317,0.483,0.183,0.089,0.554,0.357,255.0
jojolas,-1,44.0,50.0,6.0,100.0,42.857,52.381,4.762,63.0,48.387,41.935,9.677,62.0,A40,B21,A04,E73,0.228,0.421,0.316,0.271,0.627,0.102,248.0
Mario-Odyssey,-1,0.0,0.0,0.0,0.0,53.03,43.939,3.03,66.0,49.153,50.847,0.0,59.0,B01,D00,C42,C02,0.312,0.516,0.172,0.068,0.712,0.169,445.0
Barrerass,-1,65.0,31.0,4.0,100.0,68.254,31.746,0.0,63.0,56.452,35.484,8.065,62.0,B50,C21,B03,A04,0.154,0.462,0.321,0.143,0.762,0.095,244.0
teardrop_eng,-1,35.0,61.0,4.0,100.0,36.508,60.317,3.175,63.0,29.032,64.516,6.452,62.0,D00,C41,A03,C25,0.341,0.268,0.341,0.731,0.154,0.051,233.0
roooooooooot,-1,40.0,60.0,0.0,60.0,52.542,47.458,0.0,59.0,40.909,53.03,6.061,66.0,C25,C50,D50,D30,0.259,0.466,0.241,0.286,0.54,0.175,355.0
LionelCarter,-1,45.0,55.0,0.0,100.0,53.968,44.444,1.587,63.0,46.774,51.613,1.613,62.0,C46,B12,C42,B95,0.159,0.698,0.143,0.017,0.417,0.567,373.0
milenko011,-1,49.0,49.0,2.0,100.0,46.032,50.794,3.175,63.0,51.613,48.387,0.0,62.0,C50,C41,C25,B40,0.279,0.525,0.18,0.355,0.613,0.032,343.0
FRAMARO,-1,50.0,48.0,2.0,100.0,52.381,42.857,4.762,63.0,43.548,54.839,1.613,62.0,D02,B40,A03,C00,0.217,0.433,0.317,0.377,0.295,0.328,268.0
AquirezaFistro,1,0.0,0.0,0.0,0.0,60.0,40.0,0.0,5.0,37.5,62.5,0.0,8.0,B21,B23,B76,B32,0.0,0.333,0.667,0.429,0.571,0.0,171.0
KleoKrings,0,0.0,0.0,0.0,0.0,59.375,31.25,9.375,64.0,44.262,52.459,3.279,61.0,B00,D00,A06,D02,0.185,0.569,0.246,0.154,0.827,0.019,319.0
G4lvezLuciano,0,57.0,40.0,2.0,100.0,54.098,45.902,0.0,61.0,51.562,45.312,3.125,64.0,C23,C24,B02,B00,0.455,0.379,0.121,0.088,0.474,0.386,237.0
lichtdesdunkeln,-1,56.0,39.0,5.0,100.0,56.25,39.062,4.688,64.0,44.262,50.82,4.918,61.0,B01,nonStandard,C60,C44,0.333,0.381,0.286,0.232,0.536,0.232,249.0
keezy13,1,45.0,50.0,5.0,100.0,43.077,50.769,6.154,65.0,41.667,55.0,3.333,60.0,B00,C23,B10,D10,0.321,0.566,0.075,0.152,0.242,0.455,559.0
Shadhus,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
othm,-1,24.0,72.0,4.0,100.0,27.419,70.968,1.613,62.0,34.921,63.492,1.587,63.0,B50,B00,D05,D43,0.333,0.205,0.436,0.131,0.214,0.655,285.0
KingBongs,-1,37.0,62.0,0.0,24.0,46.875,50.0,3.125,64.0,54.098,44.262,1.639,61.0,A01,B00,A10,A02,0.302,0.413,0.27,0.542,0.153,0.305,208.0
peaozinho,-1,50.0,25.0,25.0,12.0,40.58,53.623,5.797,69.0,48.214,48.214,3.571,56.0,A40,B10,A70,D38,0.218,0.564,0.2,0.219,0.469,0.281,369.0
AruniThanuja,-1,50.0,50.0,0.0,16.0,46.154,53.846,0.0,13.0,53.846,46.154,0.0,13.0,C41,C20,A00,B20,0.462,0.077,0.385,0.846,0.0,0.077,267.0
vasanthkpm,-1,0.0,0.0,0.0,0.0,56.522,40.58,2.899,69.0,50.0,48.214,1.786,56.0,C44,B01,B50,C43,0.433,0.403,0.149,0.255,0.564,0.109,230.0
TeamChess2024,-1,56.0,38.0,5.0,100.0,59.677,37.097,3.226,62.0,61.905,34.921,3.175,63.0,B13,B22,A03,B10,0.289,0.487,0.197,0.111,0.467,0.4,319.0
almoqbali00,-1,53.0,41.0,6.0,100.0,53.333,40.0,6.667,60.0,55.385,40.0,4.615,65.0,A40,D02,C20,A41,0.147,0.485,0.294,0.26,0.52,0.22,227.0
boyblunder,-1,44.0,53.0,3.0,100.0,39.683,57.143,3.175,63.0,53.226,43.548,3.226,62.0,D01,B10,A02,A01,0.328,0.5,0.155,0.143,0.635,0.222,544.0
FJavier58,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,100.0,0.0,2.0,C44,A00,C44,A00,0.0,0.0,0.0,0.0,0.75,0.25,518.0
Tukran,-1,40.0,45.0,15.0,100.0,50.794,38.095,11.111,63.0,35.484,48.387,16.129,62.0,C41,D00,A01,A45,0.222,0.574,0.148,0.111,0.778,0.111,348.0
Superciuk99,1,41.0,58.0,0.0,36.0,47.541,52.459,0.0,61.0,40.625,59.375,0.0,64.0,D00,A40,B00,A41,0.491,0.309,0.109,0.071,0.714,0.214,455.0
brito105,0,48.0,47.0,5.0,100.0,46.032,49.206,4.762,63.0,48.387,45.161,6.452,62.0,C00,B40,B90,A65,0.322,0.492,0.186,0.39,0.39,0.186,257.0
Dmitry_Shubin,-1,0.0,0.0,0.0,0.0,51.667,43.333,5.0,60.0,55.385,38.462,6.154,65.0,A40,B23,A68,B27,0.119,0.478,0.403,0.294,0.588,0.118,231.0
M_ohamed03,1,0.0,0.0,0.0,0.0,75.0,25.0,0.0,4.0,46.154,53.846,0.0,13.0,B30,C42,B12,A53,0.556,0.222,0.222,0.375,0.625,0.0,361.0
LicaonesS,1,0.0,0.0,0.0,0.0,51.613,43.548,4.839,62.0,58.73,39.683,1.587,63.0,B20,B50,B56,C78,0.217,0.652,0.072,0.077,0.731,0.154,449.0
Chessbiel1512,-1,45.0,54.0,1.0,100.0,48.387,50.0,1.613,62.0,44.444,55.556,0.0,63.0,B00,C23,B20,A40,0.5,0.397,0.052,0.106,0.667,0.152,369.0
holgado66,1,0.0,0.0,0.0,0.0,55.0,45.0,0.0,60.0,52.308,46.154,1.538,65.0,D00,D02,A43,B00,0.328,0.358,0.239,0.193,0.509,0.298,319.0
vasya196218,-1,50.0,50.0,0.0,100.0,54.839,43.548,1.613,62.0,55.556,41.27,3.175,63.0,C41,A04,A40,B06,0.159,0.522,0.304,0.302,0.491,0.208,376.0
Crusheroni_Squad,-1,60.0,40.0,0.0,15.0,76.271,16.949,6.78,59.0,74.242,22.727,3.03,66.0,B01,C44,B30,A00,0.255,0.426,0.298,0.2,0.56,0.16,313.0
Cesar-Moreno,1,0.0,0.0,0.0,0.0,50.0,50.0,0.0,4.0,33.333,50.0,16.667,6.0,C44,C48,C48,D02,0.25,0.25,0.5,0.0,0.6,0.4,275.0
rm-22,1,64.0,28.0,8.0,100.0,52.459,44.262,3.279,61.0,51.562,42.188,6.25,64.0,C50,C46,B10,C56,0.308,0.554,0.123,0.148,0.5,0.278,595.0
bencerino,-1,47.0,50.0,3.0,100.0,50.0,45.0,5.0,60.0,46.154,50.769,3.077,65.0,C41,D20,A51,C22,0.233,0.5,0.233,0.167,0.5,0.317,378.0
felipelourencojr,1,49.0,47.0,4.0,100.0,47.619,47.619,4.762,63.0,53.226,41.935,4.839,62.0,B50,B20,A53,C40,0.222,0.556,0.222,0.286,0.571,0.107,382.0
PeacefulOlivia,1,27.0,70.0,2.0,70.0,38.235,58.824,2.941,34.0,18.421,78.947,2.632,38.0,C41,D20,A60,C00,0.2,0.7,0.1,0.18,0.78,0.04,473.0
indumdereye,0,30.0,60.0,10.0,100.0,46.774,45.161,8.065,62.0,36.508,52.381,11.111,63.0,C41,D00,D12,B04,0.212,0.308,0.442,0.344,0.213,0.41,271.0
IBRAHIM830,-1,47.0,48.0,5.0,100.0,49.206,42.857,7.937,63.0,51.613,41.935,6.452,62.0,B01,C50,B10,C53,0.222,0.635,0.127,0.34,0.642,0.019,329.0
MaticMlakar,1,38.0,59.0,3.0,100.0,52.381,47.619,0.0,63.0,53.226,40.323,6.452,62.0,A00,D00,B32,B21,0.424,0.455,0.091,0.327,0.473,0.145,958.0
DLOK,-1,47.0,50.0,3.0,100.0,50.769,46.154,3.077,65.0,40.0,58.333,1.667,60.0,B30,B20,D20,B01,0.404,0.439,0.158,0.308,0.6,0.092,440.0
LondonGF4,1,53.0,41.0,6.0,100.0,49.18,42.623,8.197,61.0,50.0,50.0,0.0,64.0,D00,A40,B32,A35,0.403,0.258,0.242,0.431,0.155,0.241,238.0
Why_I_Am_Panicking,1,0.0,0.0,0.0,0.0,53.333,35.0,11.667,60.0,53.846,38.462,7.692,65.0,D10,B50,D02,A58,0.149,0.552,0.299,0.087,0.587,0.304,259.0
jupiter1969,-1,0.0,0.0,0.0,0.0,47.761,47.761,4.478,67.0,51.724,43.103,5.172,58.0,B01,B00,D07,B10,0.548,0.242,0.194,0.281,0.632,0.088,238.0
Kisun9,-1,56.0,43.0,1.0,100.0,49.206,47.619,3.175,63.0,61.29,38.71,0.0,62.0,C00,C02,A13,B20,0.377,0.449,0.159,0.296,0.648,0.056,361.0
IgorVIV,-1,52.0,48.0,0.0,100.0,49.206,47.619,3.175,63.0,51.613,48.387,0.0,62.0,B21,C64,C24,C33,0.317,0.524,0.143,0.133,0.3,0.567,262.0
mohammad5050,-1,53.0,43.0,4.0,100.0,50.0,48.387,1.613,62.0,52.381,42.857,4.762,63.0,B01,A40,D20,A46,0.188,0.297,0.438,0.281,0.368,0.351,249.0
kennedyseelva,1,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,C01,,C01,,0.0,0.0,0.0,0.0,1.0,0.0,330.0
ads4165,-1,45.0,49.0,6.0,100.0,60.0,33.333,6.667,60.0,46.154,49.231,4.615,65.0,D00,A40,A45,A20,0.227,0.439,0.318,0.25,0.615,0.096,233.0
khaledmohmedmohmed24,-1,52.0,45.0,3.0,100.0,51.667,46.667,1.667,60.0,41.538,53.846,4.615,65.0,C47,C44,C22,C42,0.431,0.328,0.172,0.619,0.238,0.127,378.0
bbabbitt1987,-1,69.0,31.0,0.0,100.0,62.903,32.258,4.839,62.0,47.619,46.032,6.349,63.0,B01,B00,C43,C23,0.217,0.58,0.145,0.796,0.184,0.02,294.0
Atet_777,1,44.0,50.0,6.0,100.0,54.098,40.984,4.918,61.0,43.75,53.125,3.125,64.0,B00,A40,C62,C68,0.131,0.623,0.18,0.966,0.0,0.034,348.0
RuelsKie,1,57.0,39.0,3.0,99.0,65.0,30.0,5.0,60.0,60.0,33.846,6.154,65.0,D02,D00,B32,D04,0.244,0.526,0.205,0.2,0.725,0.075,304.0
PalaciosLlF,-1,47.0,46.0,7.0,100.0,39.683,52.381,7.937,63.0,56.452,40.323,3.226,62.0,D15,B34,D61,E05,0.3,0.483,0.2,0.052,0.276,0.672,294.0
fiordo,1,53.0,47.0,0.0,100.0,54.688,45.312,0.0,64.0,45.902,54.098,0.0,61.0,C23,C40,A00,C44,0.46,0.286,0.238,0.323,0.0,0.677,242.0
fruffini,-1,51.0,46.0,3.0,100.0,58.462,36.923,4.615,65.0,33.333,60.0,6.667,60.0,B30,C34,B02,B25,0.293,0.569,0.138,0.05,0.267,0.683,275.0
Rodavlas64,1,48.0,51.0,1.0,100.0,46.774,51.613,1.613,62.0,41.27,58.73,0.0,63.0,B06,A40,A85,A56,0.382,0.491,0.091,0.174,0.275,0.551,373.0
BubbaLi,1,0.0,0.0,0.0,0.0,53.968,39.683,6.349,63.0,59.677,32.258,8.065,62.0,C50,B01,C13,A03,0.099,0.577,0.282,0.156,0.778,0.067,349.0
MrMasabo,1,54.0,46.0,0.0,100.0,57.377,39.344,3.279,61.0,35.938,56.25,7.812,64.0,A43,B40,A21,A41,0.155,0.448,0.379,0.1,0.567,0.283,283.0
Fredy377,-1,42.0,56.0,2.0,100.0,51.515,46.97,1.515,66.0,42.373,55.932,1.695,59.0,A06,A04,A20,C40,0.271,0.339,0.373,0.094,0.625,0.266,224.0
teel0ck,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moussap,1,33.0,66.0,0.0,63.0,51.667,46.667,1.667,60.0,55.385,43.077,1.538,65.0,A00,C00,A10,C48,0.373,0.224,0.358,0.482,0.25,0.268,267.0
Subhajit_Ghosh,-1,43.0,53.0,4.0,100.0,54.098,42.623,3.279,61.0,51.562,46.875,1.562,64.0,D00,B27,A85,C20,0.364,0.242,0.379,0.143,0.821,0.018,243.0
Takanib,-1,39.0,52.0,9.0,100.0,40.323,54.839,4.839,62.0,38.095,50.794,11.111,63.0,A34,A10,A02,D05,0.082,0.592,0.327,0.061,0.258,0.682,318.0
BlunderKopf,-1,48.0,52.0,0.0,100.0,51.786,48.214,0.0,56.0,46.377,53.623,0.0,69.0,D00,B00,C47,D06,0.557,0.295,0.066,0.156,0.625,0.219,432.0
machineinmyhead,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdelmute,-1,57.0,40.0,2.0,100.0,50.82,47.541,1.639,61.0,54.688,43.75,1.562,64.0,B06,A04,B35,A34,0.212,0.53,0.242,0.193,0.702,0.088,242.0
SergioGentili,-1,45.0,55.0,0.0,100.0,49.231,47.692,3.077,65.0,36.667,63.333,0.0,60.0,C42,C00,B40,C21,0.352,0.222,0.389,0.536,0.058,0.348,280.0
NR_pemulla,-1,78.0,20.0,1.0,55.0,85.714,14.286,0.0,28.0,70.37,25.926,3.704,27.0,C00,C50,C66,C00,0.07,0.698,0.209,0.0,0.455,0.364,205.0
aliasghargh36,1,39.0,51.0,10.0,100.0,33.898,57.627,8.475,59.0,36.364,56.061,7.576,66.0,B01,B21,C41,nonStandard,0.341,0.455,0.159,0.592,0.085,0.324,352.0
SheldonX,1,50.0,50.0,0.0,100.0,50.0,50.0,0.0,64.0,44.262,54.098,1.639,61.0,C50,B20,C00,C71,0.169,0.661,0.136,0.0,0.738,0.215,440.0
DMVP1963,1,50.0,43.0,7.0,100.0,58.065,37.097,4.839,62.0,44.444,49.206,6.349,63.0,B01,B53,D85,A15,0.203,0.547,0.234,0.111,0.87,0.019,303.0
mam0061,-1,47.0,52.0,1.0,100.0,55.556,44.444,0.0,63.0,33.871,62.903,3.226,62.0,C00,C23,A06,B10,0.304,0.375,0.286,0.388,0.045,0.552,380.0
KrasimirKirchev1973,-1,64.0,28.0,8.0,100.0,71.186,22.034,6.78,59.0,69.697,22.727,7.576,66.0,A40,D00,B10,D04,0.25,0.591,0.159,0.071,0.643,0.286,301.0
Marea_Unire_1918,-1,51.0,45.0,4.0,100.0,58.73,34.921,6.349,63.0,40.323,56.452,3.226,62.0,B06,A40,C00,D08,0.242,0.516,0.226,0.228,0.596,0.175,381.0
Nickmax989,-1,49.0,51.0,0.0,100.0,53.968,44.444,1.587,63.0,46.774,53.226,0.0,62.0,B01,C44,D02,C68,0.381,0.349,0.222,0.213,0.131,0.639,286.0
teo123,1,48.0,50.0,2.0,100.0,39.683,52.381,7.937,63.0,53.226,46.774,0.0,62.0,C23,C41,C25,A34,0.259,0.345,0.362,0.565,0.435,0.0,339.0
H293741,-1,49.0,45.0,6.0,100.0,47.541,47.541,4.918,61.0,48.438,45.312,6.25,64.0,A40,D30,A43,C41,0.183,0.583,0.2,0.052,0.241,0.672,372.0
YakupovIldar,1,56.0,39.0,5.0,100.0,54.688,39.062,6.25,64.0,59.016,34.426,6.557,61.0,C44,B01,C43,C01,0.197,0.648,0.127,0.13,0.63,0.239,552.0
SharovaIrina76,-1,48.0,48.0,4.0,100.0,59.375,40.625,0.0,64.0,37.705,54.098,8.197,61.0,C47,C46,C25,B32,0.295,0.541,0.148,0.339,0.153,0.458,422.0
chesscom_300player,1,30.0,69.0,0.0,13.0,16.667,83.333,0.0,6.0,60.0,40.0,0.0,5.0,C50,A05,B00,C20,0.0,1.0,0.0,0.143,0.857,0.0,231.0
Minecraft2016,1,32.0,62.0,6.0,100.0,41.935,51.613,6.452,62.0,39.683,55.556,4.762,63.0,nonStandard,C00,A06,D52,0.255,0.51,0.235,0.134,0.731,0.104,243.0
checkmatecornerph,1,47.0,48.0,5.0,100.0,61.29,35.484,3.226,62.0,41.27,52.381,6.349,63.0,D02,E00,D33,E70,0.141,0.578,0.25,0.073,0.473,0.455,292.0
HakimPopo,-1,59.0,39.0,2.0,100.0,58.209,40.299,1.493,67.0,44.828,53.448,1.724,58.0,B10,A40,A22,C50,0.292,0.415,0.262,0.034,0.81,0.155,299.0
Serwan58,-1,63.0,36.0,1.0,100.0,61.29,35.484,3.226,62.0,55.556,44.444,0.0,63.0,B00,B07,A00,D15,0.151,0.479,0.342,0.12,0.6,0.24,338.0
Danyel_Carvalho,1,44.0,52.0,4.0,100.0,45.312,51.562,3.125,64.0,44.262,50.82,4.918,61.0,B01,B10,B77,C40,0.25,0.5,0.232,0.125,0.672,0.203,257.0
diver111333,1,30.0,68.0,2.0,100.0,30.645,67.742,1.613,62.0,23.81,73.016,3.175,63.0,C47,C50,B50,C54,0.265,0.382,0.265,0.5,0.375,0.114,345.0
serdem8989,-1,43.0,56.0,1.0,100.0,46.774,53.226,0.0,62.0,41.27,57.143,1.587,63.0,A00,B00,C40,C44,0.255,0.473,0.255,0.203,0.739,0.0,271.0
jagrofenina,1,40.0,50.0,10.0,30.0,47.059,47.059,5.882,17.0,61.111,33.333,5.556,18.0,C50,C20,D37,C41,0.263,0.474,0.211,0.571,0.286,0.143,518.0
SirWalterKurtz,-1,43.0,53.0,4.0,100.0,53.968,44.444,1.587,63.0,41.935,53.226,4.839,62.0,A10,A43,A25,B23,0.25,0.4,0.317,0.148,0.475,0.344,265.0
Balkanpower5,-1,71.0,28.0,0.0,42.0,67.692,20.0,12.308,65.0,38.333,48.333,13.333,60.0,A04,B40,B78,E92,0.119,0.672,0.209,0.143,0.405,0.452,289.0
pionkendel,-1,54.0,45.0,1.0,100.0,50.82,47.541,1.639,61.0,54.688,45.312,0.0,64.0,C44,C50,C46,B92,0.318,0.47,0.212,0.431,0.224,0.345,265.0
chesstom22,1,25.0,74.0,0.0,93.0,36.667,55.0,8.333,60.0,33.846,66.154,0.0,65.0,C37,C50,C54,C01,0.182,0.545,0.273,0.355,0.421,0.224,337.0
Bigbammo1,-1,47.0,44.0,9.0,100.0,57.377,32.787,9.836,61.0,45.312,45.312,9.375,64.0,B10,B22,B03,E10,0.234,0.594,0.172,0.245,0.408,0.184,366.0
flyingxx,1,41.0,50.0,9.0,100.0,61.667,31.667,6.667,60.0,40.0,56.923,3.077,65.0,C50,C44,B22,D10,0.397,0.476,0.095,0.018,0.536,0.411,362.0
RoJoGM,1,0.0,0.0,0.0,0.0,59.375,37.5,3.125,64.0,45.902,49.18,4.918,61.0,A43,C45,C30,B00,0.182,0.606,0.182,0.185,0.685,0.13,328.0
Kathana,1,100.0,0.0,0.0,42.0,81.818,13.636,4.545,66.0,69.492,27.119,3.39,59.0,B22,B15,C66,D45,0.421,0.432,0.126,0.92,0.08,0.0,344.0
volevolepivole,1,0.0,0.0,0.0,0.0,50.0,44.118,5.882,68.0,49.123,47.368,3.509,57.0,B21,C02,D01,D05,0.194,0.581,0.21,0.193,0.737,0.07,278.0
ver15ef,1,52.0,44.0,4.0,75.0,41.935,56.452,1.613,62.0,36.508,61.905,1.587,63.0,A04,B02,A48,D78,0.163,0.571,0.224,0.068,0.054,0.878,433.0
berkayhnm,-1,48.0,52.0,0.0,100.0,58.065,40.323,1.613,62.0,39.683,58.73,1.587,63.0,C44,B01,B33,B00,0.41,0.311,0.23,0.419,0.452,0.129,353.0
RaianGTI,1,45.0,48.0,7.0,100.0,53.333,41.667,5.0,60.0,43.077,49.231,7.692,65.0,C50,C41,C00,D02,0.4,0.35,0.2,0.456,0.035,0.439,602.0
Xygston,1,47.0,51.0,2.0,100.0,55.556,44.444,0.0,63.0,33.871,62.903,3.226,62.0,B06,B00,B07,B11,0.411,0.375,0.196,0.09,0.791,0.119,343.0
fratazio,-1,49.0,49.0,2.0,100.0,46.774,45.161,8.065,62.0,57.143,42.857,0.0,63.0,A40,B30,B40,A30,0.215,0.446,0.323,0.145,0.709,0.145,242.0
eatsleepgymrepeat,1,42.0,57.0,0.0,57.0,43.284,52.239,4.478,67.0,41.379,53.448,5.172,58.0,C50,C20,C34,B12,0.264,0.585,0.094,0.167,0.636,0.167,355.0
felix3101,1,45.0,51.0,4.0,100.0,48.387,46.774,4.839,62.0,41.27,55.556,3.175,63.0,B27,D20,E20,D51,0.214,0.518,0.25,0.109,0.75,0.141,387.0
mufessirr,-1,49.0,49.0,2.0,100.0,54.098,42.623,3.279,61.0,46.875,50.0,3.125,64.0,B01,B00,C23,B02,0.333,0.46,0.206,0.69,0.293,0.017,323.0
Focus-on,1,45.0,46.0,9.0,100.0,46.875,45.312,7.812,64.0,37.705,55.738,6.557,61.0,B06,B01,B00,C50,0.34,0.491,0.151,0.476,0.238,0.206,262.0
Nazar-1913,1,0.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,A02,,A02,,0.0,0.0,0.0,0.0,1.0,0.0,27.0
EngAmmarYasser,-1,0.0,0.0,0.0,0.0,49.18,47.541,3.279,61.0,64.062,35.938,0.0,64.0,B00,B01,E70,E81,0.352,0.366,0.239,0.154,0.327,0.365,261.0
Spartan_Lion,-1,59.0,32.0,9.0,100.0,65.625,26.562,7.812,64.0,52.459,39.344,8.197,61.0,A43,B90,B22,B27,0.189,0.676,0.122,0.073,0.707,0.22,273.0
Mirhaev,1,44.0,34.0,22.0,100.0,50.82,29.508,19.672,61.0,37.5,50.0,12.5,64.0,B12,B33,B97,B36,0.127,0.673,0.2,0.1,0.76,0.14,429.0
Lotherm10,-1,52.0,47.0,1.0,100.0,50.0,50.0,0.0,60.0,52.308,44.615,3.077,65.0,A40,D02,A03,C25,0.172,0.469,0.312,0.525,0.203,0.254,371.0
zen_10,-1,45.0,50.0,5.0,100.0,54.098,44.262,1.639,61.0,35.938,56.25,7.812,64.0,A43,B21,B45,B02,0.179,0.589,0.179,0.349,0.349,0.27,215.0
Ga7er,0,50.0,50.0,0.0,12.0,53.846,46.154,0.0,13.0,41.176,58.824,0.0,17.0,C57,C45,B00,C24,0.143,0.643,0.143,0.375,0.438,0.125,262.0
ruibelomelo,-1,0.0,0.0,0.0,0.0,33.333,66.667,0.0,6.0,40.0,60.0,0.0,5.0,C41,B20,B23,C41,0.75,0.25,0.0,0.143,0.714,0.143,263.0
DAMIAN_CAI,-1,43.0,55.0,2.0,100.0,50.794,46.032,3.175,63.0,40.323,59.677,0.0,62.0,A02,D00,A03,D01,0.246,0.509,0.211,0.242,0.197,0.5,269.0
cmd86,1,48.0,45.0,7.0,100.0,45.312,48.438,6.25,64.0,49.18,44.262,6.557,61.0,C21,C41,B13,E90,0.22,0.627,0.119,0.103,0.603,0.224,497.0
